,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
251,Yann Karamoh,0.3,0.3,0.5,0.0,0.1,0.5,0.0,0.0,3.0,1.0,1.6,1.2,2.0,1.2,0.2,1.7,1.8,1.0,1.2,20.8,77.3,0.9,0.5,0.1
252,Xeka,2.2,0.8,2.1,0.0,1.0,1.4,0.1,0.0,2.0,0.0,1.3,0.4,0.3,1.0,0.0,0.5,1.2,0.0,0.4,44.7,82.0,0.2,2.5,0.0
253,Benjamin Jeannot,0.8,0.6,1.6,0.0,0.6,0.6,0.1,0.0,2.0,0.0,2.1,0.5,0.7,1.0,0.3,0.8,1.8,0.0,0.5,19.9,72.2,0.0,0.7,0.0
254,Faitout Maouassa,2.0,0.9,0.4,0.5,2.4,0.6,0.2,0.0,0.0,1.0,0.3,0.5,0.9,0.9,0.0,0.9,0.9,1.0,0.5,24.9,71.2,0.6,1.6,0.0
255,Lucas Evangelista,2.1,0.6,1.4,0.0,0.4,0.8,0.0,0.0,1.0,0.0,1.0,0.3,0.7,2.2,0.0,1.3,1.9,0.0,0.3,20.9,76.5,0.2,0.6,0.0
256,Antonio Barreca,1.6,1.0,1.0,0.0,2.4,0.6,0.3,0.0,0.0,1.0,0.7,0.7,0.3,1.0,0.0,0.9,1.7,1.0,0.7,24.0,75.0,0.9,1.1,0.0
257,Cédric Yambéré,1.4,1.6,1.0,0.4,4.0,0.5,1.0,0.0,0.0,0.0,0.7,0.1,0.2,1.0,0.0,0.1,0.4,0.0,0.1,36.8,83.2,0.0,3.5,0.0
258,Oussama Haddadi,1.6,1.4,0.9,0.1,2.2,0.6,0.3,0.0,2.0,2.0,0.3,1.1,0.3,0.3,0.1,0.8,1.1,2.0,1.1,38.0,76.5,0.9,1.9,0.0
259,Kévin Monnet-Paquet,2.0,0.6,1.0,0.0,1.1,0.7,0.2,0.0,1.0,1.0,0.9,0.6,0.9,0.4,0.0,1.1,1.4,1.0,0.6,24.3,78.9,0.2,0.4,0.0
260,François Kamano,0.8,0.5,1.3,0.0,0.1,0.5,0.0,0.0,10.0,1.0,2.2,0.9,1.1,1.4,0.3,1.6,1.9,1.0,0.9,24.1,81.0,0.1,0.9,0.1
261,Moussa Doumbia,1.0,0.3,1.0,0.0,0.2,1.0,0.1,0.0,3.0,1.0,1.0,0.7,1.2,2.4,0.3,1.4,2.1,1.0,0.7,21.5,80.0,0.4,0.9,0.0
262,Pierre-Yves Polomat,1.0,1.2,0.7,0.2,0.9,0.4,0.1,0.0,0.0,2.0,0.3,0.7,0.4,0.3,0.1,0.6,0.6,2.0,0.7,23.7,80.8,0.3,0.9,0.0
263,Aleksandr Golovin,1.2,0.7,1.5,0.0,0.2,1.1,0.1,0.0,3.0,3.0,1.6,0.9,1.0,1.4,0.0,1.1,1.7,3.0,0.9,34.0,82.3,0.5,1.4,0.0
264,John Steven Mendoza,1.2,0.6,1.0,0.0,0.3,1.0,0.0,0.0,2.0,2.0,1.7,1.1,1.6,1.8,0.1,2.1,2.8,2.0,1.1,23.9,78.1,0.6,0.7,0.0
265,Florian Miguel,1.5,1.6,1.0,0.5,3.4,0.3,0.5,0.0,0.0,1.0,0.3,0.7,0.2,1.5,0.1,0.3,0.3,1.0,0.7,32.1,76.7,0.2,1.9,0.0
266,Tomás Hubocan,1.5,1.0,0.5,1.0,2.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,8.5,70.6,0.0,0.0,0.0
267,Moussa Diaby,0.6,0.5,0.6,0.0,0.2,0.4,0.0,0.0,2.0,6.0,0.9,0.8,0.8,0.2,0.1,1.0,1.4,6.0,0.8,20.6,83.3,0.1,0.2,0.1
268,Loïc Rémy,0.1,0.1,0.7,0.0,0.7,0.1,0.0,0.0,7.0,2.0,1.3,0.3,0.2,0.4,0.4,0.6,0.9,2.0,0.3,8.4,77.5,0.0,0.2,0.0
269,Adrien Hunou,0.6,0.3,0.7,0.0,0.4,0.4,0.0,0.0,7.0,1.0,1.4,0.5,0.2,1.2,0.7,0.3,1.4,1.0,0.5,15.4,76.8,0.0,0.1,0.0
270,Régis Gurtner,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,28.2,52.2,0.0,8.4,0.0
271,Bafodé Diakité,1.7,1.2,1.0,0.2,2.4,0.4,0.3,0.0,1.0,0.0,0.1,0.2,0.0,0.8,0.0,0.7,1.0,0.0,0.2,29.4,80.0,0.0,1.0,0.0
272,Danilo Barbosa,1.4,0.7,0.8,0.0,1.0,0.5,0.1,0.0,0.0,0.0,1.0,0.5,1.5,1.5,0.0,1.8,1.9,0.0,0.5,29.6,85.6,0.0,0.6,0.0
273,Neven Subotic,1.7,1.5,0.5,0.5,4.1,0.7,0.2,0.0,1.0,0.0,0.5,0.2,0.1,0.2,0.0,0.1,0.3,0.0,0.2,43.7,84.1,0.0,4.0,0.0
274,Arnaud Nordin,0.6,0.2,0.5,0.0,0.3,0.3,0.1,0.0,3.0,1.0,1.6,0.5,0.9,1.4,0.0,1.2,1.3,1.0,0.5,12.1,84.4,0.2,0.2,0.0
275,Rachid Alioui,0.6,0.4,0.4,0.0,0.4,0.2,0.0,0.0,5.0,0.0,1.9,0.7,0.3,0.4,0.2,0.4,0.6,0.0,0.7,13.2,72.3,0.1,0.3,0.0
276,Diego Benaglio,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,23.3,70.5,0.0,4.4,0.0
277,Baptiste Reynet,0.0,0.0,0.0,0.0,0.8,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.1,31.1,61.6,0.0,8.5,0.0
278,Benjamin Corgnet,1.2,0.4,1.0,0.0,0.5,0.4,0.0,0.0,1.0,2.0,1.1,0.4,0.5,1.1,0.1,0.6,0.7,2.0,0.4,15.1,64.8,0.1,0.5,0.1
279,Thomas Fontaine,0.9,1.0,0.9,0.3,4.0,0.4,0.3,0.0,0.0,1.0,0.0,0.3,0.1,0.4,0.0,0.1,0.4,1.0,0.3,28.9,85.6,0.0,3.7,0.1
280,Rene Krhin,1.4,1.3,0.4,0.1,1.9,0.5,0.3,0.0,0.0,0.0,0.4,0.1,0.3,0.8,0.0,0.3,0.8,0.0,0.1,33.5,83.2,0.0,1.4,0.0
281,Fábio,2.7,0.9,0.9,0.0,1.2,1.4,0.2,0.0,0.0,2.0,0.2,0.8,0.4,1.0,0.1,0.3,0.5,2.0,0.8,24.0,76.3,0.6,1.1,0.0
282,Clement Depres,0.1,0.0,0.8,0.0,0.4,0.2,0.0,0.0,4.0,0.0,1.6,0.2,0.1,0.4,0.1,0.5,1.1,0.0,0.2,9.3,69.6,0.0,0.2,0.0
283,Andreas Cornelius,0.2,0.1,2.0,0.0,1.1,0.2,0.1,0.0,3.0,1.0,1.1,0.5,0.3,0.9,0.4,1.0,1.5,1.0,0.5,11.8,65.7,0.0,0.3,0.1
284,Younousse Sankharé,1.1,0.4,1.6,0.0,0.2,0.6,0.0,0.0,1.0,3.0,0.8,0.8,1.3,1.6,0.2,0.9,1.3,3.0,0.8,28.5,76.4,0.0,0.3,0.0
285,Nicolas de Preville,1.2,0.4,1.8,0.0,0.8,0.9,0.0,0.0,3.0,2.0,1.4,1.0,1.0,1.5,0.2,1.3,2.5,2.0,1.0,18.4,74.5,0.5,1.0,0.0
286,Toma Basic,1.4,0.4,1.0,0.0,1.0,0.9,0.0,0.0,2.0,0.0,0.9,0.9,0.8,1.0,0.0,0.8,1.2,0.0,0.9,24.7,82.4,0.5,2.0,0.0
287,Gabriel Silva,1.0,0.7,0.9,0.5,2.7,0.6,0.2,0.0,0.0,2.0,0.3,0.4,0.5,1.6,0.1,0.5,1.1,2.0,0.4,22.6,81.1,0.2,0.9,0.0
288,Lucas Tousart,2.5,0.9,0.9,0.0,0.7,1.1,0.4,1.0,0.0,0.0,0.8,0.3,0.3,0.6,0.0,0.4,0.7,0.0,0.3,32.6,87.3,0.0,1.2,0.1
289,Tristan Dingome,1.4,0.6,1.5,0.0,0.2,0.9,0.2,0.0,1.0,3.0,0.4,1.4,0.5,0.6,0.1,0.9,1.3,3.0,1.4,29.3,78.8,0.1,1.4,0.4
290,Djibril Sidibé,1.9,1.2,1.5,0.2,1.9,0.8,0.3,0.0,0.0,2.0,0.7,1.2,0.3,1.2,0.3,0.8,1.7,2.0,1.2,41.6,74.7,0.8,1.2,0.0
291,Casimir Ninga,1.6,0.7,1.9,0.0,0.3,0.9,0.0,0.0,6.0,3.0,1.6,0.8,1.6,1.1,0.5,2.6,3.8,3.0,0.8,14.2,76.4,0.2,0.4,0.1
292,Stefan Mitrovic,0.7,1.4,0.5,0.4,4.2,0.4,0.9,1.0,0.0,0.0,0.4,0.1,0.1,0.3,0.0,0.1,0.1,0.0,0.1,40.9,90.5,0.0,2.6,0.0
293,Edgar Ié,2.2,0.9,1.3,0.1,2.1,0.8,0.3,0.0,0.0,0.0,0.3,0.1,0.7,1.0,0.2,0.7,1.0,0.0,0.1,34.7,78.5,0.1,1.1,0.0
294,Jimmy Durmaz,0.9,0.3,0.8,0.0,0.3,0.6,0.1,0.0,4.0,1.0,1.1,1.1,1.4,0.5,0.0,1.1,1.3,1.0,1.1,30.4,77.0,0.6,1.5,0.0
295,Boschilia,1.1,0.3,0.6,0.0,0.2,0.9,0.1,0.0,4.0,4.0,1.4,0.9,0.5,0.8,0.0,1.0,1.5,4.0,0.9,16.7,80.7,0.6,0.2,0.0
296,Moussa Konaté,0.4,0.2,1.6,0.0,0.5,0.4,0.1,0.0,7.0,2.0,1.8,0.4,0.6,1.4,0.9,0.9,2.5,2.0,0.4,14.0,67.7,0.0,0.3,0.1
297,Juan Ferney Otero,0.9,0.7,0.9,0.0,0.5,1.0,0.1,0.0,2.0,2.0,1.6,0.8,1.1,1.2,0.4,1.5,2.3,2.0,0.8,19.8,74.9,0.6,0.5,0.0
298,Prince Oniangué,1.9,0.9,0.8,0.0,1.3,1.1,0.3,0.0,2.0,0.0,0.7,0.2,0.1,0.9,0.0,0.5,0.7,0.0,0.2,31.6,83.7,0.1,1.3,0.0
299,Stéphane Bahoken,0.5,0.3,1.7,0.0,0.2,0.6,0.1,0.0,11.0,1.0,2.1,0.7,0.2,1.1,0.9,1.8,3.2,1.0,0.7,13.9,73.4,0.1,0.2,0.0
300,Youssouf Fofana,1.6,0.6,1.0,0.0,0.4,1.1,0.0,0.0,2.0,1.0,0.7,0.4,0.9,0.5,0.0,0.5,1.7,1.0,0.4,19.9,77.9,0.1,0.8,0.0
301,Marc-Aurèle Caillard,0.0,0.1,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,22.9,50.5,0.0,7.5,0.0
302,Jordan Marié,2.0,1.5,0.8,0.1,1.2,1.4,0.2,0.0,1.0,1.0,0.6,0.5,0.5,0.5,0.0,0.4,1.5,1.0,0.5,32.7,78.9,0.2,2.0,0.0
303,Anthony Walongwa,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,91.9,0.0,0.0,0.0
304,Till Cissokho,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,80.6,0.0,3.0,0.0
305,Boulaye Dia,0.7,0.2,0.5,0.0,0.5,0.3,0.1,0.0,3.0,0.0,1.1,0.4,0.9,0.7,0.1,0.8,1.6,0.0,0.4,8.6,68.4,0.0,0.1,0.0
306,Gen Shoji,1.3,1.2,0.5,0.3,2.9,0.7,0.8,0.0,0.0,0.0,0.1,0.3,0.2,0.4,0.0,0.3,0.2,0.0,0.3,40.4,84.9,0.0,4.0,0.0
307,Lebogang Phiri,2.5,1.2,1.1,0.0,0.7,0.8,0.1,0.0,0.0,0.0,0.5,0.6,0.5,0.6,0.0,0.6,0.8,0.0,0.6,41.6,88.7,0.0,2.1,0.0
308,Igor Lewczuk,2.0,0.7,0.7,0.2,4.5,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,32.5,86.7,0.2,1.5,0.0
309,Prince-Désir Gouano,1.1,1.5,1.1,0.3,4.1,0.3,0.9,1.0,1.0,0.0,0.2,0.1,0.0,1.4,0.0,0.2,0.3,0.0,0.1,35.5,82.1,0.0,2.5,0.0
310,Bakaye Dibassy,1.1,1.3,1.1,0.4,2.7,0.3,0.6,0.0,1.0,1.0,0.3,0.2,0.5,0.4,0.1,0.5,0.6,1.0,0.2,36.1,77.4,0.3,1.4,0.0
311,Lebo Mothiba,0.3,0.0,1.5,0.0,0.2,0.3,0.0,0.0,9.0,2.0,1.1,0.5,0.4,0.8,0.3,1.1,1.5,2.0,0.5,13.3,78.5,0.0,0.3,0.0
312,Ismael Traoré,0.9,1.4,0.5,0.7,3.8,0.5,0.5,0.0,3.0,1.0,0.5,0.1,0.2,0.2,0.1,0.2,0.7,1.0,0.1,36.4,85.5,0.0,2.5,0.0
313,Jimmy Briand,0.4,0.1,1.1,0.0,0.7,0.6,0.2,0.0,7.0,3.0,1.5,1.0,0.4,1.4,0.5,1.3,2.3,3.0,1.0,19.6,73.6,0.1,0.3,0.1
314,Yannis Salibur,0.4,0.4,1.0,0.0,0.1,0.3,0.0,0.0,1.0,3.0,1.6,0.9,1.2,1.5,0.3,1.3,1.0,3.0,0.9,13.1,79.3,0.6,0.3,0.0
315,Myziane Maolida,0.9,0.1,0.4,0.0,0.4,0.1,0.0,0.0,0.0,3.0,1.3,1.4,1.4,0.5,0.2,1.9,2.7,3.0,1.4,24.6,81.7,0.1,0.4,0.0
316,Kalidou Sidibe,1.2,0.9,2.0,0.1,1.3,0.4,0.2,0.0,1.0,0.0,0.2,0.2,0.2,0.7,0.0,0.8,0.5,0.0,0.2,29.4,73.5,0.0,1.0,0.0
317,Emmanuel Imorou,1.1,1.8,0.6,0.2,2.7,0.4,0.3,0.0,0.0,1.0,0.2,0.2,0.3,0.5,0.0,0.6,0.6,1.0,0.2,26.0,75.2,0.3,0.8,0.0
318,Laurent Ciman,1.2,0.8,1.2,0.3,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3,0.0,0.6,0.0,0.2,0.0,0.0,0.3,63.1,87.5,0.0,7.1,0.0
319,Claudio Beauvue,0.7,0.4,0.8,0.0,0.8,0.5,0.1,0.0,3.0,0.0,1.6,0.6,0.4,1.1,0.2,0.6,2.3,0.0,0.6,13.4,67.0,0.2,0.4,0.0
320,Majeed Waris,0.7,0.2,0.5,0.0,0.2,0.6,0.0,0.0,5.0,3.0,1.2,0.8,0.8,2.2,0.3,1.8,2.3,3.0,0.8,17.0,75.2,0.2,0.4,0.1
321,Abdallah Ndour,1.5,1.3,0.8,0.3,2.0,1.3,0.5,0.0,0.0,0.0,0.3,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.5,36.3,80.0,0.8,2.5,0.0
322,Pablo Chavarria,0.7,0.1,1.6,0.0,0.6,0.4,0.0,0.0,5.0,3.0,1.4,0.7,0.3,0.7,1.0,0.7,2.2,3.0,0.7,13.0,62.3,0.2,0.1,0.0
323,Yaya Sanogo,0.2,0.1,2.0,0.0,0.7,0.1,0.0,0.0,3.0,0.0,2.2,0.5,0.2,1.3,0.2,1.1,1.9,0.0,0.5,12.2,63.7,0.0,0.1,0.0
324,Tomás Koubek,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,63.5,0.0,6.0,0.0
325,Jean Eudes Aholou,1.2,1.0,1.5,0.0,0.7,0.5,0.0,0.0,0.0,1.0,0.8,0.5,0.6,1.0,0.0,0.5,0.8,1.0,0.5,31.9,84.9,0.1,1.5,0.0
326,Rafael,1.7,0.8,1.2,0.1,1.2,0.4,0.1,1.0,0.0,1.0,0.1,0.6,0.6,1.1,0.1,0.8,0.9,1.0,0.6,32.7,83.2,0.4,0.6,0.1
327,Cesc Fàbregas,1.1,0.7,0.5,0.0,0.2,1.5,0.2,0.0,1.0,0.0,0.8,1.4,0.2,1.3,0.0,0.5,0.8,0.0,1.4,55.3,84.7,0.7,3.2,0.0
328,Driss Trichard,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,31.0,80.6,0.0,2.0,0.0
329,Romain Del Castillo,1.2,0.7,1.1,0.0,0.2,0.8,0.0,0.0,0.0,3.0,0.7,0.8,1.2,0.7,0.1,0.9,1.5,3.0,0.8,16.7,74.5,0.5,0.2,0.0
330,Baptiste Guillaume,0.5,0.1,1.0,0.0,0.2,0.3,0.0,0.0,2.0,1.0,0.7,0.4,0.4,0.9,0.1,0.8,1.5,1.0,0.4,11.6,62.6,0.0,0.1,0.0
331,Moustapha Diallo,2.3,1.4,2.7,0.0,1.9,1.1,0.1,0.0,0.0,1.0,0.9,0.3,0.0,1.3,0.0,0.1,1.4,1.0,0.3,24.7,67.1,0.0,0.7,0.0
332,Paul Lasne,1.5,0.6,0.9,0.0,0.5,0.5,0.1,0.0,2.0,0.0,0.7,0.7,0.3,0.7,0.1,0.5,1.1,0.0,0.7,25.1,81.8,0.3,1.3,0.0
333,Wesley Saïd,0.7,0.3,1.4,0.0,0.3,0.4,0.0,0.0,4.0,1.0,1.7,0.8,1.3,0.4,0.2,0.9,1.4,1.0,0.8,16.1,74.5,0.2,0.4,0.0
334,Paul Baysse,1.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,72.7,0.0,2.0,0.0
335,Hervé Lybohy,1.3,0.8,1.1,0.5,4.1,0.3,0.6,1.0,2.0,0.0,0.2,0.0,0.1,0.6,0.0,0.1,0.3,0.0,0.0,33.4,83.6,0.1,1.8,0.0
336,Gaëtan Paquiez,2.2,1.1,0.9,0.3,2.2,1.3,0.3,0.0,0.0,0.0,0.2,0.5,0.4,0.6,0.0,0.4,1.2,0.0,0.5,22.5,73.6,0.1,0.9,0.0
337,Lamine Koné,0.8,1.2,0.8,0.2,2.3,0.1,0.5,0.0,1.0,1.0,0.3,0.2,0.3,0.8,0.0,0.3,0.5,1.0,0.2,39.8,84.2,0.1,2.9,0.0
338,Khaled Adénon,1.3,1.3,1.4,0.7,4.3,0.5,0.5,1.0,0.0,0.0,0.3,0.2,0.0,0.9,0.1,0.3,0.2,0.0,0.2,42.0,86.2,0.0,3.3,0.0
339,Enzo Crivelli,0.6,0.1,1.4,0.0,0.8,0.2,0.0,0.0,6.0,1.0,0.6,0.5,0.4,1.4,0.2,1.2,2.3,1.0,0.5,16.1,64.8,0.1,0.3,0.0
340,Mathías Suárez,2.0,0.9,1.4,0.0,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.6,0.1,0.6,0.8,0.0,0.4,18.5,77.8,0.5,0.5,0.0
341,Jordan Siebatcheu,0.4,0.3,0.9,0.0,0.3,0.1,0.1,0.0,3.0,1.0,1.3,0.2,0.1,0.5,0.1,0.7,1.1,1.0,0.2,6.1,74.7,0.0,0.1,0.0
342,Jérémy Sorbon,1.0,1.0,0.8,0.5,3.1,0.2,0.7,0.0,1.0,0.0,0.2,0.1,0.2,0.8,0.0,0.0,0.4,0.0,0.1,31.3,84.2,0.0,2.4,0.0
343,Danijel Subasic,0.0,0.0,0.1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,18.7,61.5,0.0,4.8,0.0
344,Jaroslav Plasil,1.5,0.8,0.8,0.0,1.1,1.1,0.2,0.0,0.0,1.0,0.6,0.5,0.4,1.1,0.0,0.4,0.8,1.0,0.5,37.4,85.1,0.3,1.2,0.0
345,Colin Dagba,1.4,0.6,1.1,0.1,0.6,0.4,0.0,0.0,0.0,2.0,0.2,0.8,0.6,0.4,0.1,0.6,0.5,2.0,0.8,33.8,93.0,0.3,0.2,0.1
346,Timothy Weah,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,3.5,57.1,0.0,0.5,0.0
347,Anthony Limbombe,0.4,0.3,0.2,0.0,0.3,0.3,0.0,0.0,1.0,1.0,1.4,1.0,0.4,0.9,0.3,0.7,1.0,1.0,1.0,14.4,76.0,0.3,0.2,0.0
348,Lois Diony,0.6,0.0,1.0,0.0,0.3,0.2,0.0,0.0,5.0,1.0,1.3,0.6,0.5,0.9,0.2,1.2,1.2,1.0,0.6,9.6,66.6,0.1,0.1,0.0
349,Boubakary Soumaré,1.1,0.4,0.3,0.0,0.3,0.4,0.2,0.0,1.0,1.0,0.2,0.3,0.4,0.4,0.0,0.6,0.3,1.0,0.3,19.2,86.4,0.0,1.0,0.0
350,Emil Krafth,1.6,0.6,1.1,0.1,2.3,0.9,0.3,0.0,1.0,1.0,0.3,0.5,0.2,1.0,0.0,0.4,1.0,1.0,0.5,30.2,73.4,0.4,1.7,0.0
351,Romain Amalfitano,1.6,1.5,1.3,0.0,1.1,1.3,0.4,0.0,0.0,0.0,0.6,0.5,0.8,0.9,0.0,1.1,1.7,0.0,0.5,32.4,78.8,0.2,3.2,0.1
352,Steve Mandanda,0.0,0.0,0.1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,27.5,66.3,0.0,5.7,0.0
353,Stevan Jovetic,0.3,0.1,0.5,0.0,0.4,0.3,0.0,0.0,2.0,0.0,2.5,0.8,0.1,0.4,0.1,0.4,1.4,0.0,0.8,15.3,68.0,0.0,0.4,0.3
354,Cheick Traoré,1.9,1.2,1.3,0.1,1.7,0.5,0.2,0.0,0.0,0.0,0.4,0.6,0.8,0.5,0.1,0.7,0.9,0.0,0.6,20.8,69.4,0.6,0.6,0.0
355,Giulian Biancone,4.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,80.0,0.0,3.0,0.0
356,Jérémy Pied,1.1,0.5,0.6,0.1,1.1,0.5,0.1,0.0,0.0,2.0,0.0,0.6,0.2,0.5,0.1,0.1,0.3,2.0,0.6,24.9,78.1,0.5,0.8,0.0
357,Diafra Sakho,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.5,1.0,2.0,4.5,0.0,0.0,12.0,58.3,0.0,0.0,0.0
358,Yassine Benrahou,2.3,0.5,0.5,0.0,0.3,0.8,0.0,0.0,0.0,0.0,1.5,0.5,0.5,1.0,0.0,1.0,1.5,0.0,0.5,23.8,84.2,0.3,0.3,0.0
359,Christophe Kerbrat,1.6,2.0,0.3,0.2,5.2,0.6,0.4,0.0,0.0,0.0,0.1,0.0,0.1,0.9,0.0,0.1,0.4,0.0,0.0,34.4,78.0,0.0,4.4,0.0
360,Suk Hyun-Jun,0.5,0.1,1.1,0.0,0.2,0.4,0.0,0.0,3.0,0.0,1.0,0.4,0.3,0.7,0.6,0.5,1.5,0.0,0.4,7.4,51.9,0.1,0.1,0.0
361,Mihailo Ristic,1.4,0.9,0.3,0.1,0.5,0.4,0.3,0.0,1.0,0.0,0.5,0.2,0.2,0.5,0.0,1.1,0.9,0.0,0.2,10.4,73.1,0.1,0.2,0.0
362,Rui Fonte,1.4,0.1,1.2,0.0,0.4,0.3,0.0,0.0,1.0,0.0,0.7,0.4,0.1,0.2,0.1,0.9,0.4,0.0,0.4,10.4,78.6,0.0,0.3,0.0
363,Eddy Gnahore,1.2,0.7,1.0,0.0,0.5,0.9,0.1,0.0,4.0,2.0,0.9,0.9,0.7,0.3,0.1,1.2,1.2,2.0,0.9,33.8,89.5,0.0,1.1,0.1
364,Ronny Rodelin,0.8,0.5,0.6,0.0,0.8,0.3,0.1,0.0,0.0,0.0,1.6,0.6,0.5,0.5,0.2,0.5,1.1,0.0,0.6,17.3,72.1,0.2,1.2,0.0
365,Ganso,1.0,0.5,0.8,0.0,0.0,1.1,0.1,0.0,0.0,2.0,0.3,1.4,0.5,0.8,0.0,0.6,0.8,2.0,1.4,26.3,87.0,0.3,0.7,0.2
366,Jessy Deminguet,1.9,0.9,1.1,0.0,1.3,1.3,0.2,0.0,0.0,0.0,0.4,0.3,0.7,0.7,0.0,1.3,1.0,0.0,0.3,22.3,83.6,0.1,1.7,0.0
367,Thomas Mangani,1.4,0.8,0.4,0.0,0.8,1.5,0.1,0.0,3.0,0.0,0.7,1.1,0.3,0.3,0.0,0.8,1.1,0.0,1.1,38.7,83.0,0.7,1.6,0.0
368,Clement Michelin,3.0,3.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,65.6,0.0,3.0,0.0
369,Malik Tchokounte,0.7,0.2,1.7,0.0,0.8,0.2,0.0,0.0,0.0,2.0,0.8,0.3,0.5,1.0,0.4,1.1,2.1,2.0,0.3,15.4,69.1,0.0,0.3,0.0
370,Ignatius Ganago,0.2,0.1,0.5,0.0,0.3,0.4,0.0,0.0,2.0,0.0,1.4,0.6,0.8,0.6,0.1,0.8,1.3,0.0,0.6,11.1,78.3,0.0,0.0,0.1
371,Samuel Moutoussamy,1.3,0.3,0.6,0.0,0.6,0.8,0.1,0.0,2.0,3.0,0.9,0.8,0.6,0.4,0.1,1.0,0.9,3.0,0.8,22.7,81.4,0.1,0.6,0.0
372,Senou Coulibaly,1.4,1.2,1.1,0.1,2.0,0.6,0.2,0.0,1.0,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.7,0.0,0.2,21.2,75.4,0.0,1.4,0.1
373,Saif-Eddine Khaoui,0.8,0.8,0.8,0.0,0.2,0.8,0.0,0.0,3.0,1.0,1.0,0.4,1.0,0.4,0.0,0.9,1.3,1.0,0.4,17.8,72.4,0.2,0.6,0.0
374,Gaëtan Laborde,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,22.0,45.5,0.0,1.0,0.0
375,Giovanni Sio,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,21.0,76.2,0.0,2.0,0.0
376,Benoit Badiashile,1.3,1.1,0.7,0.4,3.9,0.4,0.3,1.0,1.0,0.0,0.3,0.1,0.1,0.3,0.0,0.3,0.2,0.0,0.1,54.5,89.5,0.0,3.4,0.0
377,Mickaël Alphonse,0.9,0.8,0.8,0.1,2.3,0.1,0.1,0.0,1.0,0.0,0.3,0.7,0.4,0.9,0.0,0.3,0.9,0.0,0.7,20.3,64.6,0.4,0.5,0.0
378,Vincent Pajot,1.4,0.6,1.5,0.0,0.5,0.8,0.0,0.0,0.0,0.0,0.9,0.3,0.1,0.9,0.1,0.2,0.5,0.0,0.3,23.3,85.1,0.0,0.7,0.1
379,Clinton N'Jie,0.4,0.1,0.4,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.4,0.5,0.6,0.2,0.1,0.4,0.7,2.0,0.5,6.6,72.3,0.0,0.1,0.0
