,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
128,John Stones,0.7,0.6,0.3,0.3,2.5,0.2,0.4,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.0,0.1,0.0,0.0,0.2,73.0,94.2,0.0,4.3,0.0
129,Rúben Neves,2.1,2.1,1.1,0.0,1.3,1.6,0.5,0.0,4.0,3.0,2.1,0.7,0.3,0.5,0.0,0.8,0.8,3.0,0.7,55.4,81.2,0.1,6.1,0.0
130,Michy Batshuayi,0.2,0.3,0.6,0.0,0.0,0.1,0.3,0.0,5.0,0.0,2.5,0.2,0.8,0.2,1.1,1.1,1.5,0.0,0.2,14.8,65.0,0.0,0.7,0.0
131,Ryan Babel,0.5,0.4,0.9,0.0,0.6,0.4,0.0,0.0,5.0,3.0,1.7,1.4,1.7,1.0,0.6,1.8,2.3,3.0,1.4,29.3,82.9,0.7,0.7,0.0
132,Nathan Aké,1.7,0.8,0.7,0.8,6.1,0.3,0.9,0.0,4.0,0.0,0.7,0.2,0.1,0.6,0.1,0.2,0.5,0.0,0.2,44.6,86.0,0.1,1.9,0.0
133,Ben Mee,1.4,1.3,0.7,0.5,6.1,0.2,1.3,2.0,0.0,2.0,0.6,0.2,0.2,0.5,0.0,0.1,0.4,2.0,0.2,39.5,74.9,0.1,4.7,0.0
134,Sean Longstaff,1.9,1.1,0.8,0.0,0.8,1.7,0.4,0.0,1.0,0.0,0.9,0.6,0.6,0.9,0.0,0.7,0.4,0.0,0.6,32.6,80.9,0.2,3.3,0.0
135,Mario Lemina,2.3,2.0,1.5,0.0,1.4,0.9,0.1,0.0,1.0,1.0,1.2,0.6,1.1,1.1,0.0,1.5,1.2,1.0,0.6,38.6,86.0,0.1,2.1,0.0
136,Serge Aurier,2.5,0.9,2.1,0.5,2.1,0.9,0.3,0.0,0.0,2.0,0.5,0.8,1.0,0.3,0.1,0.9,1.5,2.0,0.8,33.6,75.5,0.9,0.6,0.0
137,Jonny,2.4,1.8,0.7,0.2,1.6,0.9,0.2,0.0,1.0,1.0,0.8,0.9,0.9,1.0,0.2,1.2,1.2,1.0,0.9,32.6,77.8,0.3,1.0,0.0
138,James Tomkins,1.2,1.2,0.6,0.6,6.2,0.4,0.3,0.0,1.0,1.0,0.8,0.2,0.1,0.4,0.0,0.1,0.3,1.0,0.2,38.3,83.0,0.0,4.3,0.0
139,Ruben Loftus-Cheek,0.8,0.5,0.4,0.0,0.2,0.4,0.2,0.0,6.0,2.0,1.2,0.7,1.7,1.0,0.1,1.0,1.0,2.0,0.7,25.4,87.9,0.0,0.5,0.0
140,Maya Yoshida,0.9,2.5,0.2,0.6,5.9,0.5,1.2,0.0,0.0,1.0,0.8,0.3,0.1,0.4,0.1,0.0,0.4,1.0,0.3,32.7,75.7,0.0,2.4,0.0
141,Michel Vorm,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,22.0,77.3,0.0,2.5,0.0
142,Gerard Deulofeu,0.4,0.5,0.5,0.0,0.1,0.7,0.0,0.0,10.0,5.0,2.0,1.0,1.6,0.4,1.1,2.0,2.2,5.0,1.0,23.9,77.4,0.2,0.5,0.1
143,Romelu Lukaku,0.3,0.1,0.6,0.0,0.6,0.3,0.0,0.0,12.0,0.0,1.7,0.7,0.7,0.1,0.7,1.4,1.6,0.0,0.7,16.7,66.3,0.2,0.4,0.1
144,Danny Rose,1.9,0.9,1.0,0.2,0.8,0.5,0.2,0.0,0.0,3.0,0.6,1.0,1.3,1.8,0.0,0.7,1.9,3.0,1.0,35.7,73.7,0.8,1.0,0.0
145,Marko Arnautovic,0.3,0.1,1.1,0.0,0.2,0.2,0.1,0.0,10.0,4.0,2.2,1.3,0.7,0.4,0.8,1.1,1.7,4.0,1.3,22.9,74.7,0.2,0.4,0.1
146,Toby Alderweireld,1.1,0.7,0.3,0.6,4.9,0.3,0.6,1.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,69.4,88.5,0.1,7.1,0.1
147,David Brooks,1.2,0.8,0.5,0.0,0.8,0.8,0.2,0.0,7.0,5.0,1.4,1.0,0.8,1.5,0.1,1.4,1.9,5.0,1.0,28.5,73.1,0.3,0.7,0.2
148,Georges-Kévin Nkoudou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,66.7,1.0,0.0,0.0
149,Danny Ings,1.3,0.2,0.7,0.0,0.3,0.7,0.1,0.0,7.0,3.0,2.3,1.2,0.8,0.9,0.3,1.2,2.3,3.0,1.2,16.3,71.4,0.0,0.5,0.2
150,Davinson Sánchez,1.6,1.3,0.9,1.1,4.4,0.7,0.4,0.0,1.0,1.0,0.6,0.2,0.0,0.4,0.0,0.1,0.3,1.0,0.2,62.6,89.9,0.0,2.7,0.0
151,Willy Caballero,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,77.8,0.0,7.5,0.0
152,Callum Paterson,0.8,0.3,1.5,0.0,1.0,0.8,0.1,0.0,4.0,1.0,1.5,0.9,0.2,1.1,0.4,0.4,1.1,1.0,0.9,20.4,48.4,0.2,0.5,0.0
153,Calum Chambers,2.1,2.2,1.1,0.3,3.5,1.0,0.4,0.0,2.0,0.0,1.1,0.5,0.7,0.1,0.0,0.8,1.0,0.0,0.5,47.9,79.0,0.0,2.9,0.0
154,Fabian Delph,2.1,1.2,0.5,0.3,1.5,1.0,0.0,0.0,0.0,1.0,0.4,0.3,0.7,0.6,0.0,0.1,0.9,1.0,0.3,62.9,91.3,0.3,2.4,0.0
155,Sokratis Papastathopoulos,1.7,1.0,1.5,0.7,4.3,0.5,0.7,0.0,1.0,2.0,0.4,0.2,0.2,1.0,0.0,0.2,0.3,2.0,0.2,55.5,89.4,0.0,4.1,0.0
156,Phil Jones,1.1,1.3,0.4,0.6,3.4,0.3,0.6,0.0,0.0,1.0,0.3,0.2,0.2,0.6,0.0,0.1,0.5,1.0,0.2,41.9,92.6,0.0,2.2,0.0
157,James McArthur,2.2,1.0,1.6,0.1,1.2,1.3,0.6,0.0,3.0,6.0,0.9,0.8,0.5,1.0,0.1,0.9,1.4,6.0,0.8,36.8,79.3,0.1,1.7,0.1
158,Jonjo Shelvey,1.4,0.4,1.0,0.0,0.8,0.6,0.2,0.0,1.0,1.0,1.4,1.6,0.6,0.3,0.0,0.3,0.5,1.0,1.6,39.3,71.0,0.9,5.4,0.1
159,Jamaal Lascelles,1.0,1.2,0.5,0.5,6.6,0.1,0.9,0.0,0.0,1.0,0.3,0.1,0.0,0.3,0.0,0.2,0.3,1.0,0.1,34.5,76.7,0.0,2.3,0.0
160,Ashley Westwood,1.7,1.4,0.9,0.0,1.2,0.7,0.3,0.0,2.0,7.0,0.6,1.2,0.2,0.6,0.0,0.5,0.9,7.0,1.2,41.7,76.4,0.9,3.0,0.1
161,Solly March,1.6,0.8,0.8,0.0,0.7,0.7,0.1,0.0,1.0,5.0,1.2,1.2,1.4,0.9,0.2,1.2,1.3,5.0,1.2,21.6,70.6,1.3,0.9,0.0
162,Alisson,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,28.3,80.3,0.0,4.8,0.0
163,Chris Smalling,1.3,1.1,0.9,0.5,4.4,0.3,1.0,1.0,1.0,0.0,0.5,0.1,0.0,0.3,0.1,0.0,0.3,0.0,0.1,39.8,86.2,0.0,2.1,0.0
164,Antonio Rüdiger,1.0,1.0,0.8,0.6,2.9,0.4,0.2,0.0,1.0,0.0,0.8,0.2,0.1,0.5,0.0,0.3,0.2,0.0,0.2,76.9,91.5,0.0,4.5,0.1
165,Ben Gibson,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,66.7,0.0,1.0,0.0
166,Jonjoe Kenny,2.1,1.7,1.0,0.7,3.0,0.8,0.2,0.0,0.0,1.0,0.3,0.6,0.5,0.1,0.0,0.9,0.7,1.0,0.6,42.8,72.0,0.4,1.8,0.0
167,Robert Snodgrass,1.3,0.3,1.1,0.1,0.5,1.0,0.1,0.0,2.0,5.0,0.9,1.8,1.0,1.5,0.1,1.3,1.8,5.0,1.8,29.4,82.1,1.8,0.8,0.1
168,Mesut Özil,0.5,0.2,0.4,0.0,0.2,0.8,0.1,0.0,5.0,2.0,0.5,1.9,0.9,0.9,0.4,1.4,2.0,2.0,1.9,46.6,88.6,0.8,1.2,0.1
169,Kurt Zouma,1.0,1.7,0.6,0.6,3.8,0.2,0.4,0.0,2.0,2.0,0.6,0.2,0.2,0.5,0.1,0.4,0.5,2.0,0.2,45.1,83.6,0.0,3.2,0.0
170,Erik Lamela,0.9,0.4,1.2,0.0,0.1,0.5,0.0,0.0,4.0,2.0,1.5,1.2,1.1,0.9,0.1,1.1,1.5,2.0,1.2,22.2,83.2,0.5,0.4,0.2
171,Zanka,2.0,2.9,1.4,0.5,3.4,0.8,0.6,0.0,3.0,1.0,0.3,0.3,0.1,0.6,0.0,0.3,0.3,1.0,0.3,48.9,82.1,0.0,2.9,0.0
172,Joe Bennett,1.7,2.0,0.7,0.1,2.8,0.5,0.3,0.0,0.0,1.0,0.3,0.5,0.8,1.2,0.0,0.4,0.3,1.0,0.5,23.1,71.8,0.4,1.4,0.0
173,Ryan Bennett,1.7,1.3,1.1,0.2,3.6,0.5,0.6,0.0,1.0,0.0,0.4,0.3,0.1,0.3,0.0,0.0,0.1,0.0,0.3,39.6,79.6,0.0,2.0,0.0
174,Simon Francis,1.5,1.1,0.6,0.2,3.9,0.7,0.4,0.0,0.0,2.0,0.2,0.6,0.3,0.5,0.2,0.4,0.8,2.0,0.6,38.5,73.3,0.6,1.8,0.0
175,Ryan Fredericks,2.5,0.9,0.6,0.3,2.6,0.7,0.3,0.0,1.0,0.0,0.3,0.2,0.8,0.7,0.1,0.1,0.6,0.0,0.2,29.1,70.9,0.3,0.9,0.0
176,Nemanja Matic,1.8,1.1,1.0,0.0,1.9,1.0,0.6,0.0,1.0,0.0,0.4,0.5,0.6,0.7,0.0,1.4,0.9,0.0,0.5,65.6,86.9,0.1,3.9,0.0
177,Wesley Hoedt,2.2,1.8,1.2,0.7,5.8,0.7,1.0,2.0,0.0,0.0,0.5,0.1,0.5,1.2,0.0,0.4,0.2,0.0,0.1,47.8,78.6,0.0,4.4,0.0
178,Oriol Romeu,2.6,1.7,1.5,0.1,1.2,1.5,0.5,0.0,1.0,0.0,0.3,0.3,0.5,0.5,0.0,0.5,0.6,0.0,0.3,35.5,79.3,0.0,1.8,0.0
179,Hamza Choudhury,2.7,1.7,0.8,0.0,1.3,0.7,0.3,0.0,0.0,0.0,0.4,0.6,0.2,0.2,0.0,0.2,0.8,0.0,0.6,26.7,84.6,0.1,1.1,0.0
180,Abdoulaye Doucouré,2.0,1.0,1.0,0.0,1.5,1.1,0.2,1.0,5.0,6.0,1.5,1.1,0.9,0.4,0.1,1.2,1.7,6.0,1.1,55.4,83.5,0.1,1.7,0.1
181,Joe Gomez,1.1,0.9,0.8,0.4,2.4,0.4,0.3,0.0,0.0,0.0,0.3,0.4,0.3,0.6,0.0,0.1,0.6,0.0,0.4,49.2,87.5,0.1,2.0,0.0
182,Miguel Almirón,2.0,0.8,0.6,0.0,0.4,0.6,0.1,0.0,0.0,0.0,1.9,1.3,0.7,1.7,0.4,0.6,2.2,0.0,1.3,24.1,74.7,0.7,0.8,0.1
183,Ashley Barnes,0.8,0.1,1.5,0.0,0.6,0.6,0.2,1.0,12.0,2.0,1.8,0.6,0.2,1.8,0.6,1.1,2.3,2.0,0.6,14.0,59.1,0.0,0.4,0.1
184,Moussa Sissoko,1.2,0.6,0.8,0.0,0.7,0.5,0.1,0.0,0.0,3.0,0.5,0.9,1.2,0.7,0.1,1.0,1.4,3.0,0.9,46.5,86.7,0.1,1.4,0.0
185,Charlie Taylor,1.4,1.1,0.4,0.3,2.2,0.7,0.9,0.0,0.0,1.0,0.2,0.3,1.1,1.3,0.0,0.4,1.0,1.0,0.3,30.9,72.5,0.6,2.2,0.0
186,Joel Ward,1.7,1.4,1.1,0.1,4.4,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.9,0.1,0.6,0.7,0.0,0.3,27.1,72.6,0.0,1.3,0.0
187,Jóhann Gudmundsson,0.9,1.1,0.3,0.0,1.1,0.6,0.1,0.0,3.0,6.0,1.1,1.3,0.6,0.8,0.1,1.0,1.4,6.0,1.3,16.9,72.5,1.3,0.6,0.0
188,Pablo Zabaleta,1.8,1.8,0.7,0.3,3.3,1.0,0.6,0.0,0.0,1.0,0.3,0.3,0.5,1.2,0.0,0.5,0.7,1.0,0.3,33.1,76.7,0.3,1.4,0.0
189,Naby Keïta,1.5,0.5,1.0,0.0,0.5,1.1,0.2,0.0,2.0,1.0,1.1,0.4,1.0,0.6,0.0,1.2,1.4,1.0,0.4,40.2,88.5,0.0,0.6,0.1
190,Rob Holding,1.1,1.2,0.6,0.3,3.7,0.6,0.7,0.0,0.0,0.0,0.2,0.2,0.3,0.2,0.0,0.2,0.4,0.0,0.2,61.4,87.5,0.0,3.4,0.0
191,Angelo Ogbonna,1.3,1.5,0.6,1.0,4.1,0.4,0.8,0.0,1.0,1.0,0.6,0.2,0.0,0.3,0.0,0.2,0.2,1.0,0.2,33.1,83.6,0.0,1.8,0.0
192,Eric Dier,1.3,1.1,1.2,0.0,2.1,1.4,0.6,0.0,3.0,0.0,0.5,0.4,0.1,0.5,0.0,0.5,0.6,0.0,0.4,54.2,84.9,0.1,2.3,0.1
193,Scott Dann,0.6,0.5,0.4,0.3,4.4,0.4,1.2,0.0,0.0,1.0,0.6,0.2,0.3,0.0,0.0,0.1,0.1,1.0,0.2,26.4,72.7,0.0,1.4,0.0
194,Vicente Guaita,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,25.0,42.5,0.0,6.3,0.0
195,Paul Dummett,1.3,1.4,0.4,0.4,4.7,0.5,0.4,0.0,0.0,0.0,0.3,0.2,0.1,0.4,0.0,0.0,0.4,0.0,0.2,29.2,71.1,0.3,2.0,0.0
196,Aaron Mooy,2.1,0.5,0.9,0.0,0.7,1.1,0.2,0.0,3.0,1.0,1.5,1.5,0.8,0.4,0.0,1.6,1.2,1.0,1.5,44.1,80.2,1.4,2.1,0.0
197,Andreas Christensen,1.3,0.5,1.0,0.4,3.4,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.4,0.0,0.0,57.3,92.8,0.0,1.1,0.0
198,Artur Boruc,0.1,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,57.0,0.0,5.8,0.0
199,Neil Etheridge,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,30.1,32.3,0.0,9.1,0.0
200,Will Hughes,2.3,0.8,1.7,0.0,0.7,1.1,0.2,0.0,2.0,4.0,1.0,0.9,0.8,2.2,0.0,1.6,1.8,4.0,0.9,30.0,76.4,0.1,0.5,0.0
201,Lewis Dunk,1.2,1.3,0.6,0.3,5.4,0.6,1.1,0.0,2.0,1.0,0.6,0.3,0.0,0.4,0.0,0.1,0.4,1.0,0.3,41.4,82.8,0.0,4.5,0.0
202,Lucas Torreira,1.9,1.2,1.1,0.1,0.9,0.9,0.2,0.0,2.0,2.0,0.7,0.5,0.4,2.3,0.0,0.8,0.9,2.0,0.5,46.8,87.4,0.2,1.8,0.0
203,Manuel Lanzini,1.2,0.9,0.5,0.0,0.7,1.3,0.1,0.0,1.0,1.0,1.1,0.5,1.3,0.7,0.0,1.2,1.5,1.0,0.5,45.2,89.6,0.2,0.9,0.0
204,Mamadou Sakho,0.9,1.5,0.2,0.6,4.9,0.3,0.6,0.0,0.0,0.0,0.1,0.2,0.3,0.5,0.0,0.2,0.4,0.0,0.2,48.9,88.6,0.0,2.2,0.0
205,Víctor Camarasa,0.9,1.0,0.7,0.0,0.8,0.8,0.1,0.0,5.0,4.0,1.3,1.6,1.1,0.9,0.0,1.5,1.9,4.0,1.6,27.7,75.1,1.3,1.4,0.0
206,Maxime Le Marchand,2.2,2.1,1.1,0.6,4.7,0.9,0.6,0.0,0.0,1.0,0.2,0.3,0.4,0.3,0.1,0.2,0.4,1.0,0.3,53.3,83.3,0.2,3.5,0.0
207,Héctor Bellerín,0.8,1.1,0.8,0.2,1.7,0.4,0.3,1.0,0.0,5.0,0.9,0.4,0.8,0.3,0.1,0.8,1.1,5.0,0.4,41.3,84.2,0.5,1.3,0.1
208,Patrick van Aanholt,1.3,1.1,0.3,0.2,2.3,0.4,0.3,0.0,3.0,2.0,1.3,1.0,0.6,0.4,0.3,0.4,1.0,2.0,1.0,44.7,79.8,0.3,1.9,0.1
209,Martín Montoya,2.3,1.9,1.2,0.3,2.5,0.9,0.4,0.0,0.0,1.0,0.3,0.7,0.5,0.6,0.0,0.4,0.8,1.0,0.7,34.3,80.0,0.6,1.5,0.0
210,Adam Smith,1.8,1.2,0.7,0.2,2.3,0.9,0.3,0.0,1.0,1.0,0.3,0.4,0.8,1.7,0.0,0.4,1.0,1.0,0.4,34.9,82.0,0.2,0.9,0.0
211,Morgan Schneiderlin,1.7,1.1,1.5,0.0,1.1,0.6,0.2,0.0,0.0,1.0,0.2,0.6,0.1,0.5,0.0,0.5,0.9,1.0,0.6,38.9,88.6,0.1,1.9,0.1
212,Xherdan Shaqiri,0.6,0.3,0.4,0.0,0.3,0.4,0.0,0.0,6.0,3.0,1.1,0.8,0.3,0.6,0.1,0.8,1.0,3.0,0.8,26.6,81.2,0.5,1.5,0.2
213,Aaron Ramsey,1.2,0.3,0.8,0.0,0.1,0.6,0.0,0.0,4.0,6.0,1.2,0.9,0.4,0.7,0.1,1.0,1.3,6.0,0.9,27.6,82.0,0.2,0.9,0.0
214,Harvey Barnes,0.6,0.2,0.4,0.0,0.3,0.1,0.1,0.0,1.0,2.0,2.5,1.1,1.9,0.4,0.1,0.9,1.8,2.0,1.1,19.4,77.2,0.2,0.1,0.0
215,Dan Gosling,2.3,0.8,1.2,0.0,1.8,1.0,0.4,0.0,2.0,1.0,0.8,0.4,0.5,1.0,0.1,0.8,0.8,1.0,0.4,38.8,79.6,0.0,1.9,0.1
216,Juan Mata,0.4,0.3,0.5,0.0,0.2,0.7,0.0,0.0,3.0,2.0,0.9,1.4,0.5,0.4,0.4,0.9,0.6,2.0,1.4,31.8,86.0,0.6,2.2,0.1
217,Steve Mounié,0.3,0.2,1.0,0.0,0.5,0.3,0.0,0.0,2.0,3.0,2.0,0.6,0.4,0.5,0.5,1.2,2.0,3.0,0.6,18.0,64.5,0.0,0.1,0.0
218,Ben Foster,0.1,0.1,0.1,0.0,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,30.3,44.8,0.0,9.6,0.0
219,Daniel Amartey,2.0,1.8,0.7,0.2,2.8,0.6,0.4,0.0,0.0,0.0,0.4,0.3,0.2,0.1,0.1,0.4,0.3,0.0,0.3,41.2,85.2,0.0,2.2,0.0
220,André-Frank Zambo Anguissa,2.2,1.5,1.0,0.1,1.3,1.5,0.3,0.0,0.0,0.0,1.0,0.3,1.9,0.8,0.1,1.8,1.7,0.0,0.3,47.4,87.4,0.0,1.6,0.0
221,David Button,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,37.4,0.0,6.8,0.0
222,Ben Davies,2.1,0.9,0.7,0.3,2.3,0.6,0.4,0.0,0.0,0.0,0.5,0.6,0.1,0.5,0.0,0.4,0.7,0.0,0.6,40.2,82.8,0.3,1.2,0.0
223,Bruno Ecuele Manga,1.8,2.1,0.4,0.3,4.5,0.8,0.7,0.0,0.0,1.0,0.3,0.2,0.3,0.3,0.0,0.3,0.6,1.0,0.2,25.2,64.9,0.1,2.4,0.0
224,Jack Wilshere,0.9,0.9,0.9,0.0,0.0,0.5,0.1,0.0,0.0,1.0,0.3,0.6,1.9,1.5,0.0,0.9,0.4,1.0,0.6,27.0,89.8,0.0,1.9,0.0
225,Bernd Leno,0.0,0.1,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,28.8,69.2,0.0,4.9,0.0
226,Antonio Valencia,1.3,0.8,1.2,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.3,1.2,0.5,0.7,0.0,0.2,0.0,0.0,1.2,45.2,84.1,0.8,1.8,0.0
227,Victor Lindelöf,1.3,0.8,0.6,0.7,3.9,0.3,0.4,1.0,1.0,1.0,0.3,0.2,0.3,0.5,0.0,0.1,0.4,1.0,0.2,49.7,89.2,0.0,2.1,0.0
228,Pascal Groß,1.1,0.5,0.4,0.0,0.9,1.0,0.3,0.0,3.0,3.0,1.0,2.2,0.2,0.5,0.2,0.8,1.4,3.0,2.2,32.4,75.6,1.8,2.1,0.0
229,Aaron Cresswell,1.5,1.2,0.1,0.4,2.1,0.6,0.4,0.0,0.0,1.0,0.6,0.9,0.3,0.6,0.1,0.3,0.7,1.0,0.9,40.6,81.4,0.8,1.5,0.0
230,Marc Albrighton,1.3,0.9,0.4,0.0,0.9,0.7,0.1,0.0,2.0,2.0,0.7,1.1,0.7,0.7,0.1,0.9,1.3,2.0,1.1,23.0,65.9,0.8,1.7,0.0
231,Chris Wood,0.3,0.1,0.7,0.0,0.7,0.3,0.1,0.0,10.0,2.0,1.6,0.6,0.2,0.6,1.4,1.2,2.4,2.0,0.6,15.8,64.8,0.1,0.1,0.1
232,Christian Kabasele,1.2,1.8,1.0,1.1,5.0,0.6,0.8,0.0,0.0,0.0,0.4,0.1,0.0,0.7,0.0,0.0,0.3,0.0,0.1,26.2,73.9,0.0,2.1,0.0
233,Jordan Henderson,1.4,0.9,0.8,0.0,0.4,0.7,0.1,0.0,1.0,3.0,0.5,0.5,0.2,0.4,0.0,0.3,0.7,3.0,0.5,54.4,87.2,0.2,3.3,0.1
234,Jeffrey Schlupp,1.4,0.6,0.8,0.0,0.7,0.6,0.3,0.0,4.0,1.0,0.9,0.5,0.7,0.5,0.0,0.8,1.0,1.0,0.5,21.0,75.9,0.1,0.5,0.0
235,Ederson,0.1,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,1.0,0.1,24.2,82.6,0.0,3.3,0.0
236,Marouane Fellaini,1.5,0.3,1.1,0.1,2.4,0.6,0.4,0.0,0.0,1.0,0.5,0.2,0.1,0.6,0.1,0.6,0.7,1.0,0.2,30.4,81.2,0.1,0.3,0.0
237,Roberto Pereyra,0.6,0.7,0.8,0.0,0.6,0.5,0.0,0.0,6.0,1.0,1.7,1.1,1.2,1.1,0.1,2.0,2.5,1.0,1.1,34.0,83.2,0.2,1.4,0.0
238,Adam Masina,2.1,1.2,1.2,0.1,2.6,0.9,0.3,0.0,0.0,1.0,0.2,0.2,0.5,0.7,0.1,0.1,0.9,1.0,0.2,31.1,80.7,0.4,1.9,0.0
239,Craig Cathcart,1.4,1.1,0.4,1.1,5.0,0.4,0.8,2.0,3.0,0.0,0.4,0.0,0.1,0.2,0.0,0.1,0.3,0.0,0.0,35.5,81.5,0.0,2.7,0.0
240,Phil Bardsley,1.7,1.6,1.2,0.1,3.5,0.5,0.6,1.0,0.0,0.0,0.6,0.4,0.2,0.6,0.0,0.3,0.5,0.0,0.4,29.2,69.0,0.5,1.9,0.0
241,Yan Valery,1.8,1.0,1.2,0.3,2.5,0.6,0.1,0.0,2.0,1.0,0.3,0.3,1.0,0.3,0.1,1.3,1.4,1.0,0.3,17.3,61.9,0.3,0.6,0.0
242,Christian Benteke,0.3,0.0,1.1,0.0,0.9,0.2,0.1,0.0,1.0,1.0,1.6,0.6,0.3,0.6,0.6,0.9,1.7,1.0,0.6,14.9,56.9,0.0,0.4,0.0
243,Dale Stephens,2.8,1.5,1.5,0.0,1.5,1.5,0.4,0.0,1.0,1.0,0.4,0.6,0.2,0.3,0.0,0.5,0.9,1.0,0.6,45.1,83.7,0.0,4.1,0.0
244,Alberto Moreno,1.5,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,0.5,0.0,0.0,1.5,0.0,1.5,52.5,87.6,0.5,1.0,0.0
245,Joe Bryan,2.2,1.1,0.9,0.1,2.5,0.6,0.4,0.0,0.0,1.0,0.8,0.9,0.5,1.0,0.1,0.6,0.8,1.0,0.9,33.9,75.4,0.8,1.7,0.0
246,Ross Barkley,0.6,0.3,0.5,0.0,0.5,0.4,0.0,0.0,3.0,5.0,1.5,0.8,0.6,1.0,0.0,1.2,0.7,5.0,0.8,35.3,91.2,0.0,1.5,0.1
247,André Gomes,1.4,0.7,1.8,0.0,0.7,1.7,0.1,0.0,1.0,1.0,0.8,0.2,1.5,1.0,0.0,1.9,1.3,1.0,0.2,44.4,84.8,0.1,3.5,0.0
248,Glenn Murray,0.4,0.1,2.1,0.1,0.4,0.4,0.1,0.0,13.0,1.0,1.4,0.3,0.2,1.4,1.0,0.9,2.2,1.0,0.3,15.9,58.3,0.0,0.2,0.0
249,Stephen Ward,1.3,1.3,0.7,0.3,4.0,1.0,0.3,0.0,0.0,0.0,0.3,0.3,0.7,1.0,0.0,0.0,0.0,0.0,0.3,37.7,74.3,0.0,0.7,0.0
250,Mateo Kovacic,1.4,0.3,0.6,0.0,0.6,0.8,0.1,0.0,0.0,2.0,0.9,0.8,1.3,1.0,0.0,1.2,0.8,2.0,0.8,45.9,92.0,0.0,0.9,0.2
251,Callum Hudson-Odoi,0.8,0.3,0.1,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.6,0.9,1.2,0.6,0.3,0.7,1.1,1.0,0.9,20.7,86.0,0.6,0.4,0.0
252,Davy Pröpper,1.7,1.8,1.1,0.0,1.1,1.2,0.2,0.0,1.0,1.0,0.5,0.6,1.0,0.6,0.0,0.8,1.5,1.0,0.6,40.4,80.0,0.1,2.5,0.1
253,Mark Noble,1.5,0.7,0.7,0.0,0.4,1.2,0.1,0.0,5.0,5.0,0.5,0.7,0.5,1.2,0.0,1.1,0.9,5.0,0.7,48.6,85.3,0.2,4.4,0.2
254,Anthony Knockaert,1.1,1.0,0.7,0.0,0.2,0.6,0.0,0.0,2.0,6.0,0.9,1.2,1.0,0.6,0.1,1.0,1.7,6.0,1.2,20.5,76.9,1.3,1.3,0.0
255,Gabriel Jesus,0.3,0.1,0.4,0.0,0.1,0.2,0.1,0.0,7.0,3.0,1.5,0.7,0.8,0.6,0.5,1.0,1.1,3.0,0.7,12.3,82.6,0.0,0.1,0.0
256,Ainsley Maitland-Niles,2.1,1.2,0.5,0.1,0.7,0.9,0.3,0.0,1.0,1.0,0.3,0.4,1.2,0.8,0.1,1.1,1.6,1.0,0.4,28.2,78.5,0.1,0.9,0.0
