,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
345,Bostjan Cesar,1.2,1,1.2,0.4,4.2,0.7,0.6,,6.52
346,Sebastien De Maio,0.8,0.2,1,,5,0.2,0.8,,6.52
347,Simone Edera,1,,0.8,,,0.5,0.3,,6.52
348,Johan Djourou ,0.6,0.8,0.8,0.4,3.8,,0.6,,6.51
349,Gianluca Pegolo,,,,,0.3,,,,6.51
350,Luca Pellegrini,2.3,1.5,1.4,0.2,1.5,0.9,0.3,,6.51
351,Edimilson Fernandes,1.2,0.9,1.3,,1.0,0.8,0.2,,6.5
352,Daniel Ciofani,0.3,0.1,0.8,,0.3,0.1,,,6.5
353,Giangiacomo Magnani,0.6,0.8,1.1,0.8,5.2,0.5,0.7,,6.5
354,Mirko Valdifiori ,1.3,0.3,0.9,,0.5,0.4,0.1,,6.5
355,Alfred Gomis ,,0.1,0.1,,0.9,0.1,,,6.5
356,Cristian Molinaro,1.1,1.1,1.1,0.1,2.6,0.4,0.3,,6.5
357,Matteo Scozzarella ,0.8,1.0,1.2,,1.4,1.1,0.4,,6.5
358,Emiliano Rigoni,0.5,0.3,0.4,,0.3,0.3,,,6.5
359,Sergio Floccari ,0.7,0.1,0.7,,0.2,0.3,0.1,,6.49
360,Federico Viviani,1.2,1.6,0.8,,0.4,1,0.6,,6.49
361,Sandro,1.5,0.9,1.9,0.1,1.3,0.5,0.4,1,6.49
362,Sebastiano Luperto,0.7,1.1,0.8,0.3,2.4,0.3,0.3,,6.49
363,Bastos,1.2,0.4,0.7,0.2,2.3,0.6,0.4,,6.49
364,Oscar Hiljemark,1.0,0.8,1.1,0.1,0.8,0.6,0.2,,6.49
365,Grigoris Kastanos,3.0,,1.0,,,,1,,6.49
366,Emanuele Giaccherini,0.5,0.6,0.7,,0.3,1,0.1,1,6.49
367,Fabrizio Cacciatore,1.1,0.7,0.4,0.3,2,0.7,0.3,,6.49
368,Francesco Magnanelli,2.0,0.9,1.4,,1.3,1,0.2,,6.49
369,Miguel Veloso,1.5,0.6,1.4,,0.9,0.8,,,6.49
370,Molla Wagué,0.5,2,0.5,,2.5,0.5,,,6.49
371,Leonardo Spinazzola,0.9,0.3,0.3,0.1,0.4,0.4,,,6.49
372,Antonio Sanabria,0.4,0.3,1.3,,0.1,0.1,,,6.48
373,Simone Zaza,0.7,0.1,1.6,,0.3,0.2,,,6.48
374,Simone Verdi,0.7,0.2,0.6,,0.1,0.4,,,6.48
375,Fabio Depaoli,2.2,1.1,1.5,0.2,2.1,1.0,0.5,,6.48
376,Bremer,0.6,1.6,0.6,,1.6,0.2,0.2,,6.47
377,Goran Pandev,0.5,,0.6,,0.1,0.2,,,6.47
378,Borja Valero,0.8,0.6,0.7,,0.7,0.8,,,6.46
379,Samu Castillejo,0.5,0.3,0.9,,0.3,0.7,,,6.46
380,Federico Di Francesco,0.5,0.3,1.3,0.1,0.1,0.2,0.1,,6.46
381,Filip Djuricic,0.7,0.3,1.0,,0.2,0.7,,,6.46
382,Roberto Soriano,0.8,0.5,1.3,,0.1,0.6,,,6.46
383,Ronaldo Vieira,1.4,0.6,1.4,,1.7,0.3,0.1,,6.46
384,Luca Antonelli,1.0,1.2,0.8,0.2,1.7,0.8,0.3,,6.46
385,Claud Adjapong,0.8,0.2,0.6,,0.8,0.2,0.2,,6.45
386,Patric,1.3,0.8,0.8,0.1,1.5,0.5,0.5,,6.45
387,Jonathan Biabiany ,1.7,0.6,1.2,,0.6,0.4,0.1,,6.44
388,Riccardo Saponara,0.5,0.2,0.7,,0.4,0.4,,,6.44
389,Domenico Maietta,1.6,1.1,0.9,0.5,3.6,1.0,0.7,,6.44
390,Rick Karsdorp,0.8,1.1,0.5,0.3,1,0.5,0.2,,6.44
391,Iuri Medeiros,1,,0.5,,,0.5,,,6.44
392,Etrit Berisha,,,,,0.9,0.1,,,6.43
393,Ezequiel Schelotto,0.8,0.5,0.3,,1.8,0.3,,,6.43
394,Antonino La Gumina,0.2,0.3,0.8,,0.2,0.2,0.1,,6.43
395,Marko Pjaca,0.5,0.4,0.5,,0.3,0.2,,,6.43
396,Sasa Lukic,0.9,0.5,1.5,,0.4,0.5,0.2,,6.43
397,Simone Scuffet,,,,,1,0.1,,,6.42
398,Afriyie Acquah,1,0.4,1,,0.5,0.3,,,6.42
399,Filip Bradaric,1,1.4,0.9,,1.7,0.4,0.1,1,6.42
400,Lorenzo Crisetig,1.8,1.5,1.9,,1.4,1.1,0.4,,6.42
401,Kevin Mirallas,0.6,0.1,0.6,,0.2,0.3,,,6.42
402,Esteban Rolón,2.4,0.8,1.5,,0.4,1.3,0.1,,6.42
403,Cristian Dell'Orco,0.3,0.3,0.7,,1,0.7,,,6.41
404,Matheus Pereira,1.0,,0.3,,,0.7,,,6.41
405,Sergio Pellissier,0.2,0.1,0.5,,0.3,0.1,0.1,,6.41
406,Simone Padoin,1.1,0.5,0.6,0.1,1.6,0.6,0.2,,6.41
407,Perparim Hetemaj,1.7,1,1.9,,0.7,1.6,,,6.41
408,Nicholas Opoku,1.3,1.5,0.7,0.1,2.4,0.7,0.4,,6.41
409,Mattia Valoti ,1.4,0.8,1.4,0.1,0.6,0.7,,,6.41
410,Alessandro Deiola ,1.2,1.1,0.9,,0.7,0.6,0.4,,6.4
411,Mirco Antenucci ,0.3,0.1,0.8,,0.1,0.3,,,6.4
412,Paolo Sammarco,2,0.4,1,,0.1,0.4,,,6.4
413,Bryan Dabo,0.4,0.4,0.6,,0.8,0.2,0.3,,6.4
414,Ladislav Krejci I,0.9,0.3,0.7,,0.6,0.3,0.1,,6.39
415,Ádám Nagy,2.1,1.7,0.7,0.1,0.8,0.7,0.4,,6.38
416,Francesco Bardi,,,,,1.3,,,,6.38
417,Mattia Sprocati ,0.6,0.4,0.3,,0.3,0.4,,,6.38
418,Andrea Favilli,0.2,,1.2,,0.2,0.2,,,6.38
419,Antonio Candreva,0.1,0.2,0.4,,0.3,0.4,,,6.38
420,Valon Berisha,1.0,0.5,0.4,,0.4,0.3,,,6.37
421,Gianluca Lapadula,0.3,0.1,2.0,,0.1,0.5,,,6.37
422,Pedro Pereira,0.8,0.5,0.7,0.1,1.8,0.3,0.2,,6.36
423,Darwin Machís,0.5,0.2,0.5,,0.5,0.3,,,6.36
424,Francesco Cassata,1.1,0.3,1.6,0.1,0.6,0.7,0.1,,6.36
425,Manuel Pasqual,1.2,0.5,0.6,0.2,1.1,1.3,,,6.36
426,Mariusz Stepinski,0.5,0.1,1.7,,0.6,0.5,0.1,,6.35
427,Diego Laxalt,1.3,0.4,0.8,,0.6,0.5,0.2,,6.35
428,Diego Farias,0.8,0.1,0.6,,0.3,0.6,0.1,,6.35
429,Bruno Jordão,1.0,,0.7,,0.7,0.7,,,6.35
430,Sofian Kiyine,1.2,0.5,1.5,,0.2,0.5,,,6.34
431,Jandrei,,,,,,1,,,6.34
432,Nenad Tomovic,0.9,1.3,0.9,,3,0.3,0.1,,6.34
433,Mirko Gori,1.6,0.4,0.6,,0.8,1.2,,,6.33
434,Marko Pajac,0.3,0.3,0.7,0.3,0.3,,0.3,,6.33
435,Marcello Gazzola ,0.5,0.2,0.6,,1.2,0.2,0.2,,6.32
436,Alberto Cerri,0.2,0.1,1.6,0.1,0.2,0.5,0.1,,6.32
437,Lyanco,0.5,2,0.5,,2.5,,0.5,,6.32
438,Danilo Soddimo,1.1,0.7,0.9,,0.2,0.3,0.1,,6.32
439,Roberto Piccoli,1,,,,,,,,6.32
440,Nicolas Frey,0.6,1.4,0.4,,3.4,0.6,0.6,,6.31
441,Mattias Svanberg,1.0,0.5,1.2,,0.5,0.6,0.3,,6.31
442,Giuseppe Pezzella,1.3,0.3,1,0.3,1.5,1.5,0.3,,6.31
443,Lorenco Simic ,0.8,1.5,0.5,0.3,2.1,0.3,0.1,,6.31
444,Salih Uçan,0.7,0.4,0.4,,0.1,0.5,,,6.31
445,Patrick Cutrone,0.3,0.2,0.8,,0.4,0.4,0.1,,6.31
446,Leonardo Capezzi,1.1,0.8,1.8,,0.7,0.5,0.3,1,6.31
447,Andrea Barzagli,0.1,0.6,0.4,,1.4,0.1,0.3,,6.3
448,Gabriele Moncini ,1.0,,,,,,,,6.3
449,Musa Barrow,0.4,,0.3,,0.1,0.1,,,6.3
450,Martín Cáceres,0.8,0.4,0.7,0.2,1.3,,0.3,,6.3
451,Nicola Rigoni,1.8,1,2,,1.8,1.2,0.2,,6.3
452,Mattia Destro,0.2,,0.8,,0.4,,,,6.29
453,Nicolás Spolli,1.0,1,1.1,0.4,5.6,0.3,0.9,1,6.29
454,Paolo Ghiglione,0.9,0.4,1.3,,2,0.9,,,6.29
455,Frederic Veseli,1.1,0.9,1.2,0.3,2.9,0.3,0.5,,6.29
456,Vitalie Damascan,1.0,,,,,,,,6.29
457,Joel Campbell,0.9,0.2,0.9,,0.1,0.8,,,6.29
458,Stefano Sturaro,0.8,0.6,0.8,,0.2,1.4,0.2,,6.28
459,Francesco Zampano,1.3,0.5,1.1,0.1,1.3,0.6,0.1,,6.28
460,Adem Ljajic,,,,,,1,,,6.28
461,Tòfol Montiel,,,,,,,,,6.27
462,Valter Birsa,0.4,0.3,0.3,,0.3,0.3,,,6.27
463,Marko Jankovic ,0.8,,0.8,,,0.5,,,6.27
464,Rai Vloet,0.8,,0.4,,0.2,0.6,,,6.26
465,Matteo Brighi,1.1,0.3,0.6,,0.3,0.7,,,6.26
466,Filip Djordjevic,0.8,0.2,1,,0.6,0.7,0.1,,6.26
467,Luca Pellegrini,0.3,0.8,1,,0.3,0.3,0.3,,6.26
468,Dimitrios Nikolaou,1.3,0.5,0.5,,3.5,0.3,0.5,,6.26
469,Federico Marchetti,,,,,0.3,,,,6.26
470,Assane Dioussé,1.7,1.3,1.1,0.1,0.9,0.9,0.3,,6.25
471,Diego Falcinelli,0.5,0.1,0.8,,0.2,0.1,0.1,,6.25
472,Vittorio Parigini,0.6,0.1,0.5,,0.2,0.2,,,6.23
473,Alessandro Matri,0.1,0.2,0.3,0.1,0.4,0.2,0.1,,6.23
474,Marco Andreolli,1.3,0.8,0.9,0.5,4.1,0.5,0.3,,6.23
475,Godfred Donsah,0.5,,,,1.2,0.3,0.3,,6.23
476,Jordan Lukaku,0.6,0.7,0.6,0.1,0.1,0.3,,,6.22
477,Emmanuel Badu,1.0,0.3,0.5,,0.5,,,,6.22
478,Cyril Théréau,0.2,,0.4,,0.4,,,,6.21
479,Amato Ciciretti ,0.2,0.5,0.2,,,,,,6.2
480,Massimo Gobbi ,0.9,0.6,1.5,0.1,2.5,1.1,0.5,,6.2
481,Dawid Kownacki,0.2,,0.2,,,0.2,,,6.19
482,Antonin Barak,1.1,0.3,0.5,,0.3,1.1,,,6.19
483,Francesco Verde,1.0,,1.0,,,,,,6.19
484,Joel Untersee,1.0,0.3,0.7,1,1.7,0.3,0.3,,6.19
485,Nicola Dalmonte,0.7,,0.3,,,,,,6.19
486,Matteo Pessina,0.3,,0.3,0.1,0.3,0.1,0.1,,6.19
487,Enrico Brignola,0.3,0.1,0.9,,0.1,0.3,,,6.18
488,Andrea Ranocchia,0.5,,1.0,,0.8,0.3,,,6.18
489,Vasco Regini ,0.3,,0.8,,1,0.5,0.3,,6.18
490,Federico Dionisi,0.3,,1.0,,,0.2,,,6.18
491,Luca Mazzitelli,0.5,0.6,1.3,,0.6,0.1,0.1,,6.18
492,Lukasz Teodorczyk,0.3,0.1,1.3,,0.3,0.4,0.1,,6.18
493,Fabio Ceravolo ,0.2,0.1,0.9,,0.8,0.4,,,6.18
494,Riza Durmisi,0.4,0.1,0.7,,0.6,0.1,,,6.17
495,Joaquín Ardáiz,,,1.0,,,,,,6.16
496,Riccardo Doratiotto,1,,2.0,,,,,,6.16
497,Stipe Perica,0.7,,1.9,,0.6,0.3,0.1,,6.16
498,Samuel Mráz,,,0.2,,0.3,,,,6.15
499,Antonio Di Gaudio ,0.2,0.3,0.3,,0.3,0.3,0.1,,6.15
500,Luan Capanni,1,,1,,,,,,6.15
501,Marcello Trotta,0.6,0.3,0.7,,0.2,0.2,0.1,,6.15
502,Alberto Paloschi ,0.6,,0.7,,,,,,6.15
503,Jakub Jankto,0.3,0.4,0.3,,0.5,0.4,0.1,,6.15
504,Dejan Kulusevski,1,,1.3,,,0.7,,,6.14
505,Daniele Dessena,0.2,0.3,0.5,,0.3,0.2,0.1,,6.13
506,Manolo Portanova,1,1,1,,1,1,,,6.13
507,Nicolò Armini,1,,1,,,1,,,6.13
508,Alessandro Murgia,,,,,,,,,6.12
509,Lorenzo Dickmann ,0.8,0.2,0.5,,0.5,0.3,,,6.12
510,Zan Celar,,,,,,,,,6.12
511,Orji Okwonkwo,0.5,0.1,0.8,,,,,,6.12
512,Musa Juwara,,1,,,,,,,6.11
513,Yann Karamoh,,,,,,,,,6.11
514,Alessio Da Cruz ,0.7,,1,,,0.3,,,6.11
515,Alessandro Deiola,0.7,0.6,0.5,0.2,0.6,1,,,6.1
516,Marco Sau,0.3,0.1,0.6,,0.3,0.3,,,6.09
517,Levan Mchedlidze,0.1,,0.5,,0.4,0.1,,,6.09
518,Simone Edera,,0.3,0.7,,,0.3,,,6.09
519,Marco Sau,,,0.2,,,,,,6.09
520,Marco Andreolli,0.3,0.3,1.3,,1.7,,0.3,,6.07
521,Kiril Despodov,,,0.8,,,0.3,,,6.07
522,Gianni Munari ,,,1,,,,,,6.07
523,Ben Wilmot,,0.4,0.4,0.2,2.2,0.4,0.4,,6.07
524,Lucas Piazon,0.5,0.3,0.3,,,0.5,,,6.07
525,Angelo Ndrecka,1,,1,,1,1,2,,6.06
526,Giacomo Poluzzi ,,,,,,,,,6.05
527,Ibañez,,,,,1,,,,6.05
528,Ante Coric,,,0.5,,,,,,6.04
529,Riccardo Sottil,0.5,,,,,,,,6.04
530,Dimitri Oberlin,0.2,,1,,0.2,0.6,,,6.03
531,Andrija Balic,0.3,,0.3,,,0.3,,,6.03
532,Manuel Pucciarelli,0.4,0.3,0.7,,0.2,0.3,,,6.02
533,Hans Nicolussi Caviglia,0.7,,0.3,,,0.7,0.3,,6.01
534,Felipe Vizeu,,,0.2,,,,,,6.01
535,Gabriele Corbo,,,,,,,,,6.01
536,Marco Tumminello,,,1,,,,,,6.01
537,Emil Hallfredsson,1.7,0.3,1.7,0.2,0.5,1.5,0.2,,6.01
538,Andrea Seculin,,,,,0.5,,,,6.01
539,Abdou Diakhate ,,,,,,,,,6.0
540,Cyril Théréau,,,0.5,,0.5,,,,6.0
541,Filippo Perucchini,,,,,,,,,6.0
542,Francesco Rossi,,,,,,,,,6.0
543,Giacomo Raspadori,,,,,,,,,6.0
544,Jens Odgaard,,,,,1,,,,6.0
545,Marcello Trotta,,,,,,1,,,6.0
546,Vincenzo Millico,,,,,,,,,6.0
547,Ibrahim Karamoko,,,2,,0.5,,,,6.0
548,Sergej Grubac,0.7,,0.3,,0.3,,,,5.99
549, Luiz ,1.1,0.3,0.9,,0.7,0.4,0.1,,5.99
550,Martín Cáceres,1,,0.3,,2.3,0.5,,,5.99
551,Nicolás Schiappacasse ,,,,,,,,,5.98
552,Leonardo Sernicola,,,,,,,,,5.98
553,Nehuén Paz,1,,1,0.5,1,0.5,0.5,,5.98
554,Svante Ingelsson,0.3,,0.3,,1.3,,,,5.97
555,Dusan Vlahovic,,,0.5,,0.4,,,,5.96
556,Alejandro Rodriguez,,,2,,1,,,,5.96
557,Gianluca Gaetano,,,0.5,,,,,,5.96
558,Stephane Omeonga,0.3,,1.3,,0.7,0.3,,,5.95
559,Petar Micin,,,1,,,,,,5.95
560,Pedro Neto,,,0.5,,,,,,5.95
561,Luca Matarese,,,0.5,,,,,,5.92
562,Mauricio Lemos,0.7,1,0.7,,3,0.3,0.3,,5.91
563,Juan Manuel Valencia,,1,1,,,,,,5.89
564,Giuseppe Pezzella,0.4,0.2,0.6,,0.6,,,,5.83
565,Nicky Medja Beloko,1,,1,,,1,,,5.83
566,Stephy Mavididi,,,,,,,,,5.79
567,Guido Guerrieri,,,,,3,,,,5.74
568,Carlo Pinsoglio,,,,,1,,,,5.73
569,Strahinja Tanasijevic,,,1,,,,,,5.42
