,Player,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
287,Anthony Racioppi,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.51
288,Jérôme Hergault,2,0.0,0.2,0.3,0.5,1.2,0.2,0.6,1,6.51
289,Mounir Chouiar,0.0,2,1,1,2,1.1,0.1,1.8,1.7,6.51
290,Eiji Kawashima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.5
291,Éric Ebimbe,1,1,1.5,0.8,2,1.2,0.1,1.1,2.7,6.5
292,Abdoulaye Touré,2,2,0.9,0.5,0.7,1,0.0,0.6,1,6.5
293,Stevan Jovetic,6,0.0,1.6,0.4,0.5,0.5,0.1,0.4,0.8,6.5
294,Erwan Belhadji,0.0,0.0,1,1,1,1,0.0,0.0,1,6.5
295,Yehvann Diouf,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.5
296,Jean-Kévin Duverne,1,0.0,0.4,0.1,0.7,0.6,0.0,0.4,0.4,6.5
297,Fabien Lemoine,1,0.0,0.5,0.5,0.3,0.7,0.0,0.4,0.6,6.5
298,Jean Lucas,0.0,2,1.3,0.6,1.7,1.4,0.0,0.9,1.4,6.5
299,Anthony Briançon,0.0,0.0,0.3,0.3,0.1,0.6,0.1,0.0,0.2,6.49
300,Quentin Boisgard,2,2,1,0.9,1,0.7,0.1,1.4,1.7,6.49
301,Moreto Cassamã,1,1,0.4,0.5,0.9,0.9,0.0,0.4,1.1,6.49
302,Rayan Cherki,1,3,0.7,0.5,1.8,0.7,0.0,0.6,0.9,6.49
303,Julien Faussurier,0.0,3,0.3,1.2,0.3,0.3,0.1,0.2,0.8,6.49
304,Vincent Manceau,0.0,0.0,0.2,0.4,0.4,0.6,0.0,0.1,0.6,6.49
305,Jean-Louis Leca,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.49
306,Romain Del Castillo,0.0,5,0.6,0.7,0.7,0.5,0.1,0.5,1.1,6.48
307,Sofiane Alakouch,0.0,2,0.2,0.2,0.8,1.2,0.0,0.8,1.2,6.48
308,Sada Thioub,1,1,0.9,0.9,1.3,0.9,0.0,1.5,1.6,6.48
309,Clement Michelin,0.0,4,0.4,0.7,0.2,0.5,0.2,0.2,0.4,6.48
310,Sékou Mara,1,2,0.5,0.3,0.4,0.5,0.1,0.1,1.5,6.48
311,Kévin Denkey,1,1,1.8,0.5,0.5,1.0,0.2,0.9,1.8,6.48
312,Henry Onyekuru,0.0,1,0.5,0.8,1.0,0.8,0.5,0.5,1.0,6.48
313,Khéphren Thuram,2,0.0,0.3,0.2,0.8,0.3,0.0,0.3,0.6,6.47
314,Jean Michael Seri,0.0,0.0,0.3,0.4,1.3,1.0,0.0,0.3,1.2,6.47
315,Mathias Pereira Lage,4,1,1.0,0.4,0.6,0.5,0.1,0.6,1.3,6.47
316,Mattia De Sciglio,0.0,1,0.1,0.3,0.4,0.3,0.0,0.1,0.6,6.47
317,Senou Coulibaly,2,0.0,0.2,0.0,0.3,0.7,0.0,0.4,0.4,6.47
318,Mama Baldé,7,0.0,2.0,0.3,0.7,1.4,0.6,1.9,3.2,6.47
319,Saidou Sow,0.0,0.0,0.1,0.1,0.2,0.3,0.0,0.2,0.3,6.47
320,Didier Ndong,0.0,1,0.2,0.3,0.8,0.6,0.0,0.6,1.3,6.47
321,Josh Maja,2,0.0,1.1,0.5,0.4,0.7,0.1,0.7,1.1,6.46
322,Victorien Angban,0.0,1,0.2,0.5,0.8,1.0,0.0,1.2,0.9,6.46
323,Saif-Eddine Khaoui,2,1,0.6,0.3,0.5,0.5,0.1,0.4,0.9,6.46
324,Jordan Ferri,0.0,3,0.1,0.6,0.5,1.0,0.0,0.8,1.1,6.45
325,Arthur Zagre,0.0,0.0,0.0,0.0,1.0,0.3,0.0,1.0,0.3,6.45
326,Ibrahim Amadou,0.0,0.0,0.6,0.2,0.4,0.2,0.0,0.7,0.6,6.45
327,Abdoulaye Bamba,0.0,0.0,0.1,0.5,0.3,0.4,0.0,0.2,0.8,6.45
328,Hugo Magnetti,0.0,0.0,0.7,0.2,0.7,0.7,0.0,0.2,0.7,6.45
329,Stéphane Bahoken,6,2,2,0.4,0.5,1.0,0.6,1.1,2.3,6.45
330,Haris Duljevic,0.0,2,0.8,0.7,1.6,0.6,0.1,0.9,1.2,6.45
331,Batista Mendy,0.0,0.0,0.0,0.0,1,0.5,0.0,0.5,0.5,6.45
332,Kenny Tete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45
333,Sidy Sarr,0.0,0.0,1,0.3,0.3,0.6,0.1,0.2,0.4,6.45
334,Irvin Cardona,8,1,1.5,0.6,0.3,0.4,0.4,0.5,1.9,6.45
335,Moussa Koné,9,0.0,0.9,0.3,0.8,1.2,0.5,0.9,2,6.45
336,Robson Bambu,0.0,0.0,0.1,0.0,0.2,0.6,0.1,0.3,0.6,6.44
337,Lionel Carole,0.0,1,0.1,0.4,0.2,0.7,0.0,0.3,0.6,6.44
338,Fodé Doucouré,0.0,0.0,0.4,0.7,0.7,0.1,0.0,0.1,0.6,6.44
339,Tiago Djaló,0.0,0.0,0.1,0.2,0.4,0.5,0.1,0.1,0.5,6.44
340,Paul Bernardoni,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.44
341,Fouad Chafik,1,0.0,0.2,0.3,0.7,1.1,0.0,0.5,0.8,6.43
342,Papa Ndiaga Yade,3,4,1,0.8,0.8,0.3,0.0,0.8,1.5,6.43
343,Jérémy Morel,0.0,0.0,0.2,0.3,0.2,0.6,0.0,0.4,0.3,6.43
344,Nemanja Radonjic,2,1,1,0.5,0.8,0.3,0.2,1.3,1.2,6.43
345,Jessy Moulin,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,6.43
346,Andy Pelmard,0.0,0.0,0.1,0.1,0.5,0.3,0.0,0.3,0.8,6.43
347,Mehdi Chahiri,2,0.0,0.9,0.3,1.2,0.4,0.1,1,1.4,6.43
348,Ryad Boudebouz,0.0,1,0.9,1.6,1,0.6,0.0,0.6,1.1,6.43
349,Islam Slimani,3,1,1,0.6,0.2,0.3,0.3,0.4,0.7,6.43
350,Stefan Mitrovic,2,0.0,0.4,0.2,0.1,0.4,0.0,0.1,0.2,6.42
351,Zaydou Youssouf,1,1,0.5,0.3,0.8,1.3,0.0,0.7,0.9,6.42
352,Antonin Bobichon,0.0,1,1,0.7,0.8,0.7,0.0,0.7,0.7,6.42
353,Hilton,0.0,1,0.4,0.0,0.0,0.6,0.0,0.0,0.4,6.42
354,Simon Banza,5,2,1,0.4,0.3,1.0,0.3,0.6,1.5,6.42
355,Alexis Flips,1,0.0,1,0.0,0.0,0.5,0.0,0.0,2.5,6.42
356,Krépin Diatta,1,0.0,0.3,0.2,1,0.7,0.3,0.8,0.6,6.41
357,Steve Mandanda,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,6.41
358,Marcus Coco,0.0,2,0.4,0.5,0.7,1.1,0.1,1.1,1.6,6.41
359,Flavius Daniliuc,1,0.0,0.4,0.1,0.1,0.4,0.0,0.1,0.5,6.4
360,Stanley N'Soki,0.0,0.0,0.4,0.3,0.3,0.3,0.0,0.3,0.7,6.4
361,Yuto Nagatomo,0.0,1,0.2,0.1,0.4,0.5,0.1,0.4,0.9,6.4
362,Lois Diony,5,1,0.8,0.5,0.4,1.0,0.1,0.9,1.4,6.4
363,David Costa,1,1,0.3,0.3,0.6,0.3,0.0,0.1,0.6,6.4
364,Ludovic Baal,0.0,0.0,0.0,0.3,1.0,1.0,0.0,0.6,0.4,6.4
365,Bersant Celina,0.0,5,0.8,1.5,0.9,0.6,0.0,0.8,1.3,6.39
366,Ambroise Oyongo,1,1,0.1,0.2,0.1,0.5,0.0,0.2,0.4,6.39
367,Aïmen Moueffek,0.0,0.0,0.1,0.4,1.1,0.8,0.0,0.5,0.9,6.39
368,Loïck Landre,1,0.0,0.5,0.1,0.2,0.6,0.0,0.1,0.2,6.39
369,Jimmy Cabot,1,1,0.5,0.5,1.1,0.5,0.0,0.5,1.5,6.39
370,Florian Miguel,0.0,0.0,0.4,0.0,0.1,1.5,0.0,0.2,0.3,6.39
371,Moussa Doumbia,0.0,1,0.7,0.7,1,1.4,0.1,0.6,1.6,6.39
372,Djamel Benlamri,0.0,0.0,0.0,0.2,0.0,1.2,0.0,0.2,0.2,6.39
373,Wilitty Younoussa,0.0,0.0,0.7,0.7,0.3,0.7,0.0,2,1.0,6.39
374,Adrien Hunou,4,0.0,1.1,0.3,0.1,0.4,0.1,0.2,0.9,6.38
375,El Bilal Touré,4,1,0.6,0.3,0.3,0.4,0.3,0.3,1.3,6.38
376,Thibault De Smet,0.0,0.0,0.0,0.5,0.3,0.8,0.0,0.0,0.4,6.38
377,Lucas Deaux,1,2,0.5,0.8,0.8,0.8,0.1,0.7,1.4,6.38
378,Elye Wahi,3,1,0.7,0.3,0.4,0.8,0.3,0.5,0.7,6.38
379,Pedro Chirivella,0.0,2,0.3,0.6,0.2,0.5,0.0,0.4,0.5,6.37
380,Pierre-Yves Hamel,4,2,1,0.3,0.1,0.3,0.1,0.8,1.0,6.37
381,Ismaël Boura,0.0,0.0,0.1,0.4,0.6,0.9,0.0,0.8,0.8,6.37
382,Abdoul Kader Bamba,3,1,0.5,0.8,0.9,1.4,0.0,0.6,0.9,6.37
383,Maxime Poundjé,0.0,0.0,0.1,0.1,0.6,0.6,0.0,0.6,0.2,6.37
384,Mateo Pavlovic,0.0,1,0.3,0.1,0.0,0.1,0.0,0.1,0.1,6.37
385,Mehdi Zerkane,1,1,0.6,0.5,0.6,0.9,0.0,0.7,1.0,6.37
386,Enzo Millot,0.0,0.0,1,0.5,0.0,0.5,0.0,0.5,0.5,6.37
387,Gaëtan Paquiez,0.0,0.0,0.3,0.3,0.3,1.1,0.0,0.2,0.7,6.36
388,Melvin Bard,0.0,0.0,0.1,0.3,0.6,0.4,0.0,0.1,0.9,6.36
389,Dario Maresic,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.3,0.4,6.36
390,Farid El Melali,1,0.0,0.8,0.1,1.3,0.9,0.1,0.9,0.9,6.36
391,Valère Germain,3,0.0,0.4,0.1,0.0,0.8,0.1,0.3,0.5,6.35
392,Thomas Monconduit,2,0.0,0.8,0.4,0.5,0.6,0.0,0.5,0.6,6.35
393,Moussa Dembele,1,0.0,1.9,0.4,0.6,0.4,0.4,0.9,1.1,6.35
394,Joachim Andersen,0.0,0.0,1.7,0.0,0.3,0.7,0.0,0.7,0.7,6.35
395,Yassine Benrahou,0.0,0.0,0.8,1.1,0.7,1.1,0.0,1.3,2.0,6.34
396,Dion Moisés Sahi,1,0.0,0.7,0.3,0.5,0.5,0.0,0.3,1.2,6.34
397,Marvin Tshibuabua,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,1.0,6.34
398,Yanis Lhéry,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,1.0,6.34
399,Mamadou Fofana I,0.0,0.0,0.2,0.1,0.1,0.1,0.0,0.2,0.4,6.34
400,Michaël Cuisance,2,1,0.4,0.4,0.6,0.5,0.0,1.5,1.6,6.33
401,Paul Nardi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33
402,Darío Benedetto,5,3,1.2,0.4,0.3,0.6,0.4,0.7,1.3,6.33
403,Dion Lopy,0.0,0.0,0.8,0.5,0.8,0.5,0.0,0.0,1.3,6.32
404,Issouf Sissokho,1,0.0,0.3,0.0,0.2,0.2,0.0,0.2,0.2,6.32
405,Juan Bernat,0.0,0.0,0.0,0.7,1,0.3,0.0,0.0,1.3,6.32
406,Timothy Weah,3,0.0,0.9,0.2,0.3,0.3,0.1,0.3,0.9,6.31
407,Alexis Trouillet,0.0,0.0,0.4,0.4,0.8,0.8,0.0,0.6,0.6,6.31
408,Kévin Zohi,2,0.0,0.7,0.1,0.7,0.1,0.0,0.3,0.7,6.31
409,Bouna Sarr,0.0,0.0,0.5,0.0,0.5,1,0.0,0.0,1.5,6.31
410,Aboubakar Kamara,1,0.0,1.1,0.7,0.8,1.7,0.1,1.6,1.8,6.31
411,Naomichi Ueda,0.0,0.0,0.2,0.6,0.1,0.3,0.1,0.1,0.4,6.3
412,Aaron Leya Iseka,4,0.0,1,0.6,0.5,0.6,0.1,0.9,1.7,6.3
413,Cheick Traoré,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,6.3
414,Bamba Dieng,0.0,0.0,0.2,0.0,0.0,0.4,0.6,0.0,0.6,6.3
415,Charles Abi,3,2,0.8,0.3,0.5,0.3,0.3,0.8,1.4,6.29
416,Romain Philippoteaux,1,0.0,0.6,0.3,0.5,0.4,0.1,0.2,0.7,6.29
417,M'Baye Niang,1,0.0,1.2,0.2,0.1,1.2,0.0,0.7,2.1,6.29
418,Patrick Burner,0.0,0.0,0.3,0.5,0.5,0.5,0.0,0.1,0.7,6.29
419,Matteo Ahlinvi,2,0.0,0.6,0.3,1,0.8,0.1,0.8,1.3,6.29
420,Wuilker Fariñez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28
421,Kays Ruiz-Atil,0.0,0.0,0.3,0.0,0.7,0.7,0.0,0.7,0.6,6.28
422,Yoann Etienne,0.0,0.0,0.0,1,0.0,1,0.0,0.0,4,6.28
423,Vágner Dias,4,1,0.8,0.5,0.3,1.1,0.3,1,1.9,6.28
424,Dalbert,0.0,1,0.2,0.3,0.1,0.2,0.0,0.2,0.5,6.28
425,Corentin Jean,1,1,0.9,0.3,0.3,0.7,0.1,0.6,0.8,6.28
426,Fodé Ballo-Touré,0.0,3,0.1,0.3,0.1,0.5,0.0,0.2,0.3,6.28
427,Chrislain Matsima,0.0,0.0,0.4,0.2,0.2,0.1,0.0,0.2,0.1,6.27
428,Eliot Matazo,1,1,0.3,0.3,0.4,0.3,0.0,0.2,0.5,6.27
429,Thierry Ambrose,0.0,1,0.8,0.5,0.8,0.4,0.1,1.1,1.4,6.27
430,Tony Mauricio,0.0,4,0.5,0.5,0.2,0.4,0.0,0.5,0.3,6.27
431,Pape Cheikh Diop Gueye,0.0,0.0,0.3,0.4,0.7,1.1,0.0,0.4,1,6.27
432,Jérémy Le Douaron,1,2,0.5,0.3,0.3,0.6,0.0,0.9,1.3,6.27
433,Lucas Gourna-Douath,0.0,0.0,0.2,0.1,0.3,0.9,0.0,0.5,0.7,6.27
434,Loic Bessile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27
435,Jean-Phillipe Krasso,0.0,0.0,0.7,0.3,0.7,0.7,0.8,0.5,1.8,6.27
436,Malik Sellouki,1,0.0,1,0.0,0.5,0.5,0.0,0.0,1.8,6.27
437,Matthis Abline,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6.26
438,Romain Amalfitano,0.0,0.0,1,0.5,0.0,0.5,0.0,1,0.5,6.26
439,Kevin Strootman,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.4,0.4,6.25
440,Adrian Grbic,4,0.0,1,0.1,0.1,0.5,0.0,0.3,0.8,6.25
441,Jonas Martin,0.0,0.0,0.0,0.3,0.2,0.3,0.0,0.4,0.3,6.25
442,Jean Eudes Aholou,0.0,0.0,1,0.0,0.0,0.5,0.0,0.0,0.0,6.25
443,Sacha Delaye,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.24
444,Lamine Koné,1,0.0,0.5,0.1,0.0,0.5,0.0,0.1,0.4,6.24
445,Moussa Konaté,5,1,1.3,0.3,0.2,0.9,0.4,0.4,1.3,6.23
446,Jordan Marié,0.0,0.0,0.4,0.3,0.5,0.3,0.0,0.5,1,6.23
447,Dereck Kutesa,1,2,0.4,0.3,0.5,0.6,0.2,0.5,0.8,6.23
448,Vito Mannone,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.23
449,Isaac Lihadji,0.0,1,0.3,0.3,0.5,0.1,0.1,0.3,0.6,6.23
450,Frédéric Sammaritano,0.0,2,0.3,0.9,0.5,0.7,0.0,0.6,0.9,6.23
451,Hugo Ekitike,0.0,0.0,1.5,1,1,0.5,0.0,0.5,1,6.23
452,Petar Skuletic,2,0.0,0.6,0.3,0.1,0.2,0.1,0.3,0.5,6.22
453,Matthieu Dreyer,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.22
454,Racine Coly,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6.22
455,Eddy Sylvestre,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,6.22
456,Tom Lacoux,0.0,0.0,0.2,0.1,0.4,0.1,0.0,0.7,1.1,6.22
457,Damien Le Tallec,0.0,0.0,0.6,0.1,0.0,0.4,0.0,0.0,0.5,6.21
458,Hianga'a M'Bock,0.0,0.0,0.3,0.1,0.8,0.3,0.0,0.5,0.8,6.21
459,Loris Mouyokolo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.21
460,Evann Guessand,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,6.21
461,Bingourou Kamara,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.21
462,Kaj Sierhuis,0.0,1,0.6,0.4,0.4,0.2,0.0,0.6,0.9,6.2
463,Ahmad Toure Ngouyamsa,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,1.3,6.2
464,Matz Sels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
465,Saturnin Allagbé,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,6.19
466,Wesley Lautoa,0.0,0.0,0.4,0.2,0.1,0.6,0.0,0.5,0.4,6.19
467,Warren Tchimbembé,0.0,0.0,0.4,0.1,0.3,0.3,0.0,0.3,0.5,6.19
468,Mouhamadou Drammeh,0.0,0.0,0.2,0.3,0.3,0.7,0.0,0.2,0.3,6.19
469,Jonathan Delaplace,0.0,1,0.3,0.7,0.2,0.4,0.1,0.1,1.1,6.19
470,Anthony Modeste,0.0,0.0,1.3,0.4,0.0,0.3,0.0,0.3,1.6,6.19
471,Houboulang Mendes,0.0,0.0,0.2,0.2,0.6,0.4,0.1,0.6,1.8,6.19
472,Lesley Ugochukwu,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.3,6.19
473,Jacques Siwe,0.0,0.0,0.6,0.4,0.2,1,0.0,1,1.2,6.19
474,Franklin Wadja,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,6.19
475,Ansou Sow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18
476,Alpha Sissoko,0.0,0.0,0.1,0.2,0.3,0.4,0.0,0.6,0.4,6.18
477,Baptiste Gabard,0.0,0.0,0.0,0.5,0.5,1.5,0.0,0.5,1.5,6.18
478,Clement Vidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18
479,Bandiougou Fadiga,0.0,0.0,0.2,0.0,0.3,0.3,0.0,0.0,0.5,6.18
480,Youssef Maziz,0.0,0.0,0.5,0.6,0.4,0.5,0.0,0.4,0.6,6.17
481,Casimir Ninga,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2,6.17
482,Sami Ben Amar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.17
483,Yun Il-Lok,0.0,0.0,0.5,0.3,0.3,0.1,0.1,0.3,0.4,6.17
484,Jimmy Briand,1,2,0.5,0.1,0.1,0.5,0.1,0.4,1.3,6.16
485,Mihai-Alexandru Dobre,0.0,0.0,0.4,0.2,0.6,0.3,0.0,0.4,0.8,6.16
486,Cheick Souaré,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16
487,Maxime Lopez,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.5,6.16
488,Roli Pereira De Sa,0.0,0.0,0.7,0.2,0.7,0.2,0.0,0.0,0.0,6.16
489,Dan Ndoye,1,1,0.4,0.2,0.3,0.5,0.1,0.3,1,6.16
490,Sanjin Prcic,0.0,1,0.5,0.5,0.1,0.2,0.0,0.1,0.1,6.16
491,Umut Bozok,0.0,0.0,0.0,0.0,0.6,1.2,0.0,0.4,0.6,6.15
492,Joris Chotard,0.0,0.0,0.3,0.3,0.3,0.2,0.0,0.2,0.5,6.15
493,Sébastien Cibois,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,6.15
494,Renaud Emond,2,0.0,0.4,0.1,0.0,0.6,0.0,0.1,0.4,6.15
495,Radoslaw Majecki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15
496,Aníbal Chalá,0.0,0.0,0.0,0.2,0.5,0.7,0.0,0.2,1.1,6.15
497,Yann Gboho,0.0,0.0,0.9,0.5,0.8,0.6,0.1,1.2,1.3,6.15
498,Roger Assalé,1,0.0,0.6,0.2,0.6,1.6,0.4,1.1,1.8,6.15
499,Willem Geubbels,1,0.0,0.4,0.2,0.0,0.1,0.1,0.2,1,6.15
500,Sylvain Marveaux,0.0,0.0,0.6,0.2,0.4,0.8,0.0,0.7,0.3,6.14
501,Dilane Bakwa,0.0,0.0,0.4,0.1,0.0,0.9,0.0,0.1,0.4,6.14
502,Kévin Monnet-Paquet,0.0,0.0,0.4,0.3,0.4,0.6,0.0,1.0,1.0,6.14
503,Florentino,0.0,0.0,0.1,0.3,0.1,0.2,0.0,0.1,0.2,6.14
504,Kevin N'Doram,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.3,6.14
505,Olivier Ntcham,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.5,0.5,6.13
506,Marley Aké,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.6,0.4,6.13
507,Amadou Traoré,0.0,1,0.2,0.3,0.5,0.5,0.0,0.7,0.6,6.13
508,Jean Lucas,0.0,0.0,0.6,0.1,0.6,0.3,0.0,0.3,0.3,6.13
509,Aurélien Scheidler,1,0.0,0.8,0.5,0.0,0.4,0.6,0.3,0.9,6.11
510,Cristian Battocchio,0.0,0.0,0.3,0.3,0.2,0.1,0.0,0.2,0.3,6.11
511,Nassim Chadli,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,6.11
512,Stéphane Diarra,0.0,0.0,0.2,0.5,0.3,0.2,0.2,0.5,0.5,6.1
513,Maxence Rivera,0.0,0.0,0.1,0.1,0.3,0.1,0.0,0.2,0.8,6.1
514,Rubén Pardo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.1
515,Rayan Philippe,0.0,0.0,0.8,0.0,0.3,0.5,0.3,1.5,0.8,6.1
516,Marc-Aurèle Caillard,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.1
517,Christopher Rocchia,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,6.1
518,Ismaël Aaneba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
519,Keagan Dolly,0.0,0.0,0.3,0.2,0.2,0.2,0.1,0.2,0.6,6.09
520,Yann M'Vila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
521,Marco Majouga,0.0,0.0,0.7,0.4,0.1,0.1,0.1,0.3,0.3,6.09
522,Thomas Fontaine,0.0,0.0,0.5,0.0,0.0,0.8,0.0,0.0,0.3,6.08
523,Abdoulaye Sylla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08
524,Moise Sakava,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.07
525,James Léa Siliki,0.0,0.0,0.9,0.1,0.4,0.0,0.0,0.1,0.4,6.07
526,Mahamadou Doucouré,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.7,1,6.07
527,Pietro Pellegri,1,0.0,0.6,0.1,0.3,0.6,0.3,0.4,0.6,6.07
528,Sacha Boey,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,6.07
529,Habib Diallo,0.0,0.0,0.5,0.3,0.0,0.5,0.5,1.5,1.8,6.07
530,Mohamed Ali-Cho,0.0,0.0,0.5,0.1,0.2,0.4,0.0,0.6,0.8,6.06
531,Majeed Waris,1,0.0,0.7,0.1,0.4,1.3,0.1,0.8,1.3,6.06
532,Karim Aribi,0.0,0.0,0.6,0.2,0.2,0.2,0.0,0.2,1,6.06
533,Manuel Perez,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,6.06
534,Nolan Roux,0.0,0.0,0.5,0.2,0.1,0.8,0.2,0.5,1.4,6.05
535,Idriss Saadi,0.0,0.0,0.9,0.3,0.1,0.0,0.0,0.1,0.4,6.05
536,Bridge Ndilu,0.0,0.0,0.3,0.3,0.0,0.3,0.2,0.0,0.2,6.05
537,Heriberto Tavares,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.5,6.05
538,Enzo Ebosse,0.0,0.0,0.0,0.2,0.0,0.7,0.0,0.0,0.7,6.04
539,Florent da Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04
540,Charles Costes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03
541,Edouard Michut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03
542,Georginio Rutter,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,1.5,6.03
543,Lucas Buades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03
544,Mahamé Siby,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,6.03
545,Fraser Hornby,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,6.02
546,Jean-Kévin Augustin,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,6.02
547,Kenny Nagera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02
548,Rayan Souici,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02
549,Xavi Simons,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.02
550,Jesé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.02
551,Yaya Soumaré,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
552,Tyrone Tormin,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,6.01
553,Adrien Louveau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
554,Salim Ben Seghir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
555,Bilal Benkhedim,0.0,0.0,0.0,0.3,0.7,0.3,0.0,0.3,2,6.01
556,Samy Benchama,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.01
557,Hicham Mahou,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6.01
558,Assane Dioussé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
559,Malo Gusto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
560,Patrick Burner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
561,Strahinja Pavlovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
562,Wilfried Kanga,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.5,1,6.0
563,Clement Depres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
564,Antoine Valério,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,5.97
