,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
330,Haris Duljevic,2,0.7,13.9,78.7,0.2,0.6,0.1,6.45
331,Batista Mendy,0.0,0.0,19.0,84.2,0.0,0.0,0.0,6.45
332,Kenny Tete,0.0,0.0,16.0,93.8,0.0,0.0,0.0,6.45
333,Sidy Sarr,0.0,0.3,24.2,79.8,0.0,2.8,0.1,6.45
334,Irvin Cardona,1,0.6,12.5,69.0,0.2,0.5,0.0,6.45
335,Moussa Koné,0.0,0.3,8.8,77.5,0.0,0.3,0.0,6.45
336,Robson Bambu,0.0,0.0,54.2,87.2,0.0,2.8,0.0,6.44
337,Lionel Carole,1,0.4,28.0,78.3,0.4,2.6,0.0,6.44
338,Fodé Doucouré,0.0,0.7,22.1,81.3,0.3,1.1,0.0,6.44
339,Tiago Djaló,0.0,0.2,37.2,88.0,0.1,2,0.0,6.44
340,Paul Bernardoni,0.0,0.0,20.2,56.3,0.0,4.4,0.0,6.44
341,Fouad Chafik,0.0,0.3,34.9,78.7,0.4,1.7,0.0,6.43
342,Papa Ndiaga Yade,4,0.8,8.3,75.1,0.3,0.4,0.0,6.43
343,Jérémy Morel,0.0,0.3,43.4,82.8,0.1,2.6,0.0,6.43
344,Nemanja Radonjic,1,0.5,10.7,62.5,0.1,0.1,0.0,6.43
345,Jessy Moulin,0.0,0.0,25.2,67.0,0.0,4.9,0.0,6.43
346,Andy Pelmard,0.0,0.1,45.3,90.8,0.0,1.6,0.0,6.43
347,Mehdi Chahiri,0.0,0.3,11.0,75.6,0.0,0.4,0.0,6.43
348,Ryad Boudebouz,1,1.6,29.2,80.4,1,2.1,0.1,6.43
349,Islam Slimani,1,0.6,13.1,74.0,0.1,0.1,0.0,6.43
350,Stefan Mitrovic,0.0,0.2,39.7,87.3,0.0,3.7,0.0,6.42
351,Zaydou Youssouf,1,0.3,16.2,81.5,0.2,1.7,0.0,6.42
352,Antonin Bobichon,1,0.7,21.8,86.1,0.3,1.3,0.0,6.42
353,Hilton,1,0.0,36.3,81.6,0.0,4.7,0.0,6.42
354,Simon Banza,2,0.4,9.1,73.4,0.1,0.2,0.0,6.42
355,Alexis Flips,0.0,0.0,6.0,75.0,0.0,0.5,0.0,6.42
356,Krépin Diatta,0.0,0.2,11.8,76.1,0.1,0.0,0.0,6.41
357,Steve Mandanda,0.0,0.0,30.3,66.0,0.0,5,0.0,6.41
358,Marcus Coco,2,0.5,17.3,72.9,0.3,0.4,0.0,6.41
359,Flavius Daniliuc,0.0,0.1,46.6,87.8,0.0,2.3,0.0,6.4
360,Stanley N'Soki,0.0,0.3,55.6,85.8,0.2,1.7,0.0,6.4
361,Yuto Nagatomo,1,0.1,24.1,79.7,0.2,0.6,0.0,6.4
362,Lois Diony,1,0.5,9.8,65.0,0.2,0.1,0.0,6.4
363,David Costa,1,0.3,6.0,83.3,0.1,0.3,0.0,6.4
364,Ludovic Baal,0.0,0.3,33.9,83.5,0.1,2.4,0.0,6.4
365,Bersant Celina,5,1.5,29.8,82.0,1.1,1.1,0.1,6.39
366,Ambroise Oyongo,1,0.2,18.3,79.0,0.2,1.1,0.0,6.39
367,Aïmen Moueffek,0.0,0.4,16.2,75.6,0.0,0.7,0.0,6.39
368,Loïck Landre,0.0,0.1,39.6,86.9,0.0,2.7,0.0,6.39
369,Jimmy Cabot,1,0.5,18.1,77.4,0.2,0.8,0.0,6.39
370,Florian Miguel,0.0,0.0,42.1,80.2,0.0,3.1,0.0,6.39
371,Moussa Doumbia,1,0.7,15.7,85.3,0.4,0.5,0.0,6.39
372,Djamel Benlamri,0.0,0.2,13.3,88.8,0.0,1.3,0.0,6.39
373,Wilitty Younoussa,0.0,0.7,6.7,70.0,0.3,0.0,0.0,6.39
374,Adrien Hunou,0.0,0.3,9.5,78.8,0.0,0.1,0.0,6.38
375,El Bilal Touré,1,0.3,8.6,71.6,0.0,0.0,0.0,6.38
376,Thibault De Smet,0.0,0.5,36.5,78.8,0.1,1.1,0.0,6.38
377,Lucas Deaux,2,0.8,39.1,79.6,0.2,3.4,0.0,6.38
378,Elye Wahi,1,0.3,5.6,68.0,0.0,0.0,0.0,6.38
379,Pedro Chirivella,2,0.6,38.1,83.7,0.1,2.3,0.0,6.37
380,Pierre-Yves Hamel,2,0.3,8.3,63.7,0.0,0.1,0.0,6.37
381,Ismaël Boura,0.0,0.4,17.4,83.6,0.6,0.8,0.0,6.37
382,Abdoul Kader Bamba,1,0.8,15.3,79.9,0.3,0.5,0.0,6.37
383,Maxime Poundjé,0.0,0.1,13.9,79.4,0.1,0.2,0.0,6.37
384,Mateo Pavlovic,1,0.1,38.0,87.2,0.0,1.6,0.0,6.37
385,Mehdi Zerkane,1,0.5,20.9,84.8,0.1,0.3,0.0,6.37
386,Enzo Millot,0.0,0.5,8.5,76.5,0.5,0.0,0.0,6.37
387,Gaëtan Paquiez,0.0,0.3,20.6,76.0,0.1,1,0.0,6.36
388,Melvin Bard,0.0,0.3,21.8,82.3,0.3,0.2,0.0,6.36
389,Dario Maresic,0.0,0.1,41.8,83.5,0.0,4.8,0.0,6.36
390,Farid El Melali,0.0,0.1,7.7,80.9,0.0,0.4,0.0,6.36
391,Valère Germain,0.0,0.1,11.3,69.4,0.0,0.2,0.0,6.35
392,Thomas Monconduit,0.0,0.4,23.9,80.5,0.2,1.9,0.0,6.35
393,Moussa Dembele,0.0,0.4,8.5,69.9,0.0,0.1,0.0,6.35
394,Joachim Andersen,0.0,0.0,38.7,89.7,0.0,3,0.0,6.35
395,Yassine Benrahou,0.0,1.1,22.0,82.6,0.9,1.4,0.1,6.34
396,Dion Moisés Sahi,0.0,0.3,5.3,71.9,0.0,0.0,0.0,6.34
397,Marvin Tshibuabua,0.0,0.0,18.0,72.2,0.0,2,0.0,6.34
398,Yanis Lhéry,0.0,0.0,4.0,25.0,0.0,0.0,0.0,6.34
399,Mamadou Fofana I,0.0,0.1,28.3,83.2,0.0,1.7,0.0,6.34
400,Michaël Cuisance,1,0.4,21.2,84.6,0.0,1,0.0,6.33
401,Paul Nardi,0.0,0.0,22.7,53.2,0.0,4.7,0.0,6.33
402,Darío Benedetto,3,0.4,10.9,68.5,0.0,0.5,0.0,6.33
403,Dion Lopy,0.0,0.5,25.8,88.3,0.3,1,0.0,6.32
404,Issouf Sissokho,0.0,0.0,7.3,90.9,0.0,0.3,0.0,6.32
405,Juan Bernat,0.0,0.7,36.3,91.7,0.0,0.0,0.0,6.32
406,Timothy Weah,0.0,0.2,10.0,78.9,0.0,0.0,0.0,6.31
407,Alexis Trouillet,0.0,0.4,13.0,87.7,0.0,1,0.0,6.31
408,Kévin Zohi,0.0,0.1,7.1,81.1,0.0,0.2,0.0,6.31
409,Bouna Sarr,0.0,0.0,24.0,89.6,0.0,0.5,0.0,6.31
410,Aboubakar Kamara,0.0,0.7,13.3,73.7,0.5,0.4,0.0,6.31
411,Naomichi Ueda,0.0,0.6,41.2,77.4,0.0,3.9,0.0,6.3
412,Aaron Leya Iseka,0.0,0.6,9.0,75.0,0.0,0.2,0.0,6.3
413,Cheick Traoré,0.0,0.0,7.0,64.3,0.0,0.0,0.0,6.3
414,Bamba Dieng,0.0,0.0,3.4,76.5,0.0,0.0,0.0,6.3
415,Charles Abi,2,0.3,8.3,64.3,0.0,0.3,0.0,6.29
416,Romain Philippoteaux,0.0,0.3,9.7,77.6,0.1,0.4,0.0,6.29
417,M'Baye Niang,0.0,0.2,8.7,65.4,0.0,0.0,0.0,6.29
418,Patrick Burner,0.0,0.5,22.9,75.8,0.2,0.7,0.0,6.29
419,Matteo Ahlinvi,0.0,0.3,15.8,81.9,0.0,0.5,0.0,6.29
420,Wuilker Fariñez,0.0,0.0,7.3,54.5,0.0,1.3,0.0,6.28
421,Kays Ruiz-Atil,0.0,0.0,25.7,89.4,0.0,1,0.0,6.28
422,Yoann Etienne,0.0,1,22.0,81.8,0.0,1,0.0,6.28
423,Vágner Dias,1,0.5,8.7,77.5,0.2,0.0,0.1,6.28
424,Dalbert,1,0.3,17.7,87.0,0.2,1,0.0,6.28
425,Corentin Jean,1,0.3,6.5,78.5,0.2,0.2,0.0,6.28
426,Fodé Ballo-Touré,3,0.3,13.3,84.4,0.4,0.4,0.0,6.28
427,Chrislain Matsima,0.0,0.2,28.9,88.5,0.0,1.3,0.0,6.27
428,Eliot Matazo,1,0.3,8.8,78.4,0.0,0.1,0.0,6.27
429,Thierry Ambrose,1,0.5,9.6,71.5,0.2,0.3,0.0,6.27
430,Tony Mauricio,4,0.5,10.8,86.8,0.4,0.8,0.0,6.27
431,Pape Cheikh Diop Gueye,0.0,0.4,28.6,85.5,0.0,0.9,0.0,6.27
432,Jérémy Le Douaron,2,0.3,6.1,70.3,0.1,0.0,0.0,6.27
433,Lucas Gourna-Douath,0.0,0.1,20.2,87.3,0.0,0.7,0.0,6.27
434,Loic Bessile,0.0,0.0,44.0,86.4,0.0,2,0.0,6.27
435,Jean-Phillipe Krasso,0.0,0.3,6.5,64.1,0.0,0.0,0.0,6.27
436,Malik Sellouki,0.0,0.0,5.8,73.9,0.0,0.0,0.0,6.27
437,Matthis Abline,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.26
438,Romain Amalfitano,0.0,0.5,23.5,89.4,0.0,2,0.0,6.26
439,Kevin Strootman,0.0,0.3,16.8,82.2,0.0,0.7,0.0,6.25
440,Adrian Grbic,0.0,0.1,6.2,61.5,0.0,0.0,0.0,6.25
441,Jonas Martin,0.0,0.3,31.7,88.9,0.1,0.5,0.0,6.25
442,Jean Eudes Aholou,0.0,0.0,5.0,70.0,0.0,0.0,0.0,6.25
443,Sacha Delaye,0.0,0.0,3.0,66.7,0.0,1,0.0,6.24
444,Lamine Koné,0.0,0.1,31.6,80.8,0.1,3.9,0.0,6.24
445,Moussa Konaté,1,0.3,9.8,74.7,0.0,0.1,0.0,6.23
446,Jordan Marié,0.0,0.3,31.5,83.8,0.0,2.3,0.0,6.23
447,Dereck Kutesa,2,0.3,4.7,70.5,0.1,0.0,0.0,6.23
448,Vito Mannone,0.0,0.0,29.2,68.8,0.0,6.1,0.0,6.23
449,Isaac Lihadji,1,0.3,6.1,71.4,0.1,0.2,0.0,6.23
450,Frédéric Sammaritano,2,0.9,13.8,84.5,0.8,0.6,0.0,6.23
451,Hugo Ekitike,0.0,1,15.0,83.3,0.0,1,0.0,6.23
452,Petar Skuletic,0.0,0.3,3.9,54.1,0.0,0.1,0.0,6.22
453,Matthieu Dreyer,0.0,0.0,20.9,58.5,0.0,5.1,0.0,6.22
454,Racine Coly,0.0,0.0,16.0,93.8,0.0,0.0,0.0,6.22
455,Eddy Sylvestre,0.0,0.0,8.5,88.2,0.3,0.0,0.0,6.22
456,Tom Lacoux,0.0,0.1,16.7,86.6,0.0,0.5,0.0,6.22
457,Damien Le Tallec,0.0,0.1,18.9,79.3,0.0,1.9,0.0,6.21
458,Hianga'a M'Bock,0.0,0.1,17.8,91.6,0.0,1.7,0.0,6.21
459,Loris Mouyokolo,0.0,0.0,6.0,50.0,0.0,0.0,0.0,6.21
460,Evann Guessand,0.0,0.0,1.3,50.0,0.0,0.3,0.0,6.21
461,Bingourou Kamara,0.0,0.0,24.8,59.1,0.0,7.5,0.0,6.21
462,Kaj Sierhuis,1,0.4,6.5,63.5,0.1,0.3,0.0,6.2
463,Ahmad Toure Ngouyamsa,0.0,0.0,23.3,81.4,0.0,1.3,0.0,6.2
464,Matz Sels,0.0,0.0,24.8,55.7,0.0,7.5,0.0,6.2
465,Saturnin Allagbé,0.0,0.0,27.7,60.5,0.0,7.2,0.0,6.19
466,Wesley Lautoa,0.0,0.2,32.2,84.7,0.0,1.9,0.0,6.19
467,Warren Tchimbembé,0.0,0.1,16.8,82.9,0.1,0.7,0.0,6.19
468,Mouhamadou Drammeh,0.0,0.3,9.2,80.0,0.0,0.5,0.0,6.19
469,Jonathan Delaplace,1,0.7,20.2,73.4,0.5,0.8,0.0,6.19
470,Anthony Modeste,0.0,0.4,7.6,60.4,0.0,0.0,0.0,6.19
471,Houboulang Mendes,0.0,0.2,23.9,72.5,0.2,1,0.0,6.19
472,Lesley Ugochukwu,0.0,0.0,12.7,94.7,0.0,0.7,0.0,6.19
473,Jacques Siwe,0.0,0.4,7.6,55.3,0.0,0.0,0.0,6.19
474,Franklin Wadja,0.0,0.0,5.0,65.0,0.0,0.3,0.0,6.19
475,Ansou Sow,0.0,0.0,2.0,50.0,0.0,0.0,0.0,6.18
476,Alpha Sissoko,0.0,0.2,23.0,73.9,0.0,1.7,0.0,6.18
477,Baptiste Gabard,0.0,0.5,28.5,77.2,0.0,0.0,0.0,6.18
478,Clement Vidal,0.0,0.0,17.0,82.4,0.0,2.5,0.0,6.18
479,Bandiougou Fadiga,0.0,0.0,5.7,97.1,0.0,0.0,0.0,6.18
480,Youssef Maziz,0.0,0.6,10.0,79.1,0.3,0.6,0.0,6.17
481,Casimir Ninga,0.0,0.0,9.0,77.8,0.0,1,0.0,6.17
482,Sami Ben Amar,0.0,0.0,4.0,50.0,0.0,0.0,0.0,6.17
483,Yun Il-Lok,0.0,0.3,8.1,74.2,0.3,0.0,0.0,6.17
484,Jimmy Briand,2,0.1,6.8,76.1,0.0,0.0,0.0,6.16
485,Mihai-Alexandru Dobre,0.0,0.2,7.5,73.2,0.0,0.0,0.0,6.16
486,Cheick Souaré,0.0,0.0,3.0,66.7,0.0,0.0,0.0,6.16
487,Maxime Lopez,0.0,0.3,14.0,82.1,0.0,0.3,0.0,6.16
488,Roli Pereira De Sa,0.0,0.2,7.8,91.5,0.0,0.3,0.0,6.16
489,Dan Ndoye,1,0.2,5.7,78.6,0.0,0.0,0.0,6.16
490,Sanjin Prcic,1,0.5,16.5,84.0,0.4,1.8,0.0,6.16
491,Umut Bozok,0.0,0.0,5.4,63.0,0.0,0.0,0.0,6.15
492,Joris Chotard,0.0,0.3,12.2,73.4,0.2,1,0.0,6.15
493,Sébastien Cibois,0.0,0.0,26.3,67.1,0.0,6,0.0,6.15
494,Renaud Emond,0.0,0.1,3.7,68.3,0.0,0.1,0.0,6.15
495,Radoslaw Majecki,0.0,0.0,35.0,68.6,0.0,6,0.0,6.15
496,Aníbal Chalá,0.0,0.2,23.3,78.5,0.0,1,0.0,6.15
497,Yann Gboho,0.0,0.5,11.3,78.8,0.0,0.1,0.0,6.15
498,Roger Assalé,0.0,0.2,10.1,68.0,0.0,0.4,0.0,6.15
499,Willem Geubbels,0.0,0.2,8.5,72.3,0.1,0.4,0.0,6.15
500,Sylvain Marveaux,0.0,0.2,9.7,80.5,0.1,0.3,0.0,6.14
501,Dilane Bakwa,0.0,0.1,5.7,85.0,0.0,0.0,0.0,6.14
502,Kévin Monnet-Paquet,0.0,0.3,12.4,68.2,0.1,0.2,0.0,6.14
503,Florentino,0.0,0.3,18.3,86.1,0.0,0.6,0.0,6.14
504,Kevin N'Doram,0.0,0.0,22.5,83.7,0.0,1.8,0.0,6.14
505,Olivier Ntcham,0.0,0.0,13.5,85.2,0.0,0.8,0.0,6.13
506,Marley Aké,0.0,0.0,3.1,78.6,0.0,0.0,0.0,6.13
507,Amadou Traoré,1,0.3,3.9,79.7,0.2,0.0,0.0,6.13
508,Jean Lucas,0.0,0.1,15.4,88.6,0.1,1.3,0.0,6.13
509,Aurélien Scheidler,0.0,0.5,6.9,68.1,0.1,0.2,0.0,6.11
510,Cristian Battocchio,0.0,0.3,12.7,88.5,0.1,0.6,0.0,6.11
511,Nassim Chadli,0.0,0.0,4.3,84.6,0.0,0.0,0.0,6.11
512,Stéphane Diarra,0.0,0.5,5.2,73.5,0.4,0.1,0.0,6.1
513,Maxence Rivera,0.0,0.1,5.6,78.1,0.1,0.1,0.0,6.1
514,Rubén Pardo,0.0,0.0,5.5,81.8,0.0,0.0,0.0,6.1
515,Rayan Philippe,0.0,0.0,2.5,60.0,0.0,0.0,0.0,6.1
516,Marc-Aurèle Caillard,0.0,0.0,15.0,56.0,0.0,2.4,0.0,6.1
517,Christopher Rocchia,0.0,0.0,5.0,90.0,0.0,0.0,0.0,6.1
518,Ismaël Aaneba,0.0,0.0,0.5,100.0,0.0,0.5,0.0,6.09
519,Keagan Dolly,0.0,0.2,9.0,89.5,0.2,0.3,0.0,6.09
520,Yann M'Vila,0.0,0.0,15.0,86.7,0.0,1,0.0,6.09
521,Marco Majouga,0.0,0.4,4.3,76.7,0.1,0.1,0.0,6.09
522,Thomas Fontaine,0.0,0.0,25.5,87.3,0.0,2,0.0,6.08
523,Abdoulaye Sylla,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.08
524,Moise Sakava,0.0,0.0,8.0,100,0.0,1,0.0,6.07
525,James Léa Siliki,0.0,0.1,20.3,83.1,0.0,1.3,0.0,6.07
526,Mahamadou Doucouré,0.0,0.0,3.7,81.8,0.0,0.0,0.0,6.07
527,Pietro Pellegri,0.0,0.1,2.3,50,0.0,0.0,0.0,6.07
528,Sacha Boey,0.0,0.5,34.0,85.3,0.5,1,0.0,6.07
529,Habib Diallo,0.0,0.3,8.5,50,0.0,0.3,0.0,6.07
530,Mohamed Ali-Cho,0.0,0.1,4.6,67.7,0.0,0.1,0.0,6.06
531,Majeed Waris,0.0,0.1,8.5,81.9,0.1,0.1,0.0,6.06
532,Karim Aribi,0.0,0.2,5.1,57.6,0.0,0.0,0.0,6.06
533,Manuel Perez,0.0,0.0,10.8,86.0,0.0,1.3,0.0,6.06
534,Nolan Roux,0.0,0.2,7.4,74.3,0.1,0.1,0.0,6.05
535,Idriss Saadi,0.0,0.3,3.1,77.3,0.0,0.0,0.0,6.05
536,Bridge Ndilu,0.0,0.3,3.3,55.0,0.0,0.0,0.0,6.05
537,Heriberto Tavares,0.0,0.3,2.5,80.0,0.3,0.3,0.0,6.05
538,Enzo Ebosse,0.0,0.2,22.5,89.6,0.2,0.8,0.0,6.04
539,Florent da Silva,0.0,0.0,1.0,100.0,0.0,0.0,0.0,6.04
540,Charles Costes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03
541,Edouard Michut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03
542,Georginio Rutter,0.0,0.0,3.5,64.3,0.0,0.0,0.0,6.03
543,Lucas Buades,0.0,0.0,2,50,0.0,0.0,0.0,6.03
544,Mahamé Siby,0.0,0.0,1.6,81.8,0.0,0.1,0.0,6.03
545,Fraser Hornby,0.0,0.0,3,44.4,0.0,0.0,0.0,6.02
546,Jean-Kévin Augustin,0.0,0.0,1.3,100,0.0,0.0,0.0,6.02
547,Kenny Nagera,0.0,0.0,3,100,0.0,1,0.0,6.02
548,Rayan Souici,0.0,0.0,9,88.9,0.0,2,0.0,6.02
549,Xavi Simons,0.0,0.0,9,77.8,0.0,1,0.0,6.02
550,Jesé,0.0,0.0,3.5,42.9,0.0,0.0,0.0,6.02
551,Yaya Soumaré,0.0,0.0,0.3,100,0.0,0.0,0.0,6.01
552,Tyrone Tormin,0.0,0.0,3,88.9,0.0,0.0,0.0,6.01
553,Adrien Louveau,0.0,0.0,4,100,0.0,0.0,0.0,6.01
554,Salim Ben Seghir,0.0,0.0,7,100,0.0,1,0.0,6.01
555,Bilal Benkhedim,0.0,0.3,12.3,83.8,0.3,0.7,0.0,6.01
556,Samy Benchama,0.0,0.0,4.6,87,0.0,0.0,0.0,6.01
557,Hicham Mahou,0.0,0.5,7,71.4,0.5,0.0,0.0,6.01
558,Assane Dioussé,0.0,0.0,1,100,0.0,0.0,0.0,6.0
559,Malo Gusto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
560,Patrick Burner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
561,Strahinja Pavlovic,0.0,0.0,1,0.0,0.0,0.0,0.0,6.0
562,Wilfried Kanga,0.0,0.0,9.5,78.9,0.0,0.0,0.0,6.0
563,Clement Depres,0.0,0.0,5,80,0.0,0.0,0.0,5.99
564,Antoine Valério,0.0,2,18,83.3,0.0,1,0.0,5.97
565,Mathys Saban,0.0,0.0,3,100,0.0,0.0,0.0,5.97
566,Rachid Alioui,0.0,0.0,8,100,0.0,0.0,0.0,5.97
567,Waniss Taibi,0.0,0.5,14.5,89.7,0.0,0.5,0.0,5.96
568,Cheick Tidiane Sabaly,0.0,0.0,4,75,0.0,0.0,0.0,5.95
569,Samuel Moutoussamy,0.0,0.0,27,96.3,0.0,0.0,0.0,5.95
570,Danilo Barbosa,0.0,0.0,50.5,88.1,0.0,1.5,0.0,5.94
571,Bandiougou Fadiga,0.0,0.3,7.0,85.7,0.0,0.3,0.0,5.92
572,Édouard Mendy,0.0,1,27.0,81.5,0.0,8,0.0,5.92
573,Tristan Dingome,0.0,0.0,15.0,80,0.0,0.0,0.0,5.92
574,Noah Fatar,0.0,0.0,4.5,77.8,0.0,0.0,0.0,5.91
575,Andy Diouf,0.0,0.0,1.0,100,0.0,0.0,0.0,5.9
576,Yassin Fortuné,0.0,0.0,4.0,75,0.0,0.0,0.0,5.9
577,Zinédine Ould Khaled,0.0,0.0,6.3,94.7,0.0,0.0,0.0,5.89
578,Abdoulaye Sidibé,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.89
579,Habib Keita,0.0,0.0,3.0,100,0.0,0.0,0.0,5.81
580,Anastasios Donis,0.0,0.0,6.3,57.9,0.3,0.0,0.0,5.75
581,Aleksandar Radovanovic,0.0,0.0,45.0,68.9,0.0,3,0.0,5.72
582,Marcin Bulka,0.0,0.0,21.0,81.0,0.0,3,0.0,5.55
583,Stefan Bajic,0.0,0.0,28.0,50.0,0.0,5,0.0,5.01
