,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
254,Alban Lafont,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,24.9,62.6,0.0,5.6,0.0
255,Lautaro Martínez,0.2,0.1,1.0,0.0,0.3,0.1,0.0,0.0,6.0,2.0,2.4,0.8,0.5,1.6,0.1,1.1,2.1,2.0,0.8,8.9,70.8,0.1,0.4,0.1
256,Artur Ionita,1.8,0.7,1.8,0.0,0.8,1.1,0.1,0.0,3.0,2.0,1.0,0.5,0.5,0.4,0.1,1.1,1.1,2.0,0.5,30.4,83.3,0.2,0.9,0.0
257,Cristian Dell'Orco,1.5,1.4,0.8,0.8,3.3,0.6,0.6,0.0,1.0,0.0,0.3,0.3,0.2,0.7,0.0,0.4,0.9,0.0,0.3,41.0,88.0,0.0,1.6,0.0
258,Marco D'Alessandro,2.3,0.4,0.9,0.0,1.2,0.8,0.1,0.0,0.0,2.0,0.5,0.9,1.3,1.2,0.1,0.7,1.3,2.0,0.9,20.6,73.9,0.5,0.5,0.0
259,Luca Ceppitelli,1.7,0.8,0.9,0.8,4.5,0.4,1.0,1.0,1.0,1.0,0.6,0.1,0.1,0.6,0.0,0.1,0.2,1.0,0.1,50.2,82.9,0.0,4.6,0.0
260,Emiliano Moretti,1.3,1.0,1.1,0.5,2.4,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.2,0.2,0.0,0.1,44.0,85.6,0.1,2.8,0.0
261,Ionut Radu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,25.9,44.2,0.0,8.0,0.0
262,Adam Marusic,1.2,0.9,1.2,0.0,1.0,0.3,0.2,0.0,1.0,1.0,0.6,0.8,0.8,0.7,0.1,0.8,0.9,1.0,0.8,29.4,83.9,0.6,1.0,0.0
263,Emil Audero,0.1,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,27.1,70.9,0.0,4.7,0.0
264,Douglas Costa,0.6,0.2,0.8,0.0,0.1,0.3,0.0,0.0,1.0,0.0,1.2,1.2,1.8,0.5,0.1,0.8,1.0,0.0,1.2,17.5,86.2,0.4,0.9,0.0
265,Ivan Radovanovic,1.3,0.8,1.3,0.1,1.2,0.6,0.3,0.0,0.0,0.0,1.4,0.3,0.4,1.3,0.1,0.2,0.3,0.0,0.3,42.6,81.1,0.1,4.1,0.0
266,Lorenzo Ariaudo,1.1,0.7,0.8,0.4,5.4,0.2,1.1,1.0,0.0,0.0,0.3,0.2,0.2,1.2,0.1,0.1,0.1,0.0,0.2,33.4,83.0,0.0,2.4,0.0
267,Emanuel Vignato,0.8,1.0,0.2,0.0,0.0,0.6,0.0,0.0,1.0,1.0,0.9,1.1,1.1,0.5,0.0,1.4,0.7,1.0,1.1,28.4,84.5,0.9,0.7,0.0
268,Antonino Barillà ,2.1,1.2,2.2,0.1,1.2,1.1,0.4,0.0,3.0,2.0,0.6,0.6,0.5,1.0,0.1,0.9,1.2,2.0,0.6,24.8,73.0,0.2,1.0,0.0
269,Edoardo Goldaniga,1.5,2.0,1.6,0.3,3.9,0.4,0.6,0.0,1.0,1.0,0.4,0.2,0.2,1.2,0.1,0.2,0.5,1.0,0.2,34.4,75.3,0.1,2.6,0.0
270,Ignazio Abate,1.8,0.9,0.7,0.1,2.2,0.4,0.3,0.0,0.0,0.0,0.1,0.4,0.2,0.3,0.0,0.1,0.4,0.0,0.4,42.4,83.7,0.3,1.9,0.0
271,Filippo Costa ,1.8,0.9,0.6,0.4,2.8,0.6,0.3,0.0,0.0,0.0,0.7,0.8,0.8,0.8,0.0,0.4,1.0,0.0,0.8,19.1,77.9,0.4,0.7,0.0
272,Nicolò Brighenti,2.5,2.8,1.5,0.2,3.2,0.7,0.7,0.0,0.0,0.0,0.3,0.2,0.1,1.7,0.0,0.2,0.5,0.0,0.2,47.2,77.8,0.1,2.0,0.1
273,Rogerio,1.7,1.1,0.8,0.2,2.6,0.8,0.2,0.0,1.0,2.0,0.4,0.6,0.6,0.8,0.1,0.6,1.2,2.0,0.6,40.6,82.5,0.5,1.9,0.0
274,Paolo Faragò,1.7,0.6,1.3,0.0,1.3,1.2,0.1,0.0,1.0,1.0,0.8,0.8,0.5,0.9,0.0,0.8,1.2,1.0,0.8,28.2,76.5,0.6,1.0,0.0
275,Blerim Dzemaili,1.6,0.6,0.8,0.0,0.4,1.4,0.0,0.0,1.0,1.0,1.5,0.6,1.0,2.0,0.0,0.7,0.8,1.0,0.6,24.6,79.2,0.1,1.3,0.0
276,Charalampos Lykogiannis,1.3,1.7,0.8,0.3,2.3,0.5,0.3,0.0,0.0,1.0,0.6,0.7,0.4,0.1,0.1,0.5,0.7,1.0,0.7,26.6,68.3,0.7,1.6,0.0
277,Wallace,1.1,1.9,1.1,0.6,3.3,0.6,0.4,2.0,0.0,0.0,0.6,0.2,0.2,0.6,0.0,0.1,0.5,0.0,0.2,45.1,84.7,0.1,3.8,0.1
278,Fabio Borini,0.7,0.6,0.7,0.0,0.9,0.3,0.0,0.0,2.0,2.0,1.5,0.7,0.4,1.7,0.2,1.0,1.4,2.0,0.7,17.0,71.8,0.0,0.9,0.0
279,Alex Berenguer,1.0,0.3,0.9,0.0,0.3,0.7,0.0,0.0,2.0,3.0,0.7,1.2,1.1,1.1,0.1,1.6,1.7,3.0,1.2,19.3,77.1,0.7,0.8,0.0
280,Luca Siligardi ,1.0,0.5,0.4,0.0,0.3,0.5,0.1,0.0,1.0,2.0,1.3,0.6,1.2,0.9,0.1,1.4,1.4,2.0,0.6,15.2,69.6,0.5,0.8,0.0
281,Andrea Masiello,1.2,1.8,0.6,0.5,1.9,0.5,0.3,1.0,0.0,2.0,0.3,0.3,0.0,0.8,0.1,0.2,0.3,2.0,0.3,52.3,87.6,0.0,3.8,0.0
282,Jacob Rasmussen,1.3,0.9,0.6,0.6,3.6,0.6,0.9,0.0,0.0,1.0,0.2,0.2,0.2,0.4,0.0,0.1,0.4,1.0,0.2,45.6,88.3,0.0,3.4,0.0
283,Marko Rog,1.3,0.6,1.3,0.1,0.1,0.7,0.2,0.0,1.0,0.0,0.7,0.0,0.9,1.0,0.0,0.4,0.9,0.0,0.0,20.4,90.8,0.0,0.3,0.0
284,Hidde ter Avest,2.0,0.8,0.3,0.1,1.7,0.5,0.2,0.0,0.0,1.0,0.2,0.6,0.3,0.5,0.0,0.5,0.6,1.0,0.6,29.3,73.2,0.5,0.7,0.0
285,Andrea Beghetto,1.0,0.6,0.9,0.1,1.5,0.4,0.1,0.0,0.0,3.0,0.9,2.0,0.3,0.6,0.1,0.4,0.6,3.0,2.0,27.2,67.8,2.1,1.9,0.0
286,Marco Benassi,0.9,0.3,0.8,0.0,0.8,0.8,0.1,0.0,7.0,1.0,1.8,1.0,0.5,0.7,0.1,0.5,1.0,1.0,1.0,24.7,76.9,0.3,0.6,0.1
287,Luca Valzania,1.6,1.2,1.0,0.0,0.5,1.5,0.0,0.0,2.0,1.0,1.5,0.8,0.5,1.3,0.0,0.4,1.4,1.0,0.8,19.4,77.0,0.2,0.8,0.1
288,Manolo Gabbiadini,0.3,0.2,1.0,0.0,0.2,0.4,0.1,0.0,4.0,2.0,1.7,0.8,0.3,0.7,0.2,0.7,1.1,2.0,0.8,15.1,77.2,0.2,0.3,0.0
289,Raffaele Maiello,1.4,1.0,0.4,0.0,1.1,0.4,0.3,0.0,0.0,0.0,0.3,0.7,0.7,1.3,0.0,0.6,0.8,0.0,0.7,41.5,81.9,0.2,4.1,0.0
290,Giancarlo González,1.1,1.0,0.7,0.0,3.4,0.3,0.9,0.0,0.0,1.0,0.2,0.3,0.0,0.1,0.1,0.3,0.3,1.0,0.3,27.4,76.6,0.0,2.7,0.0
291,Pasquale Schiattarella ,1.5,0.8,1.2,0.0,0.9,0.9,0.2,0.0,0.0,4.0,0.5,1.3,0.4,1.8,0.0,0.7,0.8,4.0,1.3,47.0,86.8,0.8,1.9,0.0
292,Lucas Paquetá,1.4,0.3,1.3,0.0,0.8,1.3,0.0,0.0,1.0,1.0,1.0,0.7,1.2,1.8,0.1,2.3,1.5,1.0,0.7,27.9,77.1,0.1,0.5,0.0
293,Amadou Diawara,0.9,0.8,1.2,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.4,0.7,0.2,0.0,0.5,0.3,0.0,0.4,41.8,92.8,0.0,2.6,0.0
294,Valentin Eysseric,0.8,0.5,1.3,0.0,0.0,0.3,0.1,0.0,0.0,1.0,0.5,1.5,0.1,0.9,0.1,0.9,1.6,1.0,1.5,19.9,81.8,0.5,1.1,0.1
295,Felipe ,1.2,0.6,1.1,0.4,2.8,0.5,0.6,0.0,3.0,2.0,0.5,0.3,0.2,0.4,0.0,0.1,0.2,2.0,0.3,41.0,86.7,0.1,2.5,0.0
296,Marco Capuano,2.0,1.3,0.7,0.3,3.7,0.7,1.1,0.0,0.0,0.0,0.3,0.2,0.1,0.4,0.0,0.2,0.5,0.0,0.2,43.1,83.6,0.0,1.9,0.0
297,Andrea Poli,2.2,1.2,1.0,0.0,0.3,1.4,0.2,0.0,4.0,1.0,1.0,0.5,0.3,1.1,0.1,0.7,1.0,1.0,0.5,24.3,89.0,0.1,1.0,0.0
298,Patrik Schick,0.5,0.1,1.1,0.0,0.5,0.8,0.1,0.0,3.0,0.0,1.4,0.8,0.4,0.8,0.4,0.9,2.2,0.0,0.8,11.0,74.7,0.0,0.1,0.0
299,Matías Silvestre,0.9,0.6,0.6,0.9,4.7,0.3,0.7,1.0,2.0,0.0,0.3,0.2,0.0,0.6,0.0,0.1,0.1,0.0,0.2,44.0,84.4,0.0,4.6,0.0
300,Keita Baldé,0.4,0.1,0.8,0.0,0.0,0.3,0.0,0.0,5.0,2.0,1.3,0.9,0.8,1.0,0.3,0.7,1.0,2.0,0.9,11.8,85.2,0.5,0.2,0.0
301,Mehdi Léris,2.3,1.2,1.8,0.0,0.7,1.3,0.0,0.0,0.0,2.0,1.3,0.8,1.0,0.7,0.0,1.7,2.2,2.0,0.8,29.4,78.1,0.4,1.4,0.0
302,Rafael Cabral,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,70.6,0.0,8.0,0.0
303,Luca Rigoni ,1.9,0.9,1.0,0.0,1.6,0.7,0.1,0.0,2.0,1.0,0.7,0.4,0.3,0.8,0.0,0.7,0.7,1.0,0.4,23.3,80.0,0.1,1.3,0.0
304,Andrea Pinamonti,0.5,0.2,1.1,0.0,0.6,0.6,0.1,0.0,5.0,3.0,2.2,0.6,0.6,1.1,0.3,1.1,1.7,3.0,0.6,14.7,72.8,0.1,0.4,0.0
305,Davide Santon,0.8,0.9,0.9,0.1,0.9,0.2,0.4,0.0,0.0,1.0,0.2,0.8,0.8,0.6,0.0,0.2,0.8,1.0,0.8,33.0,87.3,0.4,0.9,0.1
306,Mario Pasalic,1.0,0.4,0.6,0.0,0.3,0.7,0.1,0.0,5.0,3.0,1.1,0.7,0.5,0.3,0.1,0.9,1.4,3.0,0.7,30.0,83.0,0.1,1.8,0.0
307,Mitchell Dijks,1.2,0.9,1.8,0.0,1.6,0.9,0.0,0.0,1.0,0.0,0.4,0.6,1.3,1.4,0.1,0.9,1.4,0.0,0.6,27.2,76.2,0.4,1.1,0.0
308,Emil Hallfredsson,0.0,1.0,0.0,0.0,1.0,0.3,0.3,0.0,1.0,0.0,0.3,0.3,0.0,0.7,0.0,0.7,0.7,0.0,0.3,18.0,92.6,0.0,2.0,0.0
309,Luca Valzania,2.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,13.0,76.9,0.0,0.5,0.0
310,Luca Rossettini,1.2,1.7,0.7,0.6,5.4,0.2,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,38.2,85.2,0.0,3.4,0.0
311,Valter Birsa,0.8,0.4,0.6,0.0,0.7,0.8,0.1,0.0,2.0,2.0,0.9,1.4,0.8,0.7,0.2,1.4,2.0,2.0,1.4,29.3,80.5,0.8,1.6,0.1
312,Pierluigi Gollini,0.1,0.0,0.1,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,25.4,66.1,0.0,6.0,0.0
313,Luka Krajnc,1.1,1.2,0.6,0.7,4.6,0.1,0.3,0.0,0.0,0.0,0.3,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.1,41.4,81.2,0.1,2.2,0.0
314,Andrea Conti,0.8,1.3,0.9,0.2,0.8,0.6,0.0,0.0,0.0,2.0,0.0,0.5,0.4,0.3,0.1,0.0,0.2,2.0,0.5,24.2,83.4,0.6,0.7,0.0
315,Filip Helander,2.1,0.7,1.4,0.4,3.7,0.2,0.8,0.0,0.0,0.0,0.5,0.1,0.2,0.3,0.0,0.3,0.3,0.0,0.1,37.9,79.5,0.0,2.5,0.0
316,David Ospina,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.0,23.1,74.0,0.0,4.5,0.0
317,Simone Iacoponi ,1.6,1.0,0.9,0.3,3.6,0.5,0.7,0.0,0.0,0.0,0.3,0.3,0.3,0.8,0.0,0.3,0.8,0.0,0.3,30.1,72.8,0.0,2.3,0.0
318,Vlad Chiriches,0.7,0.3,0.7,1.0,0.3,0.7,0.7,0.0,0.0,0.0,0.3,0.0,0.7,0.3,0.0,0.0,0.7,0.0,0.0,43.7,93.9,0.0,4.0,0.0
319,Vanja Milinkovic-Savic ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,53.4,0.0,5.0,0.0
320,Mattia Perin,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,21.1,75.3,0.0,5.2,0.0
321,Kevin Lasagna,0.2,0.2,0.9,0.0,0.9,0.3,0.1,0.0,6.0,2.0,1.8,0.5,0.3,1.0,0.6,0.7,2.2,2.0,0.5,12.5,69.9,0.1,0.2,0.0
322,Bartlomiej Dragowski,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,31.7,64.2,0.0,7.0,0.0
323,Fabio Pisacane,1.2,0.8,1.0,0.7,3.9,0.5,0.9,0.0,1.0,1.0,0.3,0.2,0.1,0.7,0.0,0.2,0.5,1.0,0.2,42.0,83.9,0.0,2.5,0.0
324,Ervin Zukanovic,1.1,0.8,0.8,0.5,3.7,0.5,0.4,0.0,0.0,0.0,0.8,0.3,0.1,0.5,0.0,0.2,0.1,0.0,0.3,39.6,85.0,0.3,2.4,0.0
325,Koray Günter,1.3,1.3,0.4,0.4,2.4,0.5,0.5,0.0,0.0,0.0,0.2,0.4,0.0,0.6,0.1,0.0,0.1,0.0,0.4,25.1,83.5,0.1,2.3,0.1
326,José Mauri,1.6,1.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.4,1.0,0.8,0.0,0.6,0.6,0.0,0.4,20.0,89.0,0.0,0.8,0.0
327,Ivan Radovanovic,1.4,1.3,1.1,0.1,1.9,1.1,0.4,0.0,0.0,0.0,1.6,0.5,0.4,0.7,0.1,0.4,0.6,0.0,0.5,53.8,85.7,0.0,7.8,0.0
328,Miranda,0.8,1.0,1.4,0.4,3.3,0.3,0.5,0.0,0.0,0.0,0.3,0.1,0.1,0.6,0.1,0.1,0.5,0.0,0.1,58.8,89.6,0.0,3.9,0.0
329,Robin Olsen,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,26.2,71.3,0.0,7.0,0.0
330,Jens Stryger Larsen,1.2,0.7,0.4,0.1,2.3,0.6,0.2,0.0,1.0,4.0,0.4,0.9,0.3,0.4,0.1,0.7,0.8,4.0,0.9,39.4,79.6,0.6,1.8,0.0
331,Leo Stulac ,0.7,1.3,0.5,0.0,1.2,0.5,0.5,0.0,0.0,2.0,0.8,0.8,0.3,1.1,0.0,0.7,0.7,2.0,0.8,25.0,85.8,0.5,2.0,0.0
332,Alessandro Bastoni ,1.0,0.9,0.7,0.4,3.7,0.4,0.8,0.0,1.0,0.0,0.1,0.0,0.2,0.8,0.0,0.1,0.1,0.0,0.0,26.1,81.5,0.0,2.5,0.1
333,Juan Jesus,1.9,0.8,0.9,1.1,1.9,0.7,0.6,1.0,1.0,0.0,0.1,0.1,0.2,0.4,0.0,0.2,0.1,0.0,0.1,41.1,92.0,0.1,3.0,0.0
334,Khouma Babacar,0.2,0.1,1.0,0.0,0.9,0.3,0.1,0.0,7.0,2.0,2.1,0.4,0.3,0.7,0.3,1.0,2.2,2.0,0.4,10.2,81.8,0.0,0.2,0.0
335,Adam Ounas,0.3,0.1,0.2,0.0,0.0,0.5,0.0,0.0,3.0,0.0,1.2,1.0,1.1,0.6,0.0,0.6,1.0,0.0,1.0,15.1,83.4,0.1,0.6,0.2
336,Daniel Bessa,1.7,0.6,1.6,0.0,0.3,0.8,0.1,0.0,1.0,3.0,0.9,1.1,0.5,0.5,0.1,0.9,1.3,3.0,1.1,30.4,84.3,0.4,1.3,0.1
337,Filippo gna,0.8,1.1,0.4,0.7,3.7,0.2,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,37.5,88.4,0.0,2.4,0.0
338,Vincent Laurini,0.9,0.9,1.1,0.1,1.8,0.3,0.3,0.0,0.0,0.0,0.1,0.5,0.7,1.4,0.0,0.6,0.5,0.0,0.5,29.7,79.8,0.7,2.1,0.0
339,Pawel Jaroszynski,1.5,1.3,1.1,0.1,1.9,0.8,0.2,0.0,0.0,0.0,0.3,0.7,0.5,0.9,0.0,0.3,0.9,0.0,0.7,33.1,72.0,0.7,1.9,0.1
340,Federico Barba,1.0,2.1,1.2,0.2,4.0,0.4,0.5,0.0,0.0,0.0,0.3,0.4,0.1,0.4,0.0,0.1,0.3,0.0,0.4,37.3,80.6,0.2,2.9,0.0
341,Raman Chibsah,1.4,1.0,1.4,0.1,0.8,1.2,0.3,0.0,1.0,0.0,1.0,0.6,1.6,0.9,0.2,1.6,1.8,0.0,0.6,27.6,82.5,0.2,1.1,0.0
342,Arkadiusz Reca,0.7,1.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.0,0.0,0.3,0.0,0.7,8.7,76.9,1.0,0.7,0.0
343,Dávid Hancko,1.4,0.6,0.2,0.2,2.0,0.6,0.2,0.0,0.0,0.0,0.4,0.6,0.0,0.6,0.0,0.4,0.4,0.0,0.6,20.8,71.2,0.4,1.4,0.0
344,Ragnar Klavan,0.6,0.7,0.5,0.5,4.5,0.4,0.9,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.0,0.3,0.4,0.0,0.1,41.7,80.6,0.1,3.1,0.0
345,Bostjan Cesar,1.2,1.0,1.2,0.4,4.2,0.7,0.6,0.0,1.0,0.0,0.4,0.1,0.1,0.4,0.1,0.1,0.3,0.0,0.1,28.7,84.1,0.0,1.9,0.0
346,Sebastien De Maio,0.8,0.2,1.0,0.0,5.0,0.2,0.8,0.0,0.0,1.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,37.8,83.3,0.3,3.7,0.0
347,Simone Edera,1.0,0.0,0.8,0.0,0.0,0.5,0.3,0.0,0.0,0.0,2.0,0.5,1.8,0.3,0.3,1.0,1.5,0.0,0.5,17.3,79.7,0.3,0.5,0.0
348,Johan Djourou ,0.6,0.8,0.8,0.4,3.8,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,22.6,90.3,0.0,1.2,0.0
349,Gianluca Pegolo,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,60.0,0.0,7.0,0.0
350,Luca Pellegrini,2.3,1.5,1.4,0.2,1.5,0.9,0.3,0.0,0.0,1.0,0.2,0.8,0.9,0.8,0.1,0.8,1.0,1.0,0.8,28.8,67.8,0.8,1.7,0.0
351,Edimilson Fernandes,1.2,0.9,1.3,0.0,1.0,0.8,0.2,0.0,2.0,0.0,0.7,0.9,0.7,0.6,0.0,1.2,1.2,0.0,0.9,29.5,85.8,0.1,1.6,0.0
352,Daniel Ciofani,0.3,0.1,0.8,0.0,0.3,0.1,0.0,0.0,5.0,2.0,1.7,0.5,0.1,0.6,0.2,0.5,1.1,2.0,0.5,10.6,66.8,0.0,0.2,0.0
353,Giangiacomo Magnani,0.6,0.8,1.1,0.8,5.2,0.5,0.7,0.0,0.0,1.0,0.1,0.2,0.0,0.6,0.0,0.2,0.2,1.0,0.2,47.4,86.3,0.0,2.4,0.0
354,Mirko Valdifiori ,1.3,0.3,0.9,0.0,0.5,0.4,0.1,0.0,0.0,1.0,0.5,1.5,0.1,0.5,0.0,0.2,0.3,1.0,1.5,33.7,86.0,0.9,1.7,0.1
355,Alfred Gomis ,0.0,0.1,0.1,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,28.1,67.7,0.0,6.7,0.0
356,Cristian Molinaro,1.1,1.1,1.1,0.1,2.6,0.4,0.3,0.0,0.0,0.0,0.1,1.0,0.5,1.6,0.3,0.3,0.4,0.0,1.0,31.3,70.5,0.8,2.4,0.0
357,Matteo Scozzarella ,0.8,1.0,1.2,0.0,1.4,1.1,0.4,0.0,0.0,3.0,0.4,0.9,0.3,0.5,0.0,0.2,0.5,3.0,0.9,28.4,82.4,0.7,3.0,0.1
358,Emiliano Rigoni,0.5,0.3,0.4,0.0,0.3,0.3,0.0,0.0,3.0,0.0,1.3,0.8,1.3,0.4,0.4,1.5,1.7,0.0,0.8,15.9,73.3,0.4,0.8,0.0
359,Sergio Floccari ,0.7,0.1,0.7,0.0,0.2,0.3,0.1,0.0,3.0,1.0,1.2,0.3,0.4,1.0,0.2,1.1,2.0,1.0,0.3,11.5,79.1,0.1,0.3,0.0
360,Federico Viviani,1.2,1.6,0.8,0.0,0.4,1.0,0.6,0.0,0.0,0.0,0.8,0.6,0.6,1.0,0.0,0.8,0.6,0.0,0.6,42.8,84.6,0.6,3.6,0.0
361,Sandro,1.5,0.9,1.9,0.1,1.3,0.5,0.4,1.0,0.0,0.0,0.7,0.3,0.6,0.9,0.0,0.3,0.4,0.0,0.3,22.1,80.0,0.0,0.6,0.0
362,Sebastiano Luperto,0.7,1.1,0.8,0.3,2.4,0.3,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.6,0.0,0.0,0.3,0.0,0.0,37.6,90.2,0.0,1.1,0.0
363,Bastos,1.2,0.4,0.7,0.2,2.3,0.6,0.4,0.0,1.0,0.0,0.6,0.1,0.6,0.4,0.1,0.2,0.4,0.0,0.1,30.6,86.0,0.0,1.8,0.0
364,Oscar Hiljemark,1.0,0.8,1.1,0.1,0.8,0.6,0.2,0.0,1.0,0.0,0.8,0.7,0.5,0.6,0.1,0.5,0.9,0.0,0.7,27.7,81.5,0.4,1.1,0.0
365,Grigoris Kastanos,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,19.0,84.2,0.0,0.0,0.0
366,Emanuele Giaccherini,0.5,0.6,0.7,0.0,0.3,1.0,0.1,1.0,3.0,1.0,1.3,1.7,1.0,1.8,0.2,1.9,1.9,1.0,1.7,36.9,78.4,1.2,1.9,0.0
367,Fabrizio Cacciatore,1.1,0.7,0.4,0.3,2.0,0.7,0.3,0.0,0.0,0.0,0.1,1.3,0.1,0.6,0.0,0.0,0.6,0.0,1.3,29.0,77.8,1.1,1.6,0.0
368,Francesco Magnanelli,2.0,0.9,1.4,0.0,1.3,1.0,0.2,0.0,0.0,0.0,0.3,0.2,0.3,1.5,0.0,0.2,0.4,0.0,0.2,50.7,88.5,0.0,2.8,0.0
369,Miguel Veloso,1.5,0.6,1.4,0.0,0.9,0.8,0.0,0.0,0.0,1.0,1.4,1.1,0.1,0.3,0.0,0.3,0.7,1.0,1.1,26.5,79.5,1.0,1.2,0.0
370,Molla Wagué,0.5,2.0,0.5,0.0,2.5,0.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,24.5,87.8,0.0,2.5,0.0
371,Leonardo Spinazzola,0.9,0.3,0.3,0.1,0.4,0.4,0.0,0.0,0.0,1.0,0.8,0.8,1.1,0.1,0.1,0.7,1.3,1.0,0.8,30.0,83.0,0.6,0.9,0.0
372,Antonio Sanabria,0.4,0.3,1.3,0.0,0.1,0.1,0.0,0.0,3.0,0.0,2.1,0.5,0.6,1.0,0.1,1.1,1.7,0.0,0.5,9.6,70.8,0.0,0.3,0.0
373,Simone Zaza,0.7,0.1,1.6,0.0,0.3,0.2,0.0,0.0,4.0,3.0,1.9,0.5,0.1,0.9,0.5,1.0,1.8,3.0,0.5,9.4,67.2,0.0,0.2,0.0
374,Simone Verdi,0.7,0.2,0.6,0.0,0.1,0.4,0.0,0.0,3.0,3.0,0.9,0.6,0.5,0.4,0.0,0.7,1.2,3.0,0.6,15.0,85.5,0.5,0.7,0.1
375,Fabio Depaoli,2.2,1.1,1.5,0.2,2.1,1.0,0.5,0.0,0.0,4.0,0.4,1.0,0.4,0.7,0.0,0.5,1.1,4.0,1.0,26.0,73.2,0.7,1.6,0.0
376,Bremer,0.6,1.6,0.6,0.0,1.6,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.8,0.0,0.0,0.2,0.0,0.2,20.8,84.6,0.0,2.4,0.0
377,Goran Pandev,0.5,0.0,0.6,0.0,0.1,0.2,0.0,0.0,4.0,2.0,1.0,0.8,0.6,1.8,0.2,1.2,1.6,2.0,0.8,13.3,76.2,0.2,0.9,0.2
378,Borja Valero,0.8,0.6,0.7,0.0,0.7,0.8,0.0,0.0,0.0,1.0,0.4,0.7,0.1,0.9,0.0,0.1,0.4,1.0,0.7,43.3,93.7,0.2,2.0,0.0
379,Samu Castillejo,0.5,0.3,0.9,0.0,0.3,0.7,0.0,0.0,4.0,2.0,1.0,0.6,0.6,0.8,0.1,0.9,0.9,2.0,0.6,13.9,86.7,0.3,0.5,0.0
380,Federico Di Francesco,0.5,0.3,1.3,0.1,0.1,0.2,0.1,0.0,2.0,2.0,1.3,0.6,0.7,0.9,0.4,1.0,1.4,2.0,0.6,18.3,85.3,0.1,0.6,0.0
381,Filip Djuricic,0.7,0.3,1.0,0.0,0.2,0.7,0.0,0.0,2.0,1.0,0.7,1.0,0.8,1.6,0.3,1.7,1.1,1.0,1.0,23.4,83.5,0.3,0.7,0.0
382,Roberto Soriano,0.8,0.5,1.3,0.0,0.1,0.6,0.0,0.0,0.0,2.0,0.5,0.8,0.9,0.9,0.2,0.8,0.9,2.0,0.8,19.5,84.6,0.3,0.1,0.0
