,Player,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
140,Miguel Gutiérrez,0.7,0.8,1.0,0.7,0.0,0.0,0.0,1.0,0.0,0.7,1.0,1.2,0.2,0.0,1.7,1.0,0.7,38.2,88.6,0.3,0.5,0.2
141,Diego Carlos,0.7,0.9,1.5,3.2,0.8,1.0,1.0,0.0,0.5,0.2,0.2,0.6,0.0,0.0,0.2,0.0,0.2,56.9,89.9,0.0,4.6,0.0
142,Jorge de Frutos,1.3,0.4,1.0,0.3,0.1,0.0,4.0,9.0,0.7,1.1,1.2,0.8,0.1,0.7,1.9,9.0,1.1,15.9,74.1,0.5,0.6,0.0
143,José Luis Morales,0.5,0.3,0.4,0.2,0.0,0.0,13.0,3.0,1.5,0.9,0.8,0.5,0.5,1.0,1.3,3.0,0.9,16.4,74.7,0.5,0.8,0.1
144,Robin Le Normand,1.0,1.1,1.2,2.5,0.7,0.0,0.0,1.0,0.5,0.1,0.2,0.5,0.1,0.3,0.3,1.0,0.1,51.5,85.1,0.1,2.4,0.0
145,Asier Illarramendi,0.8,0.8,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.7,0.0,0.0,0.0,0.0,0.2,45.0,92.6,0.2,3.0,0.0
146,Aarón Escandell,0.2,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,44.8,0.0,8.0,0.0
147,Uros Racic,1.2,0.8,1.4,1.7,0.4,0.0,1.0,1.0,1.1,0.3,0.8,0.8,0.0,0.5,0.9,1.0,0.3,33.8,79.5,0.0,3.4,0.0
148,Etienne Capoue,1.3,1.3,1.6,1.3,0.1,0.0,1.0,0.0,0.5,0.2,0.8,1.4,0.0,0.5,0.6,0.0,0.2,47.6,90.0,0.0,1.5,0.1
149,Marco Asensio,0.3,0.3,0.2,0.2,0.0,0.0,5.0,2.0,1.1,0.9,0.8,0.8,0.2,0.7,0.9,2.0,0.9,25.5,85.1,0.6,0.9,0.0
150,Aïssa Mandi,1.1,1.4,0.7,3.1,0.5,0.0,3.0,1.0,0.3,0.1,0.1,0.5,0.1,0.1,0.3,1.0,0.1,54.3,91.0,0.0,3.0,0.0
151,José Mari,1.5,1.2,1.2,1.5,0.3,0.0,1.0,0.0,0.8,0.4,0.7,0.8,0.0,0.6,0.5,0.0,0.4,20.8,69.9,0.0,2.4,0.0
152,Djené Dakonam,1.8,1.2,1.0,2.8,0.3,0.0,0.0,1.0,0.1,0.2,0.4,1.1,0.0,0.4,0.6,1.0,0.2,29.6,73.3,0.0,2.5,0.0
153,Lucas Boyé,1.4,0.6,2.8,0.6,0.1,0.0,7.0,2.0,1.7,0.4,1.9,1.0,0.3,2.3,4.8,2.0,0.4,18.6,77.5,0.1,0.7,0.0
154,Nacho Monreal,1.2,1.2,1.0,1.3,0.1,0.0,1.0,1.0,0.5,0.4,0.3,0.6,0.1,0.3,0.5,1.0,0.4,37.6,81.6,0.2,1.3,0.0
155,Eden Hazard,0.2,0.2,0.1,0.0,0.0,0.0,3.0,2.0,0.7,0.4,1.0,1.4,0.2,0.7,0.9,2.0,0.4,23.9,88.4,0.1,0.6,0.0
156,Manu Trigueros,1.5,0.5,1.7,0.5,0.1,0.0,1.0,7.0,0.9,1.0,0.8,1.1,0.1,1.0,1.1,7.0,1.0,45.1,86.6,0.2,1.8,0.1
157,Miguel Ángel Rubio,0.0,1.5,1.0,5.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,26.5,73.6,0.0,3.0,0.0
158,Raúl García,1.3,1.1,0.6,1.3,0.1,0.0,1.0,0.0,0.4,0.6,0.8,1.0,0.1,0.1,0.6,0.0,0.6,23.4,73.3,0.5,0.8,0.0
159,Rubén Peña,1.3,0.7,1.2,0.7,0.1,0.0,1.0,1.0,0.3,0.3,1.6,0.9,0.0,0.9,1.3,1.0,0.3,24.9,78.9,0.4,0.7,0.0
160,Guido Carrillo,0.4,0.2,1.3,0.7,0.0,0.0,3.0,2.0,1.2,0.4,0.4,0.7,0.1,0.5,1.3,2.0,0.4,14.3,71.7,0.0,0.4,0.0
161,Iñaki Williams,0.3,0.1,0.4,0.6,0.0,0.0,6.0,6.0,1.4,0.8,0.9,0.9,0.3,1.4,1.8,6.0,0.8,13.6,69.0,0.3,0.2,0.0
162,Gonzalo Melero,0.8,0.6,0.9,0.8,0.2,0.0,7.0,1.0,0.9,0.7,0.5,1.1,0.0,0.4,1.0,1.0,0.7,35.6,88.4,0.0,1.0,0.0
163,Anaitz Arbilla,1.3,2.0,1.1,2.0,0.3,0.0,0.0,1.0,0.8,0.3,0.7,0.4,0.0,0.3,0.6,1.0,0.3,49.9,75.8,0.3,6.4,0.0
164,Edgar Badia,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,33.5,72.0,0.0,8.7,0.0
165,Kenedy,0.8,0.9,1.1,0.4,0.1,0.0,4.0,3.0,1.3,0.6,1.3,0.8,0.0,1.4,1.4,3.0,0.6,8.9,73.0,0.5,0.4,0.0
166,Joaquín,0.3,0.6,0.4,0.3,0.0,0.0,2.0,5.0,0.4,1.2,0.7,0.4,0.1,0.6,1.1,5.0,1.2,25.0,84.9,0.7,0.4,0.0
167,Alfonso Pedraza,1.2,1.2,1.4,1.1,0.2,1.0,1.0,2.0,0.8,0.9,0.8,0.8,0.0,0.8,1.7,2.0,0.9,32.1,80.3,0.9,0.6,0.0
168,Sergi Gómez,0.4,0.7,0.1,3.6,0.4,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,60.3,93.4,0.0,3.6,0.0
169,Álvaro Fernández,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,31.5,72.6,0.0,6.7,0.0
170,Ander Capa,1.3,0.9,0.9,1.6,0.3,0.0,2.0,1.0,0.4,0.6,1.0,0.3,0.0,0.5,0.8,1.0,0.6,30.5,76.0,0.3,1.0,0.0
171,Rodrygo,0.7,0.3,0.7,0.0,0.0,0.0,1.0,6.0,1.1,0.9,0.8,1.0,0.0,0.7,1.4,6.0,0.9,17.6,83.2,0.2,0.2,0.0
172,Victor Chust,0.5,0.5,0.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,37.5,89.3,0.0,2.0,0.0
173,Lucas Olaza,1.4,1.1,0.6,2.1,0.5,0.0,1.0,1.0,0.8,1.1,0.5,1.0,0.1,0.3,0.4,1.0,1.1,36.1,76.6,1.1,1.9,0.0
174,Marc Bartra,1.4,2.1,1.5,3.8,0.3,0.0,0.0,1.0,0.5,0.2,0.4,0.8,0.1,0.1,0.6,1.0,0.2,50.4,80.6,0.0,3.2,0.0
175,Jonathan Calleri,0.6,0.0,1.7,0.4,0.1,0.0,5.0,2.0,1.9,0.4,0.7,1.6,0.7,1.2,2.4,2.0,0.4,13.7,61.5,0.0,0.1,0.0
176,Carlos Clerc,1.6,1.1,1.1,1.2,0.1,0.0,0.0,3.0,0.2,0.7,1.0,1.0,0.1,0.5,1.0,3.0,0.7,38.1,77.8,0.5,1.7,0.0
177,Rubén Rochina,1.5,0.9,1.6,0.2,0.1,0.0,0.0,1.0,1.4,0.6,1.2,1.2,0.0,1.4,1.4,1.0,0.6,31.4,75.6,0.6,3.4,0.0
178,Neto,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,29.1,85.8,0.0,3.6,0.0
179,Lucas Pérez,0.2,0.1,0.4,0.1,0.0,0.0,4.0,4.0,1.1,1.9,1.0,1.0,0.5,0.8,2.3,4.0,1.9,18.4,70.3,1.8,0.9,0.1
180,Sergiño Dest,1.0,0.3,0.5,0.6,0.1,0.0,2.0,1.0,0.5,0.8,1.0,0.4,0.1,0.9,1.1,1.0,0.8,37.2,90.0,0.2,0.2,0.0
181,Carlos Akapo,1.4,1.5,0.8,2.1,0.2,0.0,1.0,0.0,0.2,0.2,0.5,0.3,0.0,0.2,0.8,0.0,0.2,18.0,69.7,0.2,0.8,0.0
182,Juan Miranda,1.2,1.3,1.1,2.1,0.1,0.0,1.0,2.0,0.5,0.5,0.2,1.0,0.0,0.4,0.8,2.0,0.5,32.5,76.1,0.4,0.9,0.0
183,Ilaix Moriba,1.0,0.4,1.1,0.3,0.1,0.0,1.0,2.0,0.9,0.5,1.2,1.4,0.0,0.6,0.9,2.0,0.5,26.4,91.6,0.0,0.4,0.0
184,Gonzalo Verdú,1.0,1.6,0.9,3.3,0.9,0.0,0.0,2.0,0.3,0.2,0.3,1.2,0.1,0.1,0.3,2.0,0.2,48.0,84.2,0.0,4.2,0.0
185,Marc-André ter Stegen,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,86.9,0.0,4.6,0.0
186,Víctor Ruiz,0.4,1.6,0.9,3.0,0.5,2.0,2.0,0.0,0.1,0.1,0.2,0.2,0.1,0.1,0.3,0.0,0.1,48.0,86.3,0.0,2.4,0.0
187,Álvaro Odriozola,1.1,0.5,0.4,0.7,0.2,0.0,2.0,0.0,0.2,0.6,0.6,0.4,0.1,0.4,0.9,0.0,0.6,27.0,90.6,0.7,0.8,0.0
188,Ramiro Funes Mori,1.2,0.8,0.7,4.1,0.5,0.0,0.0,0.0,0.4,0.0,0.1,0.3,0.0,0.4,0.3,0.0,0.0,47.7,87.0,0.0,2.2,0.0
189,Vinícius Júnior,0.9,0.2,0.7,0.1,0.0,0.0,3.0,3.0,1.1,0.9,1.3,1.5,0.2,1.2,1.9,3.0,0.9,21.1,86.1,0.2,0.3,0.0
190,Roque Mesa,1.8,0.6,1.2,0.8,0.1,0.0,1.0,0.0,1.0,0.6,1.4,1.4,0.2,1.6,1.2,0.0,0.6,34.7,80.9,0.4,2.2,0.1
191,Martín Zubimendi,1.3,1.3,1.2,1.2,0.3,0.0,0.0,0.0,0.2,0.2,0.4,0.5,0.0,0.3,0.8,0.0,0.2,35.8,88.4,0.0,2.1,0.0
192,Antonio Sanabria,0.3,0.2,1.1,0.6,0.1,0.0,3.0,0.0,1.6,0.2,0.7,0.7,0.2,0.5,1.6,0.0,0.2,13.6,72.9,0.0,0.3,0.0
193,Aleix Vidal,0.8,1.0,0.4,0.5,0.1,0.0,0.0,1.0,0.1,0.5,0.3,1.2,0.0,0.1,0.7,1.0,0.5,35.8,86.2,0.2,2.5,0.0
194,Óscar Plano,1.2,0.9,1.2,1.1,0.2,0.0,5.0,5.0,1.1,0.7,0.4,1.7,0.1,0.6,1.5,5.0,0.7,21.8,75.7,0.2,0.7,0.1
195,Lee Kang-In,0.6,0.1,0.6,0.0,0.0,0.0,0.0,4.0,1.0,0.9,1.6,1.8,0.1,1.1,1.0,4.0,0.9,20.8,86.2,0.3,1.8,0.2
196,Nemanja Maksimovic,1.4,1.7,0.7,1.2,0.3,0.0,1.0,0.0,0.5,0.5,0.4,0.3,0.0,0.5,0.3,0.0,0.5,21.7,74.8,0.3,0.9,0.0
197,Moi Gómez,0.6,0.3,0.6,0.4,0.1,0.0,4.0,0.0,0.7,0.9,1.0,0.9,0.3,0.9,0.9,0.0,0.9,35.5,86.5,0.3,1.5,0.0
198,Álex Fernández,0.8,0.9,0.4,0.6,0.0,0.0,4.0,1.0,0.4,0.9,0.6,1.2,0.0,0.6,1.3,1.0,0.9,31.8,82.0,1.1,1.8,0.0
199,Nacho Vidal,1.6,1.3,1.3,1.7,0.3,0.0,0.0,0.0,0.3,0.4,0.4,1.0,0.0,0.4,0.7,0.0,0.4,22.4,71.2,0.3,1.2,0.0
200,Joaquín Fernández,1.2,1.7,1.1,4.4,0.6,0.0,1.0,0.0,0.3,0.1,0.0,0.5,0.1,0.2,0.2,0.0,0.1,31.0,79.1,0.0,2.9,0.0
201,Sime Vrsaljko,2.0,0.9,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.2,0.9,0.0,0.0,25.1,72.6,0.3,0.8,0.0
202,Tete Morente,1.0,0.4,0.9,0.9,0.0,0.0,2.0,5.0,0.6,0.5,1.5,1.1,0.2,1.1,1.7,5.0,0.5,21.4,80.3,0.7,0.8,0.0
203,Cucho Hernández,0.8,0.3,1.5,0.3,0.0,0.0,2.0,3.0,1.2,0.9,1.3,1.4,0.4,1.9,2.7,3.0,0.9,20.3,69.7,0.3,0.7,0.0
204,Saidy Janko,1.0,0.9,0.7,2.1,0.1,0.0,0.0,1.0,0.2,0.5,1.1,0.1,0.2,0.6,0.9,1.0,0.5,22.4,76.9,0.6,0.9,0.0
205,Jeison Murillo,1.5,1.2,1.5,3.0,0.5,0.0,2.0,0.0,0.3,0.1,0.1,1.0,0.0,0.3,0.3,0.0,0.1,52.5,88.1,0.0,3.4,0.0
206,Ivan Rakitic,0.9,0.7,0.9,0.8,0.1,0.0,4.0,2.0,1.1,0.7,0.3,0.6,0.1,0.4,0.9,2.0,0.7,45.3,87.2,0.2,2.9,0.0
207,Roger Martí,0.3,0.1,1.3,0.2,0.1,0.0,12.0,4.0,1.4,0.5,0.4,0.8,0.4,0.8,1.8,4.0,0.5,15.2,70.5,0.1,0.5,0.1
208,Raúl García,1.0,0.4,1.5,0.5,0.0,0.0,5.0,1.0,1.4,0.4,0.2,1.5,0.4,0.4,0.8,1.0,0.4,16.4,62.2,0.0,0.6,0.1
209,Héctor Herrera,0.8,0.9,0.6,0.4,0.1,0.0,0.0,1.0,0.4,0.4,0.3,0.4,0.1,0.3,0.3,1.0,0.4,40.9,90.1,0.0,2.3,0.1
210,Íñigo Martínez,0.8,1.0,1.1,3.4,0.3,0.0,1.0,0.0,0.6,0.2,0.3,1.3,0.1,0.2,0.4,0.0,0.2,51.6,82.8,0.1,5.3,0.0
211,Clément Lenglet,1.1,1.0,1.5,2.0,0.4,1.0,1.0,0.0,0.3,0.3,0.2,0.9,0.2,0.2,0.2,0.0,0.3,69.7,92.1,0.0,2.8,0.0
212,Borja Iglesias,0.0,0.1,0.7,0.3,0.1,0.0,11.0,0.0,1.4,0.2,0.4,0.8,0.2,0.6,1.8,0.0,0.2,9.7,70.5,0.1,0.3,0.0
213,Ximo Navarro,1.7,1.5,1.1,2.1,0.1,0.0,1.0,1.0,0.4,0.3,0.5,1.1,0.0,0.6,0.9,1.0,0.3,25.5,75.9,0.4,1.5,0.0
214,Hugo Guillamón,0.9,1.1,1.3,4.1,0.6,1.0,1.0,0.0,0.3,0.0,0.0,1.1,0.0,0.2,0.6,0.0,0.0,47.0,87.6,0.0,4.2,0.0
215,Aarón Martín,1.8,0.7,1.3,1.8,0.2,0.0,0.0,3.0,0.3,0.3,0.9,0.8,0.2,0.4,0.7,3.0,0.3,35.4,82.3,0.2,1.1,0.0
216,Willian José,0.2,0.0,0.2,0.5,0.1,0.0,3.0,1.0,1.1,0.6,0.2,0.8,0.2,0.6,0.9,1.0,0.6,17.7,76.5,0.1,1.7,0.1
217,Esteban Burgos,0.5,1.6,1.0,3.9,0.5,0.0,3.0,1.0,0.4,0.1,0.1,0.2,0.1,0.1,0.3,1.0,0.1,39.6,75.1,0.0,6.3,0.0
218,Sergi Enrich,0.8,0.2,1.1,0.2,0.0,0.0,3.0,0.0,1.7,0.6,0.3,0.7,0.3,0.7,1.7,0.0,0.6,16.2,76.9,0.1,0.6,0.0
219,Daniel Cárdenas,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,71.5,0.0,5.5,0.0
220,Jorge Pulido,1.2,1.6,1.1,2.8,0.5,0.0,1.0,0.0,0.5,0.2,0.2,0.8,0.1,0.3,0.2,0.0,0.2,48.5,83.6,0.1,2.8,0.0
221,Kike Barja,0.3,0.5,0.5,0.2,0.0,0.0,2.0,3.0,0.7,0.5,1.6,0.7,0.1,1.2,1.7,3.0,0.5,12.9,76.1,0.4,0.5,0.0
222,Raúl Albiol,0.6,0.6,0.4,4.0,0.6,0.0,0.0,0.0,0.2,0.1,0.1,0.5,0.0,0.2,0.3,0.0,0.1,58.6,88.8,0.1,4.0,0.0
223,Pablo Hervías,0.7,0.4,0.3,0.3,0.0,0.0,0.0,5.0,0.5,1.1,0.8,0.6,0.0,0.6,0.7,5.0,1.1,19.4,83.8,1.1,0.7,0.0
224,Igor Zubeldia,1.0,0.5,1.3,1.8,0.5,0.0,1.0,1.0,0.4,0.2,0.3,0.5,0.1,0.3,0.5,1.0,0.2,50.0,86.9,0.1,2.6,0.0
225,Josema,1.5,1.3,0.8,2.9,0.2,0.0,0.0,1.0,0.2,0.2,0.3,0.6,0.0,0.2,0.3,1.0,0.2,30.2,80.4,0.2,1.9,0.0
226,Sergio Asenjo,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,31.0,75.0,0.0,5.6,0.0
227,Jorge Miramón,1.2,1.0,0.6,1.7,0.1,0.0,0.0,3.0,0.4,0.6,0.6,0.4,0.0,0.2,0.3,3.0,0.6,30.7,78.2,0.6,1.6,0.0
228,Aihen Muñoz,1.4,0.6,1.1,1.7,0.1,0.0,0.0,1.0,0.3,0.4,0.6,0.6,0.0,0.4,0.4,1.0,0.4,32.3,71.2,0.8,1.5,0.0
229,Óscar Duarte,0.8,1.2,1.2,3.3,0.5,0.0,1.0,0.0,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.0,0.1,42.4,83.4,0.0,3.5,0.0
230,Samuel Chukwueze,0.4,0.4,0.5,0.1,0.0,0.0,4.0,2.0,1.1,1.0,1.4,1.1,0.6,0.8,1.6,2.0,1.0,17.8,77.3,0.2,0.3,0.1
231,Enis Bardhi,1.1,0.8,1.0,0.5,0.1,0.0,1.0,2.0,1.4,0.8,1.3,0.9,0.2,1.4,1.6,2.0,0.8,30.8,78.7,0.7,2.0,0.0
232,Augusto Solari,1.1,0.4,1.0,0.3,0.1,0.0,2.0,2.0,0.3,0.6,0.4,0.3,0.0,0.5,0.7,2.0,0.6,11.1,75.8,0.5,0.6,0.0
233,Josan,1.0,0.6,0.7,0.6,0.0,0.0,4.0,2.0,0.5,0.5,1.2,0.9,0.0,0.7,1.2,2.0,0.5,18.9,82.3,0.6,0.6,0.0
234,Mickaël Malsa,1.6,1.2,1.1,1.0,0.3,0.0,1.0,0.0,0.7,0.3,0.6,1.0,0.0,0.7,0.7,0.0,0.3,39.4,84.6,0.0,2.5,0.0
235,Álvaro Tejero,0.5,1.5,0.5,3.0,0.0,0.0,0.0,0.0,1.0,1.5,0.5,0.0,0.0,0.0,0.5,0.0,1.5,33.0,81.8,1.5,3.0,0.0
236,Juan Cala,0.8,1.3,1.1,3.1,0.3,0.0,3.0,0.0,0.5,0.1,0.1,1.1,0.0,0.1,0.3,0.0,0.1,26.7,69.9,0.0,3.3,0.0
237,Rúben Vezo,1.1,1.4,0.8,3.1,0.3,1.0,1.0,0.0,0.2,0.1,0.3,0.6,0.0,0.1,0.3,0.0,0.1,42.0,83.5,0.0,3.7,0.0
238,Karim Rekik,0.6,0.5,1.6,1.4,0.3,0.0,0.0,0.0,0.2,0.3,0.4,0.4,0.1,0.4,0.5,0.0,0.3,39.1,90.5,0.1,0.7,0.0
239,Jorge Molina,0.3,0.1,0.8,0.6,0.0,0.0,8.0,2.0,0.7,0.6,0.2,0.8,0.3,0.7,1.4,2.0,0.6,14.1,61.6,0.0,0.4,0.1
240,Óliver Torres,1.0,0.5,0.6,0.2,0.0,0.0,0.0,3.0,0.3,0.8,1.0,0.5,0.0,0.8,0.9,3.0,0.8,29.3,86.3,0.3,3.5,0.0
241,Carles Aleñá,0.7,0.1,0.9,0.0,0.0,0.0,2.0,2.0,1.4,1.1,1.0,1.2,0.0,0.8,1.3,2.0,1.1,23.6,70.8,0.8,1.3,0.0
242,Toni Villa,1.5,0.2,0.8,0.1,0.0,0.0,2.0,0.0,0.7,0.6,1.1,1.5,0.1,0.9,1.6,0.0,0.6,16.2,75.4,0.3,0.8,0.0
243,Iván Villar,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,55.8,0.0,5.7,0.0
244,Luis Suárez,0.7,0.3,1.0,0.3,0.0,0.0,5.0,1.0,1.7,0.6,1.0,1.2,0.1,1.0,1.8,1.0,0.6,10.2,61.2,0.0,0.4,0.0
245,Enes Ünal,0.4,0.1,1.4,0.5,0.0,0.0,4.0,2.0,1.4,0.5,0.6,1.3,0.2,1.3,2.2,2.0,0.5,12.1,59.3,0.0,0.2,0.0
246,Paco Alcácer,0.2,0.3,0.3,0.2,0.0,0.0,6.0,4.0,1.4,0.6,0.3,0.3,0.6,0.3,1.1,4.0,0.6,9.7,73.3,0.0,0.3,0.0
247,Samuel Umtiti,0.4,0.7,1.1,1.1,0.5,0.0,0.0,0.0,0.2,0.1,0.1,0.6,0.0,0.0,0.4,0.0,0.1,47.3,93.8,0.0,1.3,0.0
248,Unai López,1.0,0.7,0.8,0.3,0.2,1.0,3.0,0.0,1.0,0.7,0.6,0.8,0.0,0.5,0.7,0.0,0.7,37.7,85.7,0.3,3.9,0.0
249,Aitor Ruibal,1.1,0.4,1.3,0.2,0.0,0.0,2.0,2.0,1.2,0.9,1.3,0.6,0.2,1.3,1.8,2.0,0.9,18.8,75.9,0.1,0.5,0.0
250,Raúl Guti,1.3,1.4,0.9,0.6,0.1,0.0,3.0,1.0,0.8,0.2,0.8,1.5,0.0,0.9,1.0,1.0,0.2,35.5,83.9,0.1,2.1,0.0
251,Luis Rioja,0.6,0.6,0.5,0.8,0.0,0.0,4.0,2.0,0.7,0.7,1.1,0.8,0.2,0.7,1.4,2.0,0.7,14.6,72.1,0.6,0.5,0.0
252,Jaime Seoane,1.7,0.6,1.5,0.4,0.2,0.0,1.0,1.0,0.8,0.4,0.7,1.1,0.0,0.7,1.3,1.0,0.4,29.1,77.6,0.2,2.3,0.0
253,Junior Firpo,0.1,0.6,1.3,1.0,0.4,0.0,1.0,1.0,0.1,0.7,0.1,0.9,0.4,0.0,0.9,1.0,0.7,29.0,89.7,0.1,0.0,0.0
254,Fabián Orellana,1.1,0.5,0.9,0.2,0.0,0.0,6.0,2.0,1.0,1.1,1.0,1.9,0.2,2.0,1.7,2.0,1.1,22.5,78.8,0.6,1.4,0.0
255,Rubén Alcaraz,1.8,1.0,1.6,0.8,0.3,0.0,1.0,0.0,0.9,0.3,0.5,1.5,0.0,0.5,0.8,0.0,0.3,37.0,83.0,0.1,3.9,0.0
256,Pervis Estupiñán,1.5,1.4,1.0,0.5,0.1,0.0,0.0,0.0,0.4,0.7,0.4,0.8,0.2,0.7,1.1,0.0,0.7,20.1,80.5,0.8,0.8,0.0
257,Jens Jonsson,1.6,1.5,1.0,1.3,0.2,0.0,0.0,0.0,0.4,0.3,0.4,0.7,0.0,0.3,0.6,0.0,0.3,19.7,76.2,0.0,1.0,0.0
258,Antonio Barragán,1.0,1.2,1.3,2.2,0.3,0.0,0.0,3.0,0.2,0.4,0.4,0.9,0.1,0.3,0.6,3.0,0.4,41.1,85.7,0.4,2.6,0.0
259,Yeremi Pino,0.8,0.4,0.9,0.2,0.0,0.0,3.0,1.0,0.5,0.4,1.2,0.6,0.1,0.4,1.5,1.0,0.4,12.3,81.6,0.0,0.3,0.1
260,Cristian Tello,0.6,0.4,0.2,0.1,0.0,0.0,5.0,3.0,1.2,0.7,0.8,0.3,0.1,0.3,0.8,3.0,0.7,16.2,80.4,0.2,0.5,0.0
261,Pablo Ínsua,1.9,1.2,1.4,3.2,0.4,0.0,0.0,0.0,0.2,0.1,0.2,0.3,0.1,0.1,0.2,0.0,0.1,37.2,85.5,0.0,2.8,0.0
262,Pape Diop,1.3,1.2,1.2,1.0,0.2,0.0,1.0,1.0,0.8,0.4,0.2,0.6,0.1,0.4,0.7,1.0,0.4,26.2,69.4,0.1,2.2,0.0
263,Munir El Haddadi,0.5,0.2,0.9,0.3,0.0,0.0,4.0,2.0,1.3,0.5,0.5,1.2,0.3,0.9,0.7,2.0,0.5,13.5,82.4,0.2,0.5,0.0
264,Dani García,1.4,1.2,1.1,1.3,0.3,0.0,0.0,1.0,0.2,0.3,0.2,0.8,0.0,0.4,0.3,1.0,0.3,38.0,83.8,0.0,3.2,0.0
265,Rafa Soares,1.5,1.1,0.4,1.5,0.2,0.0,0.0,1.0,0.1,0.8,0.2,0.1,0.1,0.3,0.5,1.0,0.8,24.9,71.5,0.9,2.5,0.0
266,Edgar Méndez,1.2,0.6,1.6,0.4,0.1,0.0,5.0,1.0,1.1,0.5,0.5,1.5,0.2,0.8,2.0,1.0,0.5,11.7,60.6,0.4,0.5,0.0
267,Maxime Gonalons,2.1,1.0,1.2,0.8,0.0,0.0,0.0,1.0,0.2,0.3,0.7,1.1,0.1,0.7,0.4,1.0,0.3,28.3,82.9,0.0,2.4,0.0
268,Germán Sánchez,0.7,1.1,0.9,3.8,0.8,0.0,3.0,1.0,0.4,0.0,0.0,0.9,0.1,0.1,0.2,1.0,0.0,28.5,73.5,0.0,2.4,0.0
269,Antonio Puertas,0.8,0.3,0.9,0.5,0.1,0.0,3.0,5.0,0.7,0.5,1.2,0.7,0.4,1.2,2.0,5.0,0.5,15.7,67.7,0.2,0.4,0.0
270,Diego Costa,0.1,0.0,1.0,0.3,0.0,0.0,2.0,0.0,0.7,0.6,0.1,0.4,0.7,0.9,1.0,0.0,0.6,10.3,77.8,0.1,0.3,0.0
271,Álex Remiro,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,28.5,68.6,0.0,6.9,0.0
272,Ángel Montoro,0.7,1.0,1.0,0.8,0.1,0.0,1.0,1.0,0.7,1.0,0.2,0.9,0.0,0.3,0.5,1.0,1.0,27.9,76.6,0.9,3.4,0.0
273,Ander Guevara,1.1,0.8,1.0,1.1,0.2,0.0,1.0,1.0,0.3,0.5,0.5,0.5,0.0,0.7,1.0,1.0,0.5,45.6,82.8,0.0,2.7,0.0
274,Facundo Roncaglia,1.5,1.5,0.9,1.4,0.4,0.0,1.0,1.0,0.8,0.3,0.4,0.4,0.0,0.3,0.8,1.0,0.3,25.4,71.1,0.2,2.5,0.0
275,Damián Suárez,1.9,1.0,1.7,1.1,0.1,0.0,1.0,0.0,0.3,0.6,0.7,1.2,0.0,0.5,1.0,0.0,0.6,30.1,63.3,0.6,2.7,0.0
276,Alberto Moreno,1.4,0.6,0.6,0.2,0.2,0.0,0.0,0.0,0.8,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,16.4,89.0,0.0,0.6,0.0
277,Pere Milla,0.8,0.4,1.0,0.5,0.2,0.0,4.0,3.0,0.9,0.4,0.6,1.7,0.2,1.0,1.9,3.0,0.4,18.0,73.0,0.1,0.5,0.1
278,Marcos de Sousa,0.3,0.1,1.1,0.4,0.1,0.0,4.0,1.0,1.4,0.3,0.6,1.1,0.3,0.7,1.9,1.0,0.3,8.1,60.8,0.0,0.2,0.0
279,Bruno González,1.0,1.4,1.1,4.0,0.5,0.0,1.0,0.0,0.2,0.0,0.1,0.6,0.0,0.0,0.3,0.0,0.0,29.5,75.6,0.0,2.4,0.0
