,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
350,Kike Pérez,1.1,0.7,1.3,,0.6,1.1,,,6.4
351,Coke,1.4,0.8,0.7,0.3,1.5,0.8,0.1,,6.4
352,Trincão,0.1,,0.2,,0.1,0.1,,,6.4
353,Roberto López,0.3,0.2,0.1,,0.3,0.2,,,6.39
354,Joel Robles,,,0.1,,0.7,0.1,,,6.39
355,Dimitri Foulquier,1.1,0.8,0.9,0.1,1.4,0.3,0.2,1,6.39
356,Nikola Vukcevic,1.1,0.6,1.4,0.1,0.9,0.7,0.4,,6.39
357,Paulo Gazzaniga,0.1,0.1,,,0.5,,,,6.39
358,Abdoulaye Diaby,2,,1,,,,,,6.39
359,Emre Mor,0.7,0.5,0.6,,,0.3,,,6.39
360,Jon Pacheco,,1,,,,,,,6.39
361,Juan Pérez,,,,,1.3,,,,6.39
362,Víctor Díaz,1.2,0.9,0.6,0.2,2.1,0.5,0.5,,6.39
363,Pedro León,0.4,0.3,0.4,,0.1,0.6,,,6.38
364,Martín Aguirregabiria,1.2,1,0.9,0.3,1.2,0.6,0.1,,6.38
365,Xabier Etxeita,0.7,1.2,1.3,0.5,3.4,0.6,0.3,1,6.38
366,Óscar Rodríguez,0.8,0.5,0.7,,0.1,0.4,,,6.38
367,Iván Marcone,1.9,1.1,0.9,,0.9,1.5,0.2,,6.38
368,Martín Montoya,1.2,0.4,0.6,0.4,1.2,0.4,0.2,,6.38
369,Darko Brasanac,0.6,0.4,1.7,,0.6,0.7,0.1,,6.37
370,Sergi Guardiola,0.4,0.2,1.3,,0.6,0.9,,,6.37
371,Miguel Ángel Atienza,1.7,0.8,0.8,,0.9,1.3,0.1,,6.37
372,William Carvalho,0.7,0.4,0.7,0.1,0.5,0.6,0.1,,6.37
373,Eliaquim Mangala,,0.9,0.7,0.3,1.7,0.1,0.9,,6.37
374,Fran Beltrán,0.9,0.5,0.5,,0.7,0.5,,,6.37
375,Asier Villalibre,0.1,0.1,0.5,,0.4,0.2,,,6.37
376,Tachi,0.8,0.8,0.9,0.4,2.3,0.6,0.5,,6.37
377,Takefusa Kubo,0.4,0.8,1.0,,0.2,0.7,,,6.36
378,Jony,0.3,0.6,0.5,,0.1,0.7,,,6.36
379,Takashi Inui,0.5,0.4,1.0,,0.2,0.3,,,6.36
380,Robert Navarro,1,1,1,,,2,,,6.36
381,Martín Merquelanz,0.7,0.2,0.3,0.1,0.3,0.4,0.1,,6.36
382,Francis Coquelin,0.9,1,0.7,,0.5,0.5,0.1,,6.36
383,Unai Vencedor,1.1,0.6,1.1,,0.5,1.1,0.2,,6.35
384,Sofian Chakla,1.1,1.3,1.2,0.7,4.3,0.2,0.2,1,6.35
385,Bryan Gil,1,,1,,,,,,6.35
386,Andrés Fernández,,,,,0.8,,,,6.35
387,Erick Cabaco,1.2,0.7,1.2,0.7,2.4,0.5,0.3,,6.35
388,Sergio Álvarez,1.6,0.8,1.4,0.2,0.8,0.5,0.2,,6.34
389,Iñigo Vicente,0.3,,,,,,,,6.34
390,Pere Pons,0.9,0.3,0.7,,0.4,0.5,0.1,,6.34
391,Jonás Ramalho,1.0,0.4,0.2,0.2,1.2,0.4,,,6.34
392,Javi Martínez,0.7,0.4,0.4,0.1,0.2,0.5,,,6.34
393,Recio,1.0,0.2,1.1,0.1,0.1,0.6,,,6.34
394,Deyverson,0.2,0.3,0.6,,0.4,0.4,,,6.34
395,Manu Vallejo,0.6,0.1,0.5,,0.1,0.7,,,6.33
396,Martin Braithwaite,0.3,0.2,0.4,0.1,0.2,0.2,,,6.33
397,Fede San Emeterio,1.0,1.2,1.6,,1.3,0.8,0.3,,6.33
398,Yunus Musah,0.7,0.5,0.6,,0.3,0.5,,,6.33
399,Salvi Sánchez,0.6,0.7,0.6,0.1,0.7,0.6,,,6.33
400,Geoffrey Kondogbia,1.2,0.4,0.8,,0.3,0.4,0.2,,6.32
401,Tomás Vaclik,,,,,,0.2,,,6.32
402,Oriol Rey,,1,,,,,,,6.32
403,Iván Alejo,0.6,0.1,1.3,,0.3,0.9,,,6.32
404,Carlos Fernández,0.3,,1.6,,0.5,0.6,0.1,,6.32
405,Riqui Puig,0.4,0.1,0.1,,,0.3,,,6.32
406,Unai Simón,,,,,0.4,,,,6.32
407,David Timor,0.4,0.6,0.6,0.2,1.1,0.4,,1,6.32
408,Yoshinori Muto,0.5,0.1,1.1,,,0.2,,,6.31
409,Íñigo Lekue,0.5,0.2,0.9,0.1,1.1,0.3,0.1,,6.31
410,Carlos Fernández,0.2,0.2,0.8,,,0.4,0.2,,6.31
411,Jaime Mata,0.4,0.2,2.1,,0.5,0.5,0.1,,6.31
412,Luis Pérez,1.5,0.6,0.7,0.1,2.1,0.5,0.4,,6.31
413,Alberto Cifuentes,,,,,,,,,6.31
414,Alejandro Pozo,1.3,0.9,0.7,0.1,1.1,0.7,0.1,,6.31
415,Aleix García,0.5,0.7,0.4,,0.2,0.8,,,6.31
416,Alejandro Cantero,0.5,,1.3,,0.8,0.3,,,6.31
417,Pedro Alcalá,0.6,1.2,0.9,0.4,3.8,0.2,1,1,6.3
418,Roberto Soldado,0.2,0.1,0.8,,0.4,0.3,,,6.3
419,Kenan Kodro,,,0.3,,,0.3,,,6.3
420,Sergio Arribas,0.4,0.5,0.1,,0.1,0.3,,,6.3
421,Son,0.6,0.4,0.5,0.1,0.5,0.4,0.1,,6.3
422,Lucas Torreira,0.4,0.6,0.5,,0.4,0.2,0.2,,6.3
423,Jeison Lucumí,0.5,,0.5,,,,,,6.29
424,Míchel,0.8,0.4,0.7,,0.4,0.8,,,6.29
425,Paul Akouokou,1.1,0.6,1.1,,0.6,0.3,0.1,,6.29
426,Juanmi,0.8,0.1,0.8,,0.3,0.9,,,6.29
427,Nemanja Gudelj,0.8,0.8,0.7,,0.7,0.2,0.2,,6.29
428,Toño,0.3,0.6,0.8,0.1,1,0.2,0.1,,6.29
429,Okay Yokuslu,1.2,0.8,1.1,,0.7,0.3,0.2,,6.29
430,Sergio Gómez,1,0.5,0.2,,0.2,0.4,,,6.28
431,Enric Gallego,0.3,,1.4,,0.4,0.5,,,6.28
432,Ibai Gómez,0.5,0.2,0.2,,0.2,0.2,,,6.28
433,Gastón Silva,1.3,0.9,0.8,0.5,1.3,0.5,0.3,1,6.28
434,Jota,0.4,0.4,0.4,0.1,0.2,0.3,,,6.28
435,Kévin Rodrigues,0.7,0.9,0.4,0.1,0.5,0.7,,,6.28
436,Jota,0.8,0.4,0.8,,0.4,1.1,,,6.28
437,Mariano,0.3,,0.5,,0.2,0.6,0.1,,6.28
438,Dani Gómez,0.1,0.1,0.9,,0.1,0.3,,,6.27
439,Alfon,,,,,,,,,6.27
440,Nico Williams,0.5,0.5,0.5,,,1,,,6.27
441,Jaume Costa,0.7,0.4,0.5,0.1,0.5,0.1,0.1,,6.27
442,Sergio Carreira,1,0.3,0.7,,2.3,,,,6.27
443,Álvaro Giménez,0.4,0.2,0.7,,0.2,0.3,,,6.26
444,Adrián Marín,0.6,0.4,0.3,0.1,0.7,0.1,0.2,,6.26
445,Burgui,3,,,,,,,,6.26
446,Álex Blanco,0.6,0.6,0.3,,0.5,1.2,,,6.26
447,Facundo Pellistri,0.7,0.3,0.5,,0.2,0.8,,,6.26
448,Roberto Jiménez,,,,,0.8,0.1,,,6.26
449,Javi Sánchez,0.9,0.9,0.4,0.3,2.3,0.1,0.4,,6.26
450,Modibo Sagnan,0.8,0.4,0.8,0.4,1.4,0.1,0.1,,6.25
451,Shinji Okazaki,0.3,0.2,0.6,,0.2,0.2,,,6.25
452,Christian Oliva,0.2,0.7,0.3,,,0.6,,,6.25
453,Kuki Zalazar,0.5,,0.5,,,0.5,,,6.25
454,Manu García,0.9,0.5,0.7,,0.8,1.0,,,6.24
455,Emiliano Rigoni,0.5,0.3,0.9,,0.4,0.5,,,6.24
456,Adrián López,0.2,,0.2,,0.2,0.2,,,6.24
457,Kevin Gameiro,0.3,,0.3,,0.1,0.3,,,6.24
458,Idrissa Doumbia,0.7,0.3,0.5,,0.4,0.3,0.1,,6.24
459,Toni Lato,0.9,0.7,0.9,,0.7,0.5,0.1,1,6.24
460,Fede Vico,0.5,0.6,0.2,,0.1,0.4,0.1,,6.23
461,Edgar Sevikyan,,,,,,,,,6.23
462,Álex Baena,0.7,0.2,0.3,,0.2,0.3,0.2,,6.23
463,Omenuke Mfulu,0.9,0.6,0.7,,0.9,0.5,0.1,,6.23
464,Kiko Olivas,0.6,1.4,0.4,0.2,0.6,0.4,0.4,,6.23
465,Chema Rodríguez,1.1,1,1.3,0.5,2.3,0.2,,,6.22
466,Dani Raba,0.4,,0.6,,,1.2,,,6.22
467,Oussama Idrissi,0.3,0.3,0.3,,,0.3,,,6.22
468,Dani Escriche,0.4,0.3,0.8,,0.1,0.3,,,6.22
469,Álvaro Bravo,1,1,,,,1,,,6.22
470,Rodrigo Sánchez,0.2,0.1,0.1,,,0.3,,,6.22
471,Guillem Molina,0.5,2,2.0,,2.5,2.5,0.5,,6.22
472,Luka Jovic,,,0.5,,,,,,6.22
473,Jesús Vallejo,0.5,0.6,0.6,0.3,2.4,0.5,0.5,,6.21
474,Martin Ødegaard,0.1,0.1,0.1,,,0.1,,,6.21
475,Jon Ander Garrido,0.8,0.6,0.6,0.2,0.5,0.7,0.2,,6.21
476,Iñigo Pérez,0.9,0.7,0.7,,0.3,0.3,,,6.21
477,Nehuen Pérez,0.4,0.9,0.7,0.3,2.2,0.1,0.3,,6.21
478,Pablo Piatti,0.9,0.2,1.2,,,1,,,6.21
479,Ante Palaversa,,,0.5,,,0.5,,,6.21
480,Cifu,0.9,0.7,0.5,0.1,0.9,0.5,0.1,,6.2
481,Jairo Izquierdo,0.7,0.5,0.4,0.1,0.2,0.6,,,6.2
482,Iñigo Córdoba,0.9,0.4,1,0.1,0.1,1.1,,,6.2
483,Jordan Holsgrove,1.2,0.4,0.6,,0.2,0.6,,,6.2
484,Loren Morón,0.4,0.1,0.6,0.1,0.5,0.6,,,6.2
485,Luisinho,0.6,0.8,,,1.2,0.4,,,6.2
486,Takefusa Kubo,0.1,0.1,0.2,,0.2,0.3,,,6.19
487,Franco Vázquez,0.3,0.1,0.3,,0.1,0.3,0.1,,6.19
488,Ángel Rodríguez,0.2,0.1,0.8,,0.2,0.5,,,6.19
489,Jon Bautista,0.2,0.1,0.5,,0.2,0.1,,,6.19
490,Abdallahi Mahmoud,1,0.5,0.5,,,0.5,,,6.19
491,José Manuel Fontán,0.9,0.9,1.2,0.3,1.9,0.4,0.2,,6.19
492,Hugo Duro,,,0.5,,,,,,6.19
493,Iñigo Córdoba,,0.7,1,,0.3,1,,,6.18
494,Kenan Kodro,,0.1,0.5,,0.4,0.1,0.1,,6.18
495,Kingsley Fobi,,1,,,1,,,,6.18
496,Vitolo,0.4,0.3,0.5,,0.1,0.5,,,6.18
497,Javier López,0.5,0.3,0.3,0.1,0.1,0.1,,,6.18
498,Urko González de Zárate,,,2,0.5,0.5,0.5,0.5,,6.17
499,Miguel Baeza,0.3,0.1,0.2,,0.1,0.4,,,6.17
500,Manuel Nieto,0.5,,,,0.5,,,,6.17
501,Moussa Dembele,,0.2,0.6,,,0.2,,,6.16
502,Juan Sánchez Miño,0.9,0.4,1.2,0.2,0.6,0.9,,,6.16
503,Sergio León,0.2,0.1,0.5,,,0.2,,,6.16
504,Augusto Fernández,0.9,0.8,0.4,0.1,0.4,0.9,0.1,,6.15
505,Ricard Sánchez,1,,,,1,,,,6.15
506,Francisco Portillo,0.3,0.3,0.3,,0.1,0.8,,,6.15
507,Chimy Avila,0.8,0.1,0.5,,,0.3,,,6.15
508,Jason,0.5,0.6,0.4,,0.2,0.7,0.1,,6.14
509,Oier Zarraga,0.2,,,,,0.2,,,6.14
510,Yann Bodiger,0.2,0.9,0.9,0.1,0.4,0.6,0.3,,6.14
511,Yan Eteki,0.9,0.5,1.8,,0.6,0.4,0.1,,6.14
512,Alberto Soro,0.5,0.1,0.7,,0.1,0.4,,,6.13
513,Cheick Doukouré,0.7,0.4,1,,,0.1,,,6.13
514,Rubén Blanco,,,0.1,,0.5,,,,6.13
515,Waldo Rubio,0.6,0.3,0.8,,0.3,1.3,,,6.13
516,Borja Sainz,0.3,0.3,0.6,,,0.6,,,6.12
517,Aritz Arambarri,1,,,,,1,,,6.12
518,Víctor Rodríguez,0.3,0.3,0.5,,0.3,0.6,0.1,,6.11
519,Sofian Chakla,,,,1,,,,,6.11
520,Victor Mollejo,0.5,,,,,0.3,,,6.11
521,Juan Brunet,,,0.5,,0.5,,,,6.11
522,Damian Kadzior,0.2,,0.7,,,0.7,,,6.11
523,Adrián Marín,0.2,0.4,0.6,0.2,0.4,0.4,,,6.1
524,Álex Martín,1,,0.5,0.5,3,1,0.5,,6.1
525,Sergio Benito,,,,,,,,,6.1
526,Filip Malbasic,0.4,0.1,0.6,,,0.4,,,6.1
527,Juan Carlos Real,0.3,0.1,0.9,,0.1,0.9,,,6.1
528,John Guidetti,0.2,0.1,0.7,,0.2,0.2,,,6.1
529,Joaquín Muñoz,,0.3,0.7,,,0.7,,,6.08
530,Cristiano Piccini,0.3,,,,1,0.3,,,6.08
531,Raúl Navas,3,1.5,1,2,6,1,,,6.08
532,Yoel Rodríguez,,,,,0.8,,,,6.07
533,Koffi,,2,,,,1,,,6.07
534,Youssouf Kone,0.7,,0.3,,,0.3,,,6.06
535,Carles Aleñá,0.5,,2,,,,,,6.06
536,Stephane Paul Keller,1,,,,,,,,6.06
537,Marc Cardona,0.3,,1,,,,,,6.06
538,Darío Poveda,,,1,,,,,,6.05
539,Ramón Azeez,0.5,0.5,0.5,0.5,0.5,,,,6.05
540,Tomás Tavares,0.7,,0.3,,0.3,,,,6.05
541,Javi Moyano,,,,,1,,,,6.04
542,Patrick Cutrone,,0.1,0.3,,,0.1,,,6.03
543,Luismi,0.4,0.4,0.5,,,0.1,,,6.03
544,Rubén Sobrino,0.2,,0.8,,,0.2,,,6.03
545,Sergi García,0.5,,,,,0.5,,,6.03
546,Sabit Abdulai,0.7,,0.7,,,0.7,,,6.02
547,Kelechi Nwakali,0.8,0.2,0.6,,0.2,0.8,,,6.02
548,Koba Koindredi,0.5,,,,,0.5,,,6.02
549,Quique González,,,0.3,,,0.1,,,6.01
550,Nino,,,0.3,,,0.1,,,6.0
551,Álex Blesa,,,2,,,,,,6.0
552,David Juncà,,,,,,,,,6.0
553,Hugo Sotelo,,,,,,,,,6.0
554,Mamor Niang,1,,,,,,,,6.0
555,Miguel Rodriguez,0.3,,0.5,,,,,,6.0
556,Ramón Folch,,,,,,,,,6.0
557,Sergio Cubero,,,,,,,,,6.0
558,Facundo Ferreyra,0.3,0.2,1.7,,0.2,0.2,,,6.0
559,Giorgi Kochorashvili,0.3,,0.3,,,,,,5.99
560,Bobby Adekanye,,,0.3,,,0.3,,,5.98
561,Álex Millán,,,1,,,,,,5.97
562,Sergio González,1,2,1,,,1,,,5.97
563,David Gil,,,,,1.5,0.3,,,5.97
564,Gabriel Veiga,0.5,0.5,0.7,,,0.5,,,5.97
565,Borja Mayoral,,,1,,,0.5,,,5.96
566,Daniel Plomer,,,,,,1,,,5.96
567,John Patrick,0.3,,0.3,,,,,,5.96
568,Álvaro Bastida,,,,,,,,,5.95
569,Nano Mesa,,,,,,,,,5.94
570,Josete Miranda,,,0.5,,,0.3,,,5.94
571,Ferro,0.3,,,0.7,2,1,,,5.93
572,Isma Ruiz,1,,,,2,1,,,5.93
573,Lautaro de León,,,1,,1,,,,5.93
574,Unai Arietaleanizbeaskoa,0.3,,0.8,,,,,,5.92
575,Gerónimo Rulli,,,,,,,,,5.91
576,John Donald,,,,0.5,0.5,,,,5.88
577,Marc Baró,2,2,1,,1,2,,,5.84
578,Rubén Martínez,,,0.3,,0.3,,,,5.7
579,Koke Vegas,,,,,1,,,,5.68
580,Unai Dufur,2,1,1,,,2,,,5.61
581,Eñaut Mendía,2,,3,,,1,1,,5.53
582,Jokin Ezkieta,,,,,,,,,5.49
