,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
271,Gennaro Tutino,24,Forward,Hellas Verona,223,98,125,Italy,6,2,4,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,1.21,74,37,0,0,0,-1,-1,-1,26,0,0.3,0.7,0.2,0,0,0,0,0.5,0,0.3,1.8,0,0.3,1.3,0,0,12.5,69.3,0,0.2,0
272,Georgi Tunjov,20,Midfielder,SPAL,280,31,249,Estonia,10,4,6,0,0,0,0,0,0,0,0,1,0,1,8,1,7,0,0,0,0,0,0,0,0,2.57,35,28,0,0,0,273,273,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Germán Pezzella,29,Defender,Fiorentina,2833,1433,1400,Argentina,33,16,17,3,3,0,1,1,0,0,0,10,6,4,37,20,17,12,0,0.13,0.03,0.1,0.19,0,944,1.18,77,86,236,2833,0.38,176,263,69,7,1.1,1.6,1.1,3.8,0.6,0,3,1,1,0.2,0,0.7,0,0.1,0.2,1,0.2,36.8,82.7,0.1,2.5,0
274,Gervais Lombe Yao Kouassi,33,Forward,Parma,2280,1159,1121,Côte d'Ivoire,31,16,15,7,2,5,4,2,2,0,1,5,3,2,33,15,18,3,0,0.43,0.16,0.28,0.16,0.4,326,1.3,69,74,760,570,0.12,72,100,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Giacomo Bonaventura,31,Midfielder,AC Milan,1327,685,642,Italy,29,15,14,3,1,2,5,3,2,0,0,9,6,3,12,4,8,2,0,0.54,0.34,0.2,0.13,0.28,442,0.81,111,46,664,265,0.14,101,12,-1,8,0.6,0.2,0.7,0.3,0.1,0,3,5,1.5,0.9,0.8,1.1,0.1,0.6,1.2,5,0.9,22.8,85.6,0.1,0.7,0.1
276,Giacomo Manzari,20,Forward,Sassuolo,13,11,2,Italy,3,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,30,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0,2,50,0,0,0
277,Giacomo Olzer,20,Midfielder,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Giacomo Raspadori,21,Forward,Sassuolo,257,102,155,Italy,11,5,6,2,1,1,0,0,0,0,0,1,1,0,3,2,1,0,0,0.7,0,0.7,0.88,0.58,129,1.05,86,23,0,0,0,-1,-1,-1,8,0.7,0.1,0.2,0,0,0,2,0,1,0.5,0.5,0.5,0.1,0.4,0.7,0,0.5,9.9,81.7,0.1,0.3,0
279,Giacomo Ricci,24,Defender,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Giacomo Vrioni,22,Forward,Juventus,11,11,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,100,0,0,0
281,Giampaolo Pazzini,36,Forward,Hellas Verona,294,112,182,Italy,15,7,8,4,3,1,0,0,0,3,0,3,2,1,2,0,2,0,0,1.22,0,1.22,2.41,0.49,74,0.61,147,20,0,0,0,2,429,-1,4,0.1,0.1,0.5,0.2,0,0,4,0,0.9,0.3,0.1,0.4,0.3,0.5,0.7,0,0.3,4.3,76.6,0,0.3,0
282,Giangiacomo Magnani,25,Defender,Sassuolo,253,168,85,Italy,10,3,7,1,0,1,0,0,0,0,0,1,0,1,8,7,1,3,0,0.36,0,0.36,0,1.06,253,2.85,32,25,84,0,1.07,-1,-1,-1,12,0,0.3,0.5,0.8,0.1,0,1,0,0.3,0.3,0,0.3,0,0,0.1,0,0.3,9.9,81,0,0.9,0
283,Giangiacomo Magnani,25,Defender,Sassuolo,253,168,85,Italy,10,3,7,1,0,1,0,0,0,0,0,1,0,1,8,7,1,3,0,0.36,0,0.36,0,1.06,253,2.85,32,25,84,0,1.07,-1,-1,-1,12,0,1,1,3,1,0,0,0,1,0,0.5,1.5,0,0.5,0,0,0,18.5,75.7,0,1,0
284,Gianluca Caprari,27,Forward,Parma,1249,625,624,Italy,30,14,16,5,3,2,0,0,0,1,0,5,3,2,26,9,17,5,1,0.36,0,0.36,0.43,0.29,250,1.87,48,42,250,0,0.36,49,406,-1,5,0.5,0.4,0.6,0.1,0,0,3,0,1.3,0.5,0.6,0.7,0.1,1.4,1.2,0,0.5,11.9,79.5,0.1,0.5,0
285,Gianluca Frabotta,21,Defender,Juventus,90,90,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,31,3,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,54,90.7,0,1,0
286,Gianluca Gaetano,20,Midfielder,Napoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Gianluca Lapadula,31,Forward,Lecce,1786,849,937,Italy,25,12,13,11,6,5,0,0,0,2,0,1,1,0,44,19,25,9,1,0.55,0,0.55,0.64,0.48,162,2.22,41,71,179,0,0.5,17,298,-1,2,0.6,0,1.7,0.6,0,0,11,0,2.4,0.9,0.7,2.3,1,1.4,2.1,0,0.9,12.6,76.3,0,0.3,0
288,Gianluca Mancini,25,Defender,Roma,2743,1284,1459,Italy,32,15,17,1,1,0,0,0,0,0,0,7,2,5,38,19,19,16,1,0.03,0,0.03,0.07,0,2743,1.25,72,86,171,0,0.52,266,444,81,13,1.5,1.8,2.1,2.9,0.5,0,1,0,0.7,0.4,0.3,0.8,0.1,0.3,0.3,0,0.4,52,88.2,0,2.7,0.1
289,Gianluca Pegolo,40,Goalkeeper,Sassuolo,450,90,360,Italy,5,1,4,0,0,0,0,0,0,0,0,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0.4,225,90,0,0,0,419,420,3,22,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,80.6,0,3.6,0
290,Gianluigi Buffon,43,Goalkeeper,Juventus,810,630,180,Italy,9,7,2,0,0,0,0,0,0,0,0,1,1,0,9,6,3,0,0,0,0,0,0,0,0,1,90,90,0,0,0,358,370,32,25,0,0,0,0.6,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1,18.4,89.8,0,2.3,0
291,Gianluigi Donnarumma,22,Goalkeeper,AC Milan,3202,1620,1582,Italy,36,18,18,0,0,0,0,0,0,0,0,12,7,5,40,17,23,3,0,0,0,0,0,0,0,1.12,80,89,1067,0,0.08,329,329,50,19,0,0.1,0,1.3,0,0,0,0,0,0,0,0.1,0,0,0,0,0,26.6,73.5,0,6.3,0
292,Gianmarco Cangiano,19,Forward,Bologna,18,15,3,Italy,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,18,6,0,0,0,-1,-1,-1,17,0.3,0.3,0.3,0,0,0,0,0,0,0,1,0.3,0,0.3,0.3,0,0,3.7,81.8,0,0.3,0
293,Gianmarco Chironi,23,Goalkeeper,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Gianmarco Ferrari,29,Defender,Sassuolo,1896,814,1082,Italy,23,10,13,0,0,0,1,0,1,0,0,4,3,1,28,11,17,5,0,0.05,0.05,0,0,0,0,1.33,68,82,379,1896,0.24,415,229,91,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Giannelli Imbula,28,Midfielder,Lecce,129,27,102,Congo DR,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2.09,43,43,0,0,0,-1,-1,-1,27,0.7,0.7,0.3,0,0.3,0,0,0,0,0,1,0,0,1.7,1,0,0,22.7,89.7,0,0.3,0
296,Giorgio Chiellini,36,Defender,Juventus,203,12,191,Italy,4,1,3,1,0,1,0,0,0,0,0,2,1,1,1,0,1,0,0,0.44,0,0.44,0,0.47,203,0.44,203,51,0,0,0,-1,-1,-1,15,0.8,0.3,1,2.3,0.5,0,1,0,0.3,0,0.3,0.5,0,0,0.3,0,0,27.8,87.4,0,0.8,0
297,Giorgos Kiriakopoulos,25,Defender,Sassuolo,1637,809,828,Greece,26,12,14,0,0,0,1,1,0,0,0,4,1,3,24,11,13,4,0,0.05,0.05,0,0,0,0,1.32,68,63,409,1637,0.22,320,241,89,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Giovanni Di Lorenzo,27,Defender,Napoli,2970,1530,1440,Italy,33,17,16,3,2,1,3,1,2,0,0,7,4,3,40,19,21,5,0,0.18,0.09,0.09,0.12,0.06,990,1.21,74,90,594,990,0.15,191,183,76,7,1.8,0.8,1,1.4,0.3,0,3,3,0.6,0.9,0.6,1.6,0.1,0.6,1,3,0.9,60.5,87.8,0.4,2,0
299,Giovanni Simeone,25,Forward,Cagliari,2937,1390,1547,Argentina,37,18,19,12,7,5,3,1,2,0,0,7,3,4,38,15,23,4,0,0.46,0.09,0.37,0.45,0.29,245,1.16,77,79,734,979,0.12,47,163,-1,2,0.6,0.3,1.5,0.4,0.2,0,12,3,2.4,0.5,0.9,1.4,0.6,1.4,3,3,0.5,12.6,68.8,0.1,0.2,0.1
300,Giulio Donati,31,Defender,Lecce,1762,900,862,Italy,20,10,10,1,1,0,0,0,0,0,0,2,1,1,43,20,23,4,0,0.05,0,0.05,0.1,0,1762,2.2,41,88,441,0,0.2,239,279,183,15,1.6,1.3,0.9,1.7,0.5,1,1,0,0.5,1.3,0.5,1.5,0,0.5,0.8,0,1.3,40.5,86.9,1.1,1.9,0
301,Giuseppe Aurelio,21,Defender,Sassuolo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Giuseppe Ciocci,19,Goalkeeper,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Giuseppe Pezzella,23,Defender,Parma,1024,505,519,Italy,23,13,10,0,0,0,0,0,0,0,0,2,1,1,20,9,11,2,0,0,0,0,0,0,0,1.76,51,45,512,0,0.18,373,373,156,22,0,1,0,3,0,0,0,0,0,1,1,0,0,1,0,0,1,35,71.4,1,1,0
304,Gleison Bremer Silva Nascimento,24,Defender,Torino,2276,1091,1185,Brazil,27,13,14,3,1,2,1,1,0,0,0,4,2,2,41,15,26,6,2,0.16,0.04,0.12,0.08,0.15,759,1.62,56,84,379,2276,0.24,156,250,135,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Gonzalo Higuain,33,Forward,Juventus,1867,886,981,Argentina,32,16,16,8,4,4,4,2,2,0,0,10,7,3,24,9,15,2,0,0.58,0.19,0.39,0.41,0.37,233,1.16,78,58,934,467,0.1,44,73,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Gonzalo Maroni,22,Midfielder,Sampdoria,178,66,112,Argentina,5,2,3,0,0,0,1,0,1,0,1,0,0,0,4,3,1,0,0,0.51,0.51,0,0,0,0,2.02,45,36,0,178,0,-1,-1,-1,13,0.6,0.6,0.6,0,0,0,0,1,1,2,1.4,0.2,0,0.4,0.8,1,2,16,80,1.4,0.4,0
307,Gonzalo Villar del Fraile,23,Midfielder,Roma,292,34,258,Spain,9,3,6,0,0,0,0,0,0,0,0,1,0,1,5,1,4,3,0,0,0,0,0,0,0,1.54,58,32,97,0,0.92,278,285,-1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Goran Pandev,37,Forward,Genoa,1682,845,837,FYR Macedonia,34,17,17,9,6,3,1,1,0,0,0,6,3,3,31,13,18,6,1,0.54,0.05,0.48,0.64,0.32,187,1.66,54,49,280,1682,0.32,30,235,-1,1,0.4,0,0.5,0.1,0,0,9,1,1.1,0.6,0.8,1.4,0.2,1.2,2.1,1,0.6,17.1,75.4,0.1,0.6,0
309,Gregoire Defrel,29,Forward,Sassuolo,977,376,601,France,17,8,9,3,1,2,3,3,0,1,0,3,2,1,19,8,11,1,0,0.55,0.28,0.28,0.24,0.3,326,1.75,51,57,977,326,0.09,73,29,-1,6,0.7,0.2,1,0.2,0,0,3,3,1.2,0.6,0.6,0.7,0.2,0.8,1.5,3,0.6,19.7,88.4,0.1,0.1,0
310,Guido Guerrieri,25,Goalkeeper,Lazio,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Guilherme Antonio Arana Lopes,24,Defender,Atalanta,76,16,60,Brazil,4,2,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1.18,76,19,0,0,0,-1,-1,-1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Hakan Çalhanoğlu,27,Midfielder,AC Milan,2718,1216,1502,Turkey,35,16,19,9,7,2,9,4,5,1,0,11,6,5,39,15,24,6,0,0.6,0.3,0.3,0.52,0.12,302,1.29,70,78,453,302,0.2,70,21,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Hamed Junior Traorè,21,Midfielder,Sassuolo,1575,686,889,Côte d'Ivoire,31,15,16,4,3,1,1,1,0,0,0,5,2,3,22,9,13,3,0,0.29,0.06,0.23,0.39,0.1,394,1.26,72,51,525,1575,0.17,90,217,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Hans Hateboer,27,Defender,Atalanta,2353,984,1369,Netherlands,32,14,18,0,0,0,4,2,2,0,0,9,4,5,29,14,15,10,0,0.15,0.15,0,0,0,0,1.11,81,74,235,588,0.38,405,104,49,25,1.1,0.3,1.4,0.8,0.2,0,0,4,0.6,1.4,0.3,0.6,0.2,0.6,0.9,4,1.4,36.4,85.7,0.7,0.5,0
315,Henrikh Mkhitaryan,32,Midfielder,Roma,1534,805,729,Armenia,22,12,10,9,6,3,5,2,3,0,0,3,1,2,23,13,10,5,0,0.82,0.29,0.53,0.67,0.37,170,1.35,67,70,307,307,0.29,20,26,-1,2,1.5,0.5,0.8,0.2,0.1,0,9,5,2,1.2,1,1.2,0,0.9,1.7,5,1.2,30.5,84.1,0.1,1.4,0.1
316,Hernani,35,Midfielder,Parma,2421,1128,1293,Greece,32,15,17,0,0,0,4,2,2,0,0,6,4,2,40,14,26,10,0,0.15,0.15,0,0,0,0,1.49,61,76,242,605,0.37,361,103,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Hidde ter Avest,23,Defender,Udinese,677,480,197,Netherlands,20,11,9,0,0,0,0,0,0,0,0,7,3,4,14,10,4,1,0,0,0,0,0,0,0,1.86,48,34,677,0,0.13,274,271,167,12,0.9,0.5,0.3,1.2,0.1,0,0,0,0.1,0.4,0.1,0.3,0,0.1,0.4,0,0.4,14.1,72,0.2,0.4,0
318,Hirving Rodrigo Lozano Bahena,25,Forward,Napoli,1018,494,524,Mexico,26,13,13,4,0,4,1,0,1,0,0,4,2,2,9,5,4,3,0,0.44,0.09,0.35,0,0.69,255,0.8,113,39,339,1018,0.27,53,174,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Hubert Dawid Idasiak,19,Goalkeeper,Napoli,0,0,0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Iago Falqué Silva,31,Forward,Genoa,620,287,333,Spain,14,7,7,2,1,1,1,1,0,2,1,2,2,0,12,4,8,0,0,0.44,0.15,0.29,0.31,0.27,310,1.74,52,44,0,620,0,71,101,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Ibrahima M'baye,26,Defender,Bologna,1506,783,723,Senegal,20,10,10,0,0,0,3,2,1,0,0,0,0,0,26,11,15,5,0,0.18,0.18,0,0,0,0,1.55,58,75,301,502,0.3,429,81,126,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Ignacio Pussetto,25,Midfielder,Udinese,333,224,109,Argentina,12,7,5,1,0,1,0,0,0,0,0,3,2,1,7,3,4,1,0,0.27,0,0.27,0,0.83,333,1.89,48,28,333,0,0.27,75,340,-1,9,0.7,0.3,0.8,0.6,0,0,1,0,0.8,0.7,0.5,0.8,0.3,0.5,1.3,0,0.7,8.8,66.7,0.1,0.3,0.1
323,Igor Julio dos Santos de Paulo,23,Defender,Fiorentina,1949,862,1087,Brazil,26,13,13,0,0,0,1,1,0,0,0,2,1,1,32,14,18,9,0,0.05,0.05,0,0,0,0,1.48,61,75,217,1949,0.42,398,230,114,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Ilario Monterisi,19,Defender,Lecce,2,2,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0
325,Ilija Nestorovski,31,Forward,Udinese,1248,649,599,FYR Macedonia,28,13,15,3,1,2,1,0,1,0,0,10,5,5,15,7,8,4,0,0.29,0.07,0.22,0.14,0.3,416,1.08,83,45,312,1248,0.29,95,207,-1,5,0.4,0.1,1.3,0.4,0.1,0,3,1,1.3,0.6,0.2,1,0.3,0.5,1,1,0.6,13.4,73.1,0,0.5,0
326,Ionu? Andrei Radu,23,Goalkeeper,Parma,1530,720,810,Romania,17,8,9,0,0,0,1,1,0,0,0,2,1,1,32,9,23,1,0,0.06,0.06,0,0,0,0,1.88,48,90,1530,1530,0.06,437,221,169,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Isaias Del Pupo,20,Midfielder,Cagliari,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Ismael Bennacer,23,Midfielder,AC Milan,2488,1169,1319,Algeria,31,14,17,1,1,0,0,0,0,0,0,11,7,4,32,12,20,14,0,0.04,0,0.04,0.08,0,2488,1.16,78,80,178,0,0.51,247,335,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Ivan Radovanović,32,Midfielder,Genoa,1317,694,623,Serbia,19,10,9,0,0,0,1,0,1,0,0,4,2,2,28,8,20,3,0,0.07,0.07,0,0,0,0,1.91,47,69,439,1317,0.21,440,201,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,Jacob Rasmussen,23,Defender,Fiorentina,0,0,0,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Jacopo Da Riva,20,Midfielder,Atalanta,0,0,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,100,0,0,0
332,Jacopo Pellegrini,20,Forward,Sassuolo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Jacopo Petriccione,26,Midfielder,Lecce,2141,1097,1044,Italy,31,15,16,0,0,0,5,2,3,0,0,3,1,2,45,25,20,10,0,0.21,0.21,0,0,0,0,1.89,48,69,214,428,0.42,321,55,-1,17,1.2,0.9,0.9,0.6,0.2,0,0,5,0.6,1.3,0.6,0.9,0,0.5,0.6,5,1.3,39.2,88.9,0.5,3.8,0
334,Jacopo Sala,29,Defender,SPAL,848,463,385,Italy,16,8,8,0,0,0,0,0,0,0,0,3,1,2,16,9,7,1,0,0,0,0,0,0,0,1.7,53,53,848,0,0.11,317,316,143,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Jakub Iskra,18,Defender,SPAL,76,32,44,Poland,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.18,76,38,0,0,0,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Jakub Jankto,25,Midfielder,Sampdoria,2103,1167,936,Czech Republic,30,15,15,2,2,0,4,4,0,0,0,6,4,2,38,18,20,8,0,0.26,0.17,0.09,0.15,0,1052,1.63,55,70,263,526,0.34,190,96,-1,6,0.9,0.7,0.8,0.6,0.1,0,2,4,1.4,1.5,0.2,0.5,0.1,0.4,0.8,4,1.5,22.5,74.7,0.7,0.7,0
337,Jan Kubala,20,Midfielder,Udinese,0,0,0,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Jandrei Chitolina Carniel,28,Goalkeeper,Genoa,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Jaromír Zmrhal,27,Midfielder,Brescia,1120,560,560,Czech Republic,21,11,10,2,2,0,0,0,0,0,0,4,2,2,29,12,17,0,0,0.16,0,0.16,0.32,0,560,2.33,39,53,0,0,0,126,353,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Jasmin Kurtič,32,Midfielder,Parma,3076,1654,1422,Slovenia,36,19,17,4,3,1,1,0,1,0,0,5,3,2,51,26,25,10,0,0.15,0.03,0.12,0.16,0.06,769,1.49,60,85,308,3076,0.29,165,255,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Jaume Cuéllar Mendoza,19,Forward,SPAL,70,70,0,Bolivia,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.29,70,35,0,0,0,-1,-1,-1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Javier Pastore,31,Midfielder,Roma,512,263,249,Argentina,11,6,5,0,0,0,1,0,1,0,0,2,0,2,4,3,1,0,0,0.18,0.18,0,0,0,0,0.7,128,47,0,512,0,433,83,-1,28,1.3,0.5,0.9,0.5,0,0,0,1,1.5,0.5,1.1,0.8,0.1,0.6,1.2,1,0.5,25.8,82,0.1,1.9,0.1
343,Jawad El Yamiq,29,Midfielder,Genoa,196,0,196,Morocco,3,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,9,1,0,0,0,0,0,0,0,4.13,22,65,196,0,0.46,-1,-1,-1,25,1,0.3,1,1,0.7,0,0,0,0.7,0.7,0,0.3,0,0,0,0,0.7,36.3,88.1,0,3,0
344,Jean Freddi Pascal Greco,20,Midfielder,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Jeison Murillo,28,Defender,Sampdoria,664,295,369,Colombia,10,5,5,0,0,0,0,0,0,0,0,3,2,1,14,5,9,3,1,0,0,0,0,0,0,1.9,47,66,221,0,0.41,445,452,170,23,1.8,1,1,2.5,0.4,0,0,0,0.3,0.2,0.3,0.8,0.2,0.4,0.1,0,0.2,25.4,82.7,0.1,3.5,0
346,Jens Larsen,30,Defender,Udinese,2796,1283,1513,Denmark,33,16,17,1,0,1,3,1,2,0,0,13,7,6,29,12,17,5,0,0.13,0.1,0.03,0,0.06,2796,0.93,96,85,559,932,0.16,267,162,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Jerdy Schouten,24,Forward,Bologna,1083,491,592,Netherlands,19,9,10,0,0,0,0,0,0,0,0,0,0,0,22,8,14,7,1,0,0,0,0,0,0,1.83,49,57,135,0,0.66,430,440,-1,21,1.4,1.4,1.3,1.2,0.4,0,0,0,0.4,0.5,0.9,0.2,0,0.7,0.9,0,0.5,28.5,82.8,0,1.7,0.1
348,Jeremie Boga,24,Midfielder,Sassuolo,2522,1169,1353,Côte d'Ivoire,34,17,17,11,9,2,2,1,1,0,0,6,2,4,40,23,17,0,0,0.46,0.07,0.39,0.69,0.13,229,1.43,63,74,0,1261,0,43,200,-1,3,0.4,0.1,0.4,0.1,0,0,11,2,1.7,1,3.9,1.6,0.3,1.4,1.9,2,1,28.1,86.8,0,0.1,0
