,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
504,Pol Lozano Vizuete,21,Midfielder,RCD Espanyol,171,96,75,Spain,5,2,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0.53,171,34,86,0,1.05,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,Portu,28,Midfielder,Real Sociedad,2394,1310,1084,Spain,35,17,18,7,3,4,8,5,3,0,1,7,4,3,30,15,15,5,0,0.56,0.3,0.26,0.21,0.33,342,1.13,80,68,479,299,0.19,60,12,-1,4,0.9,0.4,0.9,0.1,0.1,0,7,8,1.2,1,0.3,0.7,0.6,0.9,1.6,8,1,16,72.6,0.7,0.1,0
506,Rafael Alcântara do Nascimento,28,Midfielder,Celta de Vigo,2306,1039,1267,Brazil,32,15,17,4,3,1,1,1,0,0,0,10,5,5,32,12,20,5,0,0.2,0.04,0.16,0.26,0.07,577,1.25,72,72,461,2306,0.2,109,223,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Rafael Jesús Navarro Mazuelos,27,Defender,Deportivo Alavés,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,Rafael Obrador Burguera,17,Defender,RCD Mallorca,3,0,3,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,Ramon Olamilekan Azeez,28,Midfielder,Granada CF,1356,738,618,Nigeria,25,12,13,2,1,1,0,0,0,0,0,11,7,4,14,5,9,3,0,0.13,0,0.13,0.12,0.15,678,0.93,97,54,452,0,0.2,137,339,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,Ramón Rodríguez Jiménez,21,Midfielder,FC Barcelona,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Raphaël Varane,28,Defender,Real Madrid,2823,1473,1350,France,32,17,15,2,1,1,1,1,0,0,0,16,9,7,20,11,9,2,0,0.1,0.03,0.06,0.06,0.07,1412,0.64,141,88,1412,2823,0.06,209,235,11,13,0.9,1,0.7,3.7,0.5,0,2,1,0.3,0.2,0.3,0.4,0,0.1,0.3,1,0.2,52.2,87.3,0,5,0
512,Raúl Albiol,35,Defender,Villarreal,3238,1620,1618,Spain,36,18,18,1,0,1,0,0,0,0,0,12,7,5,43,22,21,9,0,0.03,0,0.03,0,0.06,3238,1.2,75,90,360,0,0.25,261,326,92,14,1.2,1.2,0.8,4.8,0.6,0,1,0,0.4,0.1,0.1,0.7,0.1,0.1,0.3,0,0.1,54,84,0,5.4,0
513,Raúl de Tomás Gómez,26,Forward,RCD Espanyol,1074,521,553,Spain,14,7,7,4,2,2,0,0,0,1,0,2,2,0,12,4,8,5,0,0.34,0,0.34,0.35,0.33,269,1.01,90,77,215,0,0.42,37,257,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,Raúl García,34,Midfielder,Athletic Club Bilbao,2878,1572,1306,Spain,35,18,17,15,6,9,1,1,0,7,0,12,8,4,24,11,13,11,0,0.5,0.03,0.47,0.34,0.62,192,0.75,120,82,262,2878,0.34,14,247,-1,1,1.7,0.7,0.6,1.8,0.2,0,0,1,0.7,0.7,0.3,0.6,0.1,0.3,0.8,1,0.7,26.4,70.3,0.9,1.8,0
515,Raúl García,34,Midfielder,Athletic Club Bilbao,2878,1572,1306,Spain,35,18,17,15,6,9,1,1,0,7,0,12,8,4,24,11,13,11,0,0.5,0.03,0.47,0.34,0.62,192,0.75,120,82,262,2878,0.34,14,247,-1,1,1.3,1,0.8,1.5,0.3,0,0,0,0,1,1,1,0,0.8,0.5,0,1,19.5,65.4,2.5,1.5,0
516,Raúl García,34,Midfielder,Athletic Club Bilbao,2878,1572,1306,Spain,35,18,17,15,6,9,1,1,0,7,0,12,8,4,24,11,13,11,0,0.5,0.03,0.47,0.34,0.62,192,0.75,120,82,262,2878,0.34,14,247,-1,1,1.6,0.7,2.2,1.2,0.2,0,15,1,2.3,0.6,0.3,1.7,0.5,0.4,1.7,1,0.6,26.8,55.9,0.1,0.6,0
517,Raúl García Carnero,31,Defender,Real Valladolid,1259,511,748,Spain,16,7,9,0,0,0,1,0,1,0,0,4,2,2,10,4,6,2,0,0.07,0.07,0,0,0,0,0.71,126,79,630,1259,0.14,434,184,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Raúl García de Haro,20,Forward,Real Betis,16,5,11,Spain,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Raúl Navas,32,Defender,CA Osasuna,711,270,441,Spain,9,3,6,0,0,0,0,0,0,0,0,1,1,0,10,2,8,2,0,0,0,0,0,0,0,1.27,71,79,356,0,0.25,269,287,110,20,1.1,2,1,3.1,0.4,0,0,0,0,0.2,0.1,0.4,0,0.2,0.3,0,0.2,30.2,79,0,2.9,0
520,Recio,30,Midfielder,Leganés,1571,735,836,Spain,25,14,11,0,0,0,0,0,0,0,0,6,4,2,22,10,12,11,0,0,0,0,0,0,0,1.26,71,63,143,0,0.63,289,373,-1,20,1.2,0.9,1.8,0.4,0.1,0,0,0,1,0.4,0.6,1.8,0,0.8,0.8,0,0.4,33.3,87.5,0.2,1.6,0
521,Renan Augusto Lodi dos Santos,23,Defender,Atlético Madrid,2399,1012,1387,Brazil,32,15,17,1,0,1,2,2,0,0,0,13,8,5,18,6,12,6,1,0.11,0.08,0.04,0,0.06,2399,0.68,133,75,400,1200,0.23,234,173,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,Rey Manaj,24,Forward,FC Barcelona,0,0,0,Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Ricard Puig Martí,21,Midfielder,FC Barcelona,507,242,265,Spain,11,6,5,0,0,0,2,0,2,0,0,6,3,3,4,3,1,1,0,0.36,0.36,0,0,0,0,0.71,127,46,507,254,0.18,325,7,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Ricard Sánchez Sendra,21,Defender,Atlético Madrid,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,Ricardo Visus Contreras,20,Defender,Real Betis,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,Rober,26,Defender,Levante UD,189,9,180,Spain,4,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1.9,47,47,0,0,0,-1,-1,-1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Robert Ibáñez Castro,28,Midfielder,CA Osasuna,533,258,275,Spain,14,7,7,1,0,1,0,0,0,0,0,5,4,1,9,3,6,3,0,0.17,0,0.17,0,0.33,533,1.52,59,38,178,0,0.51,104,348,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Robert Kenedy Nunes do Nascimento,25,Midfielder,Getafe CF,573,277,296,Brazil,19,10,9,1,0,1,3,1,2,0,0,9,6,3,4,2,2,2,0,0.63,0.47,0.16,0,0.3,573,0.63,143,30,287,191,0.31,116,3,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,Roberto,35,Goalkeeper,Deportivo Alavés,789,360,429,Spain,9,4,5,0,0,0,0,0,0,0,0,2,2,0,18,7,11,1,0,0,0,0,0,0,0,2.05,44,88,789,0,0.11,324,249,180,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,Roberto Antonio Correa Silva,28,Defender,SD Eibar,932,485,447,Spain,12,6,6,0,0,0,0,0,0,0,0,3,2,1,15,6,9,3,0,0,0,0,0,0,0,1.45,62,78,311,0,0.29,267,361,150,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,Roberto López Alcaide,21,Midfielder,Real Sociedad,49,23,26,Spain,3,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1.84,1.84,0,0,0,0,1.84,49,16,0,49,0,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Roberto Rosales,32,Defender,Leganés,1874,1009,865,Venezuela,25,12,13,0,0,0,1,1,0,0,0,8,4,4,23,14,9,7,0,0.05,0.05,0,0,0,0,1.1,81,75,268,1874,0.34,292,209,71,15,1.7,1.2,1.3,1.6,0.2,0,0,1,0.4,1,0.4,0.3,0.1,0.4,0.8,1,1,25.7,71.1,0.7,1.5,0
533,Roberto Soldado Rillo,35,Forward,Granada CF,2362,1089,1273,Spain,33,16,17,7,3,4,4,2,2,1,0,13,8,5,32,9,23,14,0,0.42,0.15,0.27,0.25,0.28,337,1.22,74,72,169,591,0.53,54,87,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,Roberto Torres Morales,32,Midfielder,CA Osasuna,2722,1478,1244,Spain,36,18,18,7,4,3,8,4,4,5,0,11,6,5,39,24,15,1,0,0.5,0.26,0.23,0.24,0.22,389,1.29,70,76,2722,340,0.03,74,24,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,Robin Aime Robert Le Normand,24,Defender,Real Sociedad,2389,1160,1229,France,31,15,16,1,1,0,0,0,0,0,0,8,5,3,26,14,12,6,0,0.04,0,0.04,0.08,0,2389,0.98,92,77,398,0,0.23,229,325,53,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Rodrigo,30,Forward,Valencia CF,1889,1034,855,Spain,27,14,13,4,3,1,7,3,4,0,0,7,6,1,21,7,14,3,1,0.52,0.33,0.19,0.26,0.11,472,1,90,70,472,270,0.19,96,8,-1,5,0.4,0.3,0.7,0.5,0,0,4,7,1.5,1,0.8,1,0.3,0.9,1.6,7,1,22.2,76.7,0.3,1.1,0.1
537,Rodrigo Ely,27,Defender,Deportivo Alavés,2125,979,1146,Brazil,25,11,14,2,1,1,0,0,0,0,0,6,4,2,30,8,22,10,1,0.08,0,0.08,0.09,0.08,1063,1.27,71,85,193,0,0.47,175,341,111,4,0.9,1.3,1.4,4.5,0.8,0,2,0,0.2,0.1,0.1,0.5,0.1,0.2,0.3,0,0.1,35.6,75.5,0,3.6,0
538,Rodrigo Riquelme Reche,21,Defender,Atlético Madrid,12,12,0,Spain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,Rodrigo Sánchez Rodriguez,20,Forward,Real Betis,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Rodrigo Tarín Higón,24,Defender,Leganés,952,406,546,Spain,14,7,7,0,0,0,0,0,0,0,0,4,1,3,15,8,7,1,0,0,0,0,0,0,0,1.42,63,68,952,0,0.09,296,371,140,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Rodrygo Silva de Goes,20,Midfielder,Real Madrid,1023,681,342,Brazil,19,11,8,2,2,0,0,0,0,0,0,11,7,4,2,2,0,0,0,0.18,0,0.18,0.26,0,512,0.18,512,54,0,0,0,102,280,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Roger Claver Assalé Djapone,27,Forward,Leganés,521,166,355,Côte d'Ivoire,14,5,9,2,1,1,1,0,1,0,0,5,2,3,6,2,4,1,0,0.52,0.17,0.35,0.54,0.25,261,1.04,87,37,521,521,0.17,35,70,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,Roger Martí Salvador,30,Forward,Levante UD,2272,1084,1188,Spain,36,17,19,11,9,2,1,0,1,4,0,6,5,1,32,13,19,6,1,0.48,0.04,0.44,0.75,0.15,207,1.27,71,63,379,2272,0.24,16,220,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Roman Tugarinov,21,Defender,RCD Espanyol,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Ronald Federico Araújo da Silva,22,Defender,FC Barcelona,238,17,221,Uruguay,6,2,4,0,0,0,0,0,0,0,0,5,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,40,119,0,0.76,-1,-1,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Rony Lopes,25,Midfielder,Sevilla FC,133,77,56,Portugal,5,3,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,2.71,33,27,0,0,0,-1,-1,-1,18,0,0.4,0,0,0,0,0,0,0.4,0,0.4,0.2,0,0.8,0.4,0,0,8.6,90.7,0.2,0.2,0
547,Roque Mesa,31,Midfielder,Leganés,2017,1094,923,Spain,29,16,13,1,0,1,3,1,2,0,0,6,4,2,30,19,11,11,0,0.18,0.13,0.04,0,0.1,2017,1.34,67,70,183,672,0.49,240,103,-1,7,1.4,0.4,1.2,0.1,0.1,0,1,3,0.9,1,1.4,1.8,0,1.1,1.7,3,1,28.3,84.2,0.5,1.7,0
548,Rubén Alcaraz Jiménez,29,Midfielder,Real Valladolid,1924,1048,876,Spain,27,14,13,2,1,1,2,1,1,0,0,8,5,3,23,10,13,10,0,0.19,0.09,0.09,0.09,0.1,962,1.08,84,71,192,962,0.47,164,139,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Rubén Blanco,25,Goalkeeper,Celta de Vigo,2961,1521,1440,Spain,33,17,16,0,0,0,0,0,0,0,0,10,5,5,40,16,24,4,0,0,0,0,0,0,0,1.22,74,90,740,0,0.12,387,250,99,24,0,0,0,1.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,26.1,58.5,0,6.4,0
550,Rubén Duarte,25,Defender,Deportivo Alavés,2663,1523,1140,Spain,31,17,14,0,0,0,1,0,1,0,0,8,6,2,36,14,22,11,0,0.03,0.03,0,0,0,0,1.22,74,86,242,2663,0.37,431,240,98,31,2,1.5,1.5,1.9,0.3,0,0,1,0.6,0.4,0.1,1.3,0,0.4,0.7,1,0.4,31.7,67.7,0.4,2,0
551,Rubén García Canales,22,Defender,Levante UD,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Rubén García Santos,27,Forward,CA Osasuna,2196,1220,976,Spain,30,17,13,8,3,5,2,2,0,1,0,9,6,3,35,22,13,6,0,0.41,0.08,0.33,0.22,0.46,275,1.43,63,73,366,1098,0.25,43,170,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Rubén Iván Martínez,36,Goalkeeper,CA Osasuna,1583,810,773,Spain,19,9,10,0,0,0,0,0,0,0,0,5,3,2,23,13,10,0,0,0,0,0,0,0,0,1.31,69,83,0,0,0,347,377,119,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,Rubén Pardo Gutiérrez,28,Midfielder,Real Sociedad,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Rubén Peña,29,Midfielder,Villarreal,1906,923,983,Spain,26,12,14,2,1,1,2,1,1,0,0,8,4,4,27,13,14,5,0,0.19,0.09,0.09,0.1,0.09,953,1.27,71,73,381,953,0.24,160,143,-1,11,1.6,1.3,1.5,1.8,0.3,1,2,2,0.2,0.7,1,0.8,0,0.7,1.3,2,0.7,39.2,80.6,0.5,2.3,0
556,Rubén Pérez del Mármol,32,Midfielder,Leganés,2196,1111,1085,Spain,26,13,13,1,1,0,1,0,1,1,0,7,4,3,27,14,13,10,0,0.08,0.04,0.04,0.08,0,2196,1.11,81,84,220,2196,0.41,233,218,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Rubén Rochina Naixes,30,Forward,Levante UD,1886,1045,841,Spain,28,15,13,5,3,2,3,2,1,0,0,4,3,1,31,12,19,5,0,0.38,0.14,0.24,0.26,0.21,377,1.48,61,67,377,629,0.24,71,99,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,Rubén Sobrino,28,Forward,Valencia CF,160,27,133,Spain,13,5,8,1,1,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0.56,0,0.56,3.33,0,160,0.56,160,12,0,0,0,-1,-1,-1,14,0.5,0,0.5,0.1,0,0,1,0,0.5,0.2,0.4,0.5,0.1,0.8,0.9,0,0.2,3.4,68.2,0.1,0.1,0
559,Rúben Vezo,27,Defender,Levante UD,2610,1260,1350,Portugal,29,14,15,0,0,0,0,0,0,0,0,4,3,1,38,13,25,4,0,0,0,0,0,0,0,1.31,69,90,653,0,0.14,366,379,122,25,1.4,1.4,1,4.8,1,0,1,0,0.4,0.1,0.2,0.9,0,0.1,0.3,0,0.1,41.3,80.7,0,4.1,0
560,Rui Tiago Dantas da Silva,27,Goalkeeper,Granada CF,3150,1620,1530,Portugal,35,18,17,0,0,0,0,0,0,0,0,12,8,4,40,14,26,3,0,0,0,0,0,0,0,1.14,79,90,1050,0,0.09,397,333,79,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Sabin Merino,29,Forward,Leganés,78,0,78,Spain,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.15,78,39,0,0,0,-1,-1,-1,21,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0.5,10.5,71.4,0,0,0
562,Salvador Sevilla López,37,Midfielder,RCD Mallorca,2578,1511,1067,Spain,35,18,17,5,4,1,3,2,1,2,1,5,5,0,42,16,26,10,1,0.28,0.1,0.17,0.24,0.08,516,1.47,61,74,258,859,0.35,103,128,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Samuel Chimerenka Chukwueze,21,Midfielder,Villarreal,2037,1127,910,Nigeria,37,19,18,3,3,0,2,2,0,0,0,11,7,4,32,18,14,2,0,0.22,0.09,0.13,0.24,0,679,1.41,64,55,1019,1019,0.09,139,141,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Samuel Pérez Fariña,24,Goalkeeper,Real Valladolid,25,0,25,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Samuel Umtiti,27,Defender,FC Barcelona,946,399,547,France,13,6,7,0,0,0,0,0,0,0,0,5,3,2,11,3,8,6,0,0,0,0,0,0,0,1.05,86,73,158,0,0.57,393,314,61,22,0.8,1.7,1.5,2.5,0.2,0,0,0,0,0,0.6,1.2,0.1,0.1,0.2,0,0,61.8,92.2,0,2,0
566,Sandro Ramirez,25,Forward,Real Valladolid,1307,722,585,Spain,24,13,11,3,3,0,1,1,0,0,1,7,4,3,13,6,7,2,0,0.28,0.07,0.21,0.37,0,436,0.9,101,54,654,1307,0.14,81,185,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,Santi Mina,25,Forward,Celta de Vigo,1942,879,1063,Spain,34,17,17,6,4,2,3,2,1,0,0,11,6,5,27,10,17,4,0,0.42,0.14,0.28,0.41,0.17,324,1.25,72,57,486,647,0.19,53,90,-1,2,0.4,0.3,1.3,0.8,0.1,0,6,3,1.4,0.6,0.4,1.2,0.3,1.1,1.7,3,0.6,19.3,70.9,0.1,0.4,0.1
568,Santiago Arias Naranjo,29,Defender,Atlético Madrid,1075,138,937,Colombia,14,2,12,0,0,0,1,0,1,0,0,6,1,5,8,1,7,1,0,0.08,0.08,0,0,0,0,0.67,134,77,1075,1075,0.08,422,166,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Santiago Cáseres,24,Midfielder,Villarreal,0,0,0,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Santiago Cazorla González,36,Midfielder,Villarreal,2461,1410,1051,Spain,35,18,17,11,6,5,9,8,1,8,0,11,6,5,37,21,16,3,0,0.73,0.33,0.4,0.38,0.43,224,1.35,67,70,820,273,0.11,28,9,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,Saúl Ñíguez,26,Midfielder,Atlético Madrid,3076,1485,1591,Spain,35,17,18,6,3,3,0,0,0,2,0,16,9,7,22,9,13,10,0,0.18,0,0.18,0.18,0.17,513,0.64,140,88,308,0,0.29,101,393,-1,2,2.7,1.6,1.8,1.6,0.4,0,6,0,1.3,0.4,0.8,0.7,0.2,0.9,1.1,0,0.4,47.7,79.3,0.1,2.2,0.1
572,Sebastián Carlos Cristóforo Pepe,27,Midfielder,SD Eibar,872,297,575,Uruguay,18,9,9,0,0,0,0,0,0,0,0,6,4,2,12,2,10,1,0,0,0,0,0,0,0,1.24,73,48,872,0,0.1,344,279,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Sébastien Corchia,30,Defender,RCD Espanyol,270,90,180,France,3,1,2,0,0,0,0,0,0,0,0,1,0,1,5,3,2,1,0,0,0,0,0,0,0,1.67,54,90,270,0,0.33,-1,-1,-1,20,0.7,1.7,1.3,1.7,0.7,0,0,0,1,2.3,2,1.7,0,1,1.3,0,2.3,40.7,85.2,3,1.7,0
574,Sergi Darder,27,Midfielder,RCD Espanyol,2658,1259,1399,Spain,36,18,18,2,1,1,1,1,0,0,0,5,2,3,45,23,22,5,0,0.1,0.03,0.07,0.07,0.06,1329,1.52,59,74,532,2658,0.17,196,234,-1,6,1.3,0.7,0.9,0.5,0,0,2,1,1.4,0.9,0.6,0.7,0.1,0.8,1.1,1,0.9,28.3,76.1,0.6,1.9,0
575,Sergi Enrich,31,Forward,SD Eibar,1871,1023,848,Spain,30,16,14,1,1,0,4,3,1,0,0,9,5,4,27,15,12,6,0,0.24,0.19,0.05,0.09,0,1871,1.3,69,62,312,468,0.29,225,54,-1,11,0.6,0.3,2,0.4,0.1,0,1,4,0.9,0.4,0.3,0.8,0.6,1,1.5,4,0.4,17.7,69.6,0,0.4,0
576,Sergi Gómez,29,Defender,Sevilla FC,714,451,263,Spain,13,7,6,0,0,0,0,0,0,0,0,7,4,3,8,5,3,4,0,0,0,0,0,0,0,1.01,89,55,179,0,0.5,329,313,59,21,0.7,0.5,0.5,2.2,0.5,0,0,0,0.2,0.1,0.1,0,0,0,0,0,0.1,38.1,87.5,0,2.6,0
577,Sergi Roberto,29,Defender,FC Barcelona,2342,1069,1273,Spain,30,15,15,1,1,0,2,2,0,0,0,11,5,6,25,9,16,7,0,0.12,0.08,0.04,0.08,0,2342,0.96,94,78,335,1171,0.27,236,159,49,17,1.2,1.1,0.6,1.1,0.1,0,1,2,0.2,0.8,0.6,1.3,0.1,0.7,0.9,2,0.8,67.1,91.8,0.3,1.1,0
578,Sergio,44,Midfielder,Celta de Vigo,180,90,90,Spain,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0.5,180,90,60,0,1.5,-1,-1,-1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,Sergio Akieme Rodríguez,23,Defender,FC Barcelona,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Sergio Álvarez Díaz,29,Midfielder,SD Eibar,1149,399,750,Spain,18,8,10,0,0,0,0,0,0,0,0,6,3,3,18,5,13,6,0,0,0,0,0,0,0,1.41,64,64,192,0,0.47,265,351,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Sergio Asenjo Andrés,31,Goalkeeper,Villarreal,3060,1440,1620,Spain,34,16,18,0,0,0,0,0,0,0,0,11,6,5,39,18,21,2,0,0,0,0,0,0,0,1.15,78,90,1530,0,0.06,399,332,82,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
