,Player,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
267,Pierluigi GolliniAtalanta,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.54
268,Matteo RicciSpezia,0.0,2,0.7,0.8,0.4,1.0,0.0,0.4,0.7,6.54
269,Diego FariasSpezia,4,2,1.1,1.1,0.6,0.5,0.1,0.4,0.9,6.54
270,Ebrima DarboeRoma,0.0,0.0,0.6,0.4,0.6,0.6,0.0,0.2,0.6,6.54
271,Leonardo PavolettiCagliari,4,3,1.3,0.4,0.1,0.9,0.3,0.4,1.2,6.54
272,Nicolò RovellaGenoa,0.0,2,0.6,0.8,0.6,1.2,0.0,0.3,0.8,6.54
273,Soualiho MeitéAC Milan,0.0,0.0,0.4,0.3,0.6,0.9,0.1,0.7,0.4,6.54
274,Keita BaldéSampdoria,7,1,1.8,0.8,0.6,1.4,0.2,0.6,1.8,6.54
275,Maximiliano OliveraFiorentina,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,6.54
276,Kevin BonifaziUdinese,0.0,0.0,0.6,0.1,0.4,0.5,0.0,0.1,0.6,6.53
277,Sofyan AmrabatFiorentina,0.0,0.0,0.3,0.4,1.5,1.4,0.0,1.5,1.1,6.53
278,Mattia BaniParma Calcio ,0.0,0.0,0.5,0.1,0.0,0.5,0.0,0.1,0.2,6.53
279,Daniele RuganiCagliari,1,1,0.2,0.2,0.1,0.3,0.0,0.2,0.3,6.53
280,Nicolas NkoulouTorino,1,0.0,0.2,0.1,0.2,1.4,0.0,0.0,0.3,6.53
281,Gastón RamírezSampdoria,0.0,4,0.5,0.9,0.7,1.3,0.1,1,1.1,6.53
282,Aleksey MiranchukAtalanta,4,2,0.6,0.6,0.6,0.8,0.1,0.5,0.7,6.53
283,Botond BaloghParma Calcio ,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,6.53
284,DaniloBologna,0.0,1,0.5,0.3,0.1,0.4,0.0,0.0,0.3,6.53
285,Gaetano CastrovilliFiorentina,5,3,0.9,0.5,0.9,1.9,0.0,1.5,2.0,6.53
286,Mattias SvanbergBologna,5,2,1.7,0.4,0.6,1.3,0.0,0.5,0.7,6.52
287,Ivan RadovanovicGenoa,0.0,0.0,0.2,0.1,0.2,0.8,0.0,0.1,0.2,6.52
288,Nicolás DomínguezBologna,1,0.0,0.6,0.7,0.3,0.5,0.0,0.5,0.9,6.52
289,Andrea MasielloGenoa,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.1,0.2,6.52
290,WalaceUdinese,0.0,0.0,0.6,0.3,0.8,0.9,0.0,0.5,1.3,6.52
291,Riccardo SaponaraSpezia,2,0.0,1.1,0.4,1,1.6,0.2,0.2,1.2,6.52
292,Ivan ProvedelSpezia,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,6.52
293,Miha ZajcGenoa,1,3,0.6,0.6,0.9,0.9,0.1,0.6,1.6,6.51
294,Riccardo ImprotaBenevento,1,0.0,1,0.6,0.7,1.6,0.1,0.6,1.0,6.51
295,Riccardo GaglioloParma Calcio ,2,2,0.7,0.6,0.4,1.2,0.0,0.2,0.5,6.51
296,Maxime LopezSassuolo,2,0.0,0.3,0.7,0.6,0.8,0.0,0.4,0.6,6.51
297,Ardian IsmajliSpezia,1,1,0.4,0.1,0.0,0.8,0.0,0.1,0.1,6.5
298,Daniele VerdeSpezia,6,1,1.5,0.5,0.3,0.5,0.1,0.3,0.6,6.5
299,Jakub JanktoSampdoria,6,3,1.1,1,0.3,0.8,0.2,1,1.1,6.5
300,Soualiho MeitéTorino,1,1,0.6,0.5,1.6,0.6,0.1,1.5,1.1,6.5
301,Marco SilvestriVerona,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.49
302,Bartlomiej DragowskiFiorentina,0.0,1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.49
303,Francesco MagnanelliSassuolo,0.0,0.0,0.2,0.4,0.1,0.6,0.0,0.0,0.6,6.49
304,Dennis ManParma Calcio ,2,1,1.4,0.4,0.9,0.5,0.0,0.7,1.4,6.49
305,Nahuel MolinaUdinese,2,5,0.6,0.8,0.5,0.4,0.1,0.2,1,6.49
306,Sandro TonaliAC Milan,0.0,0.0,0.4,0.6,0.2,0.7,0.0,0.3,0.6,6.49
307,Giulio MaggioreSpezia,3,1,1.2,0.4,0.5,1.2,0.1,0.4,1.7,6.48
308,Ricardo RodríguezTorino,0.0,0.0,0.8,0.4,0.3,0.4,0.0,0.3,0.3,6.48
309,Sasa LukicTorino,3,0.0,0.6,0.7,0.7,1.2,0.0,0.7,1.1,6.48
310,Pawel DawidowiczVerona,0.0,0.0,0.5,0.2,0.2,0.3,0.1,0.1,0.5,6.48
311,Mert MüldürSassuolo,0.0,0.0,0.5,0.3,0.7,0.5,0.0,0.4,1,6.48
312,Juan BrunettaParma Calcio ,1,2,0.8,0.7,1.1,1.3,0.1,0.7,1.4,6.48
313,Aleksandar KolarovInter,0.0,1,0.9,0.9,0.0,0.6,0.0,0.0,0.4,6.48
314,Paolo FaragòCagliari,0.0,0.0,0.4,0.6,0.3,0.1,0.0,0.1,0.6,6.48
315,Sebastian WalukiewiczCagliari,0.0,1,0.2,0.1,0.4,0.2,0.0,0.3,0.5,6.47
316,Brian OddeiSassuolo,0.0,2,0.4,0.4,0.6,0.2,0.0,0.2,1,6.47
317,Claudio TerziSpezia,1,1,0.2,0.2,0.1,0.6,0.1,0.1,0.2,6.47
318,Matías VecinoInter,1,1,0.8,0.5,0.1,0.3,0.0,0.1,0.0,6.47
319,Samir UjkaniTorino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47
320,Fernando LlorenteUdinese,1,0.0,0.8,0.8,0.2,0.8,0.2,0.5,2.0,6.46
321,Germán PezzellaFiorentina,1,0.0,0.5,0.1,0.0,0.5,0.1,0.0,0.4,6.46
322,Antonio CioffiNapoli,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,6.46
323,Samu CastillejoAC Milan,1,0.0,0.9,0.4,1.1,1.1,0.1,0.8,0.8,6.46
324,Gerard DeulofeuUdinese,1,1,1.3,0.5,0.7,0.5,0.8,0.8,1.6,6.46
325,Gregoire DefrelSassuolo,3,3,0.8,0.7,0.5,0.7,0.2,0.5,1.2,6.46
326,Roberto InsigneBenevento,2,4,1.3,1.3,0.6,0.5,0.1,0.5,1.2,6.45
327,Andrea ContiParma Calcio ,0.0,0.0,0.5,0.6,0.2,0.7,0.0,0.4,0.5,6.45
328,Giovanni SimeoneCagliari,6,2,1.3,0.4,0.5,0.8,0.5,0.7,1.7,6.45
329,Andreas Skov OlsenBologna,2,2,1.2,0.8,0.7,0.5,0.1,0.3,1.2,6.45
330,Alessandro TuiaBenevento,1,0.0,0.3,0.1,0.1,0.4,0.0,0.1,0.3,6.45
331,Lorenzo De SilvestriBologna,2,0.0,0.4,0.4,0.1,0.6,0.0,0.4,0.4,6.45
332,Juan MussoUdinese,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.45
333,Marash KumbullaRoma,1,0.0,0.3,0.2,0.2,0.7,0.0,0.1,0.3,6.44
334,Pedro ObiangSassuolo,0.0,1,0.5,0.4,0.5,0.6,0.0,0.2,0.4,6.44
335,Pasquale SchiattarellaBenevento,1,1,0.4,0.9,0.5,1.9,0.0,0.4,0.7,6.44
336,Matteo LovatoVerona,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.1,0.6,6.44
337,Jayden BraafUdinese,1,0.0,0.5,0.5,1,0.3,0.0,0.3,1.5,6.44
338,Ronaldo VieiraVerona,0.0,0.0,0.5,0.5,0.3,1.0,0.0,1,0.8,6.44
339,Sebastien De MaioUdinese,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.1,0.3,6.44
340,Federico BernardeschiJuventus,0.0,2,0.5,0.9,0.8,0.6,0.1,0.4,1,6.44
341,Mergim VojvodaTorino,2,2,0.3,0.3,0.4,0.3,0.0,0.5,0.6,6.43
342,Iago FalqueBenevento,1,1,1,1.2,0.6,0.3,0.0,0.5,1,6.43
343,Lennart CzyborraGenoa,1,0.0,0.3,0.2,0.3,0.2,0.0,0.4,0.9,6.43
344,Carles PérezRoma,2,1,1.1,0.7,0.8,0.3,0.0,0.7,1.2,6.43
345,Mato JajaloUdinese,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.43
346,Goran PandevGenoa,7,3,0.7,0.5,0.5,1.2,0.2,0.8,1.8,6.43
347,Valerio VerreSampdoria,3,3,0.9,0.7,0.7,0.8,0.0,0.9,1.6,6.43
348,Mateo MusacchioLazio,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.3,0.8,6.43
349,Danilo D'AmbrosioInter,3,0.0,0.4,0.2,0.2,0.6,0.0,0.2,0.5,6.43
350,Lorenzo MontipòBenevento,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.42
351,Emanuel VignatoBologna,1,4,0.7,0.8,0.7,0.4,0.1,0.4,0.5,6.42
352,Paolo GhiglioneGenoa,0.0,4,0.4,0.8,0.3,0.6,0.1,0.3,0.6,6.42
353,Mehdi BourabiaSassuolo,1,0.0,0.6,0.1,0.5,0.4,0.0,0.3,0.6,6.42
354,Jens Stryger LarsenUdinese,2,0.0,0.7,0.3,0.4,0.4,0.1,0.6,1,6.42
355,Joseph Alfred DuncanCagliari,0.0,1,0.4,0.5,0.9,0.6,0.0,0.4,1.2,6.41
356,Simone ZazaTorino,6,0.0,2,0.4,0.2,1.1,0.5,0.7,1.9,6.41
357,Marlon SantosSassuolo,0.0,0.0,0.2,0.0,0.3,0.3,0.0,0.2,0.2,6.41
358,Yayah KallonGenoa,0.0,0.0,2,1,1,0.0,2,4,0.0,6.41
359,Kaan AyhanSassuolo,0.0,0.0,0.3,0.0,0.2,0.1,0.0,0.2,0.1,6.41
360,Lisandro MagallánCrotone,1,2,0.3,0.3,0.3,0.5,0.0,0.2,0.6,6.41
361,Edoardo GoldanigaGenoa,0.0,1,0.3,0.3,0.2,1,0.0,0.1,0.4,6.41
362,Artur IonitaBenevento,2,0.0,0.6,0.4,0.5,0.6,0.0,0.6,0.8,6.4
363,Giuseppe CuomoCrotone,0.0,0.0,0.2,0.0,0.2,0.5,0.0,0.5,0.5,6.4
364,Kevin LasagnaVerona,2,0.0,1.6,0.6,0.4,1.1,1.2,0.9,2.7,6.4
365,Bryan ReynoldsRoma,0.0,0.0,0.0,0.2,0.4,0.6,0.0,1.2,1,6.4
366,Simone ScuffetUdinese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
367,Valentin EyssericFiorentina,2,0.0,0.8,0.5,0.2,0.7,0.0,0.4,0.7,6.4
368,Stefano SensiInter,0.0,0.0,1,0.6,0.4,0.8,0.0,0.3,0.8,6.4
369,Gabriele ZappaCagliari,0.0,4,0.3,0.8,0.6,0.3,0.0,0.4,0.6,6.4
370,Gonzalo EscalanteLazio,0.0,1,0.3,0.1,0.3,0.3,0.0,0.1,0.3,6.4
371,Alessandro DeiolaCagliari,0.0,0.0,0.5,0.5,0.1,0.3,0.0,0.3,0.6,6.39
372,Mamadou CoulibalyUdinese,0.0,0.0,0.7,0.7,0.7,0.3,0.3,1.3,2.0,6.39
373,Martín CáceresFiorentina,2,2,0.5,0.3,0.1,0.6,0.0,0.3,0.5,6.39
374,Mateo MusacchioAC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.39
375,Pedro PereiraCrotone,0.0,4,0.4,0.6,0.4,0.5,0.1,0.9,1.1,6.39
376,Perparim HetemajBenevento,0.0,2,0.4,0.5,0.6,2.5,0.0,0.9,1.1,6.38
377,Daniele BaselliTorino,0.0,0.0,0.3,0.6,0.3,0.6,0.0,0.1,0.3,6.38
378,Valentin MihailaParma Calcio ,3,0.0,1.2,0.4,0.9,0.5,0.3,0.4,1.3,6.38
379,Mohamed FaresLazio,0.0,1,0.7,0.7,0.3,0.3,0.1,0.3,0.9,6.38
380,Luca PellegriniGenoa,0.0,1,0.5,0.7,1.6,1.5,0.0,1.5,2,6.38
381,BastosLazio,0.0,0.0,0.0,0.0,1,2.0,0.0,1.5,0.0,6.38
382,Gianluca FrabottaJuventus,0.0,1,0.3,0.3,0.2,0.1,0.0,0.4,0.5,6.38
383,Rade KrunicAC Milan,1,2,0.3,0.3,0.2,0.8,0.1,0.2,0.4,6.38
384,Wesley HoedtLazio,0.0,0.0,0.1,0.2,0.2,0.1,0.0,0.1,0.2,6.38
385,Pol LirolaFiorentina,0.0,1,0.2,0.5,0.8,0.3,0.1,0.3,0.5,6.38
386,Igor JulioFiorentina,0.0,0.0,0.0,0.1,0.3,0.3,0.0,0.3,0.3,6.37
387,Marco ParoloLazio,0.0,2,0.3,0.2,0.0,0.1,0.1,0.1,0.3,6.37
388,Eddie SalcedoVerona,2,0.0,1,0.2,0.5,0.7,0.1,0.8,1,6.37
389,Kevin MalcuitFiorentina,0.0,0.0,0.4,0.2,0.8,0.2,0.0,0.6,0.6,6.37
390,Ahmad BenaliCrotone,0.0,1,0.6,0.8,0.5,0.9,0.1,0.6,1.2,6.37
391,Karol LinettyTorino,1,0.0,0.3,0.6,0.7,1.1,0.0,0.9,1.6,6.36
392,Faouzi GhoulamNapoli,0.0,0.0,0.3,0.6,0.0,0.6,0.1,0.3,0.3,6.36
393,Luigi SepeParma Calcio ,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,6.36
394,Manolo PortanovaJuventus,0.0,0.0,2.5,0.0,0.0,1.5,0.0,1,1,6.36
395,Alessandro BuongiornoTorino,0.0,0.0,0.3,0.1,0.3,0.9,0.1,0.2,1.1,6.35
396,Manolo PortanovaGenoa,0.0,0.0,0.3,0.0,0.7,2.0,0.0,1.3,0.3,6.35
397,Andrea PinamontiInter,1,0.0,0.5,0.3,0.3,0.8,0.1,0.9,1,6.35
398,Bryan DaboBenevento,0.0,0.0,0.5,0.3,0.8,0.8,0.0,0.3,1.2,6.35
399,Lukas LeragerGenoa,0.0,1,0.3,0.5,0.3,1.0,0.2,0.5,1.4,6.35
400,Davide SantonRoma,0.0,1,0.5,0.5,0.7,0.3,0.1,0.2,0.8,6.34
401,Jacopo SalaSpezia,0.0,0.0,0.0,0.3,0.5,0.7,0.0,0.2,0.3,6.34
402,Cristiano PicciniAtalanta,0.0,0.0,1,0.0,1,1.0,0.0,2.0,0.0,6.34
403,Jeremy ToljanSassuolo,0.0,1,0.2,0.5,0.4,0.5,0.2,0.2,1,6.34
404,Jens Petter HaugeAC Milan,2,0.0,0.4,0.6,0.5,0.1,0.1,0.6,0.8,6.34
405,Nicola MurruTorino,0.0,0.0,0.4,0.2,0.4,0.9,0.0,0.4,0.4,6.34
406,Roberto PiccoliSpezia,5,0.0,0.8,0.2,0.3,0.7,0.2,0.6,2.2,6.34
407,Alex BerenguerTorino,0.0,0.0,1,0.0,1,1.5,0.5,1.0,1.5,6.34
408,Amer GojakTorino,1,1,0.5,0.5,0.6,0.6,0.2,0.3,0.5,6.33
409,Luca CaldirolaBenevento,2,0.0,0.3,0.2,0.0,1.0,0.0,0.1,0.1,6.33
410,Alan EmpereurVerona,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.5,0.3,6.33
411,PatricLazio,0.0,1,0.3,0.4,0.0,0.2,0.0,0.2,0.5,6.32
412,Nahuel EstévezSpezia,0.0,3,0.9,1,0.4,0.8,0.0,0.5,1.1,6.32
413,Amadou DiamboBenevento,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,6.32
414,Ivor PandurVerona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32
415,Kevin MalcuitNapoli,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,6.32
416,Matteo DarmianParma Calcio ,0.0,0.0,0.0,0.3,0.3,1,0.0,0.3,0.3,6.32
417,Federico BarbaBenevento,0.0,2,0.4,0.4,0.2,0.3,0.0,0.2,0.4,6.32
418,Davide BiraschiGenoa,0.0,0.0,0.2,0.0,0.5,0.5,0.0,0.4,0.9,6.32
419,Juan JesusRoma,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,6.32
420,Ilija NestorovskiUdinese,2,1,1.1,0.6,0.1,0.7,0.2,0.4,0.7,6.32
421,Alberto GrassiParma Calcio ,0.0,0.0,0.4,0.1,0.3,1.2,0.0,0.2,1.0,6.32
422,Jean-Daniel Akpa AkproLazio,0.0,1,0.4,0.4,0.5,0.4,0.0,0.4,0.8,6.31
423,Marko PjacaGenoa,3,2,0.8,0.4,0.7,0.7,0.1,0.9,1.3,6.31
424,Gastón PereiroCagliari,2,2,0.9,0.5,0.2,0.2,0.0,0.4,0.3,6.31
425,Riccardo MarchizzaSpezia,0.0,2,0.3,0.6,0.3,0.6,0.1,0.3,1.0,6.31
426,Lautaro ValentiParma Calcio ,0.0,0.0,0.4,0.1,0.2,0.6,0.0,0.0,0.4,6.31
427,Fabio DepaoliBenevento,0.0,0.0,0.5,0.5,0.3,0.5,0.1,0.5,0.7,6.31
428,Federico CeccheriniFiorentina,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,6.31
429,Bosko SutaloAtalanta,0.0,0.0,0.0,0.3,0.3,0.6,0.0,0.1,0.4,6.31
430,Milos VulicCrotone,1,1,0.7,0.8,0.5,1.3,0.0,0.6,1.2,6.31
431,Rolando MandragoraUdinese,0.0,0.0,0.9,0.4,0.2,0.4,0.0,0.5,0.5,6.31
432,Luca VignaliSpezia,0.0,0.0,0.2,0.5,0.3,1.0,0.0,0.2,1.4,6.3
433,Ernesto TorregrossaSampdoria,1,0.0,0.7,0.5,0.5,0.2,0.5,0.8,1.3,6.3
434,Javier PastoreRoma,0.0,0.0,0.0,0.7,0.3,0.3,0.0,0.0,0.7,6.3
435,Daam FoulonBenevento,0.0,1,0.0,0.2,0.3,1.0,0.0,0.2,0.5,6.3
436,Senad LulicLazio,0.0,0.0,0.4,0.3,0.3,0.2,0.1,0.6,0.8,6.3
437,Kevin LasagnaUdinese,2,1,2.4,0.6,0.3,0.6,0.5,0.7,1.8,6.29
438,Nikola KalinicVerona,2,0.0,1.3,0.4,0.3,1.8,0.5,0.7,1.8,6.29
439,Gary MedelBologna,0.0,1,0.0,0.2,0.0,0.9,0.0,0.1,0.5,6.29
440,Mehdi LérisSampdoria,0.0,0.0,0.1,0.4,0.3,0.2,0.0,0.2,0.5,6.29
441,Lorenzo VenutiFiorentina,0.0,1,0.1,0.5,0.3,0.9,0.0,0.4,0.7,6.29
442,Alex CordazCrotone,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.28
443,Mitchell DijksBologna,0.0,0.0,0.1,0.3,1,0.8,0.1,0.4,0.9,6.28
444,Christian PastinaBenevento,0.0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,6.28
445,Christian OlivaCagliari,0.0,1,0.0,0.2,0.2,0.5,0.0,0.5,0.0,6.28
446,Andrea ContiAC Milan,0.0,0.0,0.0,0.3,0.7,0.3,0.0,0.0,0.7,6.28
447,Léo DuarteAC Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28
448,Vincent LauriniParma Calcio ,0.0,0.0,0.1,0.1,0.1,1.3,0.0,0.1,0.6,6.28
449,Jeroen ZoetSpezia,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,6.27
450,José CallejónFiorentina,0.0,1,0.5,0.3,0.3,0.6,0.0,0.3,0.5,6.27
451,Federico BonazzoliTorino,2,2,1.1,0.2,0.4,1,0.2,0.4,0.8,6.27
452,Gabriele MonciniBenevento,0.0,0.0,0.8,0.3,0.4,1,0.1,0.3,1.2,6.27
453,Ragnar KlavanCagliari,0.0,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.5,6.27
454,Elio CapradossiSpezia,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.27
455,Vittorio PariginiGenoa,0.0,0.0,0.3,0.0,0.3,0.5,0.3,0.3,0.3,6.27
456,Fernando ForestieriUdinese,1,1,0.6,0.4,0.5,1.2,0.3,0.4,0.8,6.27
457,Sam LammersAtalanta,2,0.0,0.6,0.3,0.9,0.3,0.1,0.9,1.1,6.26
458,Eljif ElmasNapoli,2,1,0.4,0.4,0.4,0.2,0.0,0.3,0.5,6.26
459,Vedat MuriqiLazio,1,0.0,1.1,0.4,0.1,0.7,0.6,0.6,1.2,6.26
460,Federico MattielloSpezia,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,6.26
461,Marco BertiniLazio,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6.26
462,Mattia De SciglioJuventus,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.26
463,Nicolò ManfrediniBenevento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26
464,Adolfo GaichBenevento,2,0.0,1.5,0.3,0.6,1.3,0.2,0.9,1.7,6.26
465,Salvatore SiriguTorino,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,6.26
466,Marco SauBenevento,4,2,0.5,0.8,0.5,0.8,0.0,0.5,1.2,6.26
467,Ibrahima MbayeBologna,1,0.0,0.1,0.1,0.3,0.6,0.1,0.1,0.1,6.26
468,Amadou DiawaraRoma,1,0.0,0.4,0.1,0.3,0.2,0.0,0.1,0.5,6.26
469,Aaron HickeyBologna,0.0,0.0,0.2,0.2,0.6,1.3,0.0,0.7,1.5,6.25
470,Steeve-Mike Eboa EbongueGenoa,0.0,1,0.0,0.7,0.0,0.0,0.0,0.3,0.7,6.25
471,Iyenoma UdogieVerona,0.0,0.0,0.2,0.2,0.3,0.5,0.2,0.0,0.2,6.25
472,Samuel Di CarmineVerona,0.0,0.0,0.8,0.4,0.2,1.8,0.5,1.2,1.6,6.25
473,RyderUdinese,0.0,0.0,0.0,1,1,2,0.0,1,0.0,6.25
474,Andrej GalabinovSpezia,3,1,0.7,0.3,0.2,0.3,0.3,1.4,0.8,6.24
475,Andrea FavilliVerona,2,0.0,1.2,0.2,0.3,0.7,0.8,1.4,2,6.24
476,Antonino La GuminaSampdoria,0.0,0.0,1.2,0.1,0.6,0.7,0.2,0.6,2.1,6.24
477,Paolo FaragòBologna,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.24
478,Ebrima ColleyVerona,1,0.0,0.7,0.3,0.8,0.8,0.3,0.8,1.5,6.24
479,Andrés TelloBenevento,1,0.0,0.4,0.1,0.3,0.2,0.0,0.2,0.5,6.24
480,Jacopo SegreTorino,0.0,0.0,0.4,0.1,0.4,1,0.1,0.2,0.1,6.24
481,Kwadwo AsamoahCagliari,0.0,0.0,0.2,0.0,0.2,0.4,0.0,0.1,0.1,6.24
482,Daan DierckxParma Calcio ,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,6.24
483,Niccolò ZanellatoCrotone,1,1,0.2,0.3,0.6,1.3,0.0,0.4,0.6,6.23
484,Valentin AntovBologna,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.4,6.23
485,Daniele PadelliInter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23
486,Omar KhailotiBologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23
487,Andrea PoliBologna,1,0.0,0.2,0.3,0.3,0.4,0.0,0.2,0.5,6.23
488,Alberto CerriCagliari,1,0.0,0.7,0.3,0.3,0.6,0.0,0.5,0.6,6.22
489,Federico SantanderBologna,0.0,1,1,0.3,0.0,0.5,0.0,0.5,0.3,6.22
490,Alessandro BerardiVerona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22
491,Edoardo BoveRoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22
492,Luca SiligardiCrotone,0.0,0.0,0.5,0.5,0.5,0.3,0.0,0.5,0.5,6.22
493,Daniel BessaVerona,0.0,2,0.4,0.8,0.2,0.3,0.2,0.7,1,6.22
494,Ângelo da CostaBologna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.22
495,Emmanuel RivièreCrotone,1,1,0.6,0.2,0.2,0.9,0.0,0.4,0.9,6.21
496,Christian KouaméFiorentina,1,1,0.5,0.4,0.5,1,0.2,0.7,1.5,6.21
497,Luca MarroneCrotone,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.2,6.21
498,Vanja Milinkovic-SavicTorino,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,6.21
499,Filippo MelegoniGenoa,0.0,0.0,0.3,0.3,0.6,0.4,0.0,0.6,0.9,6.21
500,Maxime BusiParma Calcio ,0.0,1,0.3,0.3,0.5,0.3,0.0,0.2,0.9,6.21
501,Arturo CalabresiCagliari,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.21
502,Riccardo SaponaraFiorentina,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1,6.21
503,Joshua ZirkzeeParma Calcio ,0.0,0.0,0.3,0.3,1.0,0.3,0.0,0.0,1,6.2
504,Vladimir GolemicCrotone,2,0.0,0.2,0.2,0.1,0.3,0.0,0.2,0.4,6.19
505,Lukás HaraslínSassuolo,0.0,0.0,0.9,0.6,0.4,1.3,0.1,0.2,0.8,6.19
506,Alessandro DeiolaSpezia,0.0,0.0,0.4,0.7,0.2,0.4,0.0,0.2,0.5,6.19
507,Joseph Alfred DuncanFiorentina,0.0,0.0,0.3,0.3,0.3,0.5,0.0,0.5,0.5,6.19
508,Thomas OuwejanUdinese,0.0,2,0.4,0.7,0.2,0.1,0.0,0.1,0.5,6.19
509,Sebastiano LupertoCrotone,0.0,0.0,0.2,0.3,0.2,0.8,0.0,0.1,0.5,6.19
510,Roberto IngleseParma Calcio ,0.0,2,0.6,0.3,0.6,0.7,0.6,0.9,2.8,6.19
511,Mario MandzukicAC Milan,0.0,0.0,0.5,0.2,0.0,0.2,0.2,0.1,0.1,6.19
512,Gennaro AcamporaSpezia,0.0,0.0,0.6,0.1,0.7,0.9,0.1,0.9,0.9,6.18
513,Francesco CassataGenoa,0.0,0.0,0.1,0.1,0.4,1,0.0,0.4,0.5,6.18
514,Alessandro TripaldelliCagliari,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.1,0.4,6.18
515,Johan MojicaAtalanta,0.0,0.0,0.4,0.4,0.2,0.1,0.0,0.5,0.7,6.18
516,Borja ValeroFiorentina,0.0,0.0,0.3,0.1,0.3,0.8,0.1,0.6,0.6,6.18
517,Danilo CataldiLazio,0.0,0.0,0.3,0.3,0.4,0.2,0.0,0.1,0.3,6.17
518,Mattia PagliucaBologna,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,6.17
519,Andrea DanziVerona,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,6.17
520,Douglas CostaJuventus,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1,6.17
521,Giacomo RicciParma Calcio ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,6.16
522,Wylan CyprienParma Calcio ,0.0,0.0,0.5,0.3,0.2,0.5,0.0,0.3,0.4,6.16
523,Alessandro Di PardoJuventus,0.0,0.0,0.0,0.3,0.5,0.3,0.0,0.0,0.0,6.16
524,Stefano DenswilBologna,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,6.16
525,Jacopo PetriccioneCrotone,0.0,0.0,0.2,0.4,0.1,0.9,0.0,0.2,0.2,6.16
526,Kevin RüeggVerona,0.0,0.0,0.1,0.0,0.3,0.1,0.1,0.3,0.7,6.16
