,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
128,Ander Herrera,2.4,0.8,0.6,0.0,0.5,1.1,0.3,0.0,1.0,1.0,0.8,1.0,0.3,0.5,0.1,0.3,0.9,1.0,1.0,58.6,93.0,0.3,1.3,0.0
129,Karl Toko Ekambi,0.6,0.6,0.6,0.0,0.1,0.3,0.0,0.0,2.0,1.0,1.6,1.3,1.0,0.5,0.1,1.6,1.6,1.0,1.3,21.6,80.9,0.8,1.0,0.0
130,Gaëtan Charbonnier,1.4,0.3,1.5,0.0,1.2,1.0,0.2,0.0,4.0,5.0,2.0,1.2,0.9,1.3,0.3,1.4,3.1,5.0,1.2,30.7,78.5,0.1,1.5,0.1
131,Denys Bain,1.4,1.9,0.5,0.4,4.3,0.0,0.7,0.0,1.0,0.0,0.2,0.0,0.2,0.3,0.0,0.4,0.1,0.0,0.0,46.1,91.2,0.0,1.8,0.0
132,Gelson Martins,1.4,0.9,0.7,0.0,0.4,1.2,0.1,0.0,4.0,1.0,1.3,1.3,2.4,1.0,0.1,1.6,2.0,1.0,1.3,31.2,83.7,0.3,0.4,0.0
133,Danijel Petkovic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,72.1,0.0,8.0,0.0
134,Matthieu Udol,2.2,1.8,1.1,0.0,2.6,0.8,0.3,0.0,0.0,1.0,0.2,0.5,1.1,1.3,0.0,0.5,0.7,1.0,0.5,34.5,74.3,0.5,1.3,0.0
135,Thiago Mendes,2.0,2.1,1.0,0.0,1.4,1.1,0.3,0.0,0.0,6.0,1.2,1.0,0.4,0.9,0.0,1.0,1.2,6.0,1.0,52.6,85.8,0.1,3.5,0.0
136,Dante,1.6,1.2,0.8,0.5,3.6,0.4,0.8,1.0,1.0,0.0,0.9,0.3,0.4,0.3,0.0,0.3,0.4,0.0,0.3,77.6,91.2,0.0,4.4,0.0
137,Alexis Claude Maurice,1.2,0.5,0.6,0.0,0.2,1.0,0.2,0.0,1.0,1.0,1.7,0.9,2.6,2.0,0.0,1.7,2.5,1.0,0.9,25.5,87.2,0.3,0.8,0.0
138,Mathieu Debuchy,2.1,2.0,1.5,0.2,2.4,1.0,0.5,0.0,1.0,1.0,0.6,0.6,0.5,1.1,0.1,0.8,1.1,1.0,0.6,39.3,73.2,0.4,2.0,0.0
139,Romain Thomas,0.9,1.4,0.8,0.4,4.1,0.4,0.7,0.0,1.0,2.0,0.3,0.2,0.1,0.7,0.0,0.0,0.2,2.0,0.2,43.5,85.5,0.0,4.8,0.0
140,Jonathan Ikoné,0.5,0.2,0.6,0.0,0.1,0.6,0.1,0.0,3.0,6.0,1.3,1.1,2.6,0.9,0.1,1.7,2.6,6.0,1.1,23.6,78.2,0.1,0.7,0.2
141,Axel Disasi,1.2,1.0,1.4,0.3,3.6,0.4,0.9,0.0,1.0,0.0,0.6,0.2,0.1,0.9,0.0,0.2,0.4,0.0,0.2,55.3,84.6,0.0,4.0,0.0
142,Benoit Badiashile,1.1,1.7,1.2,0.6,3.4,0.4,0.7,0.0,0.0,0.0,0.6,0.1,0.2,0.8,0.0,0.2,0.6,0.0,0.1,58.4,85.3,0.0,3.6,0.0
143,Abdoul Kader Bamba,0.7,0.6,0.7,0.0,0.1,0.8,0.1,0.0,1.0,3.0,0.7,1.4,2.1,1.8,0.0,1.1,1.7,3.0,1.4,24.4,81.2,0.8,0.6,0.1
144,Florent Mollet,0.5,0.4,0.9,0.0,0.0,0.8,0.0,0.0,6.0,3.0,1.8,1.7,0.6,1.0,0.1,1.0,1.4,3.0,1.7,30.3,85.5,1.3,1.6,0.1
145,Jeff Reine-Adélaïde,0.7,0.5,0.9,0.0,0.2,0.6,0.1,0.0,2.0,1.0,0.3,0.8,2.5,1.0,0.0,1.6,1.6,1.0,0.8,28.6,87.3,0.2,0.6,0.0
146,Imran Louza,2.2,0.7,1.9,0.0,0.3,1.1,0.1,0.0,2.0,2.0,1.5,1.5,1.0,1.4,0.0,1.0,1.8,2.0,1.5,44.3,80.7,0.6,2.4,0.1
147,Melvin Bard,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,89.7,0.0,0.0,0.0
148,Aurelien Tchouameni,2.0,0.9,1.5,0.1,1.1,1.1,0.2,0.0,0.0,1.0,0.8,0.4,1.0,1.7,0.0,0.7,0.5,1.0,0.4,46.2,85.0,0.0,1.3,0.0
149,Thomas Foket,2.3,1.4,1.0,0.0,2.0,0.7,0.1,0.0,0.0,1.0,0.3,0.8,0.5,1.2,0.0,0.4,0.7,1.0,0.8,36.3,78.8,0.6,1.6,0.0
150,Thomas Mangani,1.4,0.5,1.0,0.0,0.8,1.4,0.1,0.0,2.0,2.0,1.3,2.1,0.5,0.9,0.0,1.0,1.1,2.0,2.1,51.9,83.4,1.7,2.9,0.0
151,Benjamin Bourigeaud,1.6,0.8,1.2,0.0,0.9,2.0,0.3,0.0,2.0,2.0,1.7,1.1,0.5,0.6,0.1,0.4,1.2,2.0,1.1,42.6,79.6,1.5,4.2,0.0
152,Lima,2.3,0.3,2.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,1.3,1.7,0.7,2.0,0.0,1.3,1.3,0.0,1.7,43.7,77.1,2.7,1.3,0.0
153,Jonathan Bamba,0.5,0.6,0.6,0.0,0.2,0.8,0.1,0.0,1.0,4.0,1.8,1.4,1.7,1.7,0.2,1.7,1.9,4.0,1.4,29.3,82.8,0.6,1.3,0.1
154,Arnaud Souquet,2.6,0.7,1.4,0.0,1.7,1.5,0.3,0.0,2.0,0.0,0.6,0.5,1.0,1.3,0.1,0.6,1.2,0.0,0.5,31.8,75.9,0.3,1.2,0.0
155,Abdoulaye Touré,1.2,1.1,1.1,0.0,0.7,0.7,0.4,0.0,3.0,0.0,1.3,0.6,1.1,2.0,0.0,1.2,1.4,0.0,0.6,49.1,84.3,0.1,2.4,0.0
156,Gen Shoji,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,85.4,0.0,5.0,0.0
157,Hiroki Sakai,2.7,1.1,1.1,0.3,1.5,0.7,0.2,0.0,0.0,0.0,0.1,0.7,0.6,0.6,0.0,0.7,1.0,0.0,0.7,43.3,84.2,0.3,1.3,0.0
158,Wesley Fofana,1.8,2.6,1.0,0.6,3.7,0.4,0.4,0.0,1.0,0.0,0.5,0.1,0.2,1.1,0.0,0.4,0.6,0.0,0.1,45.9,81.8,0.0,1.7,0.0
159,Duje Caleta-Car,1.3,1.2,1.0,0.6,4.1,0.3,0.3,0.0,1.0,1.0,0.7,0.3,0.0,0.5,0.0,0.0,0.0,1.0,0.3,46.7,86.7,0.0,3.5,0.0
160,Kalifa Coulibaly,0.5,0.3,1.6,0.0,1.5,0.1,0.0,0.0,4.0,0.0,2.3,0.6,0.4,0.6,1.1,1.9,3.0,0.0,0.6,15.5,55.7,0.1,0.0,0.0
161,Julien Faussurier,1.6,1.5,0.8,0.1,1.9,1.5,0.3,0.0,2.0,3.0,0.5,1.2,0.3,0.7,0.1,0.6,0.7,3.0,1.2,42.0,71.9,1.0,3.4,0.0
162,Léo Dubois,2.0,1.1,1.1,0.3,1.8,0.6,0.3,0.0,0.0,0.0,0.3,0.8,0.7,0.7,0.1,0.3,1.3,0.0,0.8,46.7,82.7,0.4,2.3,0.0
163,Remi Oudin,0.8,1.0,0.8,0.0,0.7,0.7,0.1,0.0,3.0,2.0,2.0,1.2,0.6,0.4,0.4,0.6,1.5,2.0,1.2,22.7,68.4,0.4,1.5,0.1
164,Layvin Kurzawa,1.6,1.3,1.4,0.1,1.1,0.9,0.1,0.0,1.0,0.0,0.4,0.1,0.6,0.5,0.1,1.1,1.0,0.0,0.1,42.1,90.8,0.3,0.5,0.0
165,Nicolas Cozza,0.7,1.3,0.6,0.4,2.6,0.1,0.9,0.0,0.0,0.0,0.1,0.0,0.3,0.9,0.1,0.0,0.3,0.0,0.0,35.3,81.8,0.0,2.7,0.0
166,Wesley Lautoa,2.3,1.8,1.1,0.0,1.9,1.5,0.7,0.0,0.0,1.0,0.4,0.4,0.7,1.4,0.0,0.3,0.6,1.0,0.4,42.8,86.4,0.0,3.7,0.0
167,Ibrahim Sangaré,3.4,1.6,1.9,0.0,1.9,1.6,0.4,0.0,0.0,1.0,0.9,1.1,1.2,1.0,0.0,1.0,1.6,1.0,1.1,50.6,78.7,0.1,3.6,0.0
168,Jason Denayer,0.7,0.8,0.4,0.4,3.2,0.2,1.2,0.0,0.0,1.0,0.2,0.1,0.4,0.0,0.0,0.1,0.3,1.0,0.1,64.1,94.0,0.0,3.3,0.0
169,Joris Gnagnon,0.8,0.9,0.8,0.2,2.9,0.1,0.9,0.0,0.0,1.0,0.5,0.2,0.2,0.4,0.0,0.2,0.1,1.0,0.2,34.2,90.0,0.1,1.4,0.0
170,Yoann Court,2.1,0.7,1.0,0.0,0.5,1.9,0.0,0.0,3.0,7.0,1.5,0.7,0.5,1.0,0.3,1.2,1.9,7.0,0.7,20.6,75.3,0.5,1.1,0.0
171,Max-Alain Gradel,1.7,0.5,1.2,0.0,0.8,1.7,0.0,0.0,3.0,2.0,1.9,0.9,1.7,2.3,0.1,2.0,2.2,2.0,0.9,23.5,70.2,0.8,0.3,0.0
172,Romain Hamouma,0.9,0.0,1.0,0.0,0.2,0.6,0.0,0.0,6.0,1.0,1.4,1.2,0.9,1.4,0.3,0.9,1.5,1.0,1.2,15.9,76.7,0.7,0.7,0.1
173,Pablo Martinez,1.6,2.2,0.9,0.5,3.7,0.7,0.8,0.0,2.0,1.0,0.5,0.2,0.2,1.2,0.0,0.1,0.3,1.0,0.2,41.3,77.7,0.0,3.4,0.0
174,Dennis Appiah,3.1,1.2,1.4,0.4,1.7,1.3,0.2,0.0,0.0,0.0,0.1,0.4,1.2,0.4,0.0,0.9,1.1,0.0,0.4,40.1,76.6,0.1,0.9,0.0
175,Arthur Zagre,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,80.0,0.0,0.0,0.0
176,Harold Moukoudi,2.5,1.5,1.0,0.5,3.8,0.3,0.9,0.0,0.0,0.0,0.3,0.0,0.5,0.5,0.0,0.3,0.6,0.0,0.0,52.2,86.8,0.0,1.4,0.0
177,Jhonder Cádiz,0.9,0.1,0.8,0.0,0.5,0.2,0.1,0.0,2.0,2.0,1.8,0.6,1.1,1.2,0.3,1.2,1.5,2.0,0.6,10.6,60.6,0.1,0.4,0.1
178,Damien Le Tallec,1.9,1.4,1.4,0.2,2.1,1.6,0.6,0.0,2.0,0.0,0.5,0.2,0.1,0.7,0.0,0.2,0.6,0.0,0.2,35.0,80.2,0.0,2.4,0.0
179,Sada Thioub,0.9,0.2,1.0,0.0,0.2,0.6,0.0,0.0,1.0,2.0,0.6,1.2,2.7,1.5,0.2,1.9,1.9,2.0,1.2,27.5,82.9,0.4,0.7,0.0
180,Farid El Melali,0.9,0.4,0.8,0.0,0.3,1.3,0.0,0.0,3.0,0.0,0.8,0.1,1.1,0.9,0.0,1.6,1.6,0.0,0.1,11.3,70.0,0.3,0.4,0.0
181,Yannis Clementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,57.8,0.0,2.5,0.0
182,Kevin N'Doram,2.2,1.3,1.2,0.0,1.0,1.2,0.4,0.0,0.0,0.0,0.5,0.3,0.9,1.5,0.0,1.0,1.3,0.0,0.3,45.1,88.7,0.0,2.0,0.0
183,Youssouf Sabaly,1.5,1.5,0.9,0.1,1.9,1.3,0.1,0.0,0.0,1.0,0.4,1.0,0.8,1.2,0.0,1.0,0.8,1.0,1.0,39.4,82.5,0.5,1.2,0.2
184,Rayan Aït-Nouri,1.7,1.1,0.7,0.1,1.5,0.6,0.1,0.0,0.0,2.0,0.2,0.5,1.1,0.7,0.0,1.4,1.6,2.0,0.5,36.2,78.2,0.8,1.6,0.0
185,Boulaye Dia,0.6,0.3,1.0,0.0,0.7,0.3,0.1,0.0,7.0,1.0,1.6,1.2,0.9,1.0,0.5,1.3,2.4,1.0,1.2,13.2,74.1,0.0,0.3,0.0
186,Molla Wagué,1.7,1.7,0.7,0.4,4.6,0.0,0.9,0.0,0.0,0.0,0.2,0.1,0.4,0.1,0.1,0.1,0.1,0.0,0.1,35.9,83.3,0.1,1.3,0.0
187,Christophe Jallet,2.0,1.5,0.6,0.0,2.0,1.9,0.2,0.0,1.0,1.0,0.3,1.0,0.3,0.4,0.0,0.3,1.0,1.0,1.0,34.8,78.5,1.1,2.3,0.0
188,John Boye,1.3,1.3,0.9,0.3,4.5,0.5,0.8,0.0,2.0,0.0,0.3,0.0,0.2,0.8,0.0,0.2,0.5,0.0,0.0,38.2,85.5,0.0,2.4,0.0
189,Hamza Mendyl,2.8,1.3,1.3,0.1,2.1,0.9,0.2,0.0,1.0,1.0,0.6,0.4,1.2,0.3,0.0,0.3,1.3,1.0,0.4,36.3,79.5,0.3,2.4,0.0
190,Youssouf Fofana,1.9,1.1,0.8,0.0,0.4,1.3,0.0,0.0,1.0,0.0,1.1,0.6,0.7,0.5,0.2,1.0,1.7,0.0,0.6,33.1,84.0,0.1,1.8,0.0
191,Didier Ndong,2.3,1.8,1.3,0.0,1.1,1.1,0.2,0.0,0.0,2.0,0.7,0.6,0.7,0.6,0.1,0.9,0.9,2.0,0.6,51.8,89.0,0.1,2.9,0.1
192,Guillermo Maripán,2.1,1.3,0.7,0.5,3.3,0.8,0.7,0.0,2.0,0.0,0.6,0.1,0.1,0.3,0.1,0.1,0.4,0.0,0.1,53.8,88.0,0.1,4.6,0.0
193,Loic Perrin,1.3,1.8,1.1,0.5,2.8,0.1,0.8,0.0,0.0,0.0,0.2,0.2,0.1,0.5,0.0,0.2,0.1,0.0,0.2,52.3,87.6,0.0,3.2,0.0
194,Maxence Caqueret,3.0,1.1,1.9,0.0,0.6,1.8,0.3,0.0,0.0,0.0,0.5,0.8,0.8,1.5,0.0,0.9,2.4,0.0,0.8,47.6,86.4,0.1,1.6,0.0
195,Mehmet Zeki Çelik,2.3,1.1,1.7,0.1,1.4,1.4,0.2,1.0,0.0,2.0,0.2,0.7,0.7,0.5,0.2,0.8,1.3,2.0,0.7,46.0,79.4,0.4,2.7,0.0
196,Danilo Barbosa,1.8,1.3,1.0,0.3,2.3,1.0,0.4,0.0,0.0,0.0,0.3,0.6,0.8,1.3,0.0,0.4,1.6,0.0,0.6,49.4,91.7,0.0,1.6,0.0
197,Mickaël Alphonse,2.3,1.0,0.9,0.2,3.1,0.8,0.2,1.0,0.0,1.0,0.4,0.5,0.9,0.8,0.1,0.6,1.1,1.0,0.5,32.1,70.3,0.4,1.1,0.0
198,Yacine Adli,1.0,0.4,0.6,0.0,0.1,1.1,0.0,0.0,3.0,3.0,0.8,0.9,1.2,0.9,0.0,1.1,1.3,3.0,0.9,25.1,83.1,0.4,0.9,0.0
199,Kamil Glik,1.1,1.2,1.1,0.8,5.0,0.3,0.7,0.0,1.0,0.0,0.5,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.1,49.0,88.2,0.0,2.5,0.0
200,Pablo Sarabia,0.6,0.5,0.7,0.0,0.2,1.0,0.0,0.0,4.0,3.0,1.6,0.9,0.2,0.5,0.3,0.5,1.5,3.0,0.9,29.4,82.7,0.3,0.6,0.2
201,Arturo Calabresi,2.5,1.4,1.3,0.0,2.6,2.0,0.5,0.0,1.0,1.0,0.3,0.3,1.0,1.4,0.0,0.7,1.0,1.0,0.3,35.7,72.5,0.2,1.5,0.0
202,Moses Simon,0.6,0.3,0.4,0.0,0.1,0.6,0.0,0.0,5.0,5.0,1.7,1.4,1.4,0.9,0.3,1.9,2.7,5.0,1.4,22.7,78.3,0.5,0.3,0.0
203,John Steven Mendoza,0.8,0.6,1.4,0.0,0.1,1.2,0.1,0.0,5.0,0.0,1.5,0.6,1.7,1.4,0.1,2.2,2.9,0.0,0.6,23.8,71.7,0.2,0.5,0.0
204,Matz Sels,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,27.4,63.4,0.0,8.7,0.0
205,Fouad Chafik,1.6,1.3,0.9,0.1,1.5,1.0,0.3,0.0,0.0,2.0,0.4,1.1,0.7,1.0,0.0,0.4,0.6,2.0,1.1,36.5,77.9,0.9,2.9,0.1
206,Gaël Kakuta,1.9,0.7,1.3,0.0,0.3,1.3,0.0,0.0,2.0,5.0,1.8,1.1,2.0,1.1,0.0,3.3,3.8,5.0,1.1,31.0,73.8,0.5,0.8,0.2
207,Thilo Kehrer,1.4,0.1,0.9,0.1,0.3,0.7,0.0,0.0,1.0,0.0,0.4,0.3,0.3,0.4,0.1,0.1,0.1,0.0,0.3,54.6,93.2,0.1,1.9,0.0
208,Ryad Boudebouz,1.0,0.3,0.4,0.0,0.2,0.7,0.0,0.0,1.0,4.0,1.1,1.8,1.2,0.8,0.1,1.2,1.6,4.0,1.8,35.5,77.9,1.1,2.5,0.2
209,Mathieu Cafaro,0.9,0.2,1.2,0.0,0.0,0.8,0.0,0.0,1.0,2.0,3.0,1.2,1.5,1.6,0.1,0.8,1.8,2.0,1.2,19.9,69.1,1.2,1.8,0.0
210,Adama Soumaoro,0.2,0.7,0.8,0.7,2.7,0.0,0.8,0.0,1.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.0,58.2,96.3,0.0,1.3,0.0
211,Anthony Lopes,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,25.9,80.2,0.0,4.8,0.0
212,Hichem Boudaoui,2.2,1.4,1.2,0.0,0.7,1.6,0.3,0.0,1.0,2.0,0.4,0.8,0.6,0.3,0.1,1.1,1.7,2.0,0.8,19.6,82.4,0.4,0.3,0.0
213,Mehdi Abeid,2.2,0.9,2.2,0.0,0.2,1.3,0.1,0.0,1.0,2.0,1.3,1.1,0.6,1.7,0.0,0.8,1.0,2.0,1.1,35.8,86.4,0.6,1.3,0.0
214,Jimmy Briand,0.5,0.3,0.4,0.0,0.5,0.4,0.2,0.0,7.0,1.0,1.3,0.8,0.2,1.1,0.4,0.5,1.9,1.0,0.8,14.8,78.5,0.0,0.1,0.0
215,Pierrick Capelle,1.8,0.9,1.1,0.0,1.1,1.4,0.1,0.0,1.0,2.0,1.5,1.1,1.0,0.5,0.1,1.7,1.7,2.0,1.1,30.3,82.3,0.3,0.9,0.0
216,Majeed Waris,0.9,0.6,1.1,0.0,0.0,0.7,0.0,0.0,2.0,1.0,0.9,0.7,0.9,2.9,0.1,1.3,1.9,1.0,0.7,11.1,75.6,0.3,0.0,0.1
217,Youssouf Kone,2.0,0.7,0.4,0.2,1.3,0.7,0.1,0.0,0.0,0.0,0.3,0.7,1.5,0.5,0.0,0.8,1.2,0.0,0.7,50.1,87.5,0.2,2.1,0.0
218,William Saliba,1.6,1.8,0.2,0.2,2.9,0.4,0.3,0.0,0.0,0.0,0.3,0.1,0.5,0.5,0.0,0.8,0.9,0.0,0.1,45.1,88.0,0.0,2.3,0.0
219,Kenny Tete,1.8,1.1,0.7,0.2,1.8,0.4,0.2,0.0,0.0,1.0,0.4,0.7,0.6,1.1,0.1,0.3,0.8,1.0,0.7,37.6,83.1,0.6,1.7,0.0
220,Jérémy Pied,3.6,1.4,1.6,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.6,0.0,0.4,0.6,0.0,0.4,50.0,75.2,1.4,1.8,0.0
221,Gaëtan Belaud,1.9,2.1,0.9,0.1,2.0,0.6,0.4,0.0,0.0,0.0,0.4,0.3,0.6,0.7,0.0,0.0,0.4,0.0,0.3,41.3,81.0,0.1,3.4,0.0
222,Joachim Andersen,0.9,0.6,0.9,0.5,4.1,0.7,0.7,0.0,1.0,0.0,0.6,0.2,0.2,0.2,0.0,0.1,0.2,0.0,0.2,73.8,89.9,0.0,4.8,0.0
223,Arnaud Lusamba,1.3,0.3,0.7,0.0,0.3,1.1,0.0,0.0,1.0,2.0,0.4,1.2,1.3,1.5,0.1,1.3,1.5,2.0,1.2,28.5,84.8,0.3,1.3,0.0
224,Lovre Kalinic,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,42.9,0.0,6.8,0.0
225,Keylor Navas,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,22.2,84.5,0.0,2.8,0.0
226,Remi Oudin,1.1,1.1,0.9,0.0,0.5,1.3,0.1,0.0,1.0,1.0,1.5,0.6,1.4,0.5,0.6,1.0,1.5,1.0,0.6,30.5,68.9,0.0,0.3,0.1
227,Domagoj Bradaric,1.6,1.2,0.6,0.1,1.3,0.8,0.2,0.0,0.0,1.0,0.3,0.9,0.3,0.8,0.1,0.2,1.0,1.0,0.9,33.6,83.0,0.9,1.1,0.0
228,El Bilal Touré,0.4,0.1,1.0,0.0,0.1,0.0,0.0,0.0,3.0,0.0,1.6,0.6,0.6,0.7,0.4,0.9,1.7,0.0,0.6,10.7,68.0,0.0,0.4,0.0
229,Vukasin Jovanovic,2.0,1.7,1.0,0.2,1.6,0.8,0.3,0.0,0.0,1.0,0.0,0.3,0.0,0.9,0.0,0.3,0.4,1.0,0.3,50.3,88.3,0.0,2.8,0.0
230,Bruno Ecuele Manga,0.8,1.3,0.4,0.4,4.0,0.4,0.9,0.0,0.0,0.0,0.6,0.2,0.2,0.5,0.0,0.4,0.5,0.0,0.2,48.5,84.5,0.0,4.2,0.0
231,Daniel Congré,1.5,2.0,0.7,0.3,2.5,0.8,0.3,1.0,0.0,1.0,0.4,0.1,0.3,0.7,0.0,0.1,0.6,1.0,0.1,37.3,82.7,0.1,2.8,0.0
232,Sidy Sarr,1.6,0.7,1.5,0.1,0.8,1.0,0.1,0.0,0.0,2.0,1.0,0.5,0.4,0.4,0.1,0.3,0.7,2.0,0.5,23.9,70.5,0.0,1.6,0.0
233,Dylan Bronn,0.8,0.7,0.4,0.4,4.6,0.3,1.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.1,0.2,0.0,0.0,34.8,78.6,0.0,3.4,0.0
234,José Fonte,0.8,1.1,0.7,0.3,3.5,0.4,0.4,0.0,1.0,1.0,0.6,0.2,0.1,0.6,0.0,0.1,0.3,1.0,0.2,58.8,86.7,0.0,3.2,0.0
235,Frédéric Sammaritano,0.9,0.2,0.8,0.0,0.1,0.7,0.1,0.0,1.0,2.0,0.9,2.0,1.0,0.9,0.2,1.3,1.5,2.0,2.0,21.1,86.3,1.3,1.1,0.0
236,Laurent Koscielny,1.1,1.0,0.7,0.2,4.0,0.4,0.8,0.0,0.0,0.0,0.1,0.1,0.1,0.5,0.1,0.2,0.4,0.0,0.1,54.8,87.9,0.0,2.8,0.0
237,Mama Baldé,1.0,0.3,1.2,0.0,0.8,1.0,0.0,0.0,6.0,2.0,2.1,0.9,1.1,1.0,0.2,1.5,2.9,2.0,0.9,13.5,70.8,0.3,0.2,0.0
238,Irvin Cardona,0.6,0.0,1.2,0.0,0.3,1.1,0.0,0.0,6.0,3.0,2.4,0.9,0.7,0.6,0.1,1.5,2.5,3.0,0.9,19.5,65.6,0.1,0.8,0.0
239,Lamine Koné,1.7,1.4,0.9,0.2,2.6,0.3,0.3,0.0,1.0,0.0,0.4,0.2,0.4,0.6,0.1,0.3,0.5,0.0,0.2,40.7,80.9,0.1,3.7,0.0
240,Benjamin Lecomte,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,25.5,70.5,0.0,6.8,0.0
241,Jonathan Cafú,2.3,0.3,1.7,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,2.3,0.3,1.0,3.3,0.0,0.7,26.3,84.8,0.0,0.3,0.0
242,William Vainqueur,3.2,1.4,2.0,0.0,1.0,1.8,0.2,0.0,0.0,0.0,0.8,0.4,1.0,0.9,0.0,0.9,1.3,0.0,0.4,46.3,89.6,0.1,1.7,0.0
243,Haris Belkebla,1.9,2.3,1.3,0.0,0.8,0.8,0.2,0.0,0.0,0.0,0.3,0.4,0.8,1.4,0.0,0.8,1.0,0.0,0.4,36.8,86.2,0.0,2.0,0.0
244,Marshall Munetsi,1.6,0.7,1.1,0.0,1.2,0.4,0.4,0.0,0.0,2.0,0.2,0.3,0.9,0.8,0.0,0.5,1.0,2.0,0.3,22.2,77.5,0.1,1.3,0.0
245,Jean-Charles Castelletto,0.8,1.5,1.2,0.4,3.9,0.4,0.7,0.0,1.0,0.0,0.1,0.2,0.5,0.5,0.1,0.2,0.2,0.0,0.2,45.8,84.8,0.0,3.2,0.0
246,Loïck Landre,1.5,1.5,1.1,0.5,3.0,0.4,0.8,0.0,1.0,0.0,0.5,0.2,0.0,1.1,0.1,0.0,0.2,0.0,0.2,35.8,78.2,0.0,2.3,0.0
247,Steve Mandanda,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,26.2,62.7,0.0,4.7,0.0
248,Ibrahima Diallo,2.0,1.2,0.9,0.1,0.8,0.9,0.1,0.0,0.0,1.0,0.3,0.5,1.4,1.2,0.0,1.2,1.2,1.0,0.5,44.8,86.0,0.0,3.0,0.1
249,Jean Eudes Aholou,1.5,1.4,1.0,0.0,0.9,0.5,0.1,0.0,1.0,1.0,0.9,0.4,1.1,1.3,0.1,0.6,1.7,1.0,0.4,27.7,85.2,0.0,0.7,0.0
250,Luiz Gustavo,2.3,1.7,2.7,0.0,1.3,0.7,0.7,0.0,0.0,0.0,0.7,0.7,0.0,0.3,0.0,1.0,1.0,0.0,0.7,32.3,95.9,0.0,1.0,0.0
251,Benoît Costil,0.0,0.1,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,28.0,66.8,0.0,7.1,0.0
252,Jean-Ricner Bellegarde,1.7,0.9,1.3,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.8,0.9,1.4,1.3,0.0,1.2,1.7,0.0,0.9,27.9,86.6,0.3,2.2,0.0
253,Bafodé Diakité,1.4,1.3,0.3,0.3,4.6,0.4,0.6,0.0,2.0,0.0,0.6,0.1,0.3,0.3,0.0,0.1,0.2,0.0,0.1,39.8,87.1,0.1,1.8,0.0
254,Yassine Benzia,1.0,1.0,1.7,0.0,0.3,1.7,0.7,0.0,0.0,0.0,1.3,1.3,1.0,2.7,0.0,1.3,1.0,0.0,1.3,26.7,78.8,0.0,0.7,0.0
255,Clément Grenier,1.9,0.6,1.1,0.1,1.5,2.6,0.2,0.0,1.0,0.0,0.6,1.1,0.5,1.0,0.0,0.5,1.1,0.0,1.1,38.6,77.4,0.2,2.3,0.1
256,Adrien Hunou,0.9,0.2,0.8,0.0,0.2,0.7,0.0,0.0,8.0,1.0,1.2,0.6,0.2,1.5,0.2,1.0,1.8,1.0,0.6,13.2,75.9,0.1,0.2,0.0
