,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
369,Kyle Walker-Peters,24,Defender,Southampton,2649,1422,1227,England,30,16,14,0,0,0,2,2,0,0,0,9,6,3,34,18,16,4,0,0.07,0.07,0,0,0,0,1.16,78,88,662,1325,0.14,357,175,65,27,2.8,1.3,1.1,0.2,1.7,0.8,0.3,0,0,2,0.6,0.5,1.5,1.4,0.2,1.6,1.2,2,0.5,44.1,80.9,0.2,1.1,0
370,Kyron Gordon,19,Defender,Sheffield United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Leander Dendoncker,26,Midfielder,Wolverhampton Wanderers,2501,1231,1270,Belgium,33,18,15,1,1,0,0,0,0,0,0,10,5,5,30,16,14,4,0,0.04,0,0.04,0.07,0,2501,1.08,83,76,625,0,0.14,240,414,-1,12,1.6,0.8,0.9,0.2,1.5,0.9,0.5,1,1,0,0.9,0.5,0.2,0.4,0.1,0.3,0.9,0,0.5,36.5,85.5,0.1,1.3,0
372,Leandro Trossard,26,Forward,Brighton & Hove Albion,2620,1360,1260,Belgium,35,18,17,5,4,1,5,3,2,0,0,11,6,5,28,14,14,2,0,0.34,0.17,0.17,0.26,0.07,524,0.96,94,75,1310,524,0.07,103,78,-1,3,0.9,0.7,0.8,0,0.1,0.7,0.1,0,5,5,1.7,1.4,1.1,0.9,0.1,1.7,1.9,5,1.4,28.5,78.8,0.7,1.6,0
373,Lee Grant,38,Goalkeeper,Manchester United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Lee Peltier,34,Defender,West Bromwich Albion,229,136,93,England,4,2,2,0,0,0,0,0,0,0,0,0,0,0,8,6,2,1,0,0,0,0,0,0,0,3.14,29,57,229,0,0.39,-1,-1,-1,17,2.3,0.3,1,0,2.8,0,0.3,0,0,0,0,0.3,0.3,0,0,0,0.8,0,0.3,16.3,56.9,0.5,0.3,0
375,Leif Davis,21,Defender,Leeds United,31,13,18,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,-1,-1,-1,15,0,0.5,0.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,9.5,89.5,0,0.5,0
376,Leighton Clarkson,19,Midfielder,Liverpool,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Lewis Dunk,29,Defender,Brighton & Hove Albion,2933,1350,1583,England,33,15,18,5,1,4,0,0,0,0,0,11,6,5,36,16,20,7,2,0.15,0,0.15,0.07,0.23,587,1.1,81,89,326,0,0.28,116,375,50,4,0.9,1,0.7,0.7,3.2,0.2,0.6,1,5,0,1,0.3,0.2,0.6,0.1,0,0.4,0,0.3,67.4,89.4,0,5.5,0
378,Lewis Richards,0,Defender,Wolverhampton Wanderers,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Lewis Richardson,18,Forward,Burnley,3,0,3,England,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
380,Liam Cooper,29,Defender,Leeds United,2187,1170,1017,Scotland,25,13,12,1,0,1,0,0,0,0,0,6,3,3,37,16,21,5,1,0.04,0,0.04,0,0.09,2187,1.52,59,87,365,0,0.25,235,372,116,13,2.7,2.4,0.9,0.5,2.7,0.9,1.3,0,1,0,0.6,0,0.2,1.1,0,0,0.3,0,0,65.9,85.6,0,3.8,0
381,Liam Delap,0,Midfielder,Manchester City,39,39,0,England,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,9.23,10,39,0,0,0,-1,-1,-1,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,6,83.3,0,0,0
382,Liam Hughes,19,Goalkeeper,Liverpool,0,0,0,Northern Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Lucas Digne,28,Defender,Everton,2682,1350,1332,France,30,15,15,0,0,0,7,2,5,0,0,9,2,7,39,22,17,3,1,0.23,0.23,0,0,0,0,1.31,69,89,671,383,0.13,401,36,90,27,2.1,1,1.1,0.1,2.4,0.8,0.1,0,0,7,0.4,1.5,0.6,0.7,0.1,0.7,1.1,7,1.5,42.2,77.5,1.5,1.3,0
384,Lucas Rodrigues Moura da Silva,28,Midfielder,Tottenham Hotspur,1401,690,711,Brazil,30,13,17,3,2,1,4,2,2,0,0,10,5,5,16,8,8,1,0,0.45,0.26,0.19,0.26,0.13,467,1.03,88,47,1401,350,0.06,90,19,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Luka Milivojević,30,Midfielder,Crystal Palace,2364,1069,1295,Serbia,31,14,17,1,1,0,1,0,1,1,1,8,6,2,44,21,23,9,1,0.08,0.04,0.04,0.08,0,2364,1.68,54,76,236,2364,0.38,237,213,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Luke Ayling,29,Defender,Leeds United,3400,1690,1710,England,38,19,19,0,0,0,0,0,0,0,0,12,6,6,51,19,32,7,0,0,0,0,0,0,0,1.35,67,89,486,0,0.19,352,345,94,20,2.8,0.9,0.8,0.4,2,1,0.9,0,0,0,0.6,0.7,1.1,1.4,0.1,0.6,1.4,0,0.7,62.7,79,0.4,4.6,0.1
387,Luke Cundle,0,Midfielder,Wolverhampton Wanderers,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Luke Mbete-Tatu,17,Defender,Manchester City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Luke Shaw,26,Defender,Manchester United,2655,1328,1327,England,32,17,15,1,0,1,5,3,2,0,0,12,5,7,30,21,9,8,0,0.2,0.17,0.03,0,0.07,2655,1.02,89,83,332,531,0.27,255,77,38,15,1.4,0.6,1.3,0.1,1.2,0.5,0.3,1,1,5,0.3,2.3,1.1,0.9,0.1,0.7,0.8,5,2.3,50.3,85,1.8,0.9,0
390,Luke Thomas,0,Midfielder,Leicester City,971,409,562,England,14,7,7,1,0,1,0,0,0,0,0,2,2,0,17,9,8,2,0,0.09,0,0.09,0,0.16,971,1.58,57,69,486,0,0.19,166,358,-1,11,1.6,1.1,0.7,0.1,1.4,0.5,0.1,0,1,0,0.5,0.5,0.4,1.1,0,0.9,1.1,0,0.5,28.9,71.6,0.2,0.7,0
391,Lys Mousset,25,Forward,Sheffield United,289,80,209,France,11,4,7,0,0,0,0,0,0,0,0,0,0,0,10,2,8,0,0,0,0,0,0,0,0,3.11,29,26,0,0,0,283,265,-1,12,0.1,0,0.6,0,0.1,0.2,0,0,0,0,0.4,0.3,0.4,0.2,0.4,0.8,1.1,0,0.3,4,77.3,0,0.2,0
392,Mace Lewin Goodridge,21,Midfielder,Burnley,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Mahmoud Ibrahim Hassan,26,Midfielder,Aston Villa,1166,657,509,Egypt,21,12,9,2,2,0,1,1,0,0,0,9,4,5,14,11,3,0,0,0.23,0.08,0.15,0.27,0,583,1.08,83,56,0,1166,0,115,162,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Mamadou Sakho,31,Defender,Crystal Palace,275,90,185,France,4,1,3,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,0,0,0,0,0,0,0,2.29,39,69,0,0,0,373,378,158,17,0.8,0.8,0.5,0,2.8,0,0.5,0,0,0,0.3,0,0,0.3,0,0.3,0.8,0,0,23,88,0,1,0
395,Manuel Lanzini,28,Midfielder,West Ham United,558,331,227,Argentina,17,9,8,1,0,1,1,1,0,0,0,6,3,3,5,4,1,1,0,0.32,0.16,0.16,0,0.4,558,0.81,112,33,558,558,0.16,108,89,-1,14,0.5,0.4,0.4,0,0.3,0.4,0,0,1,1,0.7,0.6,0.4,0.6,0.2,0.5,0.8,1,0.6,21.8,90.5,0.1,0.5,0
396,Marc Albrighton,31,Midfielder,Leicester City,1741,886,855,England,31,15,16,1,1,0,5,2,3,0,0,11,6,5,22,12,10,2,0,0.31,0.26,0.05,0.1,0,1741,1.14,79,56,871,348,0.1,228,20,-1,10,1.1,0.5,0.3,0.1,0.6,0.9,0.1,0,1,5,0.7,1.2,1.2,0.6,0.1,0.9,1.1,5,1.2,24.2,73.3,0.7,1.3,0
397,Marcos Alonso,30,Defender,Chelsea,960,526,434,Spain,13,7,6,2,1,1,0,0,0,0,0,6,5,1,12,6,6,2,0,0.19,0,0.19,0.17,0.21,480,1.13,80,74,480,0,0.19,87,366,59,13,1,0.9,1,0,2.2,0.5,0.1,0,2,0,1.7,1.2,0.7,0.9,0.2,0.7,1,0,1.2,39.1,82.5,0.2,1.2,0
398,Marcus Rashford,23,Forward,Manchester United,2927,1497,1430,England,37,19,18,11,5,6,9,2,7,0,0,13,6,7,35,23,12,4,0,0.61,0.28,0.34,0.3,0.38,266,1.08,84,79,732,325,0.12,43,14,-1,2,0.5,0.2,0.7,0.1,0.3,0.5,0.1,0,11,9,2.1,1.2,2.2,1.1,0.7,1.4,2.1,9,1.2,32.1,82.1,0.2,0.9,0
399,Marek Rodák,24,Goalkeeper,Fulham,180,180,0,Slovakia,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,2.5,36,90,0,0,0,-1,-1,-1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,80.5,0,4,0
400,Mario Lemina,27,Midfielder,Fulham,1704,872,832,Gabon,28,14,14,1,0,1,0,0,0,0,0,7,4,3,25,14,11,5,0,0.05,0,0.05,0,0.11,1704,1.32,68,61,341,0,0.26,226,373,-1,12,2.2,1.1,1.1,0.1,0.7,0.8,0.2,0,1,0,0.7,0.4,0.9,0.5,0,0.8,0.9,0,0.4,31.7,83.5,0,1.7,0
401,Mark Gillespie,29,Goalkeeper,Newcastle United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,Mark Noble,34,Midfielder,West Ham United,705,343,362,England,21,12,9,0,0,0,0,0,0,0,0,6,3,3,14,6,8,1,0,0,0,0,0,0,0,1.79,50,34,705,0,0.13,318,307,-1,21,0.4,0.6,0.4,0,0.1,0.5,0.1,0,0,0,0,0.2,0.1,0.4,0,0.3,0.2,0,0.2,20.5,88.6,0.1,1.3,0
403,Martin Dúbravka,32,Goalkeeper,Newcastle United,1170,630,540,Slovakia,13,7,6,0,0,0,0,0,0,0,0,3,1,2,19,12,7,0,0,0,0,0,0,0,0,1.46,62,90,0,0,0,265,268,111,27,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,28.5,70.1,0,5.6,0
404,Martin Kelly,31,Defender,Crystal Palace,1,0,1,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66.7,0,0,0
405,Martin Ødegaard,22,Midfielder,Arsenal,866,440,426,Norway,14,7,7,1,1,0,2,1,1,0,0,4,2,2,12,8,4,0,0,0.31,0.21,0.1,0.2,0,866,1.25,72,62,0,433,0,149,49,-1,11,0.6,0.1,0.1,0,0.4,0.7,0,0,1,2,1.1,1.4,0.9,0.6,0.1,0.8,1,2,1.4,35.4,90.9,0.7,0.9,0
406,Marvelous Nakamba,27,Midfielder,Aston Villa,749,433,316,Zimbabwe,13,6,7,0,0,0,0,0,0,0,0,7,3,4,6,3,3,3,0,0,0,0,0,0,0,0.72,125,58,250,0,0.36,388,299,-1,13,1.7,1.3,0.6,0,0.6,0.4,0.4,0,0,0,0.2,0.2,0.3,0.8,0,0.2,0.6,0,0.2,21.9,84.2,0,0.6,0
407,Mason Greenwood,19,Midfielder,Manchester United,1824,1043,781,England,31,16,15,7,4,3,2,1,1,0,0,12,5,7,22,15,7,2,0,0.44,0.1,0.35,0.35,0.35,261,1.09,83,59,912,912,0.1,41,137,-1,4,0.4,0.2,0.5,0,0,0.5,0,0,7,2,2.2,0.5,1.2,0.6,0.1,0.9,1.1,2,0.5,23,85,0.2,0.8,0.1
408,Mason Holgate,24,Defender,Everton,2289,1181,1108,England,28,15,13,1,0,1,0,0,0,0,0,11,3,8,31,19,12,9,0,0.04,0,0.04,0,0.08,2289,1.22,74,82,254,0,0.35,231,262,78,10,2,1.3,1,0.3,2.9,1.1,0.5,0,1,0,0.2,0.3,0.3,1,0,0.2,0.5,0,0.3,39.4,79.1,0.2,3.1,0
409,Mason Mount,22,Midfielder,Chelsea,2891,1363,1528,England,36,18,18,6,1,5,5,3,2,1,0,17,9,8,30,14,16,2,0,0.34,0.16,0.19,0.07,0.29,482,0.93,96,80,1446,578,0.06,92,86,-1,3,2.1,0.9,1.4,0,0.3,1.2,0.1,0,6,5,2.3,2.4,1.2,1.2,0.1,1.1,1.6,5,2.4,47.3,86.5,1.7,1.6,0
410,Matěj Vydra,29,Forward,Burnley,1366,792,574,Czech Republic,28,13,15,3,2,1,2,0,2,0,0,6,1,5,23,13,10,0,0,0.33,0.13,0.2,0.23,0.16,455,1.52,59,49,0,683,0,86,108,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,Mateo Kovačić,27,Midfielder,Chelsea,1820,959,861,Croatia,27,14,13,0,0,0,1,1,0,0,0,12,8,4,24,11,13,4,0,0.05,0.05,0,0,0,0,1.19,76,67,455,1820,0.2,375,202,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Mateusz Bogusz,19,Midfielder,Leeds United,0,0,0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Mateusz Klich,31,Midfielder,Leeds United,2399,1219,1180,Poland,35,18,17,4,2,2,5,2,3,2,0,11,6,5,42,17,25,6,0,0.34,0.19,0.15,0.15,0.15,600,1.58,57,69,400,480,0.23,118,61,-1,6,1.1,0.3,1.3,0,0.4,1.3,0.1,0,4,5,1,1.3,0.4,0.6,0.2,0.6,1.1,5,1.3,41.9,82.3,0.3,1.5,0
414,Matheus Fellipe Costa Pereira,25,Forward,West Bromwich Albion,2582,1400,1182,Brazil,33,17,16,11,3,8,6,2,4,4,0,6,5,1,51,25,26,3,1,0.59,0.21,0.38,0.19,0.61,235,1.78,51,78,646,430,0.14,36,48,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Mathew Ryan,29,Goalkeeper,Arsenal,1260,630,630,Australia,14,7,7,0,0,0,0,0,0,0,0,3,1,2,20,10,10,1,0,0,0,0,0,0,0,1.43,63,90,1260,0,0.07,417,405,106,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Matt Doherty,29,Defender,Tottenham Hotspur,1238,564,674,Republic of Ireland,17,9,8,0,0,0,2,1,1,0,0,6,3,3,13,6,7,4,1,0.15,0.15,0,0,0,0,0.95,95,73,310,619,0.29,339,90,32,22,1.7,1.4,1.2,0.2,2.1,1.2,0.3,0,0,2,0.2,0.6,0.3,0.7,0,0.5,1.1,2,0.6,39.8,80.5,0.5,1.2,0
417,Matt Macey,26,Goalkeeper,Arsenal,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Matt Phillips,30,Midfielder,West Bromwich Albion,1828,936,892,Scotland,33,18,15,2,1,1,1,0,1,0,0,6,5,1,38,21,17,1,0,0.15,0.05,0.1,0.1,0.1,914,1.87,48,55,1828,1828,0.05,153,210,-1,7,0.5,0.3,0.9,0,0.8,0.5,0.1,0,2,1,0.7,0.8,0.7,0.2,0.2,0.8,1.6,1,0.8,14.5,74.3,0.6,0.4,0
419,Matt Ritchie,31,Midfielder,Newcastle United,1352,818,534,Scotland,18,10,8,0,0,0,2,1,1,0,0,4,2,2,22,15,7,2,0,0.13,0.13,0,0,0,0,1.46,61,75,676,676,0.13,327,107,-1,21,0.6,0.7,0.7,0.1,2.3,0.8,0.1,1,0,2,0.6,1.4,0.4,1.1,0.1,0.3,0.7,2,1.4,24.3,76,1.8,1.4,0
420,Matt Targett,25,Defender,Aston Villa,3405,1710,1695,England,38,19,19,0,0,0,2,1,1,0,0,15,7,8,42,27,15,7,0,0.05,0.05,0,0,0,0,1.11,81,90,486,1703,0.19,384,200,53,18,2.2,1.4,0.7,0.2,2.3,0.8,0.4,0,0,2,0.2,1,0.4,0.6,0,0.2,0.6,2,1,44.3,78,0.7,3.1,0
421,Matthew Longstaff,21,Midfielder,Newcastle United,377,180,197,England,5,2,3,0,0,0,0,0,0,0,0,1,1,0,8,2,6,0,0,0,0,0,0,0,0,1.91,47,75,0,0,0,288,261,-1,18,0.6,1.4,0.6,0.2,0.4,1.2,0,0,0,0,0,0.4,0.4,1,0,0.2,0.2,0,0.4,27.8,82.7,0.4,0.6,0
422,Matthew Lowton,32,Defender,Burnley,3060,1620,1440,England,34,18,16,1,0,1,1,0,1,0,0,10,3,7,46,26,20,5,0,0.06,0.03,0.03,0,0.06,3060,1.35,67,90,612,3060,0.15,249,225,96,8,1.6,1.6,0.6,0.3,2.3,1.2,0.4,0,1,1,0.6,0.8,0.8,0.4,0,0.3,1.1,1,0.8,35.1,68.8,0.4,3.2,0.1
423,Matty Cash,23,Midfielder,Aston Villa,2378,1149,1229,England,28,14,14,0,0,0,2,0,2,0,0,12,5,7,33,22,11,8,1,0.08,0.08,0,0,0,0,1.25,72,85,297,1189,0.3,385,157,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Max Harrison Sanders,22,Midfielder,Brighton & Hove Albion,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,Max Kilman,24,Defender,Wolverhampton Wanderers,1306,630,676,England,18,7,11,0,0,0,1,0,1,0,0,5,3,2,10,4,6,4,0,0.07,0.07,0,0,0,0,0.69,131,73,327,1306,0.28,390,174,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Max Lowe,24,Defender,Sheffield United,552,372,180,England,8,6,2,0,0,0,0,0,0,0,0,0,0,0,10,5,5,1,0,0,0,0,0,0,0,1.63,55,69,552,0,0.16,285,297,135,14,3.3,0.6,1.3,0.1,0.8,1.5,0.5,0,0,0,0.3,0.3,0.9,0.4,0,0.5,1,0,0.3,21.5,72.7,0.1,0.6,0
427,Max Meyer,25,Midfielder,Crystal Palace,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Max Thompson,19,Midfielder,Burnley,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,Maxime Le Marchand,31,Defender,Fulham,122,32,90,France,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.74,122,61,61,0,1.48,-1,-1,-1,19,1,0,1.5,1.5,1.5,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,42.5,91.8,0,4,0
430,Mbaye Diagne,29,Forward,West Bromwich Albion,1193,558,635,Senegal,16,8,8,3,2,1,2,2,0,0,0,4,3,1,16,4,12,2,0,0.38,0.15,0.23,0.32,0.14,398,1.21,75,75,597,597,0.15,76,92,-1,3,0.3,0.1,1.1,0,1,0.2,0.1,0,3,2,1.6,0.6,0.6,1.4,1.1,1.2,1.6,2,0.6,14.7,62.1,0.1,0.5,0
431,Meritan Shabani,22,Midfielder,Wolverhampton Wanderers,0,0,0,Kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,Michael Hector,29,Defender,Fulham,264,148,116,Jamaica,4,2,2,0,0,0,0,0,0,0,0,0,0,0,10,6,4,2,0,0,0,0,0,0,0,3.41,26,66,132,0,0.68,-1,-1,-1,26,0.8,0,1.3,0.3,1.5,1.3,0.5,0,0,0,0.3,0.3,0.8,0.8,0,0,0.8,0,0.3,46.5,79,0,5,0
433,Michael Keane,28,Defender,Everton,2990,1474,1516,England,35,17,18,3,2,1,1,0,1,0,0,11,3,8,40,21,19,4,0,0.12,0.03,0.09,0.12,0.06,997,1.2,75,85,748,2990,0.12,159,234,76,5,0.8,1.5,0.4,0.3,4.5,0.5,0.9,0,3,1,0.5,0.2,0.1,0.2,0,0.1,0.2,1,0.2,55.4,87.2,0,3.7,0
434,Michael Obafemi,21,Forward,Southampton,57,14,43,Republic of Ireland,4,1,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1.58,57,14,0,0,0,-1,-1,-1,21,0.3,0,0.3,0,0,0.3,0,0,0,0,0,0.3,0,0.8,0,0.5,0.3,0,0.3,3,100,0,0,0
435,Michael Verrips,24,Goalkeeper,Sheffield United,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,Michail Antonio,31,Midfielder,West Ham United,1984,958,1026,England,26,12,14,10,4,6,5,2,3,0,0,8,4,4,25,12,13,3,0,0.68,0.23,0.45,0.38,0.53,198,1.13,79,76,661,397,0.14,27,34,-1,1,0.3,0.3,1.1,0,0.3,0.2,0.1,0,10,5,2.4,1,1.7,1.5,0.6,1.9,3,5,1,17.4,68.2,0.1,0.5,0
437,Michał Karbownik,20,Midfielder,Brighton & Hove Albion,0,0,0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Michy Batshuayi,27,Forward,Crystal Palace,722,292,430,Belgium,18,7,11,2,1,1,1,0,1,0,0,1,1,0,13,6,7,0,0,0.37,0.12,0.25,0.31,0.21,361,1.62,56,40,0,722,0,66,112,-1,6,0.3,0.2,0.7,0,0.3,0.4,0.1,0,2,1,0.7,0.5,0.6,0.3,0.6,1.2,1.4,1,0.5,9.3,71.3,0.1,0.1,0
439,Miguel Ángel Almirón Rejala,27,Midfielder,Newcastle United,2437,1166,1271,Paraguay,34,17,17,4,4,0,1,0,1,0,0,6,2,4,46,20,26,3,0,0.18,0.04,0.15,0.31,0,609,1.7,53,72,812,2437,0.11,117,214,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,Miguel Azeez,0,Forward,Arsenal,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Mohamed Elneny,29,Midfielder,Arsenal,1542,763,779,Egypt,23,12,11,1,0,1,0,0,0,0,0,7,1,6,20,13,7,3,0,0.06,0,0.06,0,0.12,1542,1.17,77,67,514,0,0.18,203,338,-1,13,0.6,1,0.4,0,0.9,0.9,0.2,0,1,0,0.4,0.2,0.2,0.4,0,0.2,0.3,0,0.2,44,93,0,1.6,0
442,Mohamed Saïd Benrahma,25,Forward,West Ham United,1388,691,697,Algeria,30,15,15,1,0,1,6,3,3,0,0,8,5,3,18,9,9,0,0,0.45,0.39,0.06,0,0.13,1388,1.17,77,46,0,231,0,210,6,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Mohamed Salah,29,Forward,Liverpool,3082,1532,1550,Egypt,37,18,19,22,9,13,5,3,2,6,0,11,4,7,40,19,21,0,0,0.79,0.15,0.64,0.53,0.75,140,1.17,77,83,0,616,0,6,96,-1,1,0.5,0,0.6,0,0.3,0.2,0,0,22,5,3.4,1.5,1,0.6,0.4,2.2,3.1,5,1.5,34.1,83.7,0.2,0.6,0.1
