,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
175,Davide Faraoni,29,Defender,Hellas Verona,2895,1434,1461,Italy,34,16,18,4,1,3,7,4,3,0,0,7,3,4,36,18,18,8,0,0.34,0.22,0.12,0.06,0.18,724,1.12,80,85,362,414,0.25,158,58,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Davide Ghislandi,20,Defender,Atalanta,5,5,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0
177,Davide Masella,19,Midfielder,Benevento,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Davide Santon,30,Defender,Roma,587,216,371,Italy,10,4,6,0,0,0,1,1,0,0,0,3,2,1,11,3,8,3,0,0.15,0.15,0,0,0,0,1.69,53,59,196,587,0.46,440,112,138,29,0.4,0.4,1.1,0.8,0.1,0,0,1,0.5,0.5,0.7,0.3,0.1,0.2,0.8,1,0.5,23,90.9,0.3,0.9,0
179,Davide Zappacosta,29,Defender,Genoa,2048,1066,982,Italy,25,12,13,4,3,1,2,0,2,0,0,8,3,5,30,12,18,3,0,0.26,0.09,0.18,0.25,0.09,512,1.32,68,82,683,1024,0.13,122,182,71,5,1.3,0.7,0.9,1.5,0,0,4,2,1.6,0.5,1.3,0.8,0.3,0.9,1.7,2,0.5,32,83.6,0.6,0.8,0
180,Dejan Kulusevski,21,Midfielder,Juventus,1918,945,973,Sweden,35,17,18,4,3,1,3,0,3,0,0,7,6,1,20,10,10,7,0,0.33,0.14,0.19,0.29,0.09,480,0.94,96,55,274,639,0.33,117,121,-1,5,0.9,0.3,1.2,0.1,0,0,4,3,1,1.5,1.2,0.8,0.1,1.3,1.9,3,1.5,20,81.3,0.5,0.2,0.1
181,Dejan Vokič,25,Defender,Benevento,0,0,0,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Denis Mihai Drăguş,22,Forward,Crotone,171,99,72,Romania,9,3,6,0,0,0,0,0,0,0,0,1,0,1,3,2,1,1,0,0,0,0,0,0,0,1.58,57,19,171,0,0.53,-1,-1,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Denis Vavro,25,Defender,Lazio,31,0,31,Slovakia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.9,31,31,0,0,0,-1,-1,-1,11,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,100,0,1,0
184,Dennis Man,22,Midfielder,Parma,697,403,294,Romania,14,7,7,2,0,2,1,1,0,0,0,1,1,0,14,6,8,1,0,0.39,0.13,0.26,0,0.61,349,1.81,50,50,697,697,0.13,76,134,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Diego da Silva Farias,31,Forward,Spezia,1514,787,727,Brazil,29,16,13,4,2,2,2,1,1,0,0,3,1,2,29,14,15,5,0,0.36,0.12,0.24,0.23,0.25,379,1.72,52,52,303,757,0.3,90,145,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Diego Demme,29,Midfielder,Napoli,1596,635,961,Germany,24,10,14,2,1,1,3,1,2,0,0,9,3,6,12,3,9,6,0,0.28,0.17,0.11,0.14,0.09,798,0.68,133,67,266,532,0.34,168,97,-1,11,2.3,0.5,1.4,0.6,0,0,2,3,0.6,0.8,0.3,1.2,0,0.8,0.6,3,0.8,51.8,89.2,0,2.4,0
187,Diego Godín,35,Defender,Cagliari,2510,1170,1340,Uruguay,28,13,15,1,0,1,0,0,0,0,0,6,3,3,38,15,23,3,0,0.04,0,0.04,0,0.07,2510,1.36,66,90,837,0,0.11,265,348,81,11,2.1,2,1.1,4,0.9,0,1,0,0.4,0.3,0.6,1,0.1,0.1,0.3,0,0.3,55.2,83.6,0,4.7,0
188,Diego Laxalt,28,Midfielder,AC Milan,0,0,0,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Dimo Nikolaev Krastev,18,Defender,Fiorentina,0,0,0,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Dion Ruffo Luci,20,Midfielder,Bologna,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Djavan Anderson,26,Defender,Lazio,72,20,52,Netherlands,3,1,2,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,2.5,36,24,0,0,0,-1,-1,-1,20,0,0.3,0.3,0,0,0,0,0,0,0,0,0.3,0,0.3,0.3,0,0,7.7,78.3,0,0,0
192,Domenico Berardi,26,Forward,Sassuolo,2484,1352,1132,Italy,30,17,13,17,9,8,7,3,4,7,1,6,4,2,36,20,16,4,0,0.87,0.25,0.62,0.6,0.64,146,1.3,69,83,621,355,0.14,11,44,-1,1,1.4,0.9,1.4,1,0,0,17,7,3.8,1.9,1,2,0.1,1,1.8,7,1.9,39.4,80.5,1,2,0.2
193,Domenico Criscito,34,Defender,Genoa,1726,969,757,Italy,23,12,11,1,0,1,0,0,0,1,0,7,3,4,22,12,10,6,0,0.05,0,0.05,0,0.12,1726,1.15,78,75,288,0,0.31,252,330,45,10,1.9,1.9,1,2.2,0.6,0,1,0,0.3,0.3,0.2,1.1,0,0.2,0.4,0,0.3,44.2,82.3,0.2,3.3,0
194,Douglas Costa,30,Midfielder,Juventus,40,8,32,Brazil,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,-1,-1,-1,22,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,1,0,0.5,10.5,85.7,0.5,0.5,0
195,Dries Mertens,34,Forward,Napoli,1463,838,625,Belgium,29,15,14,9,6,3,8,5,3,0,0,12,4,8,16,9,7,2,0,1.05,0.49,0.55,0.64,0.43,163,0.98,91,50,732,183,0.12,21,3,-1,4,0.6,0.3,0.5,0.1,0,0,9,8,1.9,1.2,0.4,0.3,0.2,0.2,0.6,8,1.2,14.6,80.3,0.4,0.3,0
196,Drissa Camara,19,Midfielder,Parma,14,14,0,Côte d'Ivoire,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,12.86,7,14,0,0,0,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Dušan Vlahović,21,Forward,Fiorentina,2933,1515,1418,Serbia,37,19,18,21,11,10,3,2,1,6,0,8,5,3,51,22,29,1,0,0.74,0.09,0.64,0.65,0.63,140,1.56,58,79,2933,978,0.03,7,183,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Duván Zapata,30,Forward,Atalanta,2397,1237,1160,Colombia,37,19,18,15,9,6,9,7,2,1,0,10,6,4,31,16,15,0,0,0.9,0.34,0.56,0.65,0.47,160,1.16,77,65,0,266,0,20,15,-1,2,0.3,0.2,0.8,0.5,0.1,0,15,9,2.7,1.1,0.9,1.3,0.6,1.8,3.1,9,1.1,20.6,79.5,0.2,0.3,0
199,Ebenezer Annan,18,Defender,Bologna,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Ebrima Colley,21,Midfielder,Hellas Verona,718,350,368,Gambia,23,10,13,1,0,1,0,0,0,0,0,4,2,2,8,5,3,1,0,0.13,0,0.13,0,0.24,718,1,90,31,718,0,0.13,151,413,-1,14,0.5,0.3,0.6,0,0,0,1,0,0.7,0.3,0.8,0.8,0.3,0.8,1.5,0,0.3,10.5,75.1,0.1,0.1,0
201,Ebrima Darboe,20,Midfielder,Roma,326,170,156,Gambia,5,2,3,0,0,0,0,0,0,0,0,2,2,0,4,0,4,2,0,0,0,0,0,0,0,1.1,82,65,163,0,0.55,326,271,-1,25,1,1.6,0.6,0,0,0,0,0,0.6,0.4,0.6,0.6,0,0.2,0.6,0,0.4,52.8,93.9,0,3,0
202,Eddy Anthony Salcedo Mora,19,Forward,Hellas Verona,748,390,358,Italy,21,11,10,2,2,0,0,0,0,0,0,4,1,3,9,3,6,3,0,0.24,0,0.24,0.46,0,374,1.08,83,36,249,0,0.36,95,414,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Edin Džeko,35,Forward,Roma,1827,930,897,Bosnia and Herzegovina,27,12,15,7,4,3,3,2,1,0,1,7,5,2,31,10,21,2,0,0.49,0.15,0.34,0.39,0.3,261,1.53,59,68,914,609,0.1,59,115,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Edoardo Bove,19,Midfielder,Roma,10,10,0,Italy,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,100,0,0,0
205,Edoardo Goldaniga,27,Defender,Genoa,1853,868,985,Italy,25,11,14,0,0,0,1,1,0,0,0,6,1,5,34,16,18,8,0,0.05,0.05,0,0,0,0,1.65,55,74,232,1853,0.39,369,248,136,31,1.1,1.5,1.2,2.4,0.3,0,0,1,0.3,0.3,0.2,1,0,0.1,0.4,1,0.3,31.1,75.9,0.3,2,0
206,Edoardo Piana,17,Goalkeeper,Udinese,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Edoardo Vergani,20,Forward,Bologna,11,0,11,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,100,0,0,0
208,Eduard Dutu,20,Defender,Fiorentina,0,0,0,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Eduardo Henrique da Silva,26,Midfielder,Crotone,919,416,503,Brazil,18,9,9,1,1,0,0,0,0,0,0,1,0,1,28,10,18,4,0,0.1,0,0.1,0.22,0,919,2.74,33,51,230,0,0.39,178,363,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Eldor Shomurodov,26,Midfielder,Genoa,1674,754,920,Uzbekistan,31,15,16,8,5,3,1,1,0,0,0,9,3,6,23,12,11,1,0,0.48,0.05,0.43,0.6,0.29,209,1.24,73,54,1674,1674,0.05,41,237,-1,2,0.9,0.2,1.3,0.3,0.1,0,8,1,1.3,0.6,0.5,0.7,0.4,1,2.5,1,0.6,15.1,70,0.1,0.2,0
211,Elio Capradossi,25,Defender,Spezia,90,90,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,34,2,1,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0,45,82.2,0,1,0
212,Eljif Elmas,21,Midfielder,Napoli,713,375,338,FYR Macedonia,33,16,17,2,2,0,1,1,0,0,0,13,6,7,5,2,3,2,0,0.38,0.13,0.25,0.48,0,357,0.63,143,22,357,713,0.25,80,139,-1,12,0.5,0.1,0.3,0.2,0,0,2,1,0.4,0.4,0.4,0.2,0,0.3,0.5,1,0.4,10.5,90.8,0.1,0.2,0
213,Elseid Hysaj,27,Defender,Napoli,1771,833,938,Albania,24,13,11,0,0,0,2,2,0,0,0,10,4,6,17,8,9,2,0,0.1,0.1,0,0,0,0,0.86,104,74,886,886,0.1,336,174,11,21,1.2,1.3,0.7,1.8,0.2,0,0,2,0.3,0.6,0.9,0.8,0,0.3,1,2,0.6,44.1,84.6,0,2,0.1
214,Emanuel Quartsin Gyasi,27,Forward,Spezia,2856,1382,1474,Ghana,37,18,19,4,2,2,6,3,3,0,0,5,2,3,54,24,30,4,0,0.32,0.19,0.13,0.13,0.12,714,1.7,53,77,714,476,0.13,153,77,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Emanuel Vignato,20,Midfielder,Bologna,1193,539,654,Italy,31,14,17,1,0,1,4,3,1,0,0,5,3,2,26,14,12,4,0,0.38,0.3,0.08,0,0.14,1193,1.96,46,38,298,298,0.3,192,24,-1,11,0.6,0.3,0.4,0.2,0,0,1,4,0.7,0.8,0.7,0.4,0.1,0.4,0.5,4,0.8,20.3,77.9,0.5,0.7,0.1
216,Emil Audero Mulyadi,24,Goalkeeper,Sampdoria,3330,1620,1710,Italy,37,18,19,0,0,0,1,0,1,0,0,6,3,3,52,24,28,0,0,0.03,0.03,0,0,0,0,1.41,64,90,0,3330,0,353,266,92,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Emil Roback,18,Forward,AC Milan,0,0,0,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Emmanuel Gyabuaa,19,Midfielder,Atalanta,1,1,0,Italy,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0
219,Emmanuel Rivière,31,Forward,Crotone,632,255,377,France,21,11,10,1,0,1,1,1,0,0,0,1,0,1,16,1,15,2,0,0.28,0.14,0.14,0,0.24,632,2.28,40,30,316,632,0.28,148,117,-1,9,0.1,0,0.5,0,0,0,1,1,0.6,0.2,0.2,0.9,0,0.4,0.9,1,0.2,7,73.5,0,0.1,0
220,Enrico Salvatore Di Gesù,19,Midfielder,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Enzo Sandro Sédjro Kouêmahô Adeagbo,19,Defender,Lazio,0,0,0,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Erick Pulgar,32,Forward,Fiorentina,1998,869,1129,Chile,31,14,17,1,1,0,3,2,1,0,0,7,3,4,29,11,18,8,0,0.18,0.14,0.05,0.1,0,1998,1.31,69,64,250,666,0.36,248,118,-1,10,1.3,1.3,0.7,1.3,0.3,0,1,3,0.5,0.7,0.4,0.7,0,0.2,0.8,3,0.7,34.5,85.1,0.7,2.1,0
223,Erick Steven Ferigra Burnham,22,Defender,Torino,0,0,0,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Ernesto Torregrossa,29,Forward,Sampdoria,166,60,106,Italy,6,3,3,1,1,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0.54,0,0.54,1.5,0,166,0.54,166,28,0,0,0,-1,-1,-1,12,0.2,0.2,1.2,0.2,0,0,1,0,0.7,0.5,0.5,0.2,0.5,0.8,1.3,0,0.5,7.2,74.4,0,0.2,0
225,Fabián,25,Midfielder,Napoli,2576,1326,1250,Spain,33,17,16,3,2,1,1,1,0,0,0,11,4,7,30,16,14,1,0,0.14,0.03,0.1,0.14,0.07,859,1.05,86,78,2576,2576,0.03,176,259,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Fabio Depaoli,24,Midfielder,Atalanta,1392,671,721,Italy,22,11,11,0,0,0,0,0,0,0,0,2,1,1,34,14,20,2,0,0,0,0,0,0,0,2.2,41,63,696,0,0.13,354,376,-1,22,1.7,0.8,1.1,2.1,0.3,1,0,0,0.5,0.5,0.3,0.5,0.1,0.5,0.7,0,0.5,21.1,71.2,0.5,1.6,0
227,Fabio Depaoli,24,Midfielder,Atalanta,1392,671,721,Italy,22,11,11,0,0,0,0,0,0,0,0,2,1,1,34,14,20,2,0,0,0,0,0,0,0,2.2,41,63,696,0,0.13,354,376,-1,22,0.6,0.6,1,0.4,0,0,0,0,0,0.6,0.2,0.2,0,0.6,1,0,0.6,17,82.4,0,0.4,0
228,Fabio Depaoli,24,Midfielder,Atalanta,1392,671,721,Italy,22,11,11,0,0,0,0,0,0,0,0,2,1,1,34,14,20,2,0,0,0,0,0,0,0,2.2,41,63,696,0,0.13,354,376,-1,22,0.5,0.5,2.5,0.5,0,0,0,0,1,0.5,0.5,1,1,0,2,0,0.5,7,71.4,0,0.5,0
229,Fabio Pisacane,35,Defender,Cagliari,226,13,213,Italy,5,2,3,0,0,0,0,0,0,0,0,1,1,0,4,0,4,1,0,0,0,0,0,0,0,1.59,57,45,226,0,0.4,-1,-1,-1,25,0.6,0.2,0.4,1.6,1,0,0,0,0,0,0,0,0,0.2,0,0,0,18,85.6,0,0.6,0
230,Fabio Ponsi,20,Defender,Fiorentina,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Fabio Quagliarella,38,Forward,Sampdoria,2212,1126,1086,Italy,33,16,17,13,6,7,1,1,0,2,1,6,3,3,32,17,15,1,0,0.57,0.04,0.53,0.48,0.58,170,1.3,69,67,2212,2212,0.04,28,258,-1,1,0.4,0.2,0.8,0.3,0,0,13,1,2.5,0.6,0.5,1.1,0.5,1,1.8,1,0.6,15.2,71.1,0.1,0.6,0
232,Fabrizio Alastra,23,Goalkeeper,Parma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Fabrizio Caligara,21,Midfielder,Cagliari,177,74,103,Italy,10,5,5,0,0,0,0,0,0,0,0,1,1,0,5,4,1,1,0,0,0,0,0,0,0,2.54,35,18,177,0,0.51,-1,-1,-1,26,0.6,0.3,1,0.2,0.2,0,0,0,0,0.2,0.1,0.2,0,0.3,0.5,0,0.2,5.1,76.5,0.3,0.3,0
234,Faouzi Ghoulam,30,Defender,Napoli,283,218,65,Algeria,11,5,6,0,0,0,0,0,0,0,0,2,2,0,3,2,1,1,0,0,0,0,0,0,0,0.95,94,26,283,0,0.32,333,450,21,15,0.5,0.3,0.2,0.1,0.2,0,0,0,0.3,0.6,0,0.6,0.1,0.3,0.3,0,0.6,19,87.6,0.7,0.4,0
235,Federico Artioli,20,Midfielder,Sassuolo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Federico Barba,27,Defender,Benevento,2663,1312,1351,Italy,32,16,16,0,0,0,2,2,0,0,0,6,2,4,51,26,25,8,0,0.07,0.07,0,0,0,0,1.72,52,83,333,1332,0.27,324,219,141,24,1,1.5,0.8,2.8,0.6,1,0,2,0.4,0.4,0.2,0.3,0,0.2,0.4,2,0.4,37,80,0.2,2,0
237,Federico Bernardeschi,27,Forward,Juventus,959,519,440,Italy,27,13,14,0,0,0,2,1,1,0,0,7,5,2,10,5,5,3,0,0.19,0.19,0,0,0,0,0.94,96,36,320,480,0.28,313,79,-1,17,0.3,0.5,0.5,0.2,0.1,0,0,2,0.5,0.9,0.8,0.6,0.1,0.4,1,2,0.9,17.5,83.9,1,0.9,0
238,Federico Bonazzoli,24,Forward,Torino,683,377,306,Italy,22,11,11,2,1,1,3,3,0,0,0,2,1,1,21,13,8,2,0,0.66,0.4,0.26,0.24,0.29,342,2.77,33,31,342,228,0.26,77,7,-1,8,0.3,0.1,0.6,0.2,0,0,2,2,1.1,0.2,0.4,1,0.2,0.4,0.8,2,0.2,7.7,83.8,0,0.6,0
239,Federico Bonazzoli,24,Forward,Torino,683,377,306,Italy,22,11,11,2,1,1,3,3,0,0,0,2,1,1,21,13,8,2,0,0.66,0.4,0.26,0.24,0.29,342,2.77,33,31,342,228,0.26,77,7,-1,8,0,0,1.5,0,0,0,0,1,2,1,1,1,0,1.5,1.5,1,1,13,73.1,0,1,0
240,Federico Brancolini,20,Goalkeeper,Fiorentina,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Federico Ceccherini,29,Defender,Hellas Verona,2019,1004,1015,Italy,28,14,14,0,0,0,0,0,0,0,0,6,2,4,28,13,15,10,0,0,0,0,0,0,0,1.25,72,72,202,0,0.45,298,291,58,19,1.3,2.3,1.7,5,1.7,1,0,0,0,0,0,1,0,0,0.7,0,0,38,86,0,2.7,0
242,Federico Ceccherini,29,Defender,Hellas Verona,2019,1004,1015,Italy,28,14,14,0,0,0,0,0,0,0,0,6,2,4,28,13,15,10,0,0,0,0,0,0,0,1.25,72,72,202,0,0.45,298,291,58,19,0.6,1.6,1.9,2.4,0.3,0,0,0,0.5,0.2,0.4,1.3,0,0.2,0.6,0,0.2,35.7,80.9,0,1.9,0
243,Federico Chiesa,23,Forward,Juventus,2468,1307,1161,Italy,33,17,16,9,3,6,9,3,6,0,0,7,5,2,28,13,15,4,1,0.66,0.33,0.33,0.21,0.47,274,1.02,88,75,494,274,0.18,60,18,-1,3,1.6,0.4,1,0.5,0,0,8,8,2,1.5,1.6,1.2,0.4,0.8,1.3,8,1.5,23.1,80.4,0.7,1,0.1
244,Federico Chiesa,23,Forward,Juventus,2468,1307,1161,Italy,33,17,16,9,3,6,9,3,6,0,0,7,5,2,28,13,15,4,1,0.66,0.33,0.33,0.21,0.47,274,1.02,88,75,494,274,0.18,60,18,-1,3,2,0.3,0.7,0.7,0.3,0,1,1,3.3,1.7,2,1,0.7,1.7,1.7,1,1.7,29.3,79.5,1.3,2,0
245,Federico Dimarco,23,Defender,Hellas Verona,2615,1378,1237,Italy,35,19,16,5,3,2,3,3,0,0,0,6,3,3,34,20,14,6,0,0.28,0.1,0.17,0.2,0.15,523,1.17,77,75,436,872,0.21,123,171,48,2,0.9,1.3,0.9,1.3,0.3,0,5,3,1.1,2.1,0.3,1.4,0.2,0.3,0.8,3,2.1,42.1,75.7,2.1,2.5,0
246,Federico Fazio,34,Defender,Roma,407,155,252,Argentina,6,3,3,1,0,1,0,0,0,0,0,3,2,1,7,2,5,2,0,0.22,0,0.22,0,0.36,407,1.55,58,68,204,0,0.44,104,345,120,10,0.5,1.2,1,2.8,0.5,0,1,0,0.5,0.2,0.5,0.5,0,0.2,0.3,0,0.2,52,86.9,0,1.8,0
247,Federico Javier Santander Mereles,30,Forward,Bologna,34,14,20,Paraguay,4,2,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2.65,2.65,0,0,0,0,2.65,34,9,0,34,0,-1,-1,-1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Federico Marchetti,38,Goalkeeper,Genoa,335,90,245,Italy,4,1,3,0,0,0,0,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0,0,2.96,30,84,0,0,0,377,431,186,21,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,80.8,0,3.8,0
249,Federico Mattiello,26,Defender,Spezia,35,35,0,Italy,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,32,68.8,0,4,0
250,Federico Peluso,37,Defender,Sassuolo,204,7,197,Italy,7,2,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,0,1.76,51,29,204,0,0.44,-1,-1,-1,15,0.1,0.4,0.3,1.7,0.3,0,0,0,0,0,0,0.1,0,0.3,0,0,0,23.3,92.6,0,0.7,0
251,Federico Ravaglia,21,Goalkeeper,Bologna,360,270,90,Italy,4,3,1,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0,0,0,0,0,0,0,0,2.5,36,90,0,0,0,302,279,183,17,0,0,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,82.5,0,4,0
252,Federico Ricci,27,Midfielder,Sassuolo,3,0,3,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,100,0,0,0
