,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
0,Aaron Kamardin,19,Defender,Olympique Marseille,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Aaron Leya Iseka,23,Forward,Metz,1010,609,401,Belgium,21,12,9,4,1,3,0,0,0,2,1,6,2,4,15,10,5,4,0,0.36,0,0.36,0.15,0.67,253,1.34,67,48,253,0,0.36,44,267,-1,3,0.3,0,1.2,0.3,0.1,0,4,0,1,0.6,0.5,0.6,0.1,0.9,1.7,0,0.6,9,75,0,0.2,0
2,Abdou Diallo,25,Defender,PSG,1488,716,772,France,22,10,12,0,0,0,1,0,1,0,0,12,5,7,10,4,6,4,2,0.06,0.06,0,0,0,0,0.6,149,68,298,1488,0.3,308,194,8,24,0.7,1.1,0.8,1.5,0.4,0,0,1,0.2,0,0.8,0.4,0,0,0.7,1,0,51.3,93.1,0.2,2.1,0
3,Abdoulaye Bakayoko,0,Defender,Saint-Étienne,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Abdoulaye Bamba,31,Defender,Angers SCO,1350,643,707,Côte d'Ivoire,16,8,8,0,0,0,0,0,0,0,0,5,2,3,22,9,13,2,0,0,0,0,0,0,0,1.47,61,84,675,0,0.13,366,361,115,30,1.7,1.2,0.9,1.6,0.1,0,0,0,0.1,0.5,0.3,0.4,0,0.2,0.8,0,0.5,40.5,79.2,0.4,1.6,0.1
5,Abdoulaye Ousame,21,Defender,Strasbourg,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Abdoulaye Sidibe,19,Forward,Saint-Étienne,10,0,10,Mali,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,9,10,10,10,0,9,-1,-1,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Abdoulaye Sylla,0,Defender,Nantes,6,6,0,France,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,6,3,0,0,0,-1,-1,-1,25,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
8,Abdoulaye Touré,27,Midfielder,Nantes,1681,881,800,France,29,15,14,2,1,1,2,1,1,1,0,2,1,1,28,15,13,2,0,0.21,0.11,0.11,0.1,0.11,841,1.5,60,58,841,841,0.11,155,127,-1,8,1,0.8,0.7,0.6,0.1,0,2,2,0.9,0.5,0.7,1,0,0.6,1,2,0.5,32.3,85.1,0.1,1.2,0.1
9,Abdul Majeed Waris,29,Forward,Strasbourg,546,155,391,Ghana,15,7,8,1,1,0,0,0,0,1,0,5,3,2,9,1,8,0,0,0.16,0,0.16,0.58,0,546,1.48,61,36,0,0,0,128,419,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Aboubakar Kamara,26,Forward,Dijon,560,243,317,France,10,5,5,1,0,1,0,0,0,0,0,2,1,1,9,3,6,2,1,0.16,0,0.16,0,0.28,560,1.45,62,56,187,0,0.48,129,277,-1,11,0.3,0,1.4,0.2,0,0,1,0,1.1,0.7,0.8,1.7,0.1,1.6,1.8,0,0.7,13.3,73.7,0.5,0.4,0
11,Adam Oudjani,19,Midfielder,Lens,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Adama Traore,26,Forward,Metz,0,0,0,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Adil Aouchiche,19,Midfielder,Saint-Étienne,1739,866,873,France,34,16,18,2,1,1,5,3,2,0,0,10,4,6,24,12,12,2,0,0.36,0.26,0.1,0.1,0.1,870,1.24,72,51,870,348,0.1,165,34,-1,9,1.1,0.3,0.6,0.2,0,0,2,5,0.8,1.7,1,0.9,0,0.8,1.8,5,1.7,20,76.7,1.4,1.2,0.1
14,Adil Ben Achour,19,Forward,Montpellier,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Adilson Malanda,19,Defender,Nîmes,18,18,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,10,9,18,0,0,0,-1,-1,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Adrián Andrés Cubas,25,Midfielder,Nîmes,2252,962,1290,Argentina,27,12,15,1,1,0,0,0,0,0,0,6,1,5,44,22,22,6,1,0.04,0,0.04,0.09,0,2252,1.76,51,83,375,0,0.24,244,320,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Adrian Grbic,24,Midfielder,Lorient,945,428,517,Austria,33,16,17,4,2,2,0,0,0,3,0,3,2,1,18,8,10,2,0,0.38,0,0.38,0.42,0.35,236,1.71,53,29,473,0,0.19,40,410,-1,4,0.2,0.2,0.7,0.2,0,0,4,0,1,0.1,0.1,0.5,0,0.3,0.8,0,0.1,6.2,61.5,0,0,0
18,Adrien Hunou,27,Midfielder,Rennes,580,336,244,France,20,11,9,4,2,2,0,0,0,0,0,5,2,3,5,4,1,1,0,0.62,0,0.62,0.54,0.74,145,0.78,116,29,580,0,0.16,8,339,-1,4,0.3,0.1,0.4,0.1,0,0,4,0,1.1,0.3,0.1,0.4,0.1,0.2,0.9,0,0.3,9.5,78.8,0,0.1,0
19,Adrien Lebeau,22,Defender,Strasbourg,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Adrien Louveau,0,Midfielder,Lens,7,0,7,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0
21,Adrien Thomasson,27,Midfielder,Strasbourg,2638,1521,1117,France,37,19,18,5,3,2,1,1,0,0,0,10,5,5,40,25,15,8,1,0.2,0.03,0.17,0.18,0.16,528,1.36,66,71,330,2638,0.27,122,234,-1,3,1,0.6,1.4,0,0.1,0,5,1,1.3,1,0.6,1.2,0.2,1.3,2,1,1,29.2,78,0.2,1.2,0
22,Adrien Truffert,19,Forward,Rennes,1956,969,987,France,29,15,14,1,1,0,3,1,2,0,0,9,4,5,22,13,9,3,0,0.18,0.14,0.05,0.09,0,1956,1.01,89,67,652,652,0.14,243,101,-1,10,1.3,0.6,0.8,1.1,0.2,0,1,3,0.8,0.7,0.6,0.9,0,0.5,1.1,3,0.7,36,87,0.4,0.9,0
23,Ahmad Toure Ngouyamsa Nounchil,20,Defender,Dijon,157,90,67,Cameroon,3,1,2,0,0,0,0,0,0,0,0,1,0,1,4,1,3,1,0,0,0,0,0,0,0,2.29,39,52,157,0,0.57,-1,-1,-1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Ahoueke Denkey,20,Midfielder,Nîmes,525,237,288,France,10,5,5,1,1,0,1,1,0,0,0,3,1,2,7,4,3,3,0,0.34,0.17,0.17,0.38,0,525,1.2,75,53,175,525,0.51,115,73,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Aimen Moueffek,20,Midfielder,Saint-Étienne,734,291,443,France,19,8,11,0,0,0,0,0,0,0,0,6,1,5,16,7,9,3,0,0,0,0,0,0,0,1.96,46,39,245,0,0.37,288,289,-1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Alban Lafont,22,Goalkeeper,Nantes,3420,1710,1710,France,38,19,19,0,0,0,0,0,0,0,0,5,2,3,54,29,25,2,0,0,0,0,0,0,0,1.42,63,90,1710,0,0.05,352,348,107,13,0,0,0,0.8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,26.1,53.6,0,5.8,0
27,Aleksandar Radovanović,27,Defender,Lens,90,0,90,Serbia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,23,90,0,0,0,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Aleksandr Golovin,25,Midfielder,Monaco,1071,497,574,Russia,21,9,12,5,1,4,9,7,2,0,0,12,5,7,8,3,5,2,0,1.18,0.76,0.42,0.18,0.63,214,0.67,134,51,536,119,0.17,35,1,-1,6,1.3,0.5,0.9,0.1,0,0,5,9,1.3,1.7,0.9,0.6,0.1,0.6,1.4,9,1.7,22.5,76.5,1.5,0.5,0.2
29,Alessandro Florenzi,30,Midfielder,PSG,1543,733,810,Italy,21,10,11,2,1,1,1,0,1,0,0,10,4,6,12,7,5,1,0,0.17,0.06,0.12,0.12,0.11,772,0.7,129,73,1543,1543,0.06,149,200,-1,10,1.1,0.8,0.5,1,0,0,2,1,1,0.9,0.2,0.3,0.1,0.1,0.4,1,0.9,39.7,83.7,1.2,1.5,0
30,Alexander Djiku,26,Defender,Strasbourg,2553,1296,1257,France,30,15,15,0,0,0,0,0,0,0,0,10,5,5,35,18,17,8,0,0,0,0,0,0,0,1.23,73,85,319,0,0.28,411,418,78,16,2,3,1.7,3.3,0.3,0,0,0,0.5,0.1,0.2,1.2,0.1,0.2,0.3,0,0.1,44.6,84.5,0,3.8,0
31,Alexandre Letellier,30,Goalkeeper,PSG,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Alexandre Mendy,27,Forward,Bordeaux,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Alexandre Oukidja,33,Goalkeeper,Metz,3060,1620,1440,France,34,18,16,0,0,0,0,0,0,0,0,8,4,4,35,22,13,4,1,0,0,0,0,0,0,1.03,87,90,612,0,0.15,391,387,39,17,0,0,0,0.9,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,25.1,59.4,0,7.6,0
34,Alexandre Pierre,20,Goalkeeper,Strasbourg,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Alexis Claude Maurice,23,Forward,Nice,1908,1110,798,France,30,17,13,4,3,1,5,5,0,0,0,5,3,2,34,19,15,2,0,0.42,0.24,0.19,0.24,0.11,477,1.6,56,64,954,382,0.09,109,41,-1,4,1.3,0.5,0.8,0.1,0.1,0,4,5,1.1,1.2,1.6,1.8,0,1.4,2.1,5,1.2,23,84.5,0.6,0.5,0
36,Alexis Flips,21,Forward,Reims,41,24,17,France,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,2.2,0,5.29,41,0,0,21,0,0,0,-1,-1,-1,12,0,0,0.5,0.5,0,0,1,0,1,0,0,0.5,0,0,2.5,0,0,6,75,0,0.5,0
37,Alexis Trouillet,20,Midfielder,Nice,106,48,58,France,5,3,2,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,2.55,35,21,0,0,0,-1,-1,-1,30,1,0.6,0.4,0,0,0,0,0,0.4,0.4,0.8,0.8,0,0.6,0.6,0,0.4,13,87.7,0,1,0
38,Alfred Gomis,27,Goalkeeper,Rennes,2430,1260,1170,Senegal,27,14,13,0,0,0,0,0,0,0,0,5,3,2,32,14,18,1,0,0,0,0,0,0,0,1.19,76,90,2430,0,0.04,357,351,69,22,0,0.1,0,0.8,0,0,0,0,0,0,0,0.1,0,0,0,0,0,24.9,75,0,4,0
39,Alfred Gomis,27,Goalkeeper,Rennes,2430,1260,1170,Senegal,27,14,13,0,0,0,0,0,0,0,0,5,3,2,32,14,18,1,0,0,0,0,0,0,0,1.19,76,90,2430,0,0.04,357,351,69,22,0.2,0.2,0,1.8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,31.2,59.6,0,7.2,0
40,Álvaro,31,Defender,Olympique Marseille,2834,1505,1329,Spain,32,17,15,1,1,0,3,0,3,0,0,6,2,4,35,20,15,14,0,0.13,0.1,0.03,0.06,0,2834,1.11,81,89,202,945,0.44,266,141,55,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Amadou Traore,19,Forward,Bordeaux,285,113,172,France,19,9,10,0,0,0,1,0,1,0,0,4,2,2,4,2,2,0,0,0.32,0.32,0,0,0,0,1.26,71,15,0,285,0,296,16,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Ambroise Oyongo Bitolo,30,Defender,Montpellier,553,225,328,Cameroon,13,7,6,1,1,0,1,0,1,0,0,3,0,3,10,8,2,1,0,0.33,0.16,0.16,0.4,0,553,1.63,55,43,553,553,0.16,130,81,131,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Amine Gouiri,21,Forward,Nice,2752,1324,1428,France,34,17,17,12,8,4,7,2,5,4,0,9,3,6,40,23,17,5,0,0.62,0.23,0.39,0.54,0.25,229,1.31,69,81,550,393,0.16,39,44,-1,1,0.9,0.5,1.3,0.5,0.2,0,12,7,2.4,1.5,1.5,1.1,0.2,1.6,2.4,7,1.5,30.9,79.6,0.5,0.9,0.1
44,Amir Arli,18,Midfielder,Dijon,0,0,0,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Amjhad Nazih,19,Goalkeeper,Nîmes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Anastasios Donis,24,Forward,Reims,97,97,0,Greece,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.93,97,32,49,0,1.86,-1,-1,-1,13,1.3,0,1,0,0,0,0,0,0.3,0,0,0,1,0,1.3,0,0,6.3,57.9,0.3,0,0
47,Ander Herrera,31,Midfielder,PSG,1845,881,964,Spain,31,15,16,1,0,1,3,2,1,0,0,16,7,9,10,5,5,6,0,0.2,0.15,0.05,0,0.09,1845,0.49,185,60,308,615,0.29,238,94,-1,16,1.7,1,1,0.6,0.2,0,1,3,0.7,0.8,0.4,0.5,0,0.3,0.8,3,0.8,55.4,91.1,0.1,1.4,0.2
48,Andreaw Gravillon,23,Defender,Lorient,2274,1080,1194,Guadeloupe,26,12,14,2,2,0,2,1,1,0,0,4,3,1,40,18,22,4,1,0.16,0.08,0.08,0.17,0,1137,1.58,57,87,455,1137,0.2,201,167,125,8,1,2.3,0.7,4.2,1.2,1,2,2,0.5,0.3,0.3,1.4,0,0.2,0.6,2,0.3,46.2,74.9,0.2,3.2,0
49,Andrei Girotto,29,Midfielder,Nantes,2664,1365,1299,Brazil,34,16,18,1,1,0,1,1,0,0,0,5,2,3,40,22,18,4,1,0.07,0.03,0.03,0.07,0,2664,1.35,67,78,533,2664,0.17,257,243,-1,11,1.9,1.7,0.9,3,0.4,0,1,1,0.9,0.3,0.1,0.7,0,0.1,0.4,1,0.3,43.2,80.1,0.1,2.1,0
50,Andy Delort,29,Forward,Montpellier,2494,1250,1244,France,30,15,15,15,8,7,9,4,5,0,1,4,1,3,42,24,18,4,0,0.87,0.32,0.54,0.58,0.51,166,1.52,59,83,624,277,0.14,14,18,-1,2,0.4,0.1,1.8,1.1,0,0,15,9,3,1.8,1,1.4,0.6,0.8,2.5,9,1.8,26.3,62.5,1,1.1,0
51,Andy Diouf,18,Midfielder,Rennes,11,11,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,0,8.18,-1,-1,-1,31,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100,0,0,0
52,Andy Pelmard,21,Defender,Nice,1202,608,594,France,19,9,10,0,0,0,0,0,0,0,0,6,1,5,20,12,8,1,0,0,0,0,0,0,0,1.5,60,63,1202,0,0.07,431,440,117,27,0.9,1.1,0.9,1.6,0.2,0,0,0,0.1,0.1,0.5,0.3,0,0.3,0.8,0,0.1,45.3,90.8,0,1.6,0
53,Ángel Di María,33,Midfielder,PSG,1863,968,895,Argentina,27,14,13,5,3,2,9,5,4,0,0,14,8,6,12,5,7,1,0,0.68,0.43,0.24,0.28,0.2,373,0.58,155,69,1863,207,0.05,87,6,-1,6,1,0.2,0.4,0.2,0,0,4,9,2.2,2.6,1.5,1,0.3,0.8,2.1,9,2.6,36.8,81.2,1.8,2.1,0.3
54,Angelo Fulgini,24,Midfielder,Angers SCO,2739,1369,1370,France,33,17,16,7,4,3,3,0,3,1,0,8,3,5,43,19,24,4,0,0.33,0.1,0.23,0.26,0.2,391,1.41,64,83,685,913,0.13,90,148,-1,1,0.7,0.5,0.9,0.3,0,0,7,4,2,1.7,2.5,4,0.1,2.1,3,4,1.7,45.7,83.2,0.9,2.1,0.2
55,Aníbal Hernán Chalá Ayoví,25,Defender,Dijon,743,338,405,Ecuador,13,6,7,0,0,0,0,0,0,0,0,1,1,0,17,6,11,0,0,0,0,0,0,0,0,2.06,44,57,0,0,0,380,406,164,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Ansou Sow,21,Forward,Lens,5,5,0,Senegal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0
57,Anthony Briançon,26,Midfielder,Nîmes,1226,506,720,France,16,8,8,0,0,0,0,0,0,0,0,4,1,3,24,11,13,4,0,0,0,0,0,0,0,1.76,51,77,307,0,0.29,282,295,-1,23,0.8,2.1,0.6,3.6,0.8,0,0,0,0.3,0.3,0.1,0.6,0.1,0,0.2,0,0.3,52.4,85.1,0.1,6.2,0
58,Anthony Caci,24,Midfielder,Strasbourg,2807,1485,1322,France,33,18,15,0,0,0,2,1,1,0,0,9,5,4,42,23,19,0,0,0.06,0.06,0,0,0,0,1.35,67,85,0,1404,0,425,201,-1,21,2.4,1.7,1,1.4,0.1,0,0,2,0.2,0.6,0.8,0.4,0,0.5,1.1,2,0.6,46.2,77,0.5,5,0
59,Anthony Limbombe Ekango,27,Forward,Nantes,0,0,0,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Anthony Lopes,30,Goalkeeper,Olympique Lyonnais,3420,1710,1710,Portugal,38,19,19,0,0,0,0,0,0,0,0,11,6,5,41,21,20,2,0,0,0,0,0,0,0,1.08,83,90,1710,0,0.05,439,430,48,18,0,0,0.1,0.7,0,2,0,0,0,0,0,0.2,0,0,0,0,0,26.2,79.5,0,5.3,0
61,Anthony Modeste,33,Forward,Saint-Étienne,292,232,60,France,7,5,2,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0.31,292,42,292,0,0.31,270,274,-1,23,0.3,0,0.7,0.4,0.1,0,0,0,1.3,0.4,0,0.3,0,0.3,1.6,0,0.4,7.6,60.4,0,0,0
62,Anthony Racioppi,22,Goalkeeper,Dijon,1890,990,900,Switzerland,21,11,10,0,0,0,0,0,0,0,0,3,2,1,30,15,15,0,0,0,0,0,0,0,0,1.43,63,90,0,0,0,302,282,108,19,0,0.1,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,26,60.1,0,5.3,0
63,Anthony Walongwa,27,Defender,Nantes,0,0,0,Congo DR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Antoine Mendy,17,Defender,Nice,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Antoine Valério,21,Midfielder,Nîmes,71,0,71,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2.54,36,71,0,0,0,-1,-1,-1,19,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,0,2,18,83.3,0,1,0
66,Antonin Bobichon,25,Forward,Angers SCO,907,458,449,France,23,10,13,0,0,0,1,1,0,0,0,6,2,4,14,7,7,0,0,0.1,0.1,0,0,0,0,1.39,65,39,0,907,0,369,149,-1,23,1,0.1,0.6,0,0,0,0,1,1,0.7,0.8,0.7,0,0.7,0.7,1,0.7,21.8,86.1,0.3,1.3,0
67,Arber Zeneli,26,Forward,Reims,1291,553,738,Kosovo,28,14,14,3,1,2,3,1,2,0,0,5,4,1,18,6,12,1,0,0.42,0.21,0.21,0.16,0.24,430,1.25,72,46,1291,430,0.07,100,53,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Arkadiusz Milik,27,Forward,Olympique Marseille,1224,594,630,Poland,15,7,8,9,5,4,1,1,0,3,0,2,2,0,15,7,8,2,0,0.74,0.07,0.66,0.76,0.57,136,1.1,82,82,612,1224,0.15,7,187,-1,1,0.9,0.1,1,0.5,0.1,0,9,1,3.1,0.5,0.5,1.3,0.3,0.8,2.2,1,0.5,19.7,75.9,0.1,0.3,0
69,Armand Lauriente,22,Forward,Lorient,1617,783,834,France,29,15,14,3,2,1,5,4,1,0,0,5,4,1,30,13,17,4,0,0.45,0.28,0.17,0.23,0.11,539,1.67,54,56,404,323,0.22,119,25,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Arnaud Kalimuendo Muinga,19,Forward,Lens,1289,710,579,France,29,15,14,7,3,4,3,1,2,0,0,5,2,3,21,11,10,0,0,0.7,0.21,0.49,0.38,0.62,184,1.47,61,44,0,430,0,21,56,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Arnaud Nordin,23,Midfielder,Saint-Étienne,1778,915,863,France,32,16,16,4,2,2,4,2,2,0,0,11,5,6,23,13,10,1,0,0.4,0.2,0.2,0.2,0.21,445,1.16,77,56,1778,445,0.05,105,63,-1,4,0.4,0.3,0.4,0.3,0.1,0,4,4,1.4,0.7,0.9,1.9,0.1,0.7,1.6,4,0.7,13.3,82,0.7,0.7,0
72,Arnaud Souquet,29,Defender,Montpellier,1226,694,532,France,23,14,9,1,1,0,1,1,0,0,0,2,1,1,22,11,11,5,0,0.15,0.07,0.07,0.13,0,1226,1.62,56,53,245,1226,0.37,209,189,129,11,2.2,0.7,0.8,1.1,0.3,0,1,1,0.3,0.4,0.5,0.9,0,0.6,1,1,0.4,18.7,76.1,0.5,0.4,0
73,Arthur Zagre,19,Defender,Dijon,120,0,120,France,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.75,120,40,0,0,0,-1,-1,-1,12,1,1,0.3,0,0.3,0,0,0,0,0,1,0.3,0,1,0.3,0,0,13.7,70.7,0,0.7,0
74,Assane Dioussé,23,Midfielder,Saint-Étienne,0,0,0,Senegal,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0
75,Aurélien Scheidler,23,Forward,Dijon,336,137,199,France,10,5,5,1,0,1,0,0,0,0,0,2,2,0,9,1,8,1,0,0.27,0,0.27,0,0.45,336,2.41,37,34,336,0,0.27,77,356,-1,8,0.2,0.1,0.6,0.5,0,0,1,0,0.8,0.5,0,0.4,0.6,0.3,0.9,0,0.5,6.9,68.1,0.1,0.2,0
76,Aurélien Tchouaméni,21,Midfielder,Monaco,3073,1515,1558,France,36,18,18,2,1,1,3,1,2,0,0,14,6,8,37,19,18,9,1,0.15,0.09,0.06,0.06,0.06,1537,1.08,83,85,341,1024,0.26,227,159,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Axel Disasi,23,Defender,Monaco,2014,1104,910,France,29,16,13,3,1,2,0,0,0,0,0,13,7,6,23,12,11,6,2,0.13,0,0.13,0.08,0.2,671,1.03,88,69,252,0,0.36,147,309,40,8,1,0.9,1,2.2,0.4,1,3,0,0.6,0.1,0.3,0.7,0,0.1,0.2,0,0.1,52.2,86.7,0,2.7,0
78,Bakary Adama Soumaoro,29,Defender,Lille,143,143,0,France,3,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,143,0,0.63,-1,-1,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
