,Player,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
291,Édouard Mendy,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.56
292,Rayan Aït-Nouri,1,1,0.7,0.7,1.2,0.9,0.0,0.9,1.4,6.56
293,Bernd Leno,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.56
294,Luka Milivojevic,1,1,0.6,0.7,0.3,1.1,0.0,0.6,0.4,6.55
295,Aaron Ramsdale,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,6.55
296,Nathan Redmond,2,3,1.6,1,1.3,0.5,0.1,1.3,1.4,6.55
297,Joel Ward,0.0,1,0.1,0.3,0.5,0.5,0.0,0.3,0.9,6.55
298,Rúnar Alex Rúnarsson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55
299,Kasper Schmeichel,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.55
300,Kean Bryan,1,0.0,0.2,0.3,0.2,0.2,0.0,0.1,0.8,6.55
301,Ivan Cavaleiro,3,0.0,1.3,1.2,1.5,0.8,0.3,1.4,2.8,6.54
302,Alex Iwobi,1,2,0.5,0.5,1.5,0.4,0.0,0.9,1.4,6.54
303,Juan Mata,1,2,0.6,0.9,0.2,0.4,0.2,0.7,0.8,6.54
304,Jayden Bogle,2,0.0,1.1,0.3,0.7,0.6,0.1,1.1,1.3,6.53
305,Conor Coady,1,0.0,0.2,0.1,0.2,0.3,0.0,0.1,0.2,6.53
306,Jack Stephens,0.0,0.0,0.3,0.3,0.1,0.5,0.0,0.3,0.7,6.52
307,Bobby De Cordova-Reid,5,2,1,0.4,0.8,0.6,0.1,0.7,1.5,6.52
308,Marvelous Nakamba,0.0,0.0,0.2,0.2,0.3,0.8,0.0,0.2,0.6,6.52
309,Darren Randolph,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.52
310,Olivier Giroud,4,0.0,1.7,0.4,0.1,0.4,0.4,0.4,1.0,6.52
311,Jordan Ayew,1,3,0.8,0.4,1.6,1.9,0.2,1.8,2.5,6.52
312,Mateusz Klich,4,5,1.0,1.3,0.4,0.6,0.2,0.6,1.1,6.51
313,John Fleck,0.0,2,0.5,1.1,1.0,0.9,0.0,0.8,1.0,6.51
314,Robbie Brady,1,1,0.8,0.4,0.6,0.5,0.1,0.5,0.9,6.51
315,Jack Cork,0.0,0.0,0.3,0.5,0.3,0.8,0.0,0.8,0.9,6.51
316,Robert Snodgrass,0.0,0.0,0.5,0.4,0.5,1.6,0.1,0.5,1.0,6.51
317,Dara O'Shea,0.0,0.0,0.1,0.2,0.2,0.6,0.0,0.1,0.4,6.51
318,David Luiz,1,0.0,0.8,0.1,0.2,0.3,0.1,0.1,0.2,6.51
319,Ruben Loftus-Cheek,1,0.0,1.2,0.6,1.3,1.7,0.1,1.4,2.4,6.5
320,Aleksandar Mitrovic,3,3,2.2,0.9,0.3,0.9,0.1,0.6,2.2,6.5
321,Rui Patrício,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
322,Alex McCarthy,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,6.49
323,Steven Bergwijn,1,3,0.7,0.6,1,0.8,0.0,0.7,1.4,6.49
324,Neco Williams,0.0,0.0,0.3,0.5,0.8,1,0.0,0.5,0.2,6.49
325,Dele Alli,0.0,1,0.8,0.6,0.7,0.8,0.1,1.1,0.9,6.49
326,Jóhann Gudmundsson,2,0.0,0.9,0.4,0.5,0.7,0.0,0.5,0.8,6.49
327,Oliver Norwood,0.0,0.0,0.3,1,0.1,0.3,0.0,0.2,0.5,6.48
328,Cédric Soares,0.0,1,0.7,0.6,0.5,0.5,0.0,0.9,1,6.48
329,Ainsley Maitland-Niles,0.0,0.0,0.7,0.3,1.1,0.9,0.0,1.6,2.1,6.48
330,Joe Gomez,0.0,0.0,0.0,0.1,0.6,0.9,0.0,0.4,0.3,6.48
331,James Milner,0.0,1,0.5,0.5,0.2,0.4,0.0,0.5,0.5,6.48
332,Emil Krafth,1,0.0,0.4,0.4,0.2,0.6,0.1,0.3,0.6,6.47
333,David de Gea,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.47
334,Cengiz Ünder,0.0,2,1,0.7,1.7,0.3,0.2,1,0.9,6.47
335,Patrick van Aanholt,0.0,1,0.8,0.5,0.5,0.1,0.1,0.3,1.1,6.47
336,Max Lowe,0.0,0.0,0.3,0.3,0.9,0.4,0.0,0.5,1,6.47
337,Ashley Barnes,3,0.0,1.7,0.9,0.0,2.2,0.8,1,2,6.47
338,Jonny,0.0,0.0,0.1,0.3,0.4,1.6,0.0,1,1.1,6.46
339,Tom Davies,0.0,1,0.3,0.2,0.7,1.0,0.0,0.4,0.8,6.46
340,André Gomes,0.0,1,0.5,0.5,1.1,0.5,0.1,1.1,1.1,6.46
341,Vicente Guaita,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.46
342,Rúben Vinagre,0.0,0.0,0.0,0.5,1,0.0,0.0,3,0.5,6.46
343,Adam Lallana,1,1,0.7,0.8,0.6,0.7,0.1,0.5,0.8,6.45
344,Virgil van Dijk,1,0.0,0.8,0.0,0.0,0.4,0.2,0.0,0.2,6.45
345,Moussa Sissoko,0.0,0.0,0.1,0.2,0.7,0.4,0.0,0.6,0.7,6.44
346,Willian José,1,0.0,1.1,0.7,0.5,0.6,0.1,0.8,1.7,6.44
347,Ainsley Maitland-Niles,0.0,0.0,0.2,0.2,0.5,0.3,0.2,0.6,0.9,6.44
348,Marçal,0.0,0.0,0.2,0.3,0.5,0.2,0.0,0.2,0.5,6.44
349,Alexis Mac Allister,1,1,1.1,0.7,0.8,0.7,0.0,0.8,1.3,6.44
350,Erik Pieters,0.0,1,0.2,0.3,0.3,1.1,0.1,0.5,0.6,6.44
351,Ryan Fredericks,1,1,0.3,0.9,0.2,0.7,0.1,0.2,0.2,6.44
352,Daniel Jebbison,1,0.0,1,0.3,0.5,1,0.3,1.3,2,6.43
353,John Ruddy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43
354,Tyler Roberts,1,2,1,0.6,0.6,1.2,0.3,0.6,1.2,6.43
355,Sander Berge,1,1,0.7,0.9,1.3,0.3,0.1,0.9,1.6,6.43
356,Mohamed Elneny,1,0.0,0.4,0.2,0.2,0.4,0.0,0.2,0.3,6.43
357,Takumi Minamino,2,0.0,1.3,0.5,0.4,1.1,0.1,0.6,1.6,6.42
358,Theo Corbeanu,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,6.42
359,Ryan Bertrand,0.0,1,0.3,0.5,0.1,1.2,0.1,0.3,0.9,6.41
360,Dennis Praet,1,1,0.5,0.5,0.4,0.1,0.0,0.6,0.7,6.41
361,Steven Alzate,1,0.0,0.5,0.7,0.5,0.4,0.1,0.6,0.9,6.41
362,Bernard,1,0.0,0.5,0.8,0.8,0.6,0.0,0.9,1.3,6.41
363,Grady Diangana,1,0.0,0.7,0.3,1.3,1.8,0.2,1.9,2.6,6.41
364,Callum Robinson,5,0.0,1.1,0.6,0.5,0.7,0.3,0.9,1.4,6.41
365,Manuel Lanzini,1,1,0.7,0.6,0.4,0.6,0.2,0.5,0.8,6.41
366,Eric Bailly,0.0,0.0,0.2,0.0,0.3,0.3,0.0,0.0,0.6,6.41
367,Daniel Amartey,1,0.0,0.2,0.0,0.1,0.1,0.0,0.2,0.4,6.4
368,Takumi Minamino,1,0.0,0.8,0.0,0.8,0.2,0.1,0.6,0.8,6.4
369,Ben Osborn,1,0.0,0.4,0.7,0.8,0.6,0.2,1,1.8,6.4
370,Semi Ajayi,2,0.0,0.4,0.2,0.3,0.1,0.0,0.2,0.7,6.4
371,Sam Field,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.7,6.4
372,Tim Ream,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.3,6.4
373,Percy Tau,0.0,1,0.0,1,1.0,0.3,0.0,0.3,1.7,6.39
374,Xherdan Shaqiri,0.0,2,0.8,1.4,0.4,0.4,0.0,0.5,0.9,6.39
375,Joe Bryan,1,0.0,0.5,0.3,0.9,0.4,0.0,0.2,0.8,6.39
376,Phil Bardsley,0.0,0.0,0.8,0.0,0.8,1,0.0,0.3,0.3,6.39
377,Josh Maja,3,0.0,1.4,0.5,0.5,0.5,0.1,0.9,1.7,6.39
378,Fabian Schär,1,0.0,0.7,0.0,0.4,0.8,0.1,0.3,0.2,6.39
379,Enda Stevens,0.0,1,0.5,0.6,0.7,0.3,0.1,1.0,1.5,6.39
380,James Tomkins,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.4,6.39
381,Ben Johnson,1,0.0,0.2,0.3,0.3,0.2,0.0,0.4,0.3,6.39
382,Morgan Gibbs-White,1,0.0,0.9,0.7,0.7,0.9,0.1,0.5,1.6,6.38
383,Ryan Fraser,0.0,2,0.7,1.4,0.2,1.1,0.0,0.3,0.7,6.38
384,Javier Manquillo,0.0,0.0,0.1,0.4,0.1,0.6,0.0,0.5,1.2,6.37
385,Carlos Vinícius,1,0.0,0.8,0.2,0.3,0.3,0.2,0.8,1.9,6.37
386,Filip Krovinovic,0.0,0.0,0.7,0.5,0.7,1.1,0.0,0.5,1.1,6.37
387,Harry Winks,0.0,0.0,0.3,0.3,0.3,0.8,0.0,0.2,0.4,6.37
388,Moussa Djenepo,1,0.0,0.5,0.2,1,1.4,0.1,0.6,1.8,6.37
389,Nampalys Mendy,0.0,1,0.2,0.2,0.3,1.3,0.0,0.5,0.8,6.36
390,Matej Vydra,3,2,1.3,0.5,0.6,0.5,0.4,0.8,1.9,6.36
391,Sean Longstaff,0.0,1,0.7,0.5,0.2,1,0.0,0.3,0.8,6.36
392,Erik Lamela,1,0.0,0.9,0.4,1.1,0.4,0.0,0.6,0.9,6.36
393,Keinan Davis,1,1,0.6,0.4,0.6,0.3,0.0,0.3,0.7,6.36
394,Ki-Jana Hoever,0.0,0.0,0.1,0.3,1.1,0.3,0.1,0.5,1.0,6.36
395,Jack O'Connell,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,6.36
396,George Baldock,0.0,2,0.4,0.6,0.5,0.7,0.3,0.6,1.0,6.35
397,DeAndre Yedlin,0.0,0.0,0.3,0.5,0.2,0.7,0.2,0.2,1.2,6.35
398,Owen Otasowie,0.0,1,0.7,0.3,0.5,1,0.0,0.5,1.2,6.35
399,Donny van de Beek,1,1,0.1,0.2,0.4,0.3,0.0,0.4,0.6,6.35
400,Matt Phillips,2,1,0.7,0.8,0.7,0.2,0.2,0.8,1.6,6.34
401,Ross Barkley,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,6.34
402,Jairo Riedewald,2,0.0,0.2,0.4,0.4,0.2,0.0,0.3,0.8,6.34
403,Jamal Lewis,0.0,1,0.1,0.6,0.5,0.7,0.0,0.5,0.7,6.34
404,Nathaniel Clyne,0.0,1,0.3,0.3,0.3,0.2,0.0,0.2,0.6,6.33
405,Jeff Hendrick,2,1,0.5,0.3,0.4,0.5,0.1,0.7,0.6,6.33
406,Eddie Nketiah,2,1,0.7,0.5,0.4,0.6,0.0,0.3,0.8,6.33
407,Michy Batshuayi,2,1,0.7,0.5,0.6,0.3,0.6,1.2,1.4,6.32
408,Hélder Costa,3,3,0.7,0.4,0.9,0.8,0.1,0.9,2.0,6.32
409,Billy Gilmour,0.0,0.0,0.2,0.6,0.2,0.4,0.0,0.0,0.4,6.32
410,Kevin Long,0.0,0.0,0.3,0.1,0.0,0.3,0.0,0.0,0.1,6.32
411,Andy Carroll,1,0.0,0.8,0.1,0.1,0.6,0.2,0.2,1.0,6.31
412,Fábio Silva,4,3,1.5,0.3,0.2,0.7,0.2,0.7,1.4,6.3
413,Anthony Gordon,0.0,0.0,0.0,0.3,0.7,0.7,0.3,0.7,1.7,6.29
414,James McCarthy,0.0,0.0,0.1,0.3,0.1,0.3,0.0,0.1,0.6,6.29
415,Kieran Gibbs,0.0,0.0,0.1,0.4,0.2,0.2,0.0,0.1,0.9,6.29
416,Matthew Longstaff,0.0,0.0,0.0,0.4,0.4,1.0,0.0,0.2,0.2,6.29
417,Jean-Philippe Mateta,1,0.0,0.6,0.1,0.4,0.1,0.7,0.7,1.4,6.29
418,Fabian Delph,0.0,0.0,0.1,0.3,0.9,0.9,0.0,0.0,0.5,6.29
419,Jakub Moder,0.0,0.0,1.1,0.3,0.8,0.3,0.2,0.8,1.2,6.28
420,Dale Stephens,0.0,0.0,0.6,0.0,0.1,0.3,0.0,0.7,0.4,6.28
421,Aaron Connolly,2,1,1.4,0.4,0.3,0.9,0.5,0.5,1.6,6.28
422,Sead Kolasinac,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,6.28
423,Jay Rodriguez,1,2,1,0.2,0.4,0.6,0.5,0.7,1.6,6.27
424,Alireza Jahanbakhsh,0.0,1,0.9,0.5,0.5,0.2,0.0,0.3,0.6,6.26
425,Axel Tuanzebe,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.2,6.26
426,Sidnei Tavares,0.0,0.0,0.5,0.0,0.5,1.5,0.0,1.5,1,6.26
427,Oliver Burke,1,1,1,0.6,0.6,0.2,0.1,1.1,1.9,6.25
428,Jack Butland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
429,Joseph Willock,0.0,0.0,0.6,0.3,0.6,0.6,0.0,0.4,1.9,6.25
430,Pablo Hernández,0.0,2,0.9,0.4,0.6,0.4,0.0,0.1,0.6,6.25
431,Nathan Tella,1,1,0.9,0.3,0.6,1.3,0.3,1.3,1.9,6.25
432,Vitinha,0.0,1,0.4,0.6,0.4,0.3,0.1,0.2,0.9,6.23
433,Davy Pröpper,0.0,0.0,0.6,0.0,0.3,0.0,0.0,0.7,0.3,6.23
434,Niall Huggins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23
435,Ruben Loftus-Cheek,0.0,0.0,0.0,0.0,0.0,2,0.0,1,2,6.23
436,John Lundstram,0.0,2,0.7,0.7,0.5,0.7,0.0,0.7,1,6.23
437,Ian Poveda-Ocampo,0.0,0.0,0.4,0.4,0.9,0.4,0.1,1.1,0.9,6.23
438,Niels Nkounkou,0.0,0.0,0.5,0.0,1,0.0,0.0,0.5,1.5,6.23
439,Carney Chukwuemeka,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,6.22
440,Maxime Le Marchand,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,6.22
441,Ibrahima Diallo,0.0,0.0,0.3,0.4,0.5,0.5,0.0,0.7,0.9,6.22
442,Rekeem Harper,0.0,0.0,0.5,0.0,1,0.0,0.0,0.0,1,6.22
443,Branislav Ivanovic,0.0,0.0,0.3,0.1,0.0,0.3,0.1,0.0,0.1,6.21
444,Brandon Williams,0.0,0.0,0.3,0.3,0.5,0.8,0.0,0.3,0.5,6.21
445,Lee Peltier,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.8,6.21
446,William Smallbone,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.7,0.7,6.21
447,Dwight Gayle,1,1,0.9,0.3,0.1,0.3,0.2,0.1,0.4,6.21
448,Andriy Yarmolenko,0.0,1,0.5,0.3,0.4,0.4,0.3,0.7,0.8,6.21
449,Morgan Sanson,0.0,0.0,0.2,0.1,0.4,0.9,0.2,0.3,1.1,6.2
450,Reiss Nelson,0.0,0.0,0.5,0.0,0.5,0.5,0.0,1,0.0,6.2
451,Billy Sharp,3,0.0,0.6,0.3,0.3,0.9,0.7,1,1.1,6.2
452,Jacob Ramsey,0.0,0.0,0.5,0.3,0.3,0.5,0.1,0.5,0.6,6.2
453,Antwoine Hackford,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.19
454,Divock Origi,0.0,0.0,0.8,0.2,0.0,0.1,0.0,0.6,0.4,6.19
455,Hamza Choudhury,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.6,6.19
456,Kamil Grosicki,0.0,1,1,1,0.0,0.0,0.0,0.3,0.7,6.19
457,Alex Oxlade Chamberlain,1,1,0.6,0.2,0.1,0.1,0.0,0.4,0.5,6.18
458,Jamie Shackleton,0.0,0.0,0.0,0.2,0.2,0.2,0.1,0.1,0.5,6.18
459,Mark Noble,0.0,0.0,0.0,0.2,0.1,0.4,0.0,0.3,0.2,6.17
460,Shkodran Mustafi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17
461,Rhian Brewster,0.0,0.0,0.9,0.4,0.3,0.5,0.1,0.7,0.7,6.17
462,Kepa Arrizabalaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.17
463,Demarai Gray,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,6.17
464,Hannibal Mejbri,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,6.17
465,Nathan Broadhead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17
466,Jake Livermore,0.0,0.0,0.3,0.3,0.1,0.4,0.0,0.4,0.8,6.17
467,Charlie Austin,0.0,0.0,0.6,0.0,0.2,0.4,0.2,0.4,0.8,6.16
468,Karlan Grant,1,0.0,0.8,0.1,0.4,0.6,0.3,0.8,1.5,6.15
469,Eric García,0.0,0.0,0.3,0.2,0.0,0.3,0.0,0.0,0.7,6.15
470,Yan Valery,0.0,0.0,0.7,0.3,0.0,0.3,0.0,1.7,2,6.15
471,Islam Slimani,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,6.14
472,Kyle Edwards,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.2,0.2,6.14
473,Denis Odoi,0.0,0.0,0.7,0.3,0.3,1.3,0.3,0.7,0.3,6.13
474,Hal Robson-Kanu,2,0.0,0.7,0.3,0.3,0.5,0.2,0.8,1.6,6.13
475,José Izquierdo,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,6.13
476,Andi Zeqiri,0.0,0.0,0.8,0.1,0.1,0.2,0.0,0.1,0.9,6.13
477,Neeskens Kebano,0.0,0.0,1.2,0.2,0.6,0.2,0.2,0.4,1.4,6.12
478,Mat Ryan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12
479,Romaine Sawyers,0.0,0.0,0.2,0.3,0.4,0.7,0.0,0.5,0.7,6.12
480,Shane Long,0.0,0.0,0.2,0.0,0.2,0.5,0.3,0.6,0.5,6.11
481,Joshua King,0.0,0.0,0.3,0.0,0.4,0.1,0.3,0.5,0.8,6.11
482,Josh Onomah,0.0,0.0,0.5,0.1,0.2,0.0,0.0,0.8,0.8,6.08
483,Marek Rodák,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08
484,Martin Kelly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08
485,Wes Morgan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07
486,Zack Steffen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07
487,Michael Hector,0.0,0.0,0.3,0.3,0.8,0.8,0.0,0.0,0.8,6.07
488,Felipe Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07
489,Mamadou Sakho,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.8,6.06
490,Caleb Watts,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,6.05
491,Jonjoe Kenny,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.8,6.04
492,Phil Jagielka,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,6.04
493,Daniel N'Lundulu,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.2,0.5,6.03
494,Leif Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,6.02
495,Oskar Buur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6.02
496,Iliman Ndiaye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.01
497,Thakgalo Leshabela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6.01
498,Shola Shoretire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.01
499,Robert Snodgrass,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.0
500,Dane Scarlett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
501,Elliot Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
502,Femi Seriki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
503,Jaden Philogene-Bidace,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,6.0
504,Jayson Molumby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
505,Jean-Philippe Gbamin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6.0
506,William Fish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
507,Moise Kean,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,6.0
508,Lewis Richardson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98
509,Reda Khadra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98
510,Michael Obafemi,0.0,0.0,0.0,0.3,0.0,0.8,0.0,0.5,0.3,5.98
511,Wesley,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,5.96
512,Patrick Cutrone,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,5.96
513,Konstantinos Tsimikas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.96
514,Aboubakar Kamara,0.0,0.0,0.4,0.5,0.4,0.3,0.0,0.7,1.2,5.95
515,Josh Benson,0.0,0.0,0.3,0.0,0.3,0.2,0.0,0.7,0.7,5.94
516,Liam Delap,0.0,0.0,1,0.0,0.0,0.0,0.0,1,3.0,5.94
517,Joel Mumbongo,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.3,0.3,5.94
518,Lys Mousset,0.0,0.0,0.4,0.3,0.4,0.2,0.4,0.8,1.1,5.94
519,Cenk Tosun,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,5.93
520,Adrián,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
521,Tyrese Francois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89
522,Theo Walcott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.87
523,Neil Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85
524,Jake Vokins,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,5.83
525,Will Norris,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,5.78
526,Bailey Peacock-Farrell,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,5.77
527,Allan Tchaptchet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.74
528,Odion Ighalo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,5.74
529,Alexandre Jankewitz,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,5.68
530,Willy Caballero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41
531,Kayne Ramsay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06
