,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
335,Patrick van Aanholt,1,0.5,43.3,80.1,0.4,1.4,0.0,6.47
336,Max Lowe,0.0,0.3,21.5,72.7,0.1,0.6,0.0,6.47
337,Ashley Barnes,0.0,0.9,13.8,61.8,0.0,0.3,0.0,6.47
338,Jonny,0.0,0.3,26.1,76.5,0.0,0.3,0.0,6.46
339,Tom Davies,1,0.2,27.9,81.2,0.1,1.4,0.0,6.46
340,André Gomes,1,0.5,31.3,85.3,0.1,2.0,0.0,6.46
341,Vicente Guaita,0.0,0.0,24.9,49.6,0.0,6.8,0.0,6.46
342,Rúben Vinagre,0.0,0.5,40.0,86.3,1,1.0,0.0,6.46
343,Adam Lallana,1,0.8,30.8,85.0,0.1,0.6,0.0,6.45
344,Virgil van Dijk,0.0,0.0,68.2,90.0,0.0,5.6,0.0,6.45
345,Moussa Sissoko,0.0,0.2,30.4,84.4,0.0,1.2,0.0,6.44
346,Willian José,0.0,0.7,17.5,81.2,0.1,1.0,0.0,6.44
347,Ainsley Maitland-Niles,0.0,0.2,22.8,78.1,0.2,0.9,0.0,6.44
348,Marçal,0.0,0.3,23.2,82.7,0.1,1.5,0.0,6.44
349,Alexis Mac Allister,1,0.7,18.9,80.8,0.0,0.8,0.0,6.44
350,Erik Pieters,1,0.3,23.6,74.4,0.0,1.4,0.0,6.44
351,Ryan Fredericks,1,0.9,16.1,77.0,0.4,0.1,0.0,6.44
352,Daniel Jebbison,0.0,0.3,8.8,68.6,0.0,0.3,0.0,6.43
353,John Ruddy,0.0,0.0,7.0,64.3,0.0,1.5,0.0,6.43
354,Tyler Roberts,2,0.6,17.1,71.6,0.1,0.5,0.1,6.43
355,Sander Berge,1,0.9,29.1,85.6,0.1,1,0.0,6.43
356,Mohamed Elneny,0.0,0.2,44.0,93.0,0.0,1.6,0.0,6.43
357,Takumi Minamino,0.0,0.5,24.9,73.5,0.0,0.7,0.0,6.42
358,Theo Corbeanu,0.0,1,2.0,100.0,1,0.0,0.0,6.42
359,Ryan Bertrand,1,0.5,41.3,79.6,0.5,0.8,0.0,6.41
360,Dennis Praet,1,0.5,19.6,82.7,0.3,0.4,0.0,6.41
361,Steven Alzate,0.0,0.7,29.1,89.9,0.1,1.5,0.0,6.41
362,Bernard,0.0,0.8,21.0,84.9,0.3,0.7,0.0,6.41
363,Grady Diangana,0.0,0.3,16.8,76.2,0.1,0.3,0.0,6.41
364,Callum Robinson,0.0,0.6,13.9,74.9,0.2,0.4,0.0,6.41
365,Manuel Lanzini,1,0.6,21.8,90.5,0.1,0.5,0.0,6.41
366,Eric Bailly,0.0,0.0,46.8,88.3,0.0,1.7,0.0,6.41
367,Daniel Amartey,0.0,0.0,34.9,86.3,0.0,1.2,0.0,6.4
368,Takumi Minamino,0.0,0.0,15.3,79.7,0.0,0.1,0.0,6.4
369,Ben Osborn,0.0,0.7,31.0,81.0,0.7,0.8,0.0,6.4
370,Semi Ajayi,0.0,0.2,28.4,73.2,0.0,1.8,0.0,6.4
371,Sam Field,0.0,0.0,8.0,62.5,0.0,0.3,0.0,6.4
372,Tim Ream,0.0,0.0,66.9,90.6,0.0,3.7,0.0,6.4
373,Percy Tau,1,1,10.3,77.4,0.0,0.0,0.3,6.39
374,Xherdan Shaqiri,2,1.4,28.5,87.2,0.5,0.9,0.1,6.39
375,Joe Bryan,0.0,0.3,19.6,75.2,0.4,0.8,0.1,6.39
376,Phil Bardsley,0.0,0.0,27.3,64.2,0.5,1.3,0.0,6.39
377,Josh Maja,0.0,0.5,12.0,85.0,0.0,0.2,0.0,6.39
378,Fabian Schär,0.0,0.0,32.3,77.1,0.0,3.5,0.0,6.39
379,Enda Stevens,1,0.6,39.5,78.1,0.4,1.9,0.0,6.39
380,James Tomkins,0.0,0.1,22.8,76.9,0.0,1.5,0.0,6.39
381,Ben Johnson,0.0,0.3,13.1,72.3,0.2,0.6,0.0,6.39
382,Morgan Gibbs-White,0.0,0.7,20.2,86.0,0.0,0.8,0.0,6.38
383,Ryan Fraser,2,1.4,14.6,79.4,1.4,0.2,0.0,6.38
384,Javier Manquillo,0.0,0.4,22.3,75.9,0.5,0.8,0.0,6.37
385,Carlos Vinícius,0.0,0.2,5.1,52.2,0.0,0.1,0.0,6.37
386,Filip Krovinovic,0.0,0.5,32.7,83.3,0.5,1.4,0.0,6.37
387,Harry Winks,0.0,0.3,45.4,84.9,0.1,1.7,0.0,6.37
388,Moussa Djenepo,0.0,0.2,14.1,72.8,0.0,0.3,0.0,6.37
389,Nampalys Mendy,1,0.2,42.3,91.0,0.0,1.1,0.0,6.36
390,Matej Vydra,2,0.5,8.4,71.2,0.0,0.1,0.0,6.36
391,Sean Longstaff,1,0.5,25.4,81.5,0.3,2.3,0.0,6.36
392,Erik Lamela,0.0,0.4,14.7,83.1,0.1,0.3,0.0,6.36
393,Keinan Davis,1,0.4,4.9,74.0,0.1,0.1,0.0,6.36
394,Ki-Jana Hoever,0.0,0.3,24.3,78.0,0.2,0.9,0.0,6.36
395,Jack O'Connell,0.0,0.0,38.5,71.4,0.0,2,0.0,6.36
396,George Baldock,2,0.6,28.0,78.3,0.3,0.7,0.0,6.35
397,DeAndre Yedlin,0.0,0.5,22.5,64.4,0.2,1.2,0.0,6.35
398,Owen Otasowie,1,0.3,9.8,72.9,0.0,0.0,0.0,6.35
399,Donny van de Beek,1,0.2,14.4,86.1,0.0,0.3,0.0,6.35
400,Matt Phillips,1,0.8,14.5,74.3,0.6,0.4,0.0,6.34
401,Ross Barkley,0.0,0.5,13.5,85.2,0.0,2,0.0,6.34
402,Jairo Riedewald,0.0,0.4,19.1,85.6,0.0,0.5,0.0,6.34
403,Jamal Lewis,1,0.6,27.1,77.1,0.5,1.3,0.0,6.34
404,Nathaniel Clyne,1,0.3,34.1,76.3,0.4,1.2,0.0,6.33
405,Jeff Hendrick,1,0.3,24.5,80.1,0.1,1.3,0.0,6.33
406,Eddie Nketiah,1,0.5,5.4,82.4,0.1,0.0,0.0,6.33
407,Michy Batshuayi,1,0.5,9.3,71.3,0.1,0.1,0.0,6.32
408,Hélder Costa,3,0.4,13.8,76.6,0.1,0.1,0.0,6.32
409,Billy Gilmour,0.0,0.6,45.0,88.0,0.0,1.2,0.0,6.32
410,Kevin Long,0.0,0.1,33.1,71.3,0.0,2.6,0.0,6.32
411,Andy Carroll,0.0,0.1,7.6,61.8,0.0,0.3,0.0,6.31
412,Fábio Silva,3,0.3,10.1,72.8,0.0,0.0,0.0,6.3
413,Anthony Gordon,0.0,0.3,8.3,84.0,0.0,0.3,0.0,6.29
414,James McCarthy,0.0,0.3,20.7,76.4,0.3,1.5,0.0,6.29
415,Kieran Gibbs,0.0,0.4,26.4,74.2,0.3,1.1,0.0,6.29
416,Matthew Longstaff,0.0,0.4,27.8,82.7,0.4,0.6,0.0,6.29
417,Jean-Philippe Mateta,0.0,0.1,6.7,61.7,0.0,0.0,0.0,6.29
418,Fabian Delph,0.0,0.3,27.1,89.9,0.0,1,0.0,6.29
419,Jakub Moder,0.0,0.3,21.9,73.4,0.1,0.4,0.0,6.28
420,Dale Stephens,0.0,0.0,17.0,82.4,0.0,1,0.0,6.28
421,Aaron Connolly,1,0.4,5.4,78.3,0.0,0.0,0.0,6.28
422,Sead Kolasinac,0.0,0.0,62.0,87.1,0.0,1,0.0,6.28
423,Jay Rodriguez,2,0.2,8.8,73.4,0.0,0.1,0.0,6.27
424,Alireza Jahanbakhsh,1,0.5,11.0,77.6,0.2,0.3,0.1,6.26
425,Axel Tuanzebe,0.0,0.0,29.2,88.6,0.0,1.9,0.0,6.26
426,Sidnei Tavares,0.0,0.0,13.0,69.2,0.0,0.0,0.0,6.26
427,Oliver Burke,1,0.6,10.1,70.2,0.0,0.1,0.0,6.25
428,Jack Butland,0.0,0.0,19.0,21.1,0.0,3,0.0,6.25
429,Joseph Willock,0.0,0.3,12.4,78.2,0.0,0.1,0.0,6.25
430,Pablo Hernández,2,0.4,23.6,77.0,0.0,1.5,0.0,6.25
431,Nathan Tella,1,0.3,7.5,71.9,0.1,0.1,0.0,6.25
432,Vitinha,1,0.6,17.4,90.3,0.2,0.5,0.1,6.23
433,Davy Pröpper,0.0,0.0,13.3,75.3,0.0,0.6,0.0,6.23
434,Niall Huggins,0.0,0.0,17.0,88.2,0.0,0.0,0.0,6.23
435,Ruben Loftus-Cheek,0.0,0.0,17.0,64.7,0.0,0.0,0.0,6.23
436,John Lundstram,2,0.7,35.7,84.2,0.4,1.8,0.0,6.23
437,Ian Poveda-Ocampo,0.0,0.4,7.9,75.7,0.1,0.3,0.0,6.23
438,Niels Nkounkou,0.0,0.0,14.0,85.7,0.5,0.5,0.0,6.23
439,Carney Chukwuemeka,0.0,0.0,4.5,66.7,0.0,0.5,0.0,6.22
440,Maxime Le Marchand,0.0,0.0,42.5,91.8,0.0,4,0.0,6.22
441,Ibrahima Diallo,0.0,0.4,26.7,85.0,0.0,0.7,0.0,6.22
442,Rekeem Harper,0.0,0.0,8.5,82.4,0.0,0.5,0.0,6.22
443,Branislav Ivanovic,0.0,0.1,24.4,83.9,0.0,1.1,0.0,6.21
444,Brandon Williams,0.0,0.3,30.8,84.6,0.3,0.5,0.0,6.21
445,Lee Peltier,0.0,0.3,16.3,56.9,0.5,0.3,0.0,6.21
446,William Smallbone,0.0,0.0,24.3,83.6,0.0,1,0.0,6.21
447,Dwight Gayle,1,0.3,6.0,85.2,0.1,0.0,0.0,6.21
448,Andriy Yarmolenko,1,0.3,9.0,83.7,0.2,0.4,0.0,6.21
449,Morgan Sanson,0.0,0.1,15.3,84.8,0.1,0.7,0.0,6.2
450,Reiss Nelson,0.0,0.0,8.5,82.4,1,1,0.0,6.2
451,Billy Sharp,0.0,0.3,7.0,75.0,0.1,0.0,0.1,6.2
452,Jacob Ramsey,0.0,0.3,10.0,86.0,0.1,0.5,0.0,6.2
453,Antwoine Hackford,0.0,0.0,1.0,100.0,0.0,0.0,0.0,6.19
454,Divock Origi,0.0,0.2,6.2,80.4,0.1,0.0,0.0,6.19
455,Hamza Choudhury,0.0,0.0,23.5,80.9,0.0,0.6,0.0,6.19
456,Kamil Grosicki,1,1,13.3,75.0,0.0,0.7,0.0,6.19
457,Alex Oxlade Chamberlain,1,0.2,10.1,79.4,0.0,0.7,0.0,6.18
458,Jamie Shackleton,0.0,0.2,14.8,89.6,0.1,0.2,0.0,6.18
459,Mark Noble,0.0,0.2,20.5,88.6,0.1,1.3,0.0,6.17
460,Shkodran Mustafi,0.0,0.0,16.3,87.8,0.0,0.7,0.0,6.17
461,Rhian Brewster,0.0,0.4,7.7,74.4,0.1,0.3,0.1,6.17
462,Kepa Arrizabalaga,0.0,0.0,29.3,78.5,0.0,5.1,0.0,6.17
463,Demarai Gray,0.0,0.0,9.0,77.8,0.0,1,0.0,6.17
464,Hannibal Mejbri,0.0,0.0,3.0,100.0,0.0,0.0,0.0,6.17
465,Nathan Broadhead,0.0,0.0,2.0,100.0,0.0,0.0,0.0,6.17
466,Jake Livermore,0.0,0.3,21.3,71.0,0.1,0.9,0.0,6.17
467,Charlie Austin,0.0,0.0,6.6,69.7,0.0,0.6,0.0,6.16
468,Karlan Grant,0.0,0.1,10.3,75.1,0.0,0.1,0.0,6.15
469,Eric García,0.0,0.2,56.5,95.3,0.0,1.7,0.0,6.15
470,Yan Valery,0.0,0.3,15.0,88.9,0.7,0.3,0.0,6.15
471,Islam Slimani,0.0,1,9.0,66.7,0.0,0.0,0.0,6.14
472,Kyle Edwards,0.0,0.2,6.8,91.2,0.0,0.0,0.0,6.14
473,Denis Odoi,0.0,0.3,56.0,82.7,0.3,2.3,0.0,6.13
474,Hal Robson-Kanu,0.0,0.3,4.2,70.9,0.0,0.1,0.0,6.13
475,José Izquierdo,0.0,0.0,7.0,85.7,0.0,0.0,0.0,6.13
476,Andi Zeqiri,0.0,0.1,4.2,52.6,0.1,0.0,0.0,6.13
477,Neeskens Kebano,0.0,0.2,7.2,88.9,0.0,0.0,0.0,6.12
478,Mat Ryan,0.0,0.0,31.8,77.1,0.0,5.2,0.0,6.12
479,Romaine Sawyers,0.0,0.3,37.9,85.3,0.1,2.2,0.1,6.12
480,Shane Long,0.0,0.0,5.1,57.1,0.0,0.0,0.0,6.11
481,Joshua King,0.0,0.0,4.5,65.3,0.0,0.0,0.0,6.11
482,Josh Onomah,0.0,0.1,15.5,90.0,0.0,0.4,0.0,6.08
483,Marek Rodák,0.0,0.0,20.5,80.5,0.0,4,0.0,6.08
484,Martin Kelly,0.0,0.0,3.0,66.7,0.0,0.0,0.0,6.08
485,Wes Morgan,0.0,0.0,1.7,100.0,0.0,0.3,0.0,6.07
486,Zack Steffen,0.0,0.0,26.0,80.8,0.0,1,0.0,6.07
487,Michael Hector,0.0,0.3,46.5,79.0,0.0,5,0.0,6.07
488,Felipe Anderson,0.0,0.0,2.5,60.0,0.0,0.0,0.0,6.07
489,Mamadou Sakho,0.0,0.0,23.0,88.0,0.0,1,0.0,6.06
490,Caleb Watts,0.0,0.0,4.0,58.3,0.3,0.0,0.0,6.05
491,Jonjoe Kenny,0.0,0.0,10.5,83.3,0.3,0.5,0.0,6.04
492,Phil Jagielka,0.0,0.0,20.4,71.6,0.0,2.1,0.0,6.04
493,Daniel N'Lundulu,0.0,0.1,2.2,72.4,0.0,0.1,0.0,6.03
494,Leif Davis,0.0,0.0,9.5,89.5,0.0,0.5,0.0,6.02
495,Oskar Buur,0.0,0.0,14.0,92.9,0.0,0.0,0.0,6.02
496,Iliman Ndiaye,0.0,0.0,3.0,100.0,0.0,0.0,0.0,6.01
497,Thakgalo Leshabela,0.0,0.0,7.0,85.7,0.0,0.0,0.0,6.01
498,Shola Shoretire,0.0,0.0,3.0,83.3,0.0,0.0,0.0,6.01
499,Robert Snodgrass,0.0,0.0,1.3,100.0,0.0,0.0,0.0,6.0
500,Dane Scarlett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
501,Elliot Anderson,0.0,0.0,1,100,0.0,0.0,0.0,6.0
502,Femi Seriki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
503,Jaden Philogene-Bidace,0.0,0.0,4,50,0.0,0.0,0.0,6.0
504,Jayson Molumby,0.0,0.0,1,0.0,0.0,0.0,0.0,6.0
505,Jean-Philippe Gbamin,0.0,0.0,9,66.7,0.0,0.0,0.0,6.0
506,William Fish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
507,Moise Kean,0.0,0.0,3,100,0.0,0.0,0.0,6.0
508,Lewis Richardson,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.98
509,Reda Khadra,0.0,0.0,1,0.0,0.0,0.0,0.0,5.98
510,Michael Obafemi,0.0,0.3,3.0,100,0.0,0.0,0.0,5.98
511,Wesley,0.0,0.0,1.3,100,0.0,0.0,0.0,5.96
512,Patrick Cutrone,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.96
513,Konstantinos Tsimikas,0.0,0.0,2.5,80,0.0,0.0,0.0,5.96
514,Aboubakar Kamara,0.0,0.5,10.2,75.9,0.1,0.4,0.0,5.95
515,Josh Benson,0.0,0.0,13.2,77.2,0.0,0.2,0.0,5.94
516,Liam Delap,0.0,0.0,6.0,83.3,0.0,0.0,0.0,5.94
517,Joel Mumbongo,0.0,0.0,1.3,80,0.0,0.0,0.0,5.94
518,Lys Mousset,0.0,0.3,4.0,77.3,0.0,0.2,0.0,5.94
519,Cenk Tosun,0.0,0.2,2.8,64.3,0.0,0.2,0.0,5.93
520,Adrián,0.0,0.0,26.7,75,0.0,3.3,0.0,5.9
521,Tyrese Francois,0.0,0.0,13.0,92.3,0.0,0.0,0.0,5.89
522,Theo Walcott,0.0,0.0,1.0,100,0.0,0.0,0.0,5.87
523,Neil Taylor,0.0,0.0,9.0,100,0.0,0.0,0.0,5.85
524,Jake Vokins,0.0,1,13.0,84.6,1,0.0,0.0,5.83
525,Will Norris,0.0,0.5,28.0,46.4,0.0,10.5,0.0,5.78
526,Bailey Peacock-Farrell,0.0,0.0,26.5,50,0.0,10.8,0.0,5.77
527,Allan Tchaptchet,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.74
528,Odion Ighalo,0.0,0.0,2.0,100,0.0,0.0,0.0,5.74
529,Alexandre Jankewitz,0.0,0.0,1.5,66.7,0.0,0.0,0.0,5.68
530,Willy Caballero,0.0,0.0,24,91.7,0.0,2,0.0,5.41
531,Kayne Ramsay,0.0,0.0,19,78.9,0.0,0.0,0.0,5.06
