,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
350,Erik Pieters,1.5,0.6,1.3,0.3,1.4,1,0.5,1,6.44
351,Ryan Fredericks,0.6,0.8,0.8,0.1,1.4,0.3,0.1,,6.44
352,Daniel Jebbison,1.5,0.3,1.5,,,1,0.3,,6.43
353,John Ruddy,,,,,,,,,6.43
354,Tyler Roberts,0.6,0.3,0.9,,0.4,0.6,0.1,,6.43
355,Sander Berge,1.1,0.3,0.9,0.1,1.2,0.5,0.1,,6.43
356,Mohamed Elneny,0.6,1,0.4,,0.9,0.9,0.2,,6.43
357,Takumi Minamino,0.7,0.4,0.7,,0.9,1.7,0.1,,6.42
358,Theo Corbeanu,2,1,,,,,,,6.42
359,Ryan Bertrand,2.1,1,1,0.2,1.3,0.6,,,6.41
360,Dennis Praet,0.9,0.5,0.8,,0.2,0.6,0.1,,6.41
361,Steven Alzate,1.1,0.5,1.3,,0.6,0.6,0.1,,6.41
362,Bernard,0.7,0.7,0.5,,0.4,0.7,,,6.41
363,Grady Diangana,1.8,0.8,0.6,,0.4,1.2,0.1,,6.41
364,Callum Robinson,0.3,0.3,0.1,,0.3,0.6,,,6.41
365,Manuel Lanzini,0.5,0.4,0.4,,0.3,0.4,,,6.41
366,Eric Bailly,0.4,1.1,0.8,0.3,3.0,0.1,0.9,,6.41
367,Daniel Amartey,0.8,0.9,0.2,0.3,1.8,0.3,0.3,,6.4
368,Takumi Minamino,0.4,0.2,0.4,,0.3,1.3,,,6.4
369,Ben Osborn,1.4,0.5,0.4,,0.5,1.1,0.1,,6.4
370,Semi Ajayi,1.2,1.3,0.8,0.4,3.6,0.5,1,,6.4
371,Sam Field,1.7,0.7,0.7,,1,,0.3,,6.4
372,Tim Ream,1.7,0.9,0.4,0.1,3.3,0.4,0.7,,6.4
373,Percy Tau,0.3,,,,,0.7,,,6.39
374,Xherdan Shaqiri,0.5,0.1,0.8,,,0.4,,,6.39
375,Joe Bryan,0.9,0.9,0.6,0.1,0.7,0.3,0.1,,6.39
376,Phil Bardsley,1.5,1.5,2,0.3,3,0.8,0.3,,6.39
377,Josh Maja,0.5,0.3,0.5,,0.1,0.4,0.1,,6.39
378,Fabian Schär,0.7,1.5,1.2,0.3,2.8,0.7,0.7,,6.39
379,Enda Stevens,2.0,0.7,1.1,0.3,2.5,0.8,0.4,,6.39
380,James Tomkins,0.5,0.5,0.4,0.4,5.4,0.1,0.4,,6.39
381,Ben Johnson,0.8,0.8,0.4,,0.4,0.1,0.1,,6.39
382,Morgan Gibbs-White,0.8,0.3,0.5,,0.1,0.6,,,6.38
383,Ryan Fraser,0.2,0.3,0.3,,0.3,0.2,,,6.38
384,Javier Manquillo,1.8,0.7,0.5,0.1,1.1,0.5,0.1,,6.37
385,Carlos Vinícius,0.3,0.2,1.2,,0.6,,,,6.37
386,Filip Krovinovic,1.2,0.4,0.5,,0.2,1.1,,,6.37
387,Harry Winks,1.1,0.7,0.7,,0.7,1,0.3,,6.37
388,Moussa Djenepo,1.9,0.4,1.1,,0.4,1.3,0.1,,6.37
389,Nampalys Mendy,1.1,0.6,0.9,,0.3,0.6,,,6.36
390,Matej Vydra,0.3,0.2,0.2,,0.2,0.3,,,6.36
391,Sean Longstaff,1.4,0.9,1,,0.6,1.1,0.2,,6.36
392,Erik Lamela,0.7,0.3,1,,,0.6,,,6.36
393,Keinan Davis,0.1,,0.3,,0.1,0.1,,,6.36
394,Ki-Jana Hoever,1.2,0.8,0.3,0.1,1.8,1.0,,,6.36
395,Jack O'Connell,1.5,1,,0.5,3.5,0.5,1.5,,6.36
396,George Baldock,1.5,0.8,1.4,0.1,1.9,0.9,0.2,,6.35
397,DeAndre Yedlin,1.5,1.2,0.7,,2.3,1.0,0.2,,6.35
398,Owen Otasowie,0.8,0.5,0.5,,0.7,0.2,0.2,,6.35
399,Donny van de Beek,0.8,0.3,0.3,,0.3,0.4,0.1,,6.35
400,Matt Phillips,0.5,0.3,0.9,,0.8,0.5,0.1,,6.34
401,Ross Barkley,,,1.0,,,,,,6.34
402,Jairo Riedewald,1,0.9,0.6,,0.7,0.6,0.2,,6.34
403,Jamal Lewis,1.5,0.5,0.8,0.5,1.5,0.9,0.3,,6.34
404,Nathaniel Clyne,1.3,1.4,0.3,0.2,1.6,0.5,0.2,,6.33
405,Jeff Hendrick,0.4,0.9,0.7,,0.6,0.5,0.4,,6.33
406,Eddie Nketiah,0.2,,0.6,,0.3,0.1,,,6.33
407,Michy Batshuayi,0.3,0.2,0.7,,0.3,0.4,0.1,,6.32
408,Hélder Costa,1.1,0.1,0.9,,0.2,1,,1,6.32
409,Billy Gilmour,0.8,0.6,0.4,,0.2,1,0.4,,6.32
410,Kevin Long,1.4,0.8,0.9,0.8,3.0,0.3,0.9,,6.32
411,Andy Carroll,0.2,,0.7,,0.8,0.4,,,6.31
412,Fábio Silva,0.2,0.1,0.6,,0.2,0.3,,,6.3
413,Anthony Gordon,1.0,0.3,,,0.7,0.7,,,6.29
414,James McCarthy,1.1,0.5,0.4,0.1,0.7,0.8,0.4,,6.29
415,Kieran Gibbs,1.5,1.6,0.6,0.1,2.7,0.2,0.6,,6.29
416,Matthew Longstaff,0.6,1.4,0.6,0.2,0.4,1.2,,,6.29
417,Jean-Philippe Mateta,0.1,,0.4,,0.3,0.3,,,6.29
418,Fabian Delph,0.6,0.5,0.4,,0.9,0.3,,,6.29
419,Jakub Moder,1.3,0.3,1,,0.6,1.1,0.1,,6.28
420,Dale Stephens,1.6,1.1,1.1,,0.1,0.4,,,6.28
421,Aaron Connolly,0.4,,0.4,,0.1,0.1,,,6.28
422,Sead Kolasinac,,1,1,,,,,,6.28
423,Jay Rodriguez,0.8,0.1,1,,0.2,0.5,0.1,,6.27
424,Alireza Jahanbakhsh,0.4,0.4,0.3,,,0.5,,,6.26
425,Axel Tuanzebe,1.4,0.3,0.7,0.1,1.7,0.1,0.6,1,6.26
426,Sidnei Tavares,0.5,,0.5,,,,0.5,,6.26
427,Oliver Burke,0.6,0.1,0.9,,0.2,0.8,,,6.25
428,Jack Butland,,,,,,,,,6.25
429,Joseph Willock,0.9,0.4,0.9,,,0.6,0.1,,6.25
430,Pablo Hernández,0.3,,0.1,,,0.7,,,6.25
431,Nathan Tella,0.4,0.2,0.9,,0.1,0.5,,,6.25
432,Vitinha,0.4,0.2,0.4,,0.1,0.3,,,6.23
433,Davy Pröpper,0.9,0.1,0.1,,,0.4,,,6.23
434,Niall Huggins,,,,,1,1,,,6.23
435,Ruben Loftus-Cheek,,,1,,,,,,6.23
436,John Lundstram,0.9,0.5,0.9,0.1,0.8,1.2,0.3,,6.23
437,Ian Poveda-Ocampo,0.4,0.1,0.4,,0.1,0.4,0.1,,6.23
438,Niels Nkounkou,2,,0.5,,2,2.5,,,6.23
439,Carney Chukwuemeka,1,,1,,,1,,,6.22
440,Maxime Le Marchand,1,,1.5,1.5,1.5,,,,6.22
441,Ibrahima Diallo,1.3,0.5,1.0,,0.5,0.3,,,6.22
442,Rekeem Harper,,0.5,0.5,,,,,,6.22
443,Branislav Ivanovic,1.1,0.6,0.8,0.5,1.9,0.5,0.4,,6.21
444,Brandon Williams,,0.3,0.5,0.3,1,0.3,,,6.21
445,Lee Peltier,2.3,0.3,1.0,,2.8,,0.3,,6.21
446,William Smallbone,2,0.7,1.0,,0.3,0.7,,,6.21
447,Dwight Gayle,0.1,0.1,0.3,,0.1,0.4,0.1,,6.21
448,Andriy Yarmolenko,0.3,0.1,0.5,,0.1,0.4,,,6.21
449,Morgan Sanson,0.8,0.4,0.7,,0.1,0.3,,,6.2
450,Reiss Nelson,0.5,0.5,1,,0.5,,,,6.2
451,Billy Sharp,0.3,,0.9,,0.1,0.4,,,6.2
452,Jacob Ramsey,0.5,0.2,0.6,,0.2,0.5,0.3,,6.2
453,Antwoine Hackford,,,,,,,,,6.19
454,Divock Origi,0.3,0.1,,,0.2,0.2,0.1,,6.19
455,Hamza Choudhury,0.8,0.4,0.6,,0.7,0.6,0.1,,6.19
456,Kamil Grosicki,0.7,0.7,0.3,,0.3,2,,,6.19
457,Alex Oxlade Chamberlain,0.3,0.2,0.2,,,0.2,,,6.18
458,Jamie Shackleton,0.8,0.7,0.2,,0.2,0.5,0.1,,6.18
459,Mark Noble,0.4,0.6,0.4,,0.1,0.5,0.1,,6.17
460,Shkodran Mustafi,0.3,,0.3,,1,,,,6.17
461,Rhian Brewster,0.3,0.2,0.7,,0.1,0.4,0.1,,6.17
462,Kepa Arrizabalaga,,,,,0.6,0.1,,,6.17
463,Demarai Gray,1,,,,,,,,6.17
464,Hannibal Mejbri,,,,,,,,,6.17
465,Nathan Broadhead,1,,,,,,,,6.17
466,Jake Livermore,1.8,0.9,1.7,,1.3,0.9,0.3,1,6.17
467,Charlie Austin,0.8,0.6,,,0.8,0.4,,,6.16
468,Karlan Grant,0.2,0.2,0.4,,0.7,0.1,,,6.15
469,Eric García,1.3,0.7,0.7,0.5,1.7,0.3,0.2,,6.15
470,Yan Valery,1.7,0.7,0.3,,1.7,1.3,,,6.15
471,Islam Slimani,,,,,,,,,6.14
472,Kyle Edwards,0.6,0.2,0.2,,,,,,6.14
473,Denis Odoi,1,1.7,2.3,1,1.7,1,0.3,,6.13
474,Hal Robson-Kanu,0.1,0.1,0.8,,0.4,0.1,,,6.13
475,José Izquierdo,,,,,,,,,6.13
476,Andi Zeqiri,0.3,,0.2,,0.2,0.1,,,6.13
477,Neeskens Kebano,,,0.6,,,0.2,,,6.12
478,Mat Ryan,0.1,,0.1,,1.1,,,,6.12
479,Romaine Sawyers,1.6,0.9,0.9,0.1,0.5,1.5,0.2,1,6.12
480,Shane Long,0.2,0.3,0.6,,0.1,0.1,,,6.11
481,Joshua King,0.4,0.1,0.4,,0.1,,,,6.11
482,Josh Onomah,1,0.2,1.1,,0.1,0.5,0.2,,6.08
483,Marek Rodák,,,,,1,,,,6.08
484,Martin Kelly,1,,,,,,,,6.08
485,Wes Morgan,,,,,0.3,,,,6.07
486,Zack Steffen,,,1,,,,,,6.07
487,Michael Hector,0.8,,1.3,0.3,1.5,1.3,0.5,,6.07
488,Felipe Anderson,0.5,,,,,,,,6.07
489,Mamadou Sakho,0.8,0.8,0.5,,2.8,,0.5,,6.06
490,Caleb Watts,0.7,,,,,0.3,,,6.05
491,Jonjoe Kenny,0.5,0.3,,,0.5,,,,6.04
492,Phil Jagielka,0.5,1,0.8,0.5,2.6,0.5,0.5,1,6.04
493,Daniel N'Lundulu,,,0.5,,0.2,0.1,,,6.03
494,Leif Davis,,0.5,0.5,,,1.5,,,6.02
495,Oskar Buur,,,,,,2,,,6.02
496,Iliman Ndiaye,1,,,,,,,,6.01
497,Thakgalo Leshabela,,,,,,,,,6.01
498,Shola Shoretire,,,,,,,,,6.01
499,Robert Snodgrass,,,,,,,,,6.0
500,Dane Scarlett,,,,,,,,,6.0
501,Elliot Anderson,,,,,,,,,6.0
502,Femi Seriki,,,,,,,,,6.0
503,Jaden Philogene-Bidace,,,,,,,,,6.0
504,Jayson Molumby,,,,,,,,,6.0
505,Jean-Philippe Gbamin,1,,,,1,,,,6.0
506,William Fish,,,,,,,,,6.0
507,Moise Kean,,,0.5,,,,,,6.0
508,Lewis Richardson,,,,,,,,,5.98
509,Reda Khadra,,,,,,,,,5.98
510,Michael Obafemi,0.3,,0.3,,,0.3,,,5.98
511,Wesley,,,,,,0.3,,,5.96
512,Patrick Cutrone,,,,,,,,,5.96
513,Konstantinos Tsimikas,,,0.5,,,,,,5.96
514,Aboubakar Kamara,0.2,0.1,0.8,,,0.5,,,5.95
515,Josh Benson,0.8,0.5,0.7,,0.3,0.8,,,5.94
516,Liam Delap,,,1,,,,,,5.94
517,Joel Mumbongo,,,0.3,,,,,,5.94
518,Lys Mousset,0.1,,0.6,,0.1,0.2,,,5.94
519,Cenk Tosun,,,0.2,,,0.2,,,5.93
520,Adrián,,,,,2,,,,5.9
521,Tyrese Francois,,,,,,,,,5.89
522,Theo Walcott,,,,,,,,,5.87
523,Neil Taylor,1,,1,,,,,,5.85
524,Jake Vokins,,,2,,,1,,,5.83
525,Will Norris,,,,,0.5,,,,5.78
526,Bailey Peacock-Farrell,,,,,0.3,,,,5.77
527,Allan Tchaptchet,,,,,,,,,5.74
528,Odion Ighalo,,,,,,1,,,5.74
529,Alexandre Jankewitz,1,,0.5,,,,,,5.68
530,Willy Caballero,,,,,,,,,5.41
531,Kayne Ramsay,5,,1,1,3,,,,5.06
