,Player,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
277,Louis Jordan Beyer,0.5,1.3,0.5,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,0.0,0.0,0.5,0.0,0.0,24.0,79.2,0.0,1.5,0.0
278,Márton Dárdai,1.4,1.3,0.8,2.5,0.3,0.0,0.0,1.0,0.2,0.3,0.0,0.3,0.0,0.2,0.5,1.0,0.3,40.8,82.2,0.3,5.0,0.0
279,Demarai Gray,0.3,0.4,0.4,0.3,0.0,0.0,1.0,2.0,1.5,0.9,0.9,0.5,0.1,1.1,1.3,2.0,0.9,14.0,77.1,0.5,0.8,0.0
280,Benjamin Stambouli,1.9,2.0,0.9,1.8,0.6,0.0,0.0,2.0,0.1,0.3,0.7,0.7,0.1,0.6,0.7,2.0,0.3,42.5,74.4,0.0,2.9,0.0
281,Chris Richards,0.0,0.3,0.0,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,1.0,1.0,25.3,90.8,1.0,0.0,0.0
282,Philipp Klement,0.4,0.3,0.3,0.4,0.1,0.0,1.0,2.0,0.4,1.0,0.3,0.1,0.0,0.5,0.7,2.0,1.0,17.7,82.1,0.9,0.9,0.0
283,Malick Thiaw,2.2,1.7,1.4,3.7,0.6,1.0,1.0,0.0,0.4,0.1,0.1,0.4,0.1,0.2,0.7,0.0,0.1,38.5,80.2,0.0,1.8,0.0
284,Justin Kluivert,0.1,0.3,0.7,0.1,0.0,0.0,3.0,0.0,0.9,0.6,1.2,0.7,0.4,0.7,1.2,0.0,0.6,11.6,73.2,0.3,0.2,0.0
285,Lukás Hrádecky,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,41.7,74.8,0.0,7.7,0.0
286,Rune Jarstein,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,31.9,63.1,0.0,8.6,0.0
287,Ajdin Hrustic,0.5,0.4,0.6,0.3,0.0,0.0,1.0,0.0,0.6,0.4,0.4,0.5,0.0,0.3,0.8,0.0,0.4,18.8,87.0,0.6,0.7,0.0
288,Lukasz Piszczek,0.9,0.5,0.1,1.0,0.1,0.0,0.0,0.0,0.1,0.3,0.2,0.3,0.0,0.0,0.1,0.0,0.3,24.7,80.5,0.1,0.8,0.0
289,Kevin Möhwald,0.6,1.2,0.7,0.6,0.1,0.0,5.0,1.0,0.9,0.4,0.3,1.2,0.0,0.8,0.7,1.0,0.4,35.1,86.0,0.2,1.4,0.0
290,Robert Skov,0.8,0.7,0.3,0.3,0.1,0.0,1.0,0.0,1.4,0.8,0.5,0.7,0.2,0.3,1.7,0.0,0.8,17.7,75.4,0.7,0.9,0.0
291,Krzysztof Piatek,0.3,0.2,1.4,0.4,0.0,0.0,7.0,1.0,1.3,0.3,0.2,0.7,0.6,0.7,1.4,1.0,0.3,12.0,72.3,0.1,0.4,0.0
292,Dominik Kohr,1.6,1.3,1.3,1.3,0.1,0.0,0.0,0.0,0.7,0.1,0.4,0.7,0.0,0.0,1.0,0.0,0.1,23.4,78.7,0.0,1.0,0.0
293,Youssoufa Moukoko,0.2,0.0,0.6,0.1,0.0,0.0,3.0,0.0,1.4,0.1,0.6,0.6,0.3,0.6,1.4,0.0,0.1,4.9,75.0,0.0,0.0,0.0
294,Atakan Karazor,1.1,1.1,0.8,2.5,0.4,0.0,0.0,0.0,0.2,0.1,0.4,0.8,0.0,0.2,0.8,0.0,0.1,36.9,86.2,0.0,0.8,0.0
295,Erik Thommy,0.4,0.4,0.6,0.4,0.0,0.0,0.0,2.0,1.5,0.6,0.4,0.9,0.0,0.9,1.8,2.0,0.6,14.9,77.3,0.5,1.3,0.0
296,Danny Latza,1.5,0.9,1.1,0.7,0.1,0.0,0.0,2.0,0.8,0.8,0.6,1.0,0.0,0.6,1.1,2.0,0.8,24.0,72.0,0.4,1.1,0.0
297,Timo Horn,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,35.6,72.7,0.0,9.1,0.0
298,Lukas Kübler,0.8,1.1,0.9,1.4,0.2,0.0,0.0,1.0,0.1,0.3,0.4,0.5,0.1,0.2,0.5,1.0,0.3,16.6,69.9,0.2,1.7,0.1
299,Admir Mehmedi,0.9,0.3,1.1,0.1,0.0,0.0,0.0,2.0,0.4,1.0,0.4,0.8,0.6,1.0,1.3,2.0,1.0,23.0,80.4,0.2,0.8,0.1
300,Jonathan Burkardt,0.9,0.3,0.9,0.4,0.1,0.0,2.0,0.0,1.0,0.5,0.7,1.5,0.1,1.0,1.6,0.0,0.5,12.3,71.8,0.0,0.5,0.1
301,Rocco Reitz,1.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,2.0,0.0,1.0,22.5,84.4,0.0,1.0,0.0
302,Rani Khedira,1.1,1.1,0.9,1.7,0.2,0.0,1.0,0.0,0.4,0.2,0.1,0.7,0.0,0.2,0.6,0.0,0.2,24.2,71.1,0.1,0.8,0.0
303,Roberto Massimo,1.2,0.6,0.2,0.6,0.1,0.0,0.0,0.0,0.8,0.4,1.2,0.4,0.4,0.8,1.5,0.0,0.4,12.5,76.0,0.1,0.3,0.0
304,Jorge Meré,0.8,0.9,0.3,3.9,0.7,0.0,0.0,0.0,0.1,0.2,0.1,0.4,0.0,0.2,0.2,0.0,0.2,42.6,87.4,0.0,3.1,0.0
305,Omar Mascarell,1.7,1.5,1.1,1.3,0.6,0.0,1.0,1.0,0.4,0.2,0.3,0.4,0.0,0.5,0.7,1.0,0.2,36.4,82.7,0.1,3.2,0.0
306,Mateo Klimowicz,0.8,0.1,0.6,0.0,0.0,0.0,1.0,1.0,1.4,0.6,0.9,0.7,0.0,1.2,1.1,1.0,0.6,12.5,77.9,0.0,0.5,0.0
307,Yann Sommer,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,36.0,80.3,0.0,6.3,0.0
308,Felix Agu,1.3,0.8,0.3,1.1,0.2,0.0,1.0,0.0,0.3,0.2,0.3,1.7,0.1,0.5,1.4,0.0,0.2,14.6,70.8,0.1,0.5,0.0
309,Dennis Geiger,1.4,0.3,1.7,0.0,0.0,0.0,1.0,1.0,0.8,1.3,0.3,1.0,0.0,0.3,1.0,1.0,1.3,34.6,88.1,0.9,2.2,0.1
310,Deyovaisio Zeefuik,0.6,0.5,0.9,1.2,0.1,0.0,1.0,0.0,0.1,0.5,0.4,0.8,0.0,0.2,0.7,0.0,0.5,16.9,71.5,0.5,0.7,0.0
311,Dominick Drexler,1.3,0.5,0.7,0.5,0.0,0.0,2.0,1.0,0.4,0.6,0.3,0.9,0.2,0.7,0.9,1.0,0.6,18.1,79.6,0.3,0.6,0.0
312,Sami Khedira,1.2,1.0,0.8,0.8,0.0,0.0,0.0,1.0,0.1,0.3,0.2,0.4,0.0,0.2,0.6,1.0,0.3,24.2,83.0,0.1,1.0,0.0
313,Karim Bellarabi,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.0,1.3,0.7,1.2,0.3,0.4,0.8,1.0,0.0,0.7,15.1,79.8,0.5,0.5,0.0
314,Douglas Costa,0.2,0.2,0.6,0.1,0.0,0.0,1.0,1.0,0.4,0.5,0.8,0.2,0.3,0.6,0.9,1.0,0.5,14.1,78.1,0.5,0.9,0.0
315,Sargis Adamyan,0.5,0.3,0.3,0.1,0.0,0.0,2.0,3.0,1.3,0.6,0.2,0.4,0.2,0.3,0.8,3.0,0.6,7.9,68.5,0.1,0.1,0.0
316,Lazar Samardzic,1.4,0.3,0.9,0.0,0.0,0.0,0.0,1.0,0.1,0.4,0.6,0.4,0.0,0.4,0.9,1.0,0.4,8.9,72.6,0.0,0.3,0.1
317,Ismail Jakobs,1.1,0.7,1.0,1.2,0.0,0.0,1.0,1.0,1.0,0.7,0.4,0.6,0.1,0.4,2.1,1.0,0.7,23.2,69.9,0.5,0.9,0.0
318,Matthew Hoppe,0.3,0.2,1.0,0.6,0.1,0.0,6.0,1.0,0.9,0.4,0.6,0.7,0.4,0.5,1.8,1.0,0.4,11.4,68.9,0.0,0.1,0.0
319,Steven Zuber,1.2,0.2,0.7,0.1,0.1,0.0,0.0,3.0,0.5,0.7,0.6,0.6,0.1,0.4,0.8,3.0,0.7,14.2,78.9,0.3,0.8,0.0
320,Stefan Ilsanker,1.2,1.1,1.1,1.9,0.3,0.0,1.0,0.0,0.5,0.2,0.3,0.4,0.0,0.1,0.5,0.0,0.2,32.1,79.2,0.0,1.5,0.0
321,Mike van der HoornArminia Bielefeld,0.4,1.2,0.5,3.2,0.4,0.0,0.0,0.0,0.2,0.1,0.0,0.4,0.0,0.1,0.1,0.0,0.1,38.0,86.6,0.0,3.0,0.0
322,Daniel Brosinski,0.9,0.7,0.3,1.3,0.0,0.0,2.0,1.0,0.5,1.3,0.3,0.1,0.0,0.4,0.5,1.0,1.3,27.3,68.6,1.1,1.9,0.0
323,Jeong Woo-Yeong,0.3,0.4,0.4,0.4,0.0,0.0,4.0,0.0,0.5,0.5,0.4,0.5,0.0,0.3,1.1,0.0,0.5,13.8,76.3,0.1,0.4,0.0
324,Marco Richter,0.6,0.2,0.7,0.3,0.0,0.0,3.0,1.0,1.9,0.5,1.2,1.2,0.2,1.1,2.1,1.0,0.5,13.8,65.9,0.3,0.9,0.0
325,Ozan Kabak,1.2,0.9,1.5,3.9,0.8,0.0,0.0,0.0,0.9,0.3,1.3,0.5,0.1,0.6,0.6,0.0,0.3,49.0,87.9,0.0,2.3,0.1
326,Nils Petersen,0.3,0.3,0.4,0.9,0.0,0.0,8.0,0.0,1.0,0.3,0.1,0.1,0.2,0.3,1.1,0.0,0.3,7.4,64.3,0.0,0.2,0.0
327,Christian Groß,1.9,1.0,1.1,1.5,0.1,0.0,0.0,1.0,0.3,0.3,0.4,0.7,0.0,0.3,0.5,1.0,0.3,37.5,85.3,0.0,1.5,0.0
328,Marvin Plattenhardt,0.9,0.1,0.6,0.9,0.1,0.0,0.0,2.0,0.2,0.6,0.3,0.4,0.0,0.2,0.8,2.0,0.6,32.4,81.5,0.8,1.3,0.0
329,Sergio CórdovaArminia Bielefeld,0.7,0.4,0.7,0.4,0.1,0.0,2.0,1.0,0.9,0.5,0.5,1.0,0.4,1.0,1.8,1.0,0.5,10.3,66.7,0.1,0.3,0.0
330,Kevin Stöger,0.6,0.3,0.7,0.2,0.0,0.0,3.0,0.0,0.5,0.6,0.3,0.9,0.1,0.3,0.5,0.0,0.6,17.7,73.8,0.7,0.9,0.0
331,Tim Siersleben,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,83.3,0.0,2.0,0.0
332,Jordan Torunarigha,0.5,1.1,1.1,3.7,0.1,0.0,0.0,0.0,0.3,0.2,0.3,0.1,0.0,0.2,1.1,0.0,0.2,44.6,86.4,0.1,2.2,0.0
333,Javi Martínez,0.5,0.7,0.1,0.9,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.4,0.0,0.2,0.2,0.0,0.1,20.3,89.6,0.0,1.3,0.0
334,Patrick Herrmann,0.3,0.4,0.5,0.3,0.0,0.0,0.0,3.0,0.7,0.8,0.4,0.6,0.3,0.4,0.6,3.0,0.8,10.6,74.4,0.4,0.3,0.0
335,Javairô Dilrosun,0.4,0.3,0.6,0.1,0.0,0.0,0.0,1.0,0.7,0.4,0.9,0.9,0.1,0.6,1.2,1.0,0.4,13.4,75.8,0.2,1.0,0.1
336,Luca Netz,1.3,0.5,0.2,0.7,0.0,0.0,1.0,0.0,0.2,0.2,0.7,0.2,0.0,0.1,0.5,0.0,0.2,12.2,76.1,0.1,0.4,0.0
337,Klaas Jan Huntelaar,0.4,0.2,1.3,0.3,0.1,0.0,2.0,1.0,1.4,0.6,0.1,1.2,0.4,0.3,1.2,1.0,0.6,14.7,77.3,0.1,0.3,0.0
338,Sead Kolasinac,1.2,1.2,1.1,1.0,0.3,0.0,1.0,1.0,0.4,0.8,0.9,0.8,0.1,0.5,1.1,1.0,0.8,36.7,79.5,0.4,0.9,0.0
339,Kevin Vogt,0.8,0.7,0.9,3.0,0.5,0.0,0.0,1.0,0.0,0.2,0.1,0.5,0.0,0.0,0.2,1.0,0.2,62.9,89.3,0.0,7.5,0.0
340,Timo Becker,1.7,1.1,0.5,2.4,0.2,0.0,0.0,0.0,0.3,0.2,0.8,0.5,0.0,0.7,1.3,0.0,0.2,33.3,76.0,0.2,1.4,0.0
341,Georginio Rutter,0.4,0.0,0.3,0.2,0.0,0.0,1.0,0.0,0.7,0.2,0.6,0.9,0.2,0.4,1.3,0.0,0.2,6.4,75.9,0.1,0.3,0.0
342,Carlos Gruezo,2.0,1.3,1.3,1.0,0.2,0.0,0.0,0.0,0.6,0.3,0.4,0.4,0.0,0.4,1.0,0.0,0.3,28.1,79.6,0.0,2.3,0.0
343,László Bénes,0.7,0.6,1.0,0.1,0.2,0.0,1.0,1.0,0.7,0.8,0.2,1.4,0.0,0.5,1.2,1.0,0.8,19.0,68.4,0.8,0.7,0.0
344,Sava-Arangel Cestic,1.8,1.6,1.4,3.5,0.4,0.0,0.0,0.0,0.1,0.2,0.1,0.4,0.0,0.4,0.5,0.0,0.2,39.4,72.5,0.0,2.2,0.0
345,Jeremie Frimpong,0.7,0.1,0.8,0.7,0.0,0.0,0.0,0.0,0.3,0.4,1.5,1.2,0.0,1.6,1.3,0.0,0.4,22.1,86.4,0.4,0.7,0.0
346,Michel VlapArminia Bielefeld,0.1,0.7,0.4,0.3,0.0,0.0,1.0,1.0,0.4,1.0,0.1,0.9,0.0,0.9,1.9,1.0,1.0,14.3,75.0,0.7,0.4,0.0
347,Yannik Keitel,1.0,0.8,1.0,0.6,0.3,0.0,0.0,0.0,0.7,0.3,0.3,0.5,0.0,0.6,0.8,0.0,0.3,16.7,77.5,0.0,0.7,0.0
348,Robert Glatzel,0.1,0.0,1.2,0.2,0.0,0.0,2.0,0.0,1.0,0.2,0.6,0.5,0.1,0.4,1.2,0.0,0.2,10.0,68.5,0.1,0.2,0.0
349,Jean-Manuel Mbom,0.9,0.6,1.5,1.2,0.3,0.0,0.0,1.0,0.3,0.4,0.2,0.9,0.1,0.5,0.8,1.0,0.4,15.2,67.7,0.2,0.5,0.0
350,Marek Suchy,0.8,0.8,1.0,1.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,28.6,88.1,0.2,1.0,0.0
351,Christian Gentner,0.8,0.8,0.4,0.7,0.0,0.0,0.0,0.0,0.3,0.4,0.4,0.7,0.1,0.2,0.7,0.0,0.4,21.1,77.0,0.1,1.0,0.0
352,Davy Klaassen,1.0,1.0,2.0,0.7,0.3,0.0,0.0,0.0,1.3,0.3,0.3,1.3,0.0,1.0,1.3,0.0,0.3,19.7,67.8,0.0,0.0,0.0
353,Benjamin Henrichs,0.9,0.6,0.6,0.5,0.1,0.0,0.0,1.0,0.4,0.2,0.1,0.9,0.0,0.2,0.7,1.0,0.2,22.7,77.6,0.3,0.5,0.0
354,Davie Selke,0.1,0.0,0.9,0.3,0.1,0.0,3.0,0.0,1.2,0.3,0.1,1.2,0.4,0.6,1.1,0.0,0.3,8.8,55.0,0.0,0.1,0.0
355,Romano Schmid,1.0,0.4,0.8,0.2,0.0,0.0,0.0,3.0,0.8,0.7,0.5,1.0,0.3,1.0,1.3,3.0,0.7,20.4,70.6,0.3,0.5,0.0
356,Jannes Horn,1.2,0.3,0.5,1.4,0.1,0.0,0.0,1.0,0.2,0.4,0.3,0.8,0.0,0.1,0.5,1.0,0.4,25.9,79.7,0.6,1.8,0.0
357,Alexander Nübel,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,94.1,0.0,1.0,0.0
358,Fabian KunzeArminia Bielefeld,1.5,0.7,1.4,0.7,0.1,0.0,0.0,0.0,0.3,0.2,0.3,1.0,0.0,0.3,0.5,0.0,0.2,22.0,76.0,0.0,0.7,0.0
359,Tobias Strobl,0.7,1.0,0.6,0.8,0.3,0.0,0.0,0.0,0.2,0.5,0.3,0.9,0.0,0.6,1.0,0.0,0.5,27.6,81.9,0.1,1.7,0.0
360,Pascal Stenzel,1.4,1.1,0.9,1.6,0.2,0.0,0.0,1.0,0.2,0.2,0.3,0.2,0.0,0.1,0.5,1.0,0.2,42.8,85.1,0.0,3.6,0.0
361,Hannes Wolf,0.8,0.3,1.1,0.1,0.0,0.0,3.0,2.0,0.5,0.5,0.5,0.8,0.1,1.1,1.3,2.0,0.5,17.0,76.3,0.0,0.2,0.1
362,Pierre Kunde Malong,0.7,0.9,0.9,0.6,0.0,0.0,0.0,0.0,0.6,0.5,0.5,0.8,0.1,0.5,0.8,0.0,0.5,23.9,78.3,0.4,1.5,0.1
363,Dan-Axel Zagadou,0.2,0.7,0.0,1.3,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.1,0.0,0.1,27.3,86.2,0.0,1.0,0.0
364,Michael Gregoritsch,0.5,0.1,0.5,0.7,0.0,0.0,1.0,2.0,0.5,0.2,0.4,0.6,0.2,0.6,0.9,2.0,0.2,10.1,65.7,0.2,0.3,0.0
365,Niklas Moisander,0.8,1.2,0.9,3.2,0.4,1.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.2,0.3,0.0,0.1,51.8,86.7,0.0,3.9,0.0
366,William,1.8,1.4,0.6,1.5,0.6,0.0,0.0,0.0,0.5,0.1,0.6,0.8,0.0,0.6,1.4,0.0,0.1,21.8,54.0,0.3,0.9,0.0
367,Akaki Gogia,0.1,0.1,0.9,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.3,0.6,0.0,0.3,0.1,1.0,0.3,8.0,71.4,0.0,0.3,0.1
368,Lukas Klünter,0.9,1.0,0.4,2.2,0.1,1.0,0.0,0.0,0.0,0.3,0.6,0.8,0.0,0.2,0.6,0.0,0.3,44.1,77.5,0.2,2.1,0.0
369,Kerim Çalhanoglu,0.8,1.8,0.3,1.3,0.0,0.0,0.0,0.0,0.3,0.0,1.5,0.3,0.0,0.8,1.0,0.0,0.0,27.5,64.5,0.0,0.5,0.0
370,Jan Morávek,1.0,1.4,1.8,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.8,0.0,0.2,29.0,66.2,0.0,1.8,0.0
371,Mathew Leckie,0.7,0.8,0.6,0.5,0.0,0.0,0.0,1.0,0.1,0.4,0.4,0.2,0.1,0.6,1.0,1.0,0.4,10.8,78.1,0.2,0.5,0.0
372,Marius Bülter,0.6,0.5,0.5,0.3,0.1,0.0,1.0,0.0,0.7,0.5,0.4,0.6,0.1,0.4,1.1,0.0,0.5,10.0,66.4,0.4,0.2,0.0
373,Keita Endo,0.5,0.4,0.6,0.3,0.1,0.0,1.0,0.0,0.5,0.4,0.3,0.8,0.1,0.3,0.5,0.0,0.4,6.4,70.6,0.2,0.1,0.0
374,Tiago Dantas,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,15.5,77.4,1.0,0.5,0.5
375,Oscar Wendt,0.5,0.6,0.8,1.0,0.2,0.0,1.0,1.0,0.3,0.4,0.2,0.1,0.0,0.1,0.2,1.0,0.4,25.7,77.0,0.4,0.6,0.0
376,Cedric Teuchert,0.3,0.2,0.6,0.2,0.0,0.0,3.0,1.0,1.0,0.3,0.3,0.6,0.1,0.7,1.0,1.0,0.3,7.4,70.2,0.1,0.3,0.0
377,Robert Gumny,1.0,0.8,0.9,1.1,0.1,0.0,1.0,1.0,0.3,0.3,0.3,0.8,0.0,0.7,1.0,1.0,0.3,17.3,75.5,0.2,0.3,0.0
378,Salih Özcan,0.8,0.7,1.1,0.5,0.1,0.0,0.0,1.0,0.4,0.4,0.3,1.5,0.1,0.8,1.3,1.0,0.4,24.2,80.5,0.0,1.0,0.0
379,Julian Ryerson,0.9,0.5,0.4,0.7,0.0,0.0,0.0,1.0,0.3,0.3,0.5,0.5,0.0,0.5,1.0,1.0,0.3,18.1,74.0,0.2,1.0,0.0
380,Ridle Baku,2.0,1.5,0.5,2.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.5,1.5,0.0,0.0,34.0,70.6,0.5,2.0,0.0
381,Matija Nastasic,0.7,1.7,1.1,3.3,1.2,0.0,0.0,0.0,0.5,0.1,0.0,0.2,0.0,0.0,0.2,0.0,0.1,44.7,86.0,0.0,3.5,0.0
382,Cebio SoukouArminia Bielefeld,0.9,0.2,0.6,0.3,0.0,0.0,1.0,0.0,0.6,0.3,0.5,0.4,0.1,1.1,1.0,0.0,0.3,7.6,86.9,0.1,0.3,0.0
383,Arne MaierArminia Bielefeld,0.8,0.5,0.1,0.6,0.2,0.0,0.0,0.0,0.7,0.7,0.5,0.3,0.1,0.6,1.3,0.0,0.7,25.6,76.1,0.3,1.6,0.0
384,Mijat Gacinovic,0.8,0.8,0.6,0.6,0.0,0.0,0.0,2.0,0.6,0.5,0.2,0.3,0.0,0.2,0.6,2.0,0.5,15.5,76.1,0.2,0.4,0.0
385,Gonçalo Paciência,0.5,0.1,1.1,0.2,0.1,0.0,1.0,1.0,1.5,0.2,0.7,0.9,0.7,1.1,2.2,1.0,0.2,10.7,60.0,0.1,0.5,0.0
386,Nassim Boujellab,1.1,0.6,1.3,0.8,0.3,0.0,1.0,0.0,1.2,0.3,0.4,1.4,0.0,1.1,1.5,0.0,0.3,14.4,69.4,0.0,0.3,0.0
387,Yuya Osako,0.5,0.2,0.6,0.3,0.0,0.0,0.0,1.0,0.4,0.4,0.5,0.5,0.2,0.7,1.0,1.0,0.4,9.6,69.1,0.1,0.3,0.0
388,Kilian Ludewig,2.7,0.5,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.8,0.7,0.3,0.3,0.7,2.2,0.0,0.8,35.2,73.0,0.7,0.8,0.0
389,Benno Schmitz,1.2,0.5,0.7,0.6,0.2,0.0,0.0,1.0,0.3,0.4,0.0,0.5,0.0,0.1,0.4,1.0,0.4,15.6,71.1,0.1,1.1,0.0
390,Tahith Chong,0.8,0.4,1.0,0.1,0.0,0.0,0.0,1.0,0.7,0.5,0.8,1.1,0.0,0.7,1.2,1.0,0.5,9.1,64.4,0.2,0.3,0.0
391,Reinier,0.6,0.1,0.2,0.0,0.1,0.0,1.0,1.0,0.2,0.2,0.1,0.3,0.1,0.1,0.4,1.0,0.2,8.4,87.2,0.0,0.1,0.1
392,Felix Klaus,1.2,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,9.8,84.7,0.2,0.7,0.0
393,Joao Victor,0.4,0.4,0.4,0.1,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.3,0.2,0.5,1.0,1.0,0.5,8.3,80.5,0.0,0.1,0.0
394,László Bénes,0.9,0.3,0.0,0.1,0.0,0.0,0.0,1.0,0.3,0.6,0.0,0.7,0.0,0.3,0.0,1.0,0.6,13.7,79.2,0.7,0.1,0.0
395,Bastian Oczipka,1.2,0.9,0.5,1.5,0.1,0.0,0.0,2.0,0.3,0.9,0.3,0.6,0.0,0.6,1.0,2.0,0.9,31.9,78.7,0.8,1.4,0.0
396,Ragnar Ache,0.3,0.1,0.7,0.1,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.1,0.1,0.3,1.0,0.0,0.0,4.4,61.3,0.0,0.0,0.0
397,Ishak Belfodil,0.2,0.1,0.9,0.2,0.0,0.0,0.0,1.0,0.9,0.5,1.0,0.6,0.4,0.9,1.6,1.0,0.5,10.1,70.4,0.1,0.1,0.1
398,Melayro Bogarde,0.8,0.6,0.6,0.1,0.0,0.0,0.0,1.0,0.4,0.6,0.8,1.1,0.0,0.6,0.8,1.0,0.6,17.0,83.7,0.1,0.9,0.0
399,Aarón Martín,0.6,0.4,0.8,0.4,0.0,0.0,0.0,0.0,0.2,0.6,0.6,0.0,0.0,0.4,0.6,0.0,0.6,22.6,73.5,0.8,1.4,0.0
400,Bartosz Bialek,0.3,0.2,0.4,0.2,0.1,0.0,2.0,0.0,0.5,0.2,0.1,0.2,0.1,0.1,1.0,0.0,0.2,3.9,67.6,0.0,0.4,0.0
401,Jan Thielmann,0.5,0.4,0.5,0.0,0.0,0.0,2.0,3.0,0.5,0.4,0.1,0.3,0.1,0.5,1.4,3.0,0.4,12.6,67.3,0.2,0.1,0.0
402,Jóan Símun EdmundssonArminia Bielefeld,0.0,0.2,0.6,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,2.4,66.7,0.0,0.4,0.0
403,Finn Dahmen,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,23.3,74.3,0.0,3.0,0.0
404,Nils SeufertArminia Bielefeld,0.9,0.4,0.6,0.5,0.1,0.0,0.0,1.0,0.1,0.4,0.3,0.5,0.0,0.4,0.5,1.0,0.4,13.2,84.2,0.1,0.2,0.0
405,Emmanuel Dennis,1.4,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.6,0.2,1.2,0.6,0.8,0.4,3.1,0.0,0.2,13.9,72.0,0.3,0.0,0.0
406,Sebastian Rudy,2.0,0.5,0.5,1.5,2.0,0.0,0.0,0.0,0.5,1.5,0.5,0.5,0.0,0.5,1.0,0.0,1.5,48.5,63.9,1.0,4.0,0.0
407,Ádám Szalai,0.4,0.1,1.0,0.2,0.1,0.0,1.0,0.0,0.8,0.3,0.3,0.7,0.3,1.1,2.3,0.0,0.3,11.2,56.2,0.0,0.3,0.1
408,Benito Raman,0.8,0.2,0.6,0.2,0.0,0.0,2.0,0.0,1.0,0.6,0.5,0.5,0.2,0.6,1.4,0.0,0.6,11.6,68.0,0.3,0.7,0.0
409,Dimitris Limnios,0.8,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.5,0.4,0.4,1.0,0.1,0.3,0.7,0.0,0.4,9.1,69.7,0.1,0.3,0.0
410,Marco Höger,0.3,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.3,0.0,0.0,8.7,69.2,0.0,0.0,0.0
411,Marcin Kaminski,0.2,0.2,0.4,2.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,42.0,88.6,0.2,1.4,0.0
412,Niklas Tauer,0.2,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.2,3.8,52.6,0.2,0.0,0.0
413,Jessic Ngankam,0.3,0.0,0.6,0.1,0.1,0.0,2.0,0.0,0.4,0.1,0.3,0.4,0.1,0.6,0.9,0.0,0.1,3.1,76.6,0.0,0.1,0.0
414,Sven SchipplockArminia Bielefeld,0.5,0.2,1.2,0.2,0.1,0.0,1.0,0.0,0.5,0.3,0.3,0.9,0.1,0.2,0.7,0.0,0.3,5.3,55.6,0.0,0.1,0.0
415,Nishan Burkart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,71.4,0.0,0.0,0.0
