,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
253,Alex Oxlade Chamberlain,0.6,0.7,0.6,0.0,0.3,0.5,0.0,1.0,4.0,1.0,1.3,0.6,1.0,0.5,0.1,0.8,1.5,1.0,0.6,23.4,83.2,0.2,1.4,0.0
254,Tyrone Mings,0.5,0.9,0.6,0.5,5.7,0.1,1.5,0.0,2.0,2.0,0.2,0.2,0.4,0.3,0.1,0.2,0.3,2.0,0.2,41.9,78.0,0.0,3.5,0.0
255,Douglas Luiz,1.3,1.0,1.4,0.0,1.3,1.3,0.4,0.0,3.0,2.0,1.1,0.5,0.9,1.0,0.0,0.6,1.1,2.0,0.5,33.6,82.6,0.2,2.6,0.0
256,Rui Patrício,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,19.4,59.9,0.0,7.3,0.0
257,Will Hughes,2.5,1.2,1.8,0.0,0.9,1.4,0.3,0.0,1.0,1.0,0.9,0.8,0.8,1.5,0.0,1.1,1.5,1.0,0.8,28.0,78.3,0.7,0.4,0.0
258,Jeffrey Schlupp,1.1,0.8,1.0,0.0,0.6,0.6,0.2,0.0,3.0,1.0,1.1,0.4,0.8,0.7,0.1,0.9,1.5,1.0,0.4,18.5,75.8,0.1,0.5,0.0
259,Issa Diop,0.8,1.5,1.0,1.0,5.1,0.3,0.7,0.0,3.0,1.0,0.5,0.2,0.2,0.3,0.0,0.2,0.3,1.0,0.2,30.4,78.0,0.0,1.5,0.0
260,Jóhann Gudmundsson,0.3,0.6,0.8,0.0,0.5,0.6,0.1,0.0,1.0,1.0,0.8,1.1,0.4,0.3,0.1,0.4,0.8,1.0,1.1,13.3,73.8,1.3,0.7,0.0
261,Giovani Lo Celso,1.8,0.3,1.0,0.0,0.6,1.7,0.1,0.0,0.0,2.0,0.6,1.0,1.1,1.6,0.0,1.1,1.5,2.0,1.0,34.5,85.0,0.4,1.5,0.1
262,Alisson,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.8,84.6,0.0,4.0,0.0
263,Lukasz Fabianski,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,22.9,50.9,0.0,8.0,0.0
264,Cédric Soares,1.6,0.6,1.2,0.0,0.2,0.4,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.2,0.0,0.2,0.8,0.0,0.2,19.8,79.8,0.2,1.2,0.0
265,Ederson,0.1,0.1,0.1,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,25.7,86.0,0.0,3.5,0.0
266,Aaron Cresswell,1.4,1.1,0.5,0.4,1.9,0.7,0.3,0.0,3.0,0.0,0.5,0.8,0.4,0.5,0.1,0.3,0.6,0.0,0.8,40.4,74.6,0.8,2.2,0.0
267,Tim Krul,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,38.4,64.2,0.0,6.9,0.0
268,Daniel James,0.6,0.2,0.4,0.0,0.2,1.2,0.1,0.0,3.0,6.0,1.3,0.8,0.8,1.7,0.1,0.9,1.4,6.0,0.8,21.2,78.7,0.5,0.4,0.1
269,Steven Bergwijn,0.7,0.1,0.5,0.0,0.4,0.6,0.0,0.0,3.0,1.0,0.6,0.9,0.6,0.7,0.0,0.7,1.2,1.0,0.9,17.4,86.1,0.3,0.0,0.0
270,Björn Engels,0.6,1.6,0.3,0.4,5.0,0.3,1.0,0.0,1.0,0.0,0.5,0.1,0.1,0.3,0.1,0.1,0.4,0.0,0.1,38.1,84.2,0.1,2.9,0.0
271,Jack Cork,1.2,0.9,1.1,0.0,1.5,1.7,0.4,0.0,0.0,0.0,0.6,0.4,0.9,0.8,0.0,1.2,1.5,0.0,0.4,30.8,77.9,0.0,1.6,0.0
272,Jack Robinson,1.7,1.3,0.7,0.5,3.7,0.8,0.8,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.2,0.2,0.7,0.0,0.3,41.5,78.7,0.2,2.3,0.0
273,Jack Stephens,1.6,1.1,0.5,0.5,4.1,0.8,0.8,0.0,1.0,3.0,0.2,0.3,0.3,0.5,0.0,0.1,0.6,3.0,0.3,45.6,72.4,0.0,3.6,0.1
274,Christoph Zimmermann,1.9,1.1,0.5,0.5,5.1,0.5,1.1,0.0,0.0,1.0,0.4,0.1,0.3,0.5,0.0,0.2,0.4,1.0,0.1,38.9,79.0,0.0,2.7,0.0
275,Andy Carroll,0.3,0.1,0.9,0.1,1.3,0.3,0.1,0.0,0.0,4.0,0.8,0.6,0.3,0.7,0.3,0.6,1.3,4.0,0.6,10.9,61.1,0.1,0.4,0.0
276,Ryan Bertrand,1.5,1.2,0.8,0.2,0.9,1.0,0.4,0.0,1.0,1.0,0.6,0.9,0.3,1.0,0.0,0.7,1.4,1.0,0.9,38.4,76.0,1.1,1.3,0.1
277,Arthur Masuaku,2.4,0.8,0.6,0.4,1.3,0.9,0.3,0.0,0.0,1.0,0.3,0.4,1.6,0.5,0.0,1.1,0.9,1.0,0.4,29.6,80.3,0.3,1.0,0.0
278,Sebastian Prödl,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,54.5,0.0,0.0,0.0
279,Tariq Lamptey,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,100.0,0.0,0.0,0.0
280,Trézéguet,1.1,0.7,1.0,0.0,0.4,1.0,0.1,0.0,6.0,1.0,1.5,0.6,0.9,0.9,0.2,0.6,2.1,1.0,0.6,10.7,75.2,0.3,0.3,0.0
281,Séamus Coleman,1.6,0.9,0.7,0.3,1.3,0.2,0.3,0.0,0.0,1.0,0.3,0.3,1.4,0.7,0.0,0.5,1.3,1.0,0.3,30.5,78.0,0.1,1.2,0.0
282,Javier Manquillo,1.9,0.9,0.9,0.1,2.3,0.7,0.1,0.0,0.0,1.0,0.0,0.2,0.6,0.5,0.0,0.1,0.9,1.0,0.2,22.6,75.4,0.2,0.8,0.0
283,Todd Cantwell,1.4,0.5,0.9,0.0,0.8,1.3,0.1,0.0,6.0,2.0,1.1,0.9,1.3,1.8,0.1,1.3,2.1,2.0,0.9,28.8,81.9,0.0,0.8,0.0
284,Solly March,1.3,1.1,0.5,0.1,0.5,0.5,0.2,0.0,0.0,1.0,1.1,0.7,0.8,0.6,0.1,1.6,0.8,1.0,0.7,25.9,77.6,0.7,1.3,0.1
285,Jay Rodriguez,0.8,0.1,0.7,0.0,0.3,0.7,0.2,0.0,8.0,1.0,1.9,0.2,0.5,0.4,0.6,1.2,1.7,1.0,0.2,12.9,69.8,0.0,0.2,0.0
286,Rúben Vinagre,1.4,0.7,0.4,0.1,0.9,0.2,0.1,0.0,0.0,0.0,0.3,0.3,1.3,0.5,0.0,0.9,0.6,0.0,0.3,15.1,76.9,0.6,0.4,0.0
287,Wayne Hennessey,0.0,0.3,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,44.3,0.0,11.7,0.0
288,David Luiz,0.8,1.0,0.9,0.5,3.8,0.3,1.1,0.0,2.0,1.0,0.7,0.1,0.2,0.4,0.0,0.2,0.5,1.0,0.1,54.5,85.1,0.1,4.9,0.1
289,Jack Stacey,1.1,0.9,0.5,0.1,2.8,0.7,0.6,0.0,0.0,2.0,0.3,0.5,0.8,0.5,0.1,0.6,0.8,2.0,0.5,31.6,74.0,0.2,1.5,0.0
290,Christian Fuchs,1.3,1.5,0.2,0.3,2.1,1.0,0.3,0.0,0.0,0.0,0.5,0.2,0.2,0.0,0.1,0.2,1.0,0.0,0.2,51.2,80.8,0.2,2.4,0.0
291,Tom Heaton,0.2,0.0,0.1,0.0,0.6,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,26.4,52.2,0.0,6.0,0.0
292,Ryan Fraser,0.4,0.5,0.4,0.0,0.6,0.5,0.1,0.0,1.0,4.0,1.0,1.6,0.4,1.3,0.0,0.7,1.0,4.0,1.6,27.5,79.9,1.0,1.0,0.1
293,David de Gea,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,20.7,74.4,0.0,2.5,0.0
294,Maximilian Kilman,1.3,1.3,0.7,0.3,2.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.0,32.7,76.5,0.0,0.3,0.0
295,Harry Winks,1.3,1.2,0.8,0.0,1.0,1.2,0.3,0.0,0.0,0.0,0.5,0.6,0.5,0.7,0.0,0.5,0.8,0.0,0.6,54.6,90.3,0.2,2.5,0.1
296,James Milner,0.7,0.3,0.5,0.2,0.7,0.9,0.1,0.0,2.0,2.0,0.5,0.5,0.5,0.5,0.0,0.3,0.4,2.0,0.5,34.0,87.0,0.1,2.2,0.1
297,Alex Iwobi,1.0,0.6,0.5,0.0,0.4,0.8,0.1,0.0,1.0,0.0,0.9,1.0,1.3,0.2,0.0,0.7,1.4,0.0,1.0,22.3,79.7,0.5,1.1,0.2
298,Bernard,1.1,0.6,0.7,0.0,0.3,1.1,0.1,0.0,3.0,2.0,0.4,0.9,1.1,0.4,0.0,1.1,1.5,2.0,0.9,20.0,77.0,0.2,0.6,0.1
299,Adam Smith,2.0,1.0,1.0,0.2,2.0,1.1,0.3,0.0,0.0,1.0,0.2,0.4,1.0,1.7,0.1,0.6,1.1,1.0,0.4,35.0,79.5,0.3,1.1,0.0
300,Roberto Jiménez,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,25.4,42.4,0.0,6.1,0.0
301,Callum Hudson-Odoi,0.5,0.2,0.5,0.0,0.2,0.3,0.0,0.0,1.0,5.0,1.0,0.9,1.2,0.6,0.1,0.8,1.3,5.0,0.9,18.7,85.9,0.8,1.3,0.0
302,Andros Townsend,1.4,0.6,0.4,0.0,0.3,0.9,0.0,0.0,1.0,1.0,0.5,0.5,1.6,1.1,0.0,1.5,1.3,1.0,0.5,16.4,76.6,0.7,0.5,0.0
303,Nampalys Mendy,1.0,0.9,0.6,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.1,0.4,0.1,1.1,0.0,0.3,0.7,0.0,0.4,29.9,90.9,0.3,1.4,0.0
304,Marc Albrighton,1.2,0.5,0.4,0.0,0.4,1.1,0.1,0.0,0.0,3.0,0.5,1.0,0.7,0.6,0.1,0.5,0.6,3.0,1.0,20.4,75.2,0.6,1.2,0.1
305,Oriol Romeu,1.8,1.1,1.3,0.0,1.0,1.6,0.4,0.0,0.0,0.0,0.3,0.6,0.4,0.5,0.0,0.1,0.5,0.0,0.6,35.9,80.7,0.1,1.5,0.0
306,Manuel Lanzini,0.6,0.4,0.3,0.0,0.1,1.3,0.0,0.0,0.0,2.0,1.0,1.3,1.4,1.1,0.2,0.7,1.3,2.0,1.3,31.5,86.9,0.6,1.0,0.0
307,Rob Holding,0.5,0.6,0.5,0.3,5.4,0.3,0.8,0.0,0.0,0.0,0.3,0.0,0.3,0.4,0.0,0.3,0.5,0.0,0.0,43.9,87.2,0.0,2.5,0.0
308,Ahmed El Mohamady,1.1,0.7,0.7,0.0,1.2,0.6,0.3,0.0,1.0,1.0,0.3,1.2,0.4,0.3,0.1,0.1,0.5,1.0,1.2,27.7,79.7,1.1,1.8,0.0
309,Andreas Pereira,1.0,0.3,1.1,0.0,0.2,1.2,0.0,0.0,1.0,3.0,1.5,1.3,0.8,0.6,0.1,1.6,1.8,3.0,1.3,28.0,78.3,0.4,1.2,0.0
310,Max Aarons,1.3,1.0,0.8,0.2,2.0,0.5,0.8,0.0,0.0,1.0,0.4,0.6,1.3,1.4,0.1,0.9,1.5,1.0,0.6,37.2,78.9,0.4,1.1,0.0
311,Jeff Hendrick,0.8,0.8,0.7,0.0,0.6,0.8,0.3,0.0,2.0,2.0,0.9,0.6,0.9,0.7,0.2,1.2,1.6,2.0,0.6,22.7,75.6,0.3,0.8,0.0
312,Leandro Trossard,0.7,0.3,0.5,0.0,0.2,1.0,0.0,0.0,5.0,3.0,1.3,1.4,0.9,0.4,0.1,1.1,1.6,3.0,1.4,22.9,74.5,0.6,1.3,0.0
313,Anwar El Ghazi,0.6,0.4,0.6,0.0,0.4,0.5,0.0,0.0,4.0,4.0,1.5,0.9,0.9,0.5,0.4,1.0,1.6,4.0,0.9,14.1,72.4,0.8,0.4,0.0
314,Simon Francis,0.9,1.3,0.5,0.3,4.4,0.7,0.8,0.0,0.0,0.0,0.2,0.3,0.3,0.1,0.0,0.1,0.3,0.0,0.3,34.7,75.6,0.2,2.0,0.0
315,Phil Jagielka,0.8,0.7,0.2,0.0,3.2,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,12.5,80.0,0.2,0.7,0.0
316,Teemu Pukki,0.3,0.2,0.6,0.0,0.2,0.6,0.0,0.0,11.0,3.0,2.2,0.8,0.7,0.4,0.5,0.9,1.6,3.0,0.8,14.7,79.8,0.0,0.1,0.0
317,Leighton Baines,1.3,0.6,0.1,0.3,1.3,0.3,0.3,0.0,0.0,0.0,0.1,0.9,0.3,0.5,0.0,0.3,0.4,0.0,0.9,19.4,86.5,1.3,0.4,0.0
318,Kiko Femenía,2.4,1.3,0.9,0.2,1.6,1.3,0.1,0.0,0.0,0.0,0.2,0.6,0.7,0.4,0.0,0.4,0.8,0.0,0.6,34.0,78.6,0.7,1.3,0.0
319,Lucas Torreira,1.1,1.2,0.8,0.0,0.8,0.8,0.3,0.0,1.0,1.0,0.7,0.5,0.6,1.5,0.0,0.3,0.6,1.0,0.5,31.1,87.8,0.1,1.2,0.0
320,Sofiane Boufal,0.8,0.2,1.3,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.9,0.8,2.7,1.0,0.1,2.0,1.7,2.0,0.8,14.4,77.4,0.2,0.3,0.0
321,Ben Foster,0.0,0.0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,28.7,40.4,0.0,8.5,0.0
322,Harry Wilson,0.7,0.4,0.4,0.0,0.4,0.7,0.1,0.0,7.0,0.0,1.8,0.5,0.5,1.3,0.0,0.7,1.1,0.0,0.5,18.5,76.0,0.1,1.4,0.1
323,Martín Montoya,2.1,0.9,1.0,0.2,1.1,1.0,0.2,0.0,0.0,1.0,0.3,0.8,0.4,0.6,0.1,0.4,1.3,1.0,0.8,37.2,76.5,0.5,1.8,0.0
324,Fabián Balbuena,1.0,1.5,0.4,0.6,4.2,0.9,0.3,0.0,1.0,0.0,0.6,0.1,0.1,0.1,0.0,0.1,0.4,0.0,0.1,29.6,71.6,0.0,2.1,0.0
325,Tom Trybull,2.4,1.0,1.6,0.0,2.0,2.8,0.3,0.0,0.0,0.0,0.7,0.2,0.4,0.7,0.1,0.4,1.0,0.0,0.2,38.4,92.0,0.0,1.7,0.0
326,Christian Eriksen,1.0,0.6,0.5,0.0,0.7,0.9,0.1,0.0,2.0,2.0,1.3,1.2,0.0,0.3,0.1,0.7,1.2,2.0,1.2,33.7,80.3,0.6,1.5,0.1
327,Andriy Yarmolenko,0.6,0.3,0.7,0.0,0.2,0.7,0.0,0.0,5.0,1.0,1.1,0.8,0.4,0.4,0.3,0.5,1.0,1.0,0.8,17.5,80.6,0.2,1.0,0.0
328,Conor Coady,0.9,0.7,0.4,0.4,3.1,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,48.7,85.0,0.0,7.6,0.1
329,Junior Stanislas,0.7,0.3,0.3,0.1,0.3,0.3,0.0,0.0,3.0,0.0,1.2,0.8,0.7,0.3,0.1,0.5,0.8,0.0,0.8,17.4,76.6,0.5,0.3,0.1
330,Callum Wilson,0.3,0.1,1.6,0.0,0.5,0.4,0.1,0.0,8.0,1.0,1.6,0.8,0.7,1.1,0.9,1.5,3.1,1.0,0.8,14.6,64.5,0.1,0.3,0.0
331,Alexander Tettey,0.8,1.4,0.7,0.0,2.2,0.9,0.3,0.0,1.0,1.0,0.8,0.2,0.5,0.2,0.0,0.3,0.6,1.0,0.2,43.1,88.1,0.0,1.6,0.0
332,Florian Lejeune,1.3,1.7,1.0,0.2,2.2,0.5,0.3,0.0,2.0,0.0,0.7,0.2,0.7,0.7,0.0,0.3,0.5,0.0,0.2,32.8,69.0,0.0,2.3,0.0
333,Onel Hernández,1.0,0.7,0.5,0.0,0.3,0.8,0.0,0.0,1.0,2.0,1.1,0.7,1.6,0.7,0.3,1.4,1.5,2.0,0.7,12.0,77.2,0.0,0.1,0.0
334,Pepe Reina,0.0,0.0,0.1,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.1,28.8,67.0,0.0,8.4,0.0
335,Sead Kolasinac,1.1,1.0,0.8,0.1,1.3,0.4,0.2,0.0,0.0,2.0,0.2,0.4,0.6,0.6,0.2,0.4,0.8,2.0,0.4,34.6,85.6,0.2,0.8,0.0
336,Demarai Gray,0.6,0.2,0.1,0.0,0.1,0.3,0.0,0.0,2.0,3.0,1.1,0.8,0.5,0.5,0.1,0.9,1.0,3.0,0.8,13.9,87.3,0.4,0.5,0.0
337,Daniel Podence,0.3,0.2,0.6,0.0,0.1,0.2,0.1,0.0,1.0,0.0,1.1,0.6,0.8,1.0,0.3,0.4,0.9,0.0,0.6,10.6,72.6,0.1,0.3,0.0
338,Danny Rose,1.5,0.7,1.2,0.3,2.5,0.9,0.5,0.0,0.0,0.0,0.2,0.9,0.8,1.4,0.0,0.4,0.9,0.0,0.9,39.2,80.0,0.7,1.0,0.0
339,Fabian Delph,1.6,0.9,1.1,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.2,0.4,1.3,0.4,0.0,0.4,1.1,0.0,0.4,48.8,86.6,0.3,3.6,0.1
340,Moritz Leitner,1.8,1.0,0.9,0.0,0.9,1.8,0.4,0.0,0.0,0.0,0.9,0.8,0.8,1.1,0.0,0.8,1.7,0.0,0.8,62.6,87.4,0.1,2.1,0.0
341,Bernardo,1.9,0.4,0.2,0.1,1.4,0.3,0.2,0.0,0.0,0.0,0.5,0.3,0.6,0.2,0.3,0.8,1.1,0.0,0.3,23.6,73.6,0.2,0.9,0.0
342,Dwight Gayle,0.6,0.1,0.3,0.0,0.5,0.2,0.0,0.0,4.0,2.0,1.2,0.3,0.1,0.7,0.1,0.6,1.0,2.0,0.3,7.3,69.0,0.1,0.2,0.0
343,Pablo Fornals,1.3,0.7,0.5,0.0,0.2,1.3,0.0,0.0,2.0,5.0,1.0,0.5,0.4,0.4,0.2,0.7,1.1,5.0,0.5,23.4,78.8,0.3,1.1,0.0
344,Lys Mousset,0.3,0.1,0.8,0.0,0.1,0.1,0.0,0.0,6.0,4.0,1.2,0.4,0.9,0.5,0.5,1.3,1.7,4.0,0.4,8.0,69.6,0.0,0.1,0.0
345,Marvelous Nakamba,1.9,1.3,0.9,0.0,1.1,1.5,0.4,0.0,0.0,0.0,0.2,0.4,0.5,0.8,0.0,0.3,0.9,0.0,0.4,27.0,84.3,0.0,0.8,0.0
346,Matthew Longstaff,0.3,0.6,0.7,0.0,0.3,1.2,0.1,0.0,2.0,0.0,0.4,0.3,0.3,0.7,0.0,0.8,0.4,0.0,0.3,28.3,80.4,0.1,1.1,0.0
347,Cenk Tosun,0.4,0.0,0.8,0.0,0.2,0.4,0.0,0.0,1.0,0.0,0.8,0.2,1.2,0.8,0.2,1.0,0.6,0.0,0.2,8.0,70.0,0.0,0.2,0.0
348,Ezri Konsa,0.7,1.0,0.7,0.2,2.6,0.4,1.0,0.0,1.0,2.0,0.4,0.4,0.3,1.3,0.0,0.2,0.3,2.0,0.4,30.9,78.0,0.2,1.4,0.0
349,Curtis Jones,0.7,0.3,0.5,0.0,0.0,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7,0.3,0.0,0.0,20.5,87.0,0.0,0.5,0.0
350,Danny Rose,1.9,0.9,1.0,0.2,1.0,0.8,0.4,0.0,0.0,0.0,0.0,0.3,0.5,2.1,0.0,0.1,0.5,0.0,0.3,33.4,78.5,0.2,0.7,0.0
351,Tom Davies,1.3,1.2,1.0,0.0,0.9,1.3,0.1,0.0,1.0,0.0,0.6,0.2,0.7,1.3,0.0,0.7,0.9,0.0,0.2,29.3,77.5,0.1,1.6,0.0
352,Nabil Bentaleb,1.9,1.6,1.6,0.0,0.8,1.5,0.2,0.0,0.0,0.0,0.3,0.7,0.7,0.4,0.0,0.2,0.5,0.0,0.7,33.8,85.7,0.0,2.1,0.0
353,Theo Walcott,0.5,0.3,0.4,0.0,0.0,0.5,0.0,0.0,2.0,3.0,1.2,0.8,0.7,0.7,0.4,0.9,1.5,3.0,0.8,14.2,68.9,0.4,0.1,0.2
354,Jamal Lewis,1.8,0.9,0.5,0.1,2.0,0.5,0.4,0.0,1.0,0.0,0.3,0.5,1.2,0.8,0.1,0.8,1.3,0.0,0.5,37.3,78.9,0.4,1.1,0.0
355,Ibrahim Amadou,1.6,1.5,0.7,0.3,5.0,0.7,0.5,0.0,0.0,0.0,0.5,0.1,0.2,0.2,0.0,0.3,0.1,0.0,0.1,33.5,87.0,0.1,1.4,0.0
356,Che Adams,0.2,0.1,0.6,0.0,0.3,0.1,0.0,0.0,4.0,2.0,1.2,0.4,0.6,0.5,0.3,0.7,1.3,2.0,0.4,8.3,64.9,0.0,0.2,0.1
357,Pedro Neto,0.3,0.2,0.5,0.0,0.1,0.4,0.0,0.0,3.0,3.0,0.6,0.5,1.1,0.6,0.1,0.6,1.1,3.0,0.5,12.0,83.4,0.3,0.3,0.0
358,Ben Godfrey,0.7,0.8,0.5,0.3,4.9,0.3,1.2,1.0,0.0,0.0,0.5,0.1,0.3,0.3,0.0,0.1,0.4,0.0,0.1,55.3,87.9,0.0,3.2,0.0
359,Eric Bailly,0.0,1.0,0.5,0.5,1.8,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.0,19.5,89.7,0.0,1.0,0.0
360,José Holebas,1.9,0.2,1.3,0.1,2.1,1.4,0.3,0.0,0.0,0.0,0.4,0.8,0.5,0.4,0.0,0.4,0.4,0.0,0.8,29.6,73.2,1.2,1.0,0.0
361,Alireza Jahanbakhsh,0.8,0.3,0.2,0.0,0.1,0.2,0.0,0.0,2.0,0.0,1.2,0.4,0.8,0.7,0.1,0.6,0.8,0.0,0.4,11.2,75.0,0.0,0.3,0.1
362,David Martin,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,40.5,0.0,8.0,0.0
363,André Gomes,1.2,0.4,2.0,0.1,0.3,2.8,0.2,0.0,0.0,1.0,0.3,0.6,1.3,1.0,0.0,1.2,1.0,1.0,0.6,44.7,84.7,0.2,4.5,0.0
364,Dan Gosling,1.1,0.8,0.9,0.0,0.9,0.9,0.5,0.0,3.0,1.0,0.5,0.4,0.2,0.8,0.1,0.9,1.3,1.0,0.4,21.7,77.3,0.1,0.7,0.0
365,Mbwana Samatta,0.4,0.1,0.6,0.0,0.4,0.5,0.0,0.0,1.0,0.0,1.2,0.7,0.6,1.3,0.6,0.9,1.9,0.0,0.7,12.3,68.0,0.1,0.4,0.0
366,Divock Origi,0.4,0.1,0.4,0.0,0.2,0.2,0.0,0.0,4.0,1.0,0.5,0.3,0.4,0.6,0.0,0.4,1.0,1.0,0.3,7.0,70.9,0.1,0.2,0.0
367,Pablo Zabaleta,1.8,1.4,0.7,0.1,1.6,0.7,0.3,0.0,0.0,0.0,0.0,0.3,0.2,0.9,0.0,0.1,0.4,0.0,0.3,24.9,75.5,0.1,0.6,0.0
368,James McCarthy,2.5,0.7,0.9,0.0,0.3,1.1,0.2,0.0,0.0,0.0,0.4,0.5,0.2,0.5,0.0,0.3,0.5,0.0,0.5,23.7,77.8,0.3,1.6,0.0
369,Anthony Gordon,1.0,0.7,0.9,0.0,0.1,0.9,0.2,0.0,0.0,1.0,0.5,0.5,1.0,1.1,0.1,0.7,1.0,1.0,0.5,10.3,78.8,0.4,0.3,0.0
370,Morgan Schneiderlin,2.1,1.4,1.2,0.0,1.3,1.1,0.2,0.0,0.0,0.0,0.4,0.3,0.2,0.1,0.0,0.3,0.5,0.0,0.3,37.4,86.1,0.1,3.6,0.0
371,Neil Taylor,1.1,1.4,0.6,0.1,1.9,0.6,0.4,0.0,0.0,0.0,0.2,0.4,0.1,0.4,0.0,0.1,0.4,0.0,0.4,29.9,78.8,0.1,1.1,0.0
372,Ryan Bennett,1.0,1.4,0.6,0.4,1.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,41.0,81.5,0.0,2.4,0.0
373,Dominic Solanke,0.3,0.3,0.5,0.0,0.5,0.9,0.0,0.0,3.0,1.0,1.0,0.5,0.8,0.7,0.1,1.7,1.6,1.0,0.5,13.5,69.6,0.0,0.3,0.0
374,Nathaniel Chalobah,1.4,0.8,0.3,0.0,0.8,0.7,0.2,0.0,0.0,1.0,0.4,0.4,0.2,0.4,0.0,0.5,0.7,1.0,0.4,15.7,73.7,0.2,0.5,0.0
375,Gabriel Martinelli,1.4,0.2,0.6,0.0,0.4,0.9,0.1,0.0,3.0,0.0,0.9,0.1,0.6,0.7,0.1,0.9,2.1,0.0,0.1,8.3,69.8,0.0,0.1,0.0
376,Eddie Nketiah,0.5,0.2,1.2,0.0,0.4,0.3,0.0,0.0,2.0,0.0,1.2,0.4,0.8,0.8,0.2,1.2,1.6,0.0,0.4,10.8,75.0,0.0,0.2,0.0
377,Reiss Nelson,0.6,0.2,0.5,0.0,0.1,0.6,0.1,0.0,1.0,0.0,0.6,0.5,1.0,0.5,0.2,0.8,0.9,0.0,0.5,12.2,85.5,0.5,0.6,0.0
378,Jordan Pickford,0.0,0.1,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,31.2,60.1,0.0,7.7,0.0
379,Connor Wickham,0.2,0.2,0.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.3,0.0,0.2,0.3,0.7,1.0,0.5,7.7,58.7,0.0,0.3,0.0
380,Danny Welbeck,0.8,0.3,0.5,0.1,0.3,0.4,0.1,0.0,2.0,0.0,1.2,0.2,0.5,0.6,0.1,1.1,1.2,0.0,0.2,9.2,75.2,0.0,0.0,0.0
381,Ben Osborn,1.2,0.5,0.7,0.0,0.5,1.0,0.1,0.0,0.0,0.0,0.2,0.5,0.3,0.5,0.1,0.0,0.4,0.0,0.5,17.8,71.0,0.2,0.6,0.0
382,Claudio Bravo,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,29.8,76.5,0.0,5.5,0.0
