,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
337,Daniel Podence,0.0,0.6,10.6,72.6,0.1,0.3,0.0,6.49
338,Danny Rose,0.0,0.9,39.2,80.0,0.7,1.0,0.0,6.49
339,Fabian Delph,0.0,0.4,48.8,86.6,0.3,3.6,0.1,6.49
340,Moritz Leitner,0.0,0.8,62.6,87.4,0.1,2.1,0.0,6.49
341,Bernardo,0.0,0.3,23.6,73.6,0.2,0.9,0.0,6.49
342,Dwight Gayle,2,0.3,7.3,69.0,0.1,0.2,0.0,6.48
343,Pablo Fornals,5,0.5,23.4,78.8,0.3,1.1,0.0,6.48
344,Lys Mousset,4,0.4,8.0,69.6,0.0,0.1,0.0,6.48
345,Marvelous Nakamba,0.0,0.4,27.0,84.3,0.0,0.8,0.0,6.47
346,Matthew Longstaff,0.0,0.3,28.3,80.4,0.1,1.1,0.0,6.47
347,Cenk Tosun,0.0,0.2,8.0,70.0,0.0,0.2,0.0,6.47
348,Ezri Konsa,2,0.4,30.9,78.0,0.2,1.4,0.0,6.47
349,Curtis Jones,0.0,0.0,20.5,87.0,0.0,0.5,0.0,6.47
350,Danny Rose,0.0,0.3,33.4,78.5,0.2,0.7,0.0,6.47
351,Tom Davies,0.0,0.2,29.3,77.5,0.1,1.6,0.0,6.47
352,Nabil Bentaleb,0.0,0.7,33.8,85.7,0.0,2.1,0.0,6.47
353,Theo Walcott,3,0.8,14.2,68.9,0.4,0.1,0.2,6.46
354,Jamal Lewis,0.0,0.5,37.3,78.9,0.4,1.1,0.0,6.46
355,Ibrahim Amadou,0.0,0.1,33.5,87.0,0.1,1.4,0.0,6.46
356,Che Adams,2,0.4,8.3,64.9,0.0,0.2,0.1,6.45
357,Pedro Neto,3,0.5,12.0,83.4,0.3,0.3,0.0,6.45
358,Ben Godfrey,0.0,0.1,55.3,87.9,0.0,3.2,0.0,6.45
359,Eric Bailly,0.0,0.0,19.5,89.7,0.0,1.0,0.0,6.44
360,José Holebas,0.0,0.8,29.6,73.2,1.2,1.0,0.0,6.44
361,Alireza Jahanbakhsh,0.0,0.4,11.2,75.0,0.0,0.3,0.1,6.44
362,David Martin,0.0,0.0,22.2,40.5,0.0,8.0,0.0,6.43
363,André Gomes,1,0.6,44.7,84.7,0.2,4.5,0.0,6.43
364,Dan Gosling,1,0.4,21.7,77.3,0.1,0.7,0.0,6.43
365,Mbwana Samatta,0.0,0.7,12.3,68.0,0.1,0.4,0.0,6.42
366,Divock Origi,1,0.3,7.0,70.9,0.1,0.2,0.0,6.42
367,Pablo Zabaleta,0.0,0.3,24.9,75.5,0.1,0.6,0.0,6.42
368,James McCarthy,0.0,0.5,23.7,77.8,0.3,1.6,0.0,6.42
369,Anthony Gordon,1,0.5,10.3,78.8,0.4,0.3,0.0,6.42
370,Morgan Schneiderlin,0.0,0.3,37.4,86.1,0.1,3.6,0.0,6.42
371,Neil Taylor,0.0,0.4,29.9,78.8,0.1,1.1,0.0,6.41
372,Ryan Bennett,0.0,0.0,41.0,81.5,0.0,2.4,0.0,6.41
373,Dominic Solanke,1,0.5,13.5,69.6,0.0,0.3,0.0,6.41
374,Nathaniel Chalobah,1,0.4,15.7,73.7,0.2,0.5,0.0,6.41
375,Gabriel Martinelli,0.0,0.1,8.3,69.8,0.0,0.1,0.0,6.4
376,Eddie Nketiah,0.0,0.4,10.8,75.0,0.0,0.2,0.0,6.4
377,Reiss Nelson,0.0,0.5,12.2,85.5,0.5,0.6,0.0,6.4
378,Jordan Pickford,0.0,0.0,31.2,60.1,0.0,7.7,0.0,6.4
379,Connor Wickham,1,0.5,7.7,58.7,0.0,0.3,0.0,6.4
380,Danny Welbeck,0.0,0.2,9.2,75.2,0.0,0.0,0.0,6.39
381,Ben Osborn,0.0,0.5,17.8,71.0,0.2,0.6,0.0,6.39
382,Claudio Bravo,0.0,0.0,29.8,76.5,0.0,5.5,0.0,6.39
383,Phil Jones,0.0,0.0,48.5,83.5,0.0,1.5,0.0,6.39
384,Ryan Bennett,0.0,0.2,20.6,76.7,0.2,1,0.0,6.39
385,Dennis Praet,2,0.3,19.3,85.0,0.1,0.8,0.0,6.39
386,Yan Valery,0.0,0.2,20.2,56.3,0.2,0.5,0.0,6.38
387,Tom Cleverley,0.0,0.8,23.9,83.3,0.3,0.9,0.0,6.38
388,Matej Vydra,1,0.4,7.2,74.3,0.0,0.0,0.0,6.38
389,Wes Morgan,0.0,0.0,20.4,89.0,0.0,0.6,0.0,6.38
390,Nathan Holland,0.0,0.0,5.5,81.8,0.0,0.0,0.0,6.38
391,David Brooks,0.0,0.7,17.0,73.9,0.7,0.4,0.0,6.37
392,Timm Klose,0.0,0.0,56.1,84.7,0.0,2.1,0.0,6.37
393,Sean Longstaff,1,0.7,27.4,79.2,0.3,1.5,0.0,6.37
394,Aaron Connolly,1,0.3,6.1,77.4,0.0,0.0,0.0,6.37
395,Willy Caballero,0.0,0.0,29.4,72.8,0.0,6.2,0.0,6.37
396,William Smallbone,2,0.3,22.9,84.0,0.1,1.3,0.0,6.36
397,Kepa Arrizabalaga,0.0,0.0,28.4,79.7,0.0,4,0.0,6.36
398,Hamza Choudhury,1,0.2,24.8,86.1,0.0,1,0.0,6.35
399,Roberto Pereyra,0.0,0.7,21.9,85.2,0.2,0.4,0.0,6.35
400,Michael McGovern,0.0,0.0,20.0,47.5,0.0,2,0.0,6.35
401,Tommy Doyle,0.0,0.0,20.0,100.0,0.0,0.0,0.0,6.35
402,Billy Gilmour,0.0,0.7,28.7,90.1,0.0,1.5,0.0,6.35
403,Xherdan Shaqiri,0.0,0.4,13.9,83.5,0.4,1.1,0.0,6.34
404,Michael Obafemi,2,0.5,6.5,80.3,0.0,0.1,0.0,6.34
405,Adam Lallana,1,0.3,17.7,85.7,0.0,0.3,0.0,6.34
406,Billy Sharp,2,0.6,8.5,74.1,0.0,0.1,0.0,6.34
407,Luke Freeman,0.0,0.3,12.1,79.7,0.5,0.2,0.0,6.33
408,Adrián,0.0,0.0,23.6,71.9,0.0,4.5,0.0,6.33
409,DeAndre Yedlin,0.0,0.4,15.4,74.4,0.4,0.8,0.0,6.33
410,Juan Mata,2,0.9,26.8,87.0,0.4,1.1,0.1,6.33
411,Muhamed Besic,0.0,0.1,11.8,79.2,0.0,0.7,0.0,6.33
412,Jake Vokins,0.0,1,58.0,79.3,0.0,3,0.0,6.32
413,Jed Steer,0.0,0.0,2.0,50.0,0.0,0.0,0.0,6.32
414,Timothy Fosu-Mensah,0.0,0.7,21.3,84.4,0.3,1,0.0,6.32
415,Moise Kean,2,0.3,4.3,76.8,0.1,0.0,0.0,6.32
416,Ryan Sessegnon,0.0,0.3,26.5,77.4,0.2,0.7,0.0,6.32
417,Joseph Willock,1,0.4,11.8,82.8,0.1,0.4,0.0,6.31
418,Patrick Cutrone,0.0,0.2,4.9,69.5,0.1,0.0,0.0,6.31
419,Ki Sung-Yueng,0.0,0.7,22.0,89.4,1.3,1,0.0,6.31
420,Cenk Tosun,0.0,0.8,11.6,67.2,0.0,0.4,0.0,6.31
421,Ruben Loftus-Cheek,1,0.1,18.9,90.2,0.0,0.7,0.1,6.31
422,Lewis Cook,0.0,0.4,26.7,78.8,0.0,1.6,0.1,6.31
423,Darren Randolph,0.0,0.0,18.0,50.0,0.0,8,0.0,6.31
424,Jesse Lingard,0.0,0.9,17.8,87.7,0.0,0.2,0.0,6.3
425,Emil Krafth,1,0.1,19.4,77.2,0.1,0.6,0.0,6.3
426,Chicharito,0.0,0.0,10.0,85.0,0.0,0.0,0.0,6.3
427,Robbie Brady,2,0.5,8.9,63.6,0.1,0.2,0.1,6.3
428,Arnaut Danjuma,0.0,0.4,15.8,81.0,0.1,0.4,0.0,6.3
429,Emile Smith Rowe,0.0,0.0,17.5,85.7,0.0,0.0,0.0,6.3
430,Christian Atsu,3,0.7,10.4,80.3,0.4,0.3,0.1,6.29
431,Florin Andone,0.0,0.3,4.0,58.3,0.0,0.0,0.0,6.29
432,Nathan Tella,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.29
433,Jairo Riedewald,0.0,0.1,19.4,75.7,0.1,0.9,0.0,6.29
434,Jürgen Locadia,0.0,0.0,9.5,52.6,0.0,0.0,0.0,6.27
435,Callum Robinson,1,0.3,8.6,84.1,0.2,0.3,0.0,6.27
436,Adrian Mariappa,0.0,0.2,23.1,73.2,0.3,1.3,0.0,6.25
437,Jota,1,0.4,9.3,78.5,0.0,0.6,0.2,6.25
438,Glenn Murray,1,0.1,7.3,61.7,0.0,0.0,0.0,6.25
439,Mamadou Sakho,0.0,0.1,38.4,87.7,0.0,2,0.0,6.24
440,Ezequiel Schelotto,0.0,0.0,13.4,68.6,0.1,0.3,0.0,6.24
441,Ignacio Pussetto,0.0,0.0,4.1,58.6,0.1,0.3,0.0,6.24
442,Jordon Ibe,0.0,0.0,8.5,82.4,0.5,0.0,0.0,6.23
443,Leroy Sané,0.0,0.0,7.0,85.7,0.0,0.0,0.0,6.23
444,Keinan Davis,0.0,0.3,7.6,73.5,0.0,0.1,0.0,6.22
445,Marco Stiepermann,0.0,0.5,16.8,71.5,0.0,0.4,0.0,6.22
446,Alexis Mac Allister,0.0,0.6,10.9,75.5,0.3,0.2,0.0,6.22
447,Valentino Lazaro,0.0,0.5,13.1,82.9,0.3,0.6,0.0,6.21
448,Charlie Daniels,0.0,1,18.5,75.7,1,1.5,0.0,6.21
449,Max Meyer,0.0,0.2,11.8,78.1,0.1,0.2,0.0,6.2
450,Patrick Roberts,0.0,0.0,3.0,66.7,0.0,0.3,0.0,6.2
451,João Pedro,0.0,0.0,3.0,77.8,0.3,0.0,0.0,6.19
452,Lukas Rupp,0.0,0.7,22.1,76.2,0.0,0.3,0.1,6.19
453,Angus Gunn,0.0,0.0,23.1,37.7,0.0,4.3,0.0,6.19
454,Takumi Minamino,0.0,0.1,10.6,89.6,0.1,0.2,0.0,6.18
455,George Hirst,0.0,0.0,2.5,80.0,0.0,0.0,0.0,6.18
456,Diogo Dalot,0.0,0.0,12.8,74.5,0.0,0.3,0.0,6.18
457,Mario Vrancic,0.0,0.4,22.6,78.3,0.0,0.8,0.0,6.17
458,Henrikh Mkhitaryan,0.0,0.7,23.0,79.7,0.0,0.3,0.3,6.17
459,Faustino Anjorin,0.0,0.0,7.0,100.0,0.0,0.0,0.0,6.16
460,Andre Gray,0.0,0.4,6.5,65.3,0.0,0.2,0.0,6.15
461,Tyrick Mitchell,0.0,1,23.5,79.8,0.8,0.8,0.0,6.15
462,Jack Simpson,0.0,0.3,23.3,69.9,0.0,0.3,0.0,6.15
463,Jack Rodwell,0.0,0.0,2.0,100.0,0.0,0.0,0.0,6.14
464,Carlos Sánchez,0.0,0.0,9.8,81.4,0.0,0.7,0.0,6.14
465,Jesús Vallejo,0.0,0.0,59.0,77.1,0.5,4,0.0,6.14
466,Kevin Danso,1,0.3,21.8,74.0,0.0,0.7,0.0,6.13
467,Lloyd Kelly,0.0,0.3,25.1,80.1,0.1,1.3,0.0,6.13
468,Marcos Rojo,0.0,0.0,15.3,69.6,0.0,0.0,0.0,6.13
469,Gedson Fernandes,0.0,0.3,5.6,84.6,0.3,0.0,0.0,6.12
470,Maya Yoshida,0.0,0.0,33.4,79.0,0.0,1.9,0.0,6.12
471,Odion Ighalo,0.0,0.2,2.3,88.0,0.0,0.0,0.0,6.11
472,Michy Batshuayi,1,0.2,4.9,82.1,0.0,0.0,0.0,6.1
473,Morgan Gibbs-White,0.0,0.4,11.3,79.7,0.0,0.3,0.0,6.1
474,Brandon Pierrick,0.0,1,3.5,71.4,0.0,0.0,0.0,6.1
475,Harvey Elliott,0.0,0.0,5.5,90.9,0.0,0.5,0.0,6.1
476,Angel Gomes,0.0,1,6.5,84.6,0.0,1,0.5,6.09
477,Bruno Jordão,0.0,1,6.0,66.7,0.0,0.0,0.0,6.09
478,Oliver Skipp,0.0,0.0,5.4,89.5,0.0,0.3,0.0,6.09
479,Ralf Fährmann,0.0,0.0,8.0,62.5,0.0,0.0,0.0,6.08
480,Aaron Lennon,0.0,0.1,7.4,69.5,0.1,0.1,0.0,6.08
481,Domingos Quina,0.0,0.0,2.5,100,0.0,0.0,0.0,6.08
482,Gaëtan Bong,0.0,0.5,6.8,81.5,0.3,0.3,0.0,6.07
483,Georges-Kévin Nkoudou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07
484,Dennis Srbeny,0.0,0.0,2.3,72.2,0.0,0.0,0.0,6.06
485,Juan Foyth,0.0,0.3,14,82.1,0.0,0.5,0.0,6.05
486,Ørjan Nyland,0.0,0.0,21.7,52.6,0.0,5,0.0,6.05
487,Yoshinori Muto,0.0,0.1,4,84.4,0.0,0.0,0.0,6.04
488,Indiana Vassilev,0.0,0.0,2.8,63.6,0.0,0.0,0.0,6.04
489,Josh Martin,0.0,0.0,3,80,0.0,0.2,0.0,6.03
490,Dimitri Foulquier,0.0,0.0,3.3,80.0,0.0,0.3,0.0,6.03
491,Sam Surridge,0.0,0.3,2.3,55.6,0.0,0.0,0.0,6.03
492,Josip Drmic,0.0,0.2,7.6,77.5,0.0,0.1,0.0,6.03
493,Armando Broja,0.0,0.0,1.0,100.0,0.0,0.0,0.0,6.02
494,Tahith Chong,0.0,0.0,4.7,64.3,0.0,0.0,0.0,6.02
495,Andrew Surman,0.0,0.2,25.4,81.1,0.4,1.2,0.0,6.02
496,Henri Lansbury,0.0,0.2,8.2,78.0,0.0,0.7,0.0,6.01
497,Matty James,0.0,0.0,5.0,100.0,0.0,0.0,0.0,6.01
498,Troy Parrott,0.0,0.0,2.0,100.0,0.0,0.0,0.0,6.01
499,Victor Wanyama,0.0,0.0,9.5,89.5,0.0,0.5,0.0,6.01
500,Víctor Camarasa,0.0,0.0,3,100,0.0,0.0,0.0,6.01
501,Jack Wilshere,0.0,0.0,9.4,82.7,0.0,0.1,0.0,6.01
502,Axel Tuanzebe,0.0,0.0,27.2,88.2,0.0,0.8,0.0,6.0
503,Jonathan Kodjia,0.0,0.2,4.5,55.6,0.0,0.0,0.0,6.0
504,Akin Famewo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
505,James Garner,0.0,0.0,14,100,0.0,1,0.0,6.0
506,Jordan Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
507,Kieron Freeman,0.0,0.0,0.5,100,0.0,0.0,0.0,5.99
508,Max Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98
509,Richairo Zivkovic,0.0,0.4,3.6,88.9,0.2,0.0,0.0,5.98
510,Adam Idah,0.0,0.1,4.0,72.9,0.0,0.0,0.0,5.98
511,Kelland Watts,0.0,0.0,3.0,33.3,0.0,0.0,0.0,5.97
512,Albian Ajeti,0.0,0.2,1.7,80.0,0.0,0.0,0.0,5.97
513,Oumar Niasse,0.0,0.0,1.0,100.0,0.0,0.0,0.0,5.97
514,Isaac Success,0.0,0.2,3.4,76.5,0.0,0.0,0.0,5.96
515,Danny Drinkwater,0.0,0.0,24.0,58.3,0.0,0.0,0.0,5.92
516,Ravel Morrison,0.0,0.0,6.0,83.3,0.0,0.0,0.0,5.92
517,Leon Clarke,0.0,0.0,3.0,66.7,0.0,0.0,0.0,5.91
518,Danny Drinkwater,0.0,0.3,42.0,82.1,0.0,2.5,0.0,5.74
519,Borja Bastón,0.0,0.0,3.0,66.7,0.0,0.0,0.0,5.71
520,Simon Moore,0.0,0.0,22,34.1,0.0,5,0.0,5.39
521,Mark Travers,0.0,0.0,25,60.0,0.0,2,0.0,4.95
