,Player,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
291,Tom Heaton,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,6.57
292,Ryan Fraser,1,4,1,1.6,0.4,1.3,0.0,0.7,1,6.57
293,David de Gea,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.57
294,Maximilian Kilman,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,6.57
295,Harry Winks,0.0,0.0,0.5,0.6,0.5,0.7,0.0,0.5,0.8,6.57
296,James Milner,2,2,0.5,0.5,0.5,0.5,0.0,0.3,0.4,6.56
297,Alex Iwobi,1,0.0,0.9,1,1.3,0.2,0.0,0.7,1.4,6.56
298,Bernard,3,2,0.4,0.9,1.1,0.4,0.0,1.1,1.5,6.56
299,Adam Smith,0.0,1,0.2,0.4,1,1.7,0.1,0.6,1.1,6.56
300,Roberto Jiménez,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,6.56
301,Callum Hudson-Odoi,1,5,1,0.9,1.2,0.6,0.1,0.8,1.3,6.56
302,Andros Townsend,1,1,0.5,0.5,1.6,1.1,0.0,1.5,1.3,6.56
303,Nampalys Mendy,0.0,0.0,0.1,0.4,0.1,1.1,0.0,0.3,0.7,6.55
304,Marc Albrighton,0.0,3,0.5,1,0.7,0.6,0.1,0.5,0.6,6.55
305,Oriol Romeu,0.0,0.0,0.3,0.6,0.4,0.5,0.0,0.1,0.5,6.55
306,Manuel Lanzini,0.0,2,1,1.3,1.4,1.1,0.2,0.7,1.3,6.55
307,Rob Holding,0.0,0.0,0.3,0.0,0.3,0.4,0.0,0.3,0.5,6.55
308,Ahmed El Mohamady,1,1,0.3,1.2,0.4,0.3,0.1,0.1,0.5,6.55
309,Andreas Pereira,1,3,1.5,1.3,0.8,0.6,0.1,1.6,1.8,6.55
310,Max Aarons,0.0,1,0.4,0.6,1.3,1.4,0.1,0.9,1.5,6.55
311,Jeff Hendrick,2,2,0.9,0.6,0.9,0.7,0.2,1.2,1.6,6.55
312,Leandro Trossard,5,3,1.3,1.4,0.9,0.4,0.1,1.1,1.6,6.54
313,Anwar El Ghazi,4,4,1.5,0.9,0.9,0.5,0.4,1,1.6,6.54
314,Simon Francis,0.0,0.0,0.2,0.3,0.3,0.1,0.0,0.1,0.3,6.54
315,Phil Jagielka,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,6.54
316,Teemu Pukki,11,3,2.2,0.8,0.7,0.4,0.5,0.9,1.6,6.53
317,Leighton Baines,0.0,0.0,0.1,0.9,0.3,0.5,0.0,0.3,0.4,6.53
318,Kiko Femenía,0.0,0.0,0.2,0.6,0.7,0.4,0.0,0.4,0.8,6.53
319,Lucas Torreira,1,1,0.7,0.5,0.6,1.5,0.0,0.3,0.6,6.52
320,Sofiane Boufal,0.0,2,0.9,0.8,2.7,1.0,0.1,2,1.7,6.52
321,Ben Foster,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,6.52
322,Harry Wilson,7,0.0,1.8,0.5,0.5,1.3,0.0,0.7,1.1,6.52
323,Martín Montoya,0.0,1,0.3,0.8,0.4,0.6,0.1,0.4,1.3,6.52
324,Fabián Balbuena,1,0.0,0.6,0.1,0.1,0.1,0.0,0.1,0.4,6.51
325,Tom Trybull,0.0,0.0,0.7,0.2,0.4,0.7,0.1,0.4,1,6.51
326,Christian Eriksen,2,2,1.3,1.2,0.0,0.3,0.1,0.7,1.2,6.51
327,Andriy Yarmolenko,5,1,1.1,0.8,0.4,0.4,0.3,0.5,1,6.51
328,Conor Coady,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,6.51
329,Junior Stanislas,3,0.0,1.2,0.8,0.7,0.3,0.1,0.5,0.8,6.51
330,Callum Wilson,8,1,1.6,0.8,0.7,1.1,0.9,1.5,3.1,6.51
331,Alexander Tettey,1,1,0.8,0.2,0.5,0.2,0.0,0.3,0.6,6.51
332,Florian Lejeune,2,0.0,0.7,0.2,0.7,0.7,0.0,0.3,0.5,6.51
333,Onel Hernández,1,2,1.1,0.7,1.6,0.7,0.3,1.4,1.5,6.5
334,Pepe Reina,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.1,6.5
335,Sead Kolasinac,0.0,2,0.2,0.4,0.6,0.6,0.2,0.4,0.8,6.5
336,Demarai Gray,2,3,1.1,0.8,0.5,0.5,0.1,0.9,1.0,6.49
337,Daniel Podence,1,0.0,1.1,0.6,0.8,1.0,0.3,0.4,0.9,6.49
338,Danny Rose,0.0,0.0,0.2,0.9,0.8,1.4,0.0,0.4,0.9,6.49
339,Fabian Delph,0.0,0.0,0.2,0.4,1.3,0.4,0.0,0.4,1.1,6.49
340,Moritz Leitner,0.0,0.0,0.9,0.8,0.8,1.1,0.0,0.8,1.7,6.49
341,Bernardo,0.0,0.0,0.5,0.3,0.6,0.2,0.3,0.8,1.1,6.49
342,Dwight Gayle,4,2,1.2,0.3,0.1,0.7,0.1,0.6,1.0,6.48
343,Pablo Fornals,2,5,1.0,0.5,0.4,0.4,0.2,0.7,1.1,6.48
344,Lys Mousset,6,4,1.2,0.4,0.9,0.5,0.5,1.3,1.7,6.48
345,Marvelous Nakamba,0.0,0.0,0.2,0.4,0.5,0.8,0.0,0.3,0.9,6.47
346,Matthew Longstaff,2,0.0,0.4,0.3,0.3,0.7,0.0,0.8,0.4,6.47
347,Cenk Tosun,1,0.0,0.8,0.2,1.2,0.8,0.2,1.0,0.6,6.47
348,Ezri Konsa,1,2,0.4,0.4,0.3,1.3,0.0,0.2,0.3,6.47
349,Curtis Jones,1,0.0,1.0,0.0,0.5,0.0,0.0,0.7,0.3,6.47
350,Danny Rose,0.0,0.0,0.0,0.3,0.5,2.1,0.0,0.1,0.5,6.47
351,Tom Davies,1,0.0,0.6,0.2,0.7,1.3,0.0,0.7,0.9,6.47
352,Nabil Bentaleb,0.0,0.0,0.3,0.7,0.7,0.4,0.0,0.2,0.5,6.47
353,Theo Walcott,2,3,1.2,0.8,0.7,0.7,0.4,0.9,1.5,6.46
354,Jamal Lewis,1,0.0,0.3,0.5,1.2,0.8,0.1,0.8,1.3,6.46
355,Ibrahim Amadou,0.0,0.0,0.5,0.1,0.2,0.2,0.0,0.3,0.1,6.46
356,Che Adams,4,2,1.2,0.4,0.6,0.5,0.3,0.7,1.3,6.45
357,Pedro Neto,3,3,0.6,0.5,1.1,0.6,0.1,0.6,1.1,6.45
358,Ben Godfrey,0.0,0.0,0.5,0.1,0.3,0.3,0.0,0.1,0.4,6.45
359,Eric Bailly,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,6.44
360,José Holebas,0.0,0.0,0.4,0.8,0.5,0.4,0.0,0.4,0.4,6.44
361,Alireza Jahanbakhsh,2,0.0,1.2,0.4,0.8,0.7,0.1,0.6,0.8,6.44
362,David Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43
363,André Gomes,0.0,1,0.3,0.6,1.3,1,0.0,1.2,1,6.43
364,Dan Gosling,3,1,0.5,0.4,0.2,0.8,0.1,0.9,1.3,6.43
365,Mbwana Samatta,1,0.0,1.2,0.7,0.6,1.3,0.6,0.9,1.9,6.42
366,Divock Origi,4,1,0.5,0.3,0.4,0.6,0.0,0.4,1,6.42
367,Pablo Zabaleta,0.0,0.0,0.0,0.3,0.2,0.9,0.0,0.1,0.4,6.42
368,James McCarthy,0.0,0.0,0.4,0.5,0.2,0.5,0.0,0.3,0.5,6.42
369,Anthony Gordon,0.0,1,0.5,0.5,1,1.1,0.1,0.7,1,6.42
370,Morgan Schneiderlin,0.0,0.0,0.4,0.3,0.2,0.1,0.0,0.3,0.5,6.42
371,Neil Taylor,0.0,0.0,0.2,0.4,0.1,0.4,0.0,0.1,0.4,6.41
372,Ryan Bennett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.41
373,Dominic Solanke,3,1,1,0.5,0.8,0.7,0.1,1.7,1.6,6.41
374,Nathaniel Chalobah,0.0,1,0.4,0.4,0.2,0.4,0.0,0.5,0.7,6.41
375,Gabriel Martinelli,3,0.0,0.9,0.1,0.6,0.7,0.1,0.9,2.1,6.4
376,Eddie Nketiah,2,0.0,1.2,0.4,0.8,0.8,0.2,1.2,1.6,6.4
377,Reiss Nelson,1,0.0,0.6,0.5,1,0.5,0.2,0.8,0.9,6.4
378,Jordan Pickford,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,6.4
379,Connor Wickham,1,1,0.5,0.5,0.3,0.0,0.2,0.3,0.7,6.4
380,Danny Welbeck,2,0.0,1.2,0.2,0.5,0.6,0.1,1.1,1.2,6.39
381,Ben Osborn,0.0,0.0,0.2,0.5,0.3,0.5,0.1,0.0,0.4,6.39
382,Claudio Bravo,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,6.39
383,Phil Jones,0.0,0.0,1,0.0,0.5,0.5,0.0,0.0,1,6.39
384,Ryan Bennett,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.1,0.2,6.39
385,Dennis Praet,1,2,0.6,0.3,0.4,0.5,0.0,0.6,1,6.39
386,Yan Valery,0.0,0.0,0.3,0.2,1.3,0.7,0.3,1.7,1.3,6.38
387,Tom Cleverley,1,0.0,0.9,0.8,0.4,0.6,0.0,0.2,0.6,6.38
388,Matej Vydra,2,1,0.9,0.4,0.3,0.6,0.2,0.4,1,6.38
389,Wes Morgan,0.0,0.0,0.3,0.0,0.2,0.1,0.0,0.1,0.1,6.38
390,Nathan Holland,0.0,0.0,0.5,0.0,1.5,0.5,0.0,0.5,1.5,6.38
391,David Brooks,1,0.0,0.7,0.7,1.3,0.7,0.0,0.8,0.8,6.37
392,Timm Klose,0.0,0.0,0.4,0.0,0.3,1,0.0,0.1,0.1,6.37
393,Sean Longstaff,1,1,1.1,0.7,0.3,1.1,0.0,0.7,1.1,6.37
394,Aaron Connolly,3,1,1.6,0.3,0.3,1.6,0.6,0.8,2.2,6.37
395,Willy Caballero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37
396,William Smallbone,0.0,2,0.7,0.3,0.0,0.7,0.0,0.2,0.6,6.36
397,Kepa Arrizabalaga,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.36
398,Hamza Choudhury,1,1,0.4,0.2,0.2,0.4,0.0,0.3,0.7,6.35
399,Roberto Pereyra,3,0.0,0.8,0.7,0.7,1.2,0.2,1,1.7,6.35
400,Michael McGovern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35
401,Tommy Doyle,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,6.35
402,Billy Gilmour,0.0,0.0,0.2,0.7,0.3,0.2,0.0,0.5,0.5,6.35
403,Xherdan Shaqiri,1,0.0,0.6,0.4,0.3,0.4,0.1,0.9,0.3,6.34
404,Michael Obafemi,3,2,0.6,0.5,0.7,0.3,0.1,0.7,1.9,6.34
405,Adam Lallana,1,1,0.3,0.3,0.1,0.5,0.1,0.3,0.9,6.34
406,Billy Sharp,3,2,0.6,0.6,0.6,1.3,0.4,1.2,1.4,6.34
407,Luke Freeman,0.0,0.0,0.3,0.3,0.7,0.5,0.0,1.2,1,6.33
408,Adrián,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.33
409,DeAndre Yedlin,1,0.0,0.1,0.4,0.1,0.6,0.1,0.3,0.9,6.33
410,Juan Mata,0.0,2,0.5,0.9,0.3,0.5,0.2,0.4,0.7,6.33
411,Muhamed Besic,0.0,0.0,0.4,0.1,0.8,0.2,0.0,0.2,0.2,6.33
412,Jake Vokins,0.0,0.0,1,1,0.0,1,0.0,1,2,6.32
413,Jed Steer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32
414,Timothy Fosu-Mensah,0.0,0.0,0.3,0.7,0.3,0.0,0.3,0.0,0.7,6.32
415,Moise Kean,2,2,1,0.3,0.9,0.4,0.1,0.7,1.1,6.32
416,Ryan Sessegnon,0.0,0.0,0.2,0.3,0.7,0.3,0.3,0.2,1.7,6.32
417,Joseph Willock,1,1,0.5,0.4,0.7,0.4,0.0,0.6,1,6.31
418,Patrick Cutrone,2,0.0,0.9,0.2,0.3,0.8,0.3,0.8,0.7,6.31
419,Ki Sung-Yueng,0.0,0.0,0.0,0.7,0.7,1,0.0,0.7,0.3,6.31
420,Cenk Tosun,1,0.0,2.2,0.8,0.2,0.8,0.2,0.6,1.6,6.31
421,Ruben Loftus-Cheek,0.0,1,0.6,0.1,0.6,0.4,0.0,0.6,0.3,6.31
422,Lewis Cook,0.0,0.0,0.3,0.4,0.9,0.4,0.0,0.7,1,6.31
423,Darren Randolph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31
424,Jesse Lingard,1,0.0,1,0.9,0.6,0.5,0.0,0.5,1.1,6.3
425,Emil Krafth,0.0,1,0.2,0.1,0.2,0.4,0.0,0.2,0.5,6.3
426,Chicharito,1,0.0,1.5,0.0,0.0,0.0,1,0.5,0.5,6.3
427,Robbie Brady,1,2,0.7,0.5,0.4,0.2,0.1,0.6,0.6,6.3
428,Arnaut Danjuma,0.0,0.0,0.9,0.4,1.5,0.4,0.4,1,0.9,6.3
429,Emile Smith Rowe,0.0,0.0,0.0,0.0,1,0.5,0.0,0.5,2,6.3
430,Christian Atsu,0.0,3,0.3,0.7,0.8,0.5,0.2,0.9,1.1,6.29
431,Florin Andone,1,0.0,0.3,0.3,0.7,1.0,0.0,0.3,1.7,6.29
432,Nathan Tella,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,6.29
433,Jairo Riedewald,0.0,0.0,0.2,0.1,0.5,0.1,0.0,0.4,0.6,6.29
434,Jürgen Locadia,0.0,0.0,1,0.0,0.5,1.0,0.0,1,2.5,6.27
435,Callum Robinson,1,1,0.8,0.3,0.3,0.3,0.1,1.1,1,6.27
436,Adrian Mariappa,0.0,0.0,0.2,0.2,0.1,0.4,0.1,0.2,0.5,6.25
437,Jota,0.0,1,0.6,0.4,0.7,0.2,0.0,1.3,0.7,6.25
438,Glenn Murray,1,1,0.8,0.1,0.0,0.7,0.4,0.7,1.1,6.25
439,Mamadou Sakho,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.4,0.4,6.24
440,Ezequiel Schelotto,0.0,0.0,0.4,0.0,0.6,0.4,0.1,0.7,1.4,6.24
441,Ignacio Pussetto,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.4,6.24
442,Jordon Ibe,0.0,0.0,0.0,0.0,0.5,1,0.0,0.5,0.5,6.23
443,Leroy Sané,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,6.23
444,Keinan Davis,0.0,0.0,0.9,0.3,0.8,0.6,0.2,0.6,1.4,6.22
445,Marco Stiepermann,0.0,0.0,0.8,0.5,0.7,0.6,0.0,0.9,1.1,6.22
446,Alexis Mac Allister,0.0,0.0,0.8,0.6,0.2,0.4,0.1,0.8,0.8,6.22
447,Valentino Lazaro,1,0.0,0.3,0.5,0.6,0.2,0.0,0.5,0.3,6.21
448,Charlie Daniels,0.0,0.0,0.0,1,0.0,0.0,0.0,0.5,0.5,6.21
449,Max Meyer,0.0,0.0,0.5,0.2,0.4,0.9,0.1,0.9,0.6,6.2
450,Patrick Roberts,0.0,0.0,0.0,0.0,1.3,0.7,0.0,0.0,0.0,6.2
451,João Pedro,0.0,0.0,0.3,0.0,1,0.0,0.0,0.7,0.0,6.19
452,Lukas Rupp,0.0,0.0,0.3,0.7,0.3,0.5,0.0,1.5,1.3,6.19
453,Angus Gunn,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.19
454,Takumi Minamino,0.0,0.0,0.8,0.1,0.4,0.3,0.0,0.5,1,6.18
455,George Hirst,0.0,0.0,1.5,0.0,0.0,1,0.0,0.0,0.5,6.18
456,Diogo Dalot,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.3,6.18
457,Mario Vrancic,1,0.0,0.7,0.4,0.3,0.7,0.1,0.5,0.5,6.17
458,Henrikh Mkhitaryan,0.0,0.0,0.7,0.7,0.7,0.7,0.3,1,1.3,6.17
459,Faustino Anjorin,0.0,0.0,1,0.0,1,1,0.0,1,1,6.16
460,Andre Gray,2,0.0,0.8,0.4,0.3,0.0,0.3,0.6,1.3,6.15
461,Tyrick Mitchell,0.0,0.0,0.0,1,0.3,0.3,0.0,0.8,0.3,6.15
462,Jack Simpson,0.0,0.0,0.3,0.3,1,0.3,0.0,0.5,0.3,6.15
463,Jack Rodwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14
464,Carlos Sánchez,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,6.14
465,Jesús Vallejo,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1,6.14
466,Kevin Danso,0.0,1,0.2,0.3,0.5,0.3,0.0,0.2,0.7,6.13
467,Lloyd Kelly,0.0,0.0,0.1,0.3,0.3,0.3,0.0,0.4,0.6,6.13
468,Marcos Rojo,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,6.13
469,Gedson Fernandes,0.0,0.0,0.1,0.3,0.3,0.3,0.0,0.0,0.3,6.12
470,Maya Yoshida,0.0,0.0,0.6,0.0,0.1,0.6,0.0,0.3,0.3,6.12
471,Odion Ighalo,0.0,0.0,0.6,0.2,0.3,0.1,0.1,0.4,0.4,6.11
472,Michy Batshuayi,1,1,0.9,0.2,0.3,0.3,0.4,0.3,0.8,6.1
473,Morgan Gibbs-White,0.0,0.0,0.3,0.4,0.1,0.1,0.0,0.0,1,6.1
474,Brandon Pierrick,0.0,0.0,0.0,1,0.0,0.0,0.0,0.5,1,6.1
475,Harvey Elliott,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.1
476,Angel Gomes,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.5,6.09
477,Bruno Jordão,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6.09
478,Oliver Skipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6.09
479,Ralf Fährmann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08
480,Aaron Lennon,0.0,0.0,0.1,0.1,0.2,0.4,0.0,0.3,0.4,6.08
481,Domingos Quina,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.5,6.08
482,Gaëtan Bong,0.0,0.0,0.0,0.5,0.3,0.3,0.0,0.3,0.8,6.07
483,Georges-Kévin Nkoudou,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.07
484,Dennis Srbeny,1,0.0,0.3,0.0,0.3,0.0,0.0,0.4,0.1,6.06
485,Juan Foyth,0.0,0.0,0.0,0.3,0.5,0.3,0.0,0.3,0.3,6.05
486,Ørjan Nyland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.05
487,Yoshinori Muto,0.0,0.0,0.1,0.1,0.6,0.4,0.4,0.3,1.1,6.04
488,Indiana Vassilev,0.0,0.0,0.3,0.0,0.3,0.3,0.5,0.5,0.3,6.04
489,Josh Martin,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6.03
490,Dimitri Foulquier,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,6.03
491,Sam Surridge,0.0,0.0,0.5,0.3,0.3,0.3,0.0,0.3,0.8,6.03
492,Josip Drmic,1,0.0,0.7,0.2,0.3,0.2,0.3,0.7,1,6.03
493,Armando Broja,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,6.02
494,Tahith Chong,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.7,6.02
495,Andrew Surman,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.8,6.02
496,Henri Lansbury,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.7,6.01
497,Matty James,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
498,Troy Parrott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
499,Victor Wanyama,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,6.01
500,Víctor Camarasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
501,Jack Wilshere,0.0,0.0,0.0,0.0,0.1,1,0.0,1.1,1,6.01
502,Axel Tuanzebe,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.2,6.0
503,Jonathan Kodjia,0.0,0.0,0.3,0.2,0.2,0.3,0.0,0.0,0.7,6.0
504,Akin Famewo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
505,James Garner,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,6.0
506,Jordan Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
507,Kieron Freeman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
508,Max Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98
509,Richairo Zivkovic,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.6,0.2,5.98
510,Adam Idah,0.0,0.0,0.5,0.1,0.0,0.3,0.1,0.4,0.8,5.98
511,Kelland Watts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97
512,Albian Ajeti,0.0,0.0,0.3,0.2,0.0,0.0,0.2,0.2,0.4,5.97
513,Oumar Niasse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.7,5.97
514,Isaac Success,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.4,1,5.96
515,Danny Drinkwater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.92
516,Ravel Morrison,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,5.92
517,Leon Clarke,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,5.91
518,Danny Drinkwater,0.0,0.0,0.5,0.3,0.3,0.3,0.0,0.8,0.8,5.74
519,Borja Bastón,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.71
520,Simon Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39
521,Mark Travers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95
