,Player,age,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
147,Florian Niederlechner,30,Forward,Freiburg,970,453,517,Germany,24,10,14,4,3,1,1,1,0,0,0,4,2,2,25,11,14,3,0,0.46,0.09,0.37,0.6,0.17,243,2.32,39,40,323,970,0.28,50,161,-1,5,0.3,0.3,1,0,0.4,0.2,0.2,0,4,1,1.3,0.4,0.4,0.8,0.4,0.6,1.3,1,0.4,7.1,70,0,0.2,0
148,Franck Ribery,37,Midfielder,Bayern München,1167,610,557,France,25,15,10,6,4,2,3,3,0,0,0,11,7,4,11,5,6,3,0,0.69,0.23,0.46,0.59,0.32,195,0.85,106,47,389,389,0.23,33,48,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Franco Di Santo,31,Forward,Schalke 04,247,92,155,Argentina,4,2,2,0,0,0,0,0,0,0,0,1,0,1,4,3,1,0,0,0,0,0,0,0,0,1.46,62,62,0,0,0,-1,-1,-1,29,0.5,0.3,1,0,0.8,0.8,0.3,0,0,0,0.8,1,0.8,1.8,0.5,1,1.8,0,1,15,53.3,0.8,0,0
150,Frederik Rønnow,28,Goalkeeper,Eintracht Frankfurt,122,32,90,Denmark,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,-1,-1,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Fredrik Jensen,23,Midfielder,Augsburg,205,46,159,Finland,6,2,4,0,0,0,0,0,0,0,0,1,0,1,4,1,3,0,0,0,0,0,0,0,0,1.76,51,34,0,0,0,-1,-1,-1,22,0.8,0.3,0.7,0,0.5,0.3,0,0,0,0,0.3,0.3,0.3,0,0,0.7,0.8,0,0.3,8.7,57.7,0,0.3,0
152,Gaetan Bussmann,30,Defender,Mainz 05,90,0,90,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Gelson Fernandes,34,Midfielder,Eintracht Frankfurt,2236,1082,1154,Switzerland,28,14,14,1,1,0,0,0,0,0,0,8,4,4,31,11,20,11,1,0.04,0,0.04,0.08,0,2236,1.25,72,80,203,0,0.44,228,294,-1,10,2.6,1.9,2,0,0.6,1.5,0.3,0,1,0,0.1,0.1,0.2,0.2,0,0.5,0.5,0,0.1,30.1,83.4,0,0.4,0
154,Genki Haraguchi,29,Midfielder,Hannover 96,2129,994,1135,Japan,28,13,15,0,0,0,3,2,1,0,0,4,3,1,43,15,28,1,0,0.13,0.13,0,0,0,0,1.82,50,76,2129,710,0.04,280,116,-1,26,1.6,0.8,1.1,0,0.9,1.8,0.2,0,0,3,1.1,1,1.6,1.3,0,1,0.9,3,1,26.3,78.1,0.4,0.9,0
155,Georg Margreitter,32,Defender,Nürnberg,2059,1124,935,Austria,27,14,13,2,1,1,0,0,0,0,0,3,3,0,52,17,35,2,0,0.09,0,0.09,0.08,0.1,1030,2.27,40,76,1030,0,0.09,173,241,137,6,1.4,1,0.4,0.3,5.1,0.3,1,0,2,0,0.6,0.1,0.2,0.5,0,0.3,0.3,0,0.1,44.8,81.7,0,4.1,0
156,Georg Teigl,30,Midfielder,Augsburg,292,172,120,Austria,6,3,3,0,0,0,0,0,0,0,0,2,0,2,6,5,1,0,0,0,0,0,0,0,0,1.85,49,49,0,0,0,267,277,-1,23,0.8,1.2,0.3,0.2,0.7,0,0,0,0,0,0.2,0.3,0.3,0.5,0.3,0.5,0.7,0,0.3,10.5,57.1,0,0.2,0
157,George Timotheou,23,Defender,Schalke 04,90,90,0,Australia,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,32,3,1,0,0,4,0,1,0,0,0,2,0,0,1,0,0,1,0,0,46,80.4,0,4,0
158,Gerrit Holtmann,26,Midfielder,Mainz 05,143,108,35,Germany,4,2,2,0,0,0,0,0,0,0,0,1,1,0,2,0,2,2,0,0,0,0,0,0,0,1.26,72,36,72,0,1.26,-1,-1,-1,21,0.5,1,0.8,0,0.3,0.3,0.5,0,0,0,0.5,0.5,1.5,0.3,0,0.8,1.3,0,0.5,6.3,64,0,0,0.3
159,Gian-Luca Itter,22,Defender,Wolfsburg,93,0,93,Germany,2,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1.94,47,47,0,0,0,-1,-1,-1,18,2,0.5,0.5,0,1,0.5,0,0,0,0,0,0,1.5,1.5,0,0.5,1.5,0,0,21.5,88.4,0,1.5,0
160,Gian-Luca Waldschmidt,24,Forward,Freiburg,1714,997,717,Germany,30,15,15,9,8,1,1,0,1,3,0,4,2,2,33,16,17,1,0,0.53,0.05,0.47,0.72,0.13,190,1.73,52,57,1714,1714,0.05,31,199,-1,2,0.7,0.4,1.1,0,0.2,0.6,0.1,0,9,1,2.1,0.8,0.7,0.9,0.1,0.7,1.2,1,0.8,19.3,81,0.3,1.2,0.1
161,Giulio Donati,31,Defender,Mainz 05,624,270,354,Italy,9,3,6,0,0,0,0,0,0,0,0,4,2,2,6,1,5,2,0,0,0,0,0,0,0,0.87,104,69,312,0,0.29,273,247,9,14,1,1.8,0.7,0,2.3,0.2,0.3,0,0,0,0.2,0.8,0.6,0.7,0,0.2,0.6,0,0.8,27.3,76.4,0.7,1.6,0
162,Gonçalo Mendes Paciencia,26,Forward,Eintracht Frankfurt,387,159,228,Portugal,11,7,4,3,2,1,1,0,1,0,0,5,3,2,2,2,0,1,0,0.93,0.23,0.7,1.13,0.39,129,0.47,194,35,387,387,0.23,4,47,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Gonzalo Castro,33,Midfielder,Stuttgart,1693,944,749,Germany,25,14,11,2,2,0,4,2,2,0,0,4,3,1,42,19,23,4,0,0.32,0.21,0.11,0.19,0,847,2.23,40,68,423,423,0.21,150,59,-1,6,2,1.2,1.2,0,0.8,1,0.2,0,2,4,0.5,1.2,0.2,0.6,0,0.8,0.8,4,1.2,32,77,1.1,1.8,0
164,Gregor Kobel,23,Goalkeeper,Augsburg,1480,720,760,Switzerland,17,8,9,0,0,0,0,0,0,0,0,3,1,2,40,18,22,0,0,0,0,0,0,0,0,2.43,37,87,0,0,0,311,269,142,16,0.1,0.1,0,0,0.6,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,28.4,66.4,0,5.4,0
165,Gregor Kobel,23,Goalkeeper,Augsburg,1480,720,760,Switzerland,17,8,9,0,0,0,0,0,0,0,0,3,1,2,40,18,22,0,0,0,0,0,0,0,0,2.43,37,87,0,0,0,311,269,142,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,61.5,0,15,0
166,Guido Burgstaller,31,Forward,Schalke 04,1524,744,780,Austria,24,13,11,4,2,2,0,0,0,0,0,5,3,2,26,13,13,4,0,0.24,0,0.24,0.24,0.23,381,1.54,59,64,381,0,0.24,81,312,-1,3,0.5,0.1,1,0,0.4,0.2,0,0,4,0,1.8,0.4,0.3,1,1.2,1.3,2.3,0,0.4,11.9,64.2,0.1,0.2,0
167,Haji Wright,23,Forward,Schalke 04,194,56,138,USA,7,3,4,1,1,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0.46,0,0.46,1.61,0,194,2.32,39,28,0,0,0,-1,-1,-1,16,0.4,0,0.3,0,0,0.1,0,0,1,0,0.4,0.1,0.4,0.1,0.6,1,1.9,0,0.1,4.3,66.7,0,0,0
168,Hamza Mendyl,23,Defender,Schalke 04,545,279,266,Morocco,9,4,5,0,0,0,0,0,0,0,0,3,1,2,8,6,2,5,0,0,0,0,0,0,0,1.32,68,61,109,0,0.83,242,271,39,25,1.9,0.9,1.2,0.1,0.7,1.1,0.2,0,0,0,0.3,0,0.8,0.7,0,0.3,0.6,0,0,21.9,72.6,0,1.1,0
169,Hanno Behrens,31,Midfielder,Nürnberg,2643,1330,1313,Germany,30,15,15,4,3,1,1,0,1,2,2,4,4,0,56,17,39,3,0,0.17,0.03,0.14,0.2,0.07,661,1.91,47,88,881,2643,0.1,138,217,-1,2,1.5,1.1,1.3,0,1.5,0.9,0.4,0,4,1,1.3,0.7,0.3,0.8,0.1,0.5,1.4,1,0.7,30.2,67.6,0,1.1,0.1
170,Hans Nunoo Sarpei,22,Midfielder,Stuttgart,40,0,40,Ghana,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4.5,20,20,0,0,0,-1,-1,-1,16,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0.5,0,0,7,50,0,0.5,0
171,Håvard Kallevik Nielsen,27,Forward,Fortuna Düsseldorf,0,0,0,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Håvard Nordtveit,30,Midfielder,Hoffenheim,467,182,285,Norway,8,4,4,0,0,0,0,0,0,0,0,1,1,0,9,2,7,2,0,0,0,0,0,0,0,1.73,52,58,234,0,0.39,310,281,-1,22,1,0.5,1.6,0.3,1.8,0.5,0.6,0,0,0,0.5,0.3,0.6,0.4,0,0.3,0.4,0,0.3,33.6,83.3,0,2.3,0
173,Hendrik Weydandt,25,Midfielder,Hannover 96,1717,925,792,Germany,28,15,13,6,1,5,1,1,0,0,0,4,3,1,36,13,23,1,0,0.37,0.05,0.31,0.1,0.57,286,1.89,48,61,1717,1717,0.05,67,201,-1,1,0.6,0.2,1.3,0,1.5,0.8,0.1,0,6,1,2.2,1,0.4,1,0.3,1.3,3.4,1,1,15.1,58.3,0.1,0.1,0
174,Holger Badstuber,32,Defender,Stuttgart,518,145,373,Germany,10,3,7,0,0,0,0,0,0,0,0,2,1,1,13,4,9,1,0,0,0,0,0,0,0,2.26,40,52,518,0,0.17,335,360,136,23,1.2,0.9,0.3,0.2,2,0.1,0.2,0,0,0,0,0,0,0.3,0,0,0.3,0,0,26.5,91.3,0,3,0
175,Ibrahima Konaté,21,Defender,RB Leipzig,2430,1080,1350,France,28,12,16,1,0,1,1,0,1,0,0,12,6,6,23,8,15,7,0,0.07,0.04,0.04,0,0.07,2430,0.85,106,87,347,2430,0.26,229,213,7,12,1.6,2.1,1.3,1,4.3,0.4,0.6,0,1,1,0.5,0.2,0.8,0.9,0,0.4,0.7,1,0.2,37,76,0,1.9,0
176,Ibrahima Traoré,32,Midfielder,Borussia M'gladbach,546,374,172,Guinea,16,8,8,0,0,0,2,1,1,0,0,6,4,2,3,3,0,1,0,0.33,0.33,0,0,0,0,0.49,182,34,546,273,0.16,241,16,-1,20,0.8,0.2,0.4,0,0.1,0.5,0.1,0,0,2,0.9,0.9,1.3,0.4,0.2,0.2,0.8,2,0.9,14.7,80,0.7,1,0
177,Ignacio Camacho,30,Midfielder,Wolfsburg,540,360,180,Spain,6,4,2,0,0,0,0,0,0,0,0,1,0,1,8,7,1,3,0,0,0,0,0,0,0,1.33,68,90,180,0,0.5,353,321,-1,24,2.5,3,2.3,0,2,0.7,0.3,0,0,0,1.2,0.3,0.2,1.8,0.2,0.2,0.8,0,0.3,50,78.3,0,5.8,0.3
178,Ihlas Bebou,26,Forward,Hannover 96,1068,528,540,Togo,12,6,6,4,4,0,3,1,2,1,0,2,2,0,21,6,15,1,0,0.59,0.25,0.34,0.68,0,267,1.77,51,89,1068,356,0.08,57,38,-1,3,1.3,0.8,0.8,0,0.7,0.4,0.2,0,4,3,2.3,1.3,2.9,1.8,0.3,1.8,2.4,3,1.3,30.1,71.5,0.8,0.8,0.2
179,Isaac Kiese Thelin,28,Forward,Bayer Leverkusen,175,52,123,Sweden,6,3,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29,175,0,0.51,-1,-1,-1,18,0.3,0,0.8,0,0.7,0.2,0,0,0,0,0.8,0.2,0.2,0,0,0.7,1.3,0,0.2,6.3,57.9,0,0,0
180,Ishak Belfodil,29,Forward,Hoffenheim,1863,1097,766,Algeria,28,15,13,16,5,11,3,1,2,0,0,5,4,1,27,16,11,3,0,0.92,0.14,0.77,0.41,1.29,116,1.3,69,67,621,621,0.14,3,105,-1,2,0.5,0.1,0.9,0,0.5,0.4,0,0,16,3,3.1,1.1,1.4,0.5,0.8,1.1,1.4,3,1.1,15.6,72.2,0.1,0.1,0
181,Issah Abass,22,Midfielder,Mainz 05,8,8,0,Ghana,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,15,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2,50,0,0,0
182,Iver Fossum,24,Midfielder,Hannover 96,453,135,318,Norway,9,5,4,0,0,0,0,0,0,0,0,2,2,0,13,0,13,0,0,0,0,0,0,0,0,2.58,35,50,0,0,0,292,306,-1,22,1,0.8,0.1,0,0.9,0.4,0.2,0,0,0,0.6,1,0.3,0.3,0,0.6,0.3,0,1,24.3,81.7,0.9,0.4,0.1
183,Ivo Iličević,34,Midfielder,Nürnberg,36,8,28,Croatia,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,36,0,2.5,-1,-1,-1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Ja-Cheol Koo,32,Midfielder,Augsburg,1644,812,832,South Korea,26,15,11,2,1,1,1,0,1,0,0,4,2,2,27,14,13,3,0,0.16,0.05,0.11,0.11,0.11,822,1.48,61,63,548,1644,0.16,158,200,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Jacob Bruun Larsen,22,Forward,Borussia Dortmund,1270,553,717,Denmark,24,12,12,2,1,1,2,2,0,0,0,6,3,3,20,5,15,0,0,0.28,0.14,0.14,0.16,0.13,635,1.42,64,53,0,635,0,135,109,-1,11,0.6,0.5,0.1,0,0.5,0.4,0,0,2,2,1.1,0.8,0.7,0.4,0.2,0.9,1.3,2,0.8,21.3,78.1,0.3,0.7,0.1
186,Jadon Sancho,21,Midfielder,Borussia Dortmund,2462,1242,1220,England,34,17,17,12,8,4,14,10,4,0,0,10,3,7,35,21,14,2,0,0.95,0.51,0.44,0.58,0.3,205,1.28,70,72,1231,176,0.07,35,1,-1,3,0.6,0.4,0.1,0,0.1,0.6,0,0,12,14,1.2,1.9,3.3,1.1,0.1,1.7,2.7,14,1.9,38.3,84.9,0.8,0.6,0.1
187,Jakub Błaszczykowski,35,Midfielder,Wolfsburg,12,0,12,Poland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.5,12,12,0,0,0,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,James Rodriguez,29,Midfielder,Bayern München,1142,546,596,Colombia,20,9,11,7,5,2,3,2,1,0,0,5,3,2,14,4,10,2,0,0.79,0.24,0.55,0.82,0.3,163,1.1,82,57,571,381,0.16,18,42,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Jan Morávek,31,Midfielder,Augsburg,756,389,367,Czech Republic,13,6,7,0,0,0,2,2,0,0,0,3,2,1,20,7,13,1,0,0.24,0.24,0,0,0,0,2.38,38,58,756,378,0.12,247,45,-1,24,2.9,0.7,1.4,0,1,1.8,0.1,0,0,2,0.2,0.6,0.3,0.2,0,0.6,0.6,2,0.6,30.6,78.6,0,1.5,0
190,Jan Zimmermann,35,Goalkeeper,Eintracht Frankfurt,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Jan-Ingwer Callsen-Bracker,36,Defender,Augsburg,6,6,0,Germany,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,15,6,6,6,0,15,-1,-1,-1,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,100,0,0,0
192,Janik Haberer,27,Midfielder,Freiburg,2343,1175,1168,Germany,27,14,13,1,0,1,3,3,0,0,0,4,2,2,44,22,22,6,1,0.15,0.12,0.04,0,0.08,2343,1.69,53,87,391,781,0.23,230,122,-1,13,2.6,1.3,1.7,0,1.8,1.7,0.1,0,1,3,1,1.7,0.9,1.7,0.1,1.5,1.6,3,1.7,38.7,79.2,0.2,2.3,0
193,Jannik Huth,26,Goalkeeper,Mainz 05,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Jannik Theissen,23,Goalkeeper,Fortuna Düsseldorf,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Jaroslav Drobný,41,Goalkeeper,Fortuna Düsseldorf,180,90,90,Czech Republic,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1.5,60,90,0,0,0,-1,-1,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Javairo Dilrosun,22,Forward,Hertha BSC,891,375,516,Netherlands,17,8,9,2,0,2,3,2,1,0,0,5,2,3,17,8,9,2,0,0.51,0.3,0.2,0,0.35,446,1.72,52,52,446,297,0.2,97,23,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Javi Martinez,32,Midfielder,Bayern München,1311,616,695,Spain,21,11,10,3,2,1,0,0,0,0,0,6,5,1,14,5,9,3,0,0.21,0,0.21,0.29,0.13,437,0.96,94,62,437,0,0.21,94,259,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Jean Zimmer,27,Defender,Fortuna Düsseldorf,1439,782,657,Germany,18,10,8,1,1,0,2,2,0,0,0,3,2,1,33,12,21,2,0,0.19,0.13,0.06,0.12,0,1439,2.06,44,80,720,720,0.13,205,113,127,11,0.9,0.6,0.6,0,1.3,0.6,0.1,0,1,2,0.5,1.9,0.4,1.3,0,0.7,1.3,2,1.9,25.5,71,1.4,1.4,0.1
199,Jean-Kévin Augustin,23,Forward,RB Leipzig,451,151,300,France,17,8,9,3,2,1,0,0,0,0,0,8,5,3,5,1,4,0,0,0.6,0,0.6,1.19,0.3,150,1,90,27,0,0,0,15,345,-1,8,0.1,0.2,0.6,0,0,0.1,0,0,3,0,0.8,0.5,0.5,0.9,0.3,0.9,1.2,0,0.5,5.1,79.1,0.1,0,0
200,Jean-Manuel Mbom,21,Midfielder,Werder Bremen,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Jean-Paul Boëtius,27,Forward,Mainz 05,2130,1153,977,Netherlands,30,15,15,4,4,0,7,5,2,0,0,6,4,2,41,19,22,8,0,0.46,0.3,0.17,0.31,0,533,1.73,52,71,266,304,0.34,114,22,-1,4,1.7,1.2,1.7,0,0.3,0.9,0.1,0,4,7,1.5,1,1.1,1.6,0.1,1.3,1.9,7,1,27.9,77.1,0.1,1.6,0.2
202,Jean-Philippe Gbamin,25,Midfielder,Mainz 05,2674,1324,1350,Côte d'Ivoire,31,16,15,2,1,1,1,0,1,0,0,7,5,2,48,17,31,3,0,0.1,0.03,0.07,0.07,0.07,1337,1.62,56,86,891,2674,0.1,193,222,-1,7,1.6,1,1.2,0.1,0.9,0.9,0.2,0,2,1,1.2,0.7,1.1,0.9,0,1.6,1.5,1,0.7,43,80.4,0.1,2.6,0
203,Jean-Philippe Mateta,23,Forward,Mainz 05,2493,1191,1302,France,34,17,17,14,9,5,2,1,1,0,0,7,5,2,49,18,31,2,0,0.58,0.07,0.51,0.68,0.35,178,1.77,51,73,1247,1247,0.07,25,175,-1,1,0.4,0.1,0.9,0,0.6,0.3,0.1,0,14,2,2.9,0.9,1,0.9,1.1,1.8,2.9,2,0.9,13.2,71.2,0.1,0.3,0
204,Jeffrey Bruma,29,Defender,Schalke 04,623,271,352,Netherlands,9,4,5,0,0,0,0,0,0,0,0,2,1,1,14,6,8,4,0,0,0,0,0,0,0,2.02,45,69,156,0,0.58,246,251,123,21,1.3,0.4,1,0.2,3.8,0.7,0.2,1,0,0,0.2,0,0.2,0.2,0,0,0.2,0,0,35.2,79.8,0,4,0
205,Jeffrey Gouweleeuw,29,Defender,Augsburg,2093,1057,1036,Netherlands,25,13,12,0,0,0,2,1,1,0,0,3,2,1,42,25,17,4,0,0.09,0.09,0,0,0,0,1.81,50,84,523,1047,0.17,364,163,106,28,1.7,2.2,0.8,0.6,2.6,0.6,0.8,0,0,2,0.3,0.3,0.4,0.4,0,0.5,0.4,2,0.3,48.2,77.1,0,5.2,0
206,Jens Grahl,32,Goalkeeper,Stuttgart,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Jeremy Toljan,26,Defender,Borussia Dortmund,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Jérôme Boateng,32,Defender,Bayern München,1693,990,703,Germany,20,11,9,0,0,0,2,2,0,0,0,7,5,2,16,7,9,1,0,0.11,0.11,0,0,0,0,0.85,106,85,1693,847,0.05,366,132,6,21,1.1,1.3,0.8,0.7,2.5,0.6,0.2,0,0,2,0.7,0.6,0.1,0.5,0,0,0.3,2,0.6,79.8,89,0.1,7.1,0.2
209,Jérôme Gondorf,32,Midfielder,Freiburg,1292,647,645,Germany,25,13,12,2,2,0,2,0,2,0,0,5,3,2,23,11,12,3,0,0.28,0.14,0.14,0.28,0,646,1.6,56,52,431,646,0.21,130,106,-1,7,1.3,0.8,1.2,0.1,0.8,0.6,0.2,0,2,2,0.9,0.8,0.2,1,0.1,0.7,0.9,2,0.8,18.4,72.9,0.5,1,0
210,Jérôme Roussillon,28,Defender,Wolfsburg,2466,1305,1161,France,28,15,13,3,2,1,4,1,3,0,0,7,3,4,39,20,19,4,0,0.26,0.15,0.11,0.14,0.08,822,1.42,63,88,617,617,0.15,151,98,64,8,1.5,1.1,0.7,0,1.5,0.4,0.3,0,3,4,0.7,1.1,1.8,1.4,0,1.3,1.6,4,1.1,36.6,77.3,1.1,1.9,0
211,Jetro Willems,27,Defender,Eintracht Frankfurt,718,333,385,Netherlands,23,11,12,0,0,0,1,0,1,0,0,8,3,5,20,9,11,3,1,0.13,0.13,0,0,0,0,2.51,36,31,180,718,0.5,299,120,144,28,0.9,0.4,0.3,0,0.4,0.3,0.2,0,0,1,0.2,0.9,0.3,0.3,0,0.7,0.5,1,0.9,11.3,71,0.6,0.7,0
212,Jiří Pavlenka,28,Goalkeeper,Werder Bremen,2979,1486,1493,Czech Republic,34,17,17,0,0,0,0,0,0,0,0,5,2,3,46,24,22,2,0,0,0,0,0,0,0,1.39,65,88,1490,0,0.06,314,342,56,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Joelinton Cassio Apolinário de Lira,24,Forward,Hoffenheim,2136,982,1154,Brazil,28,14,14,7,3,4,5,3,2,0,0,3,3,0,29,10,19,5,0,0.51,0.21,0.29,0.27,0.31,305,1.22,74,76,427,427,0.21,70,61,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Johannes Eggestein,22,Forward,Werder Bremen,1113,478,635,Germany,23,12,11,4,2,2,1,0,1,0,0,3,2,1,17,8,9,0,0,0.4,0.08,0.32,0.38,0.28,278,1.37,65,48,0,1113,0,63,170,-1,7,0.6,0.2,0.7,0,0.2,0.6,0,0,4,1,1.5,0.4,0.7,0.6,0,1.6,2,1,0.4,13.5,72.3,0.1,0.3,0
215,John Anthony Brooks,28,Defender,Wolfsburg,2610,1260,1350,USA,29,14,15,3,3,0,2,1,1,0,0,8,3,5,40,19,21,7,0,0.17,0.07,0.1,0.21,0,870,1.38,65,90,373,1305,0.24,166,177,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,John Yeboah Zamora,20,Midfielder,Wolfsburg,53,9,44,Germany,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.7,53,27,0,0,0,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Jonas Carls,24,Defender,Schalke 04,90,90,0,Germany,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,5,18,90,0,0,0,-1,-1,-1,20,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,16,75,0,1,0
218,Jonas Hofmann,28,Midfielder,Borussia M'gladbach,1914,987,927,Germany,27,14,13,5,5,0,5,1,4,1,1,10,4,6,24,12,12,2,0,0.47,0.24,0.24,0.46,0,383,1.13,80,71,957,383,0.09,82,40,-1,3,1.4,0.6,0.7,0,0.5,1,0.1,0,5,5,1.3,1.3,0.4,0.9,0.2,1,1.4,5,1.3,38.6,84,0.6,2.2,0.1
219,Jonathan Burkardt,20,Forward,Mainz 05,262,157,105,Germany,4,2,2,0,0,0,0,0,0,0,0,1,1,0,4,1,3,0,0,0,0,0,0,0,0,1.37,66,66,0,0,0,-1,-1,-1,12,1,0.8,0.5,0,0.8,0.3,0,0,0,0,1.5,1.3,0.5,0.5,0,2.8,1.8,0,1.3,11,61.4,0.5,0.3,0
