,Player,age,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
639,Simone Edera,24,Midfielder,Bologna,274,125,149,Italy,7,3,4,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0.66,137,39,274,0,0.33,399,259,-1,23,0,0.3,0.7,0,0,0.3,0,0,0,0,0.3,0.7,0,0.3,0,0.7,1.3,0,0.7,10.3,87.1,0.3,0,0
640,Simone Edera,24,Midfielder,Bologna,274,125,149,Italy,7,3,4,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0.66,137,39,274,0,0.33,399,259,-1,23,1,0,0.8,0,0,0.5,0.3,0,0,0,2,0.5,1.8,0.3,0.3,1,1.5,0,0.5,17.3,79.7,0.3,0.5,0
641,Simone Ghidotti,21,Goalkeeper,Fiorentina,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Simone Iacoponi,33,Defender,Parma,3350,1664,1686,Italy,38,19,19,0,0,0,0,0,0,0,0,10,7,3,55,22,33,4,0,0,0,0,0,0,0,1.48,61,88,838,0,0.11,332,414,129,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,Simone Missiroli,34,Midfielder,SPAL,2750,1404,1346,Italy,34,17,17,0,0,0,0,0,0,0,0,10,6,4,39,16,23,9,0,0,0,0,0,0,0,1.28,71,81,306,0,0.29,374,405,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,Simone Muratore,22,Midfielder,Juventus,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,Simone Padoin,37,Midfielder,Cagliari,1914,1074,840,Italy,30,18,12,0,0,0,2,1,1,0,0,5,4,1,30,13,17,2,0,0.09,0.09,0,0,0,0,1.41,64,64,957,957,0.09,351,170,-1,20,1.1,0.5,0.6,0.1,1.6,0.6,0.2,0,0,2,0.1,0.5,0.3,0.8,0,0.3,0.5,2,0.5,27.3,82.1,0.6,1.6,0
646,Simone Pontisso,24,Midfielder,Udinese,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,Simone Scuffet,24,Goalkeeper,Udinese,810,450,360,Italy,9,5,4,0,0,0,0,0,0,0,0,2,1,1,13,8,5,0,0,0,0,0,0,0,0,1.44,62,90,0,0,0,341,420,119,25,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,25.7,64.1,0,8,0
648,Simone Trimboli,19,Midfielder,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,Simone Verdi,28,Forward,Napoli,700,290,410,Italy,22,9,13,3,1,2,3,1,2,1,0,9,4,5,9,1,8,0,0,0.77,0.39,0.39,0.31,0.44,233,1.16,78,32,0,233,0,37,5,-1,6,0.7,0.2,0.6,0,0.1,0.4,0,0,3,3,0.9,0.6,0.5,0.4,0,0.7,1.2,3,0.6,15,85.5,0.5,0.7,0.1
650,Simone Zaza,29,Forward,Torino,1424,889,535,Italy,29,14,15,4,3,1,3,2,1,0,0,10,4,6,17,11,6,9,1,0.44,0.19,0.25,0.3,0.17,356,1.07,84,49,142,475,0.63,64,46,-1,3,0.7,0.1,1.6,0,0.3,0.2,0,0,4,3,1.9,0.5,0.1,0.9,0.5,1,1.8,3,0.5,9.4,67.2,0,0.2,0
651,Sofian Kiyine,23,Midfielder,Chievo,809,331,478,Belgium,23,11,12,0,0,0,1,1,0,0,0,6,4,2,18,5,13,7,0,0.11,0.11,0,0,0,0,2,45,35,116,809,0.78,311,137,-1,23,1.2,0.5,1.5,0,0.2,0.5,0,0,0,1,0.9,0.4,1.2,0.5,0,0.7,1,1,0.4,13.8,80.2,0.3,1,0
652,Soualiho Meïté,27,Midfielder,Torino,2663,1288,1375,France,35,17,18,2,0,2,4,3,1,0,0,14,6,8,28,17,11,8,1,0.2,0.14,0.07,0,0.13,1332,0.95,95,76,296,666,0.3,196,96,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,Stefan de Vrij,29,Defender,Inter Milan,2520,1440,1080,Netherlands,28,16,12,2,1,1,0,0,0,0,0,12,8,4,20,9,11,2,0,0.07,0,0.07,0.06,0.08,1260,0.71,126,90,1260,0,0.07,199,376,14,9,0.9,0.9,0.5,0.6,3.4,0.3,0.8,1,2,0,0.6,0.2,0.1,0.4,0,0.1,0.2,0,0.2,59.6,91.6,0,3.5,0
654,Stefan Radu,34,Defender,Lazio,2254,1213,1041,Romania,28,15,13,0,0,0,1,1,0,0,0,8,4,4,25,14,11,5,0,0.04,0.04,0,0,0,0,1,90,81,451,2254,0.2,264,228,43,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Stefan Simič,26,Defender,Frosinone,0,0,0,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,Stefano Greco,22,Goalkeeper,Roma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Stefano Okaka,31,Forward,Udinese,972,585,387,Italy,16,9,7,6,4,2,1,1,0,0,0,3,3,0,15,8,7,4,0,0.65,0.09,0.56,0.62,0.47,162,1.39,65,61,243,972,0.37,10,167,-1,2,0.8,0,2.4,0,0.9,0.4,0.1,0,6,1,1.1,1.1,1.6,1.8,0.4,2.7,2.5,1,1.1,14.1,71.6,0,0.3,0
658,Stefano Sensi,25,Midfielder,Sassuolo,1979,989,990,Italy,28,14,14,2,1,1,4,1,3,0,0,8,3,5,35,24,11,8,0,0.27,0.18,0.09,0.09,0.09,990,1.59,57,71,247,495,0.36,173,63,-1,7,1.3,1.2,0.9,0,0.5,0.9,0.3,0,2,4,1.3,1.9,0.7,2.4,0,1,1.2,4,1.9,48.1,89.5,1.1,2.6,0.1
659,Stefano Sorrentino,42,Goalkeeper,Chievo,2789,1439,1350,Italy,31,16,15,0,0,0,0,0,0,0,0,5,3,2,56,29,27,2,0,0,0,0,0,0,0,1.81,50,90,1395,0,0.06,430,261,167,20,0,0.1,0,0,0.6,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,26,62.6,0,8.5,0
660,Stefano Sturaro,28,Midfielder,Genoa,216,118,98,Italy,5,3,2,1,1,0,0,0,0,0,0,1,1,0,5,3,2,1,1,0.42,0,0.42,0.76,0,216,2.08,43,43,108,0,0.83,-1,-1,-1,8,0.8,0.6,0.8,0,0.2,1.4,0.2,0,1,0,0.8,0.6,0.6,1.2,0,1,2,0,0.6,12,68.3,0.2,0.4,0
661,Stephan El Shaarawy,28,Forward,Roma,2107,1037,1070,Italy,28,13,15,11,6,5,3,1,2,0,0,9,4,5,21,11,10,2,0,0.6,0.13,0.47,0.52,0.42,192,0.9,100,75,1054,702,0.09,19,108,-1,1,1,0.7,0.5,0,0.2,0.5,0.1,0,11,3,2.5,1.3,1.6,1.3,0.4,0.8,1.9,3,1.3,29.1,81.7,0.4,1.4,0.1
662,Stephane Omeonga,25,Midfielder,Genoa,54,32,22,Belgium,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,3.33,27,18,54,0,1.67,-1,-1,-1,18,0.3,0,1.3,0,0.7,0.3,0,0,0,0,0,0.7,0,0.3,0,0.7,0,0,0.7,8.7,76.9,0,0,0
663,Stephy Mavididi,22,Forward,Juventus,21,0,21,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.29,21,21,0,0,0,-1,-1,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,100,0,0,0
664,Steven N'Kemboanza Mike Christopher N'Zonzi,32,Midfielder,Roma,2593,1304,1289,France,30,15,15,1,0,1,2,0,2,0,0,7,3,4,30,18,12,7,0,0.1,0.07,0.03,0,0.07,2593,1.04,86,86,370,1297,0.24,254,188,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,Stipe Perica,25,Forward,Frosinone,467,301,166,Croatia,7,4,3,0,0,0,0,0,0,0,0,1,1,0,10,6,4,3,0,0,0,0,0,0,0,1.93,47,67,156,0,0.58,381,388,-1,23,0.7,0,1.9,0,0.6,0.3,0.1,0,0,0,1.7,0,0.1,1,0.1,1.1,1.9,0,0,13.4,67,0,0.3,0
666,Strahinja Tanasijević,23,Defender,Chievo,19,19,0,Serbia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,19,6,0,14.21,-1,-1,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,Suso,27,Forward,AC Milan,3031,1517,1514,Spain,35,17,18,7,4,3,10,6,4,0,0,10,6,4,30,15,15,10,1,0.5,0.3,0.21,0.24,0.18,433,0.89,101,87,303,303,0.3,84,13,-1,2,0.8,0.5,0.9,0,0,0.9,0,0,7,10,2.7,2.8,1.9,2.3,0.2,1.8,1.8,10,2.8,43.1,82.5,1.5,3.1,0.1
668,Svante Ingelsson,22,Midfielder,Udinese,96,0,96,Sweden,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2.81,32,32,0,0,0,-1,-1,-1,15,0.3,0,0.3,0,1.3,0,0,0,0,0,0.7,0,0.3,0.3,0,0,1.3,0,0,11.3,61.8,0,0.3,0
669,Thiago Rangel Cionek,35,Defender,SPAL,2547,1255,1292,Poland,31,16,15,0,0,0,3,2,1,0,0,9,5,4,42,21,21,14,2,0.11,0.11,0,0,0,0,1.48,61,82,159,849,0.57,373,128,128,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Thomas Battistella,19,Midfielder,Udinese,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Thomas Strakosha,26,Goalkeeper,Lazio,3150,1620,1530,Albania,35,18,17,0,0,0,0,0,0,0,0,10,5,5,36,20,16,4,0,0,0,0,0,0,0,1.03,88,90,788,0,0.11,267,358,46,20,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,26.3,64.9,0,6.7,0
672,Tiemoué Bakayoko,26,Midfielder,AC Milan,2301,1103,1198,France,31,14,17,1,1,0,1,0,1,0,0,12,7,5,20,9,11,7,1,0.08,0.04,0.04,0.08,0,2301,0.78,115,74,329,2301,0.27,240,229,-1,12,2.3,1.6,1.4,0,1.4,1.1,0.2,0,1,1,0.8,0.8,2,2.3,0,1.4,1.8,1,0.8,42.9,86.6,0,1.3,0
673,Timothy Castagne,25,Defender,Atalanta,2001,840,1161,Belgium,28,13,15,4,2,2,2,1,1,0,0,6,3,3,29,13,16,3,0,0.27,0.09,0.18,0.21,0.16,500,1.3,69,71,667,1001,0.13,99,156,84,7,2.2,1,0.7,0.1,1.6,0.9,0.2,0,4,2,0.7,1,0.7,0.5,0,1,1.2,2,1,36.3,83.7,0.4,0.9,0
674,Titas Krapikas,22,Goalkeeper,Sampdoria,0,0,0,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,Tomás Rincón,33,Midfielder,Torino,2804,1348,1456,Venezuela,34,17,17,3,2,1,1,1,0,0,0,13,6,7,31,15,16,15,0,0.13,0.03,0.1,0.13,0.06,935,1,90,82,187,2804,0.48,161,249,-1,7,2.2,1.2,2,0,1.9,1.1,0.1,0,3,1,1,0.8,0.8,1.2,0,1,1.1,1,0.8,39.5,78.9,0.2,3.4,0
676,Tommaso Farabegoli,22,Defender,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,Valentin Eysseric,29,Midfielder,Fiorentina,356,194,162,France,8,5,3,0,0,0,1,1,0,0,0,2,2,0,3,1,2,1,0,0.25,0.25,0,0,0,0,0.76,119,45,356,356,0.25,306,21,-1,23,0.8,0.5,1.3,0,0,0.3,0.1,0,0,1,0.5,1.5,0.1,0.9,0.1,0.9,1.6,1,1.5,19.9,81.8,0.5,1.1,0.1
678,Valon Behrami,36,Midfielder,Udinese,1368,787,581,Switzerland,19,10,9,1,1,0,0,0,0,0,0,6,4,2,15,8,7,6,0,0.07,0,0.07,0.11,0,1368,0.99,91,72,228,0,0.39,198,426,-1,8,3.4,0.9,2.4,0,1.3,1.4,0.6,0,1,0,0.5,0.3,0.3,1.8,0,0.9,0.8,0,0.3,24.4,82.1,0,0.3,0
679,Valon Berisha,28,Midfielder,Lazio,192,107,85,Kosovo,8,4,4,0,0,0,0,0,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0.47,192,24,0,0,0,-1,-1,-1,18,1,0.5,0.4,0,0.4,0.3,0,0,0,0,0.1,0.5,0.1,0.5,0,0.3,0.8,0,0.5,17.5,87.1,0.3,0.3,0
680,Valter Birsa,34,Midfielder,Cagliari,1452,810,642,Slovenia,29,15,14,2,1,1,2,1,1,1,0,6,3,3,23,9,14,1,0,0.25,0.12,0.12,0.11,0.14,726,1.43,63,50,1452,726,0.06,144,119,-1,4,0.8,0.4,0.6,0,0.7,0.8,0.1,0,2,2,0.9,1.4,0.8,0.7,0.2,1.4,2,2,1.4,29.3,80.5,0.8,1.6,0.1
681,Valter Birsa,34,Midfielder,Cagliari,1452,810,642,Slovenia,29,15,14,2,1,1,2,1,1,1,0,6,3,3,23,9,14,1,0,0.25,0.12,0.12,0.11,0.14,726,1.43,63,50,1452,726,0.06,144,119,-1,4,0.4,0.3,0.3,0,0.3,0.3,0,0,0,0,0.9,0.8,0.3,0.3,0,0.4,0.4,0,0.8,17.3,86.1,0.8,1.2,0
682,Vanja Milinković Savić,24,Goalkeeper,SPAL,165,0,165,Serbia,2,0,2,0,0,0,0,0,0,0,0,1,0,1,4,0,4,2,1,0,0,0,0,0,0,2.18,41,83,83,0,1.09,-1,-1,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Vasco Regini,30,Defender,SPAL,80,80,0,Italy,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,-1,-1,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Vid Belec,30,Goalkeeper,Sampdoria,0,0,0,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Vincent Laurini,31,Defender,Fiorentina,920,490,430,France,15,8,7,0,0,0,0,0,0,0,0,3,1,2,19,10,9,4,0,0,0,0,0,0,0,1.86,48,61,230,0,0.39,300,308,170,19,0.9,0.9,1.1,0.1,1.8,0.3,0.3,0,0,0,0.1,0.5,0.7,1.4,0,0.6,0.5,0,0.5,29.7,79.8,0.7,2.1,0
686,Vincenzo Millico,20,Forward,Torino,0,0,0,Italy,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,Vitalie Damaşcan,22,Forward,Torino,3,3,0,Moldova,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Vitor Hugo,33,Midfielder,Fiorentina,2469,1274,1195,Portugal,30,16,14,0,0,0,2,2,0,0,0,7,5,2,31,16,15,8,1,0.07,0.07,0,0,0,0,1.13,80,82,274,1235,0.33,305,191,-1,24,2.1,2.5,1.4,0.6,4.5,0.3,0.4,0,0,2,0.5,0.3,0.1,0.6,0,0.1,0.4,2,0.3,43.2,87,0,2.4,0
689,Vittorio Parigini,25,Forward,Torino,365,129,236,Italy,17,9,8,0,0,0,0,0,0,0,0,6,1,5,5,2,3,2,0,0,0,0,0,0,0,1.23,73,21,183,0,0.49,410,316,-1,18,0.6,0.1,0.5,0,0.2,0.2,0,0,0,0,0.5,0.5,0.5,0.9,0.1,0.5,1.3,0,0.5,5.6,71.6,0.2,0.2,0
690,Vlad Chiriche?,31,Defender,Napoli,149,13,136,Romania,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Wallace,26,Defender,Lazio,1234,706,528,Brazil,16,10,6,0,0,0,0,0,0,0,0,4,3,1,15,9,6,3,0,0,0,0,0,0,0,1.09,82,77,411,0,0.22,393,362,51,27,1.1,1.9,1.1,0.6,3.3,0.6,0.4,2,0,0,0.6,0.2,0.2,0.6,0,0.1,0.5,0,0.2,45.1,84.7,0.1,3.8,0.1
692,Wilfried Stephane Singo,20,Defender,Torino,0,0,0,Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,William Troost-Ekong,27,Defender,Udinese,3067,1551,1516,Nigeria,35,18,17,0,0,0,0,0,0,0,0,8,5,3,46,19,27,4,0,0,0,0,0,0,0,1.35,67,88,767,0,0.12,343,422,98,28,0.9,1.2,0.8,0.4,5.5,0.3,1.2,0,0,0,0.2,0.1,0.1,0.3,0,0.2,0.3,0,0.1,32.3,81.5,0,3.3,0
694,Wojciech Szczęsny,31,Goalkeeper,Juventus,2520,1260,1260,Poland,28,14,14,0,0,0,0,0,0,0,0,11,5,6,18,8,10,0,0,0,0,0,0,0,0,0.64,140,90,0,0,0,319,352,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Yann Karamoh,22,Forward,Inter Milan,4,0,4,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,66.7,0,1,0
696,Žan Celar,22,Forward,Roma,4,4,0,Slovenia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Łukasz Skorupski,29,Goalkeeper,Bologna,3420,1710,1710,Poland,38,19,19,0,0,0,0,0,0,0,0,10,6,4,55,21,34,1,0,0,0,0,0,0,0,1.45,62,90,3420,0,0.03,362,337,120,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,Łukasz Teodorczyk,29,Forward,Udinese,387,110,277,Poland,16,8,8,1,1,0,0,0,0,0,1,3,2,1,3,0,3,1,0,0.23,0,0.23,0.82,0,387,0.7,129,24,387,0,0.23,69,311,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
