,Player,age,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
75,Baptiste Santamaria,26,Midfielder,Angers SCO,3248,1576,1672,France,38,19,19,1,0,1,0,0,0,0,0,13,7,6,46,20,26,2,0,0.03,0,0.03,0,0.05,3248,1.27,71,85,1624,0,0.06,235,395,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Baptiste Valette,28,Goalkeeper,Nîmes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Bassem Srarfi,23,Midfielder,Nice,811,407,404,Tunisia,22,11,11,1,0,1,0,0,0,0,0,6,3,3,7,3,4,2,0,0.11,0,0.11,0,0.22,811,0.78,116,37,406,0,0.22,147,358,-1,8,0.9,0.2,0.6,0,0.2,0.5,0,0,1,0,0.5,0.5,1,1,0.2,0.4,1,0,0.5,13.8,81.3,0.2,0.6,0
78,Benjamin André,30,Midfielder,Rennes,2496,1093,1403,France,30,13,17,3,3,0,1,1,0,0,0,8,6,2,37,11,26,9,1,0.14,0.04,0.11,0.25,0,832,1.33,67,83,277,2496,0.32,149,222,-1,7,3.4,1.8,2,0.1,1.6,1.7,0.2,0,3,1,0.9,0.7,0.7,1.6,0.2,1.3,1.8,1,0.7,49.4,79.2,0,1.7,0
79,Benjamin Bourigeaud,27,Midfielder,Rennes,2434,1246,1188,France,34,16,18,6,3,3,5,3,2,2,1,11,8,3,37,14,23,5,0,0.41,0.18,0.22,0.22,0.23,406,1.37,66,72,487,487,0.18,79,63,-1,5,1.6,0.9,1,0,0.7,1.4,0.1,0,6,5,1.4,1,0.3,0.4,0.1,0.7,1.2,5,1,31.9,79.8,0.8,2.2,0
80,Benjamin Corgnet,33,Midfielder,Strasbourg,666,298,368,France,17,10,7,1,1,0,2,1,1,0,0,4,2,2,5,2,3,0,0,0.41,0.27,0.14,0.3,0,666,0.68,133,39,0,333,0,131,24,-1,14,1.2,0.4,1,0,0.5,0.4,0,0,1,2,1.1,0.4,0.5,1.1,0.1,0.6,0.7,2,0.4,15.1,64.8,0.1,0.5,0.1
81,Benjamin Henrichs,24,Defender,Monaco,1827,922,905,Germany,22,11,11,1,1,0,2,1,1,0,0,3,1,2,35,20,15,3,0,0.15,0.1,0.05,0.1,0,1827,1.72,52,83,609,914,0.15,213,130,167,10,2.6,1.6,1.6,0.2,1.8,1,0,0,1,2,0.5,1,0.6,1.9,0.2,0.5,1.5,2,1,38.3,74,0.5,1.1,0
82,Benjamin Jeannot,29,Forward,Dijon,1448,827,621,France,21,11,10,2,2,0,0,0,0,0,0,3,2,1,24,16,8,3,0,0.12,0,0.12,0.22,0,724,1.49,60,69,483,0,0.19,138,367,-1,8,0.8,0.6,1.6,0,0.6,0.6,0.1,0,2,0,2.1,0.5,0.7,1,0.3,0.8,1.8,0,0.5,19.9,72.2,0,0.7,0
83,Benjamin Lecomte,29,Goalkeeper,Montpellier,3330,1710,1620,France,37,19,18,0,0,0,0,0,0,0,0,11,7,4,39,17,22,1,0,0,0,0,0,0,0,1.05,85,90,3330,0,0.03,315,406,51,18,0,0.1,0,0,1.2,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,29.7,63.9,0,9.5,0
84,Benoît Badiashile Mukinayi,20,Defender,Monaco,1763,900,863,France,20,10,10,1,1,0,0,0,0,0,0,4,2,2,31,16,15,4,0,0.05,0,0.05,0.1,0,1763,1.58,57,88,441,0,0.2,208,311,157,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Benoît Costil,33,Goalkeeper,Bordeaux,3330,1710,1620,France,37,19,18,0,0,0,0,0,0,0,0,9,6,3,39,20,19,0,0,0,0,0,0,0,0,1.05,85,90,0,0,0,381,349,50,18,0.1,0,0,0,0.6,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1,27.9,66.8,0,8.5,0
86,Bertrand Traoré,25,Forward,Olympique Lyonnais,2122,1155,967,Burkina Faso,34,19,15,7,6,1,2,0,2,0,0,8,6,2,32,15,17,5,0,0.38,0.08,0.3,0.47,0.09,303,1.36,66,62,424,1061,0.21,54,160,-1,6,1.1,0.4,0.6,0,0.4,0.4,0.1,0,7,2,1.9,0.7,1.5,1.3,0.5,1.1,1.9,2,0.7,29.3,82.5,0.2,0.9,0.1
87,Bilal Benkhedim,19,Midfielder,Saint-Étienne,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Bilal Boutobba,22,Midfielder,Montpellier,30,30,0,France,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,15,15,0,0,0,-1,-1,-1,25,0,0,0.5,0,0,1,0,0,0,0,1.5,0.5,1,1.5,0,0.5,0.5,0,0.5,6.5,92.3,0.5,0,0
89,Billy Ketkeophomphone,31,Forward,Angers SCO,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Bingourou Kamara,24,Goalkeeper,Strasbourg,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Bjorn Engels,26,Defender,Reims,2970,1440,1530,Belgium,33,16,17,1,1,0,1,1,0,0,0,12,5,7,34,15,19,4,0,0.06,0.03,0.03,0.06,0,2970,1.03,87,90,743,2970,0.12,241,231,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Bobby Allain,29,Goalkeeper,Dijon,1170,540,630,France,13,6,7,0,0,0,0,0,0,0,0,1,1,0,16,6,10,1,0,0,0,0,0,0,0,1.23,73,90,1170,0,0.08,324,368,90,20,0,0,0.1,0,1.6,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,30,57.7,0,11.2,0
93,Bongani Zungu,28,Midfielder,Amiens SC,231,84,147,South Africa,5,2,3,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0.78,116,46,116,0,0.78,-1,-1,-1,18,0.6,0.4,1,0,1,1.2,0,0,0,0,0.2,0.2,0.2,1,0,0.4,0.4,0,0.2,23.2,85.3,0,2,0
94,Boubacar Kamara,21,Defender,Olympique Marseille,2409,1123,1286,France,31,14,17,1,1,0,0,0,0,0,0,9,7,2,37,12,25,6,0,0.04,0,0.04,0.08,0,2409,1.38,65,78,402,0,0.22,215,262,133,15,2.2,1.5,0.8,0.5,2.9,0.5,0.4,0,1,0,0.4,0.2,0.4,1,0,0.2,0.3,0,0.2,44.7,86.4,0.1,3,0.1
95,Boubakary Soumaré,22,Midfielder,Lille,552,323,229,France,18,8,10,1,0,1,1,1,0,0,0,6,4,2,4,0,4,3,0,0.33,0.16,0.16,0,0.39,552,0.65,138,31,184,552,0.49,118,72,-1,9,1.1,0.4,0.3,0,0.3,0.4,0.2,0,1,1,0.2,0.3,0.4,0.4,0,0.6,0.3,1,0.3,19.2,86.4,0,1,0
96,Boulaye Dia,24,Midfielder,Reims,746,420,326,France,18,10,8,3,3,0,0,0,0,0,0,6,3,3,10,4,6,2,0,0.36,0,0.36,0.64,0,249,1.21,75,41,373,0,0.24,35,297,-1,6,0.7,0.2,0.5,0,0.5,0.3,0.1,0,3,0,1.1,0.4,0.9,0.7,0.1,0.8,1.6,0,0.4,8.6,68.4,0,0.1,0
97,Bouna Sarr,29,Forward,Olympique Marseille,2243,1255,988,Guinea,29,16,13,1,0,1,1,0,1,0,0,10,8,2,34,12,22,5,1,0.08,0.04,0.04,0,0.09,2243,1.36,66,77,449,2243,0.2,218,216,-1,13,2.3,1.3,1.3,0.1,1.7,0.6,0.1,0,1,1,0.7,1,1.9,1.1,0.1,1,1.4,1,1,37.4,85.2,0.8,1.1,0
98,Brice Samba,26,Goalkeeper,Caen,3420,1710,1710,France,38,19,19,0,0,0,0,0,0,0,0,9,4,5,49,24,25,1,0,0,0,0,0,0,0,1.29,70,90,3420,0,0.03,382,423,111,17,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,27.7,58.4,0,10,0
99,Brice Tutu,23,Forward,Caen,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Bryan Passi,23,Defender,Montpellier,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Carlos Vinícius Alves Morais,26,Midfielder,Monaco,511,169,342,Brazil,16,8,8,2,1,1,1,0,1,0,0,5,4,1,3,1,2,3,0,0.53,0.18,0.35,0.53,0.26,256,0.53,170,32,170,511,0.53,40,64,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Casimir Ninga,27,Forward,Caen,2474,1166,1308,Chad,33,16,17,6,4,2,3,0,3,1,0,9,4,5,34,14,20,9,0,0.33,0.11,0.22,0.31,0.14,412,1.24,73,75,275,825,0.33,82,122,-1,1,1.6,0.7,1.9,0,0.3,0.9,0,0,6,3,1.6,0.8,1.6,1.1,0.5,2.6,3.8,3,0.8,14.2,76.4,0.2,0.4,0.1
103,Cédric Yamberé,30,Defender,Dijon,2803,1536,1267,France,33,18,15,0,0,0,0,0,0,0,0,4,4,0,46,23,23,4,0,0,0,0,0,0,0,1.48,61,85,701,0,0.13,320,334,150,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Cesc Fabregas,33,Midfielder,Monaco,969,482,487,Spain,13,7,6,1,1,0,0,0,0,0,0,4,4,0,14,6,8,2,0,0.09,0,0.09,0.19,0,969,1.3,69,75,485,0,0.19,170,306,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Chang-Hoon Kwon,26,Midfielder,Dijon,935,509,426,South Korea,19,10,9,2,2,0,0,0,0,0,0,2,2,0,17,6,11,1,0,0.19,0,0.19,0.35,0,468,1.64,55,49,935,0,0.1,96,290,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Charels Nathan Abi,21,Forward,Saint-Étienne,29,0,29,France,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Charles Traoré,29,Defender,Nantes,1164,360,804,Mali,13,4,9,0,0,0,0,0,0,0,0,3,1,2,10,4,6,3,0,0,0,0,0,0,0,0.77,116,90,388,0,0.23,252,274,19,21,3.1,1.5,2,0.1,2.7,0.8,0.2,0,0,0,0.5,0.5,0.1,1.7,0,0.7,1.1,0,0.5,32.2,71.8,0.6,1.2,0
108,Cheick Omar Traoré,26,Defender,Guingamp,1504,774,730,France,20,10,10,0,0,0,0,0,0,0,0,6,4,2,22,6,16,3,0,0,0,0,0,0,0,1.32,68,75,501,0,0.18,417,351,118,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Cheick Timite,23,Midfielder,Amiens SC,1451,752,699,Côte d'Ivoire,27,13,14,1,0,1,1,0,1,0,0,9,7,2,16,7,9,2,0,0.12,0.06,0.06,0,0.13,1451,0.99,91,54,726,1451,0.12,200,181,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Cheikh Ahmet Tidian Niasse,21,Forward,Lille,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Cheikh N'Doye,35,Midfielder,Angers SCO,2336,1165,1171,Senegal,27,13,14,0,0,0,3,2,1,0,0,11,7,4,26,9,17,4,0,0.12,0.12,0,0,0,0,1,90,87,584,779,0.15,365,112,-1,19,0.9,0.9,1.2,0,2.1,0.8,0.3,0,0,3,1.5,0.6,0.2,0.9,0.1,1,1.4,3,0.6,31.6,61,0.1,0.6,0.1
112,Choupo-Moting,32,Forward,PSG,792,291,501,Cameroon,22,7,15,3,1,2,0,0,0,0,0,10,4,6,8,2,6,0,0,0.34,0,0.34,0.31,0.36,264,0.91,99,36,0,0,0,45,310,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Christophe Jallet,37,Defender,Nice,886,268,618,France,14,6,8,1,0,1,0,0,0,0,0,8,5,3,7,1,6,3,0,0.1,0,0.1,0,0.15,886,0.71,127,63,295,0,0.3,154,261,13,9,2,1,0.6,0.3,2.1,0.8,0.4,0,1,0,0.3,0.2,0.1,0.2,0,0.2,0.9,0,0.2,39.1,84.1,0.4,1.4,0
114,Christophe Kerbrat,34,Defender,Guingamp,2098,1027,1071,France,25,13,12,0,0,0,0,0,0,0,0,6,3,3,45,15,30,4,1,0,0,0,0,0,0,1.93,47,84,420,0,0.21,412,371,172,24,1.6,2,0.3,0.2,5.2,0.6,0.4,0,0,0,0.1,0,0.1,0.9,0,0.1,0.4,0,0,34.4,78,0,4.4,0
115,Christopher Hérelle,28,Defender,Nice,2938,1678,1260,Martinique,33,19,14,0,0,0,0,0,0,0,0,15,10,5,23,12,11,10,1,0,0,0,0,0,0,0.7,128,89,267,0,0.34,326,366,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Christopher Jullien,28,Defender,Toulouse,3016,1666,1350,France,34,19,15,1,0,1,0,0,0,0,0,8,5,3,47,23,24,8,0,0.03,0,0.03,0,0.07,3016,1.4,64,89,377,0,0.24,240,277,137,11,1,1.2,1.3,0.5,5.9,0.6,0.8,0,1,0,0.7,0.3,0.1,0.5,0.1,0.1,0.4,0,0.3,43.4,83,0,3.6,0
117,Christopher Martins,24,Midfielder,Olympique Lyonnais,0,0,0,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Christopher Nkunku,23,Midfielder,PSG,1153,609,544,France,22,11,11,3,2,1,2,2,0,0,0,11,7,4,9,3,6,0,0,0.39,0.16,0.23,0.3,0.17,384,0.7,128,52,0,577,0,76,70,-1,5,1,0.4,1,0,0.3,0.4,0.1,0,3,2,1,0.8,1,1.4,0,0.9,1.3,2,0.8,27.9,91,0.1,0.4,0.2
119,Christopher Rocchia,23,Defender,Olympique Marseille,2,2,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,100,0,0,0
120,Ciprian Tătăru?anu,35,Goalkeeper,Nantes,2391,1080,1311,Romania,27,12,15,0,0,0,0,0,0,0,0,7,5,2,29,13,16,1,0,0,0,0,0,0,0,1.09,82,89,2391,0,0.04,343,308,62,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Claudio Beauvue,32,Forward,Caen,1498,886,612,Guadeloupe,25,15,10,3,1,2,0,0,0,1,0,5,3,2,20,12,8,1,0,0.18,0,0.18,0.1,0.29,499,1.2,75,60,1498,0,0.06,103,254,-1,4,0.7,0.4,0.8,0,0.8,0.5,0.1,0,3,0,1.6,0.6,0.4,1.1,0.2,0.6,2.3,0,0.6,13.4,67,0.2,0.4,0
122,Clément Dépres,26,Forward,Nîmes,432,283,149,France,17,10,7,4,3,1,0,0,0,0,0,6,4,2,3,1,2,1,0,0.83,0,0.83,0.95,0.6,108,0.63,144,25,432,0,0.21,4,402,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Clément Grenier,30,Midfielder,Rennes,2668,1457,1211,France,33,17,16,2,0,2,5,3,2,0,1,11,8,3,35,15,20,6,0,0.24,0.17,0.07,0,0.15,1334,1.18,76,81,445,534,0.2,184,66,-1,8,1.3,0.9,1,0,1,1.2,0.1,0,2,5,1.5,1.7,0.7,0.8,0,0.8,1.2,5,1.7,51.2,82.2,0.9,3.8,0.1
124,Clément Michelin,23,Defender,Toulouse,90,0,90,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Clinton Mua N'Jie,27,Forward,Olympique Marseille,353,181,172,Cameroon,17,8,9,3,0,3,2,0,2,0,0,4,4,0,5,1,4,0,0,1.27,0.51,0.76,0,1.57,118,1.27,71,21,0,177,0,6,1,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Colin Dagba,22,Defender,PSG,912,405,507,France,17,9,8,0,0,0,2,1,1,0,0,7,4,3,15,5,10,2,0,0.2,0.2,0,0,0,0,1.48,61,54,456,456,0.2,366,46,148,29,1.4,0.6,1.1,0.1,0.6,0.4,0,0,0,2,0.2,0.8,0.6,0.4,0.1,0.6,0.5,2,0.8,33.8,93,0.3,0.2,0.1
127,Corentin Jean,25,Forward,Toulouse,621,182,439,France,19,8,11,0,0,0,0,0,0,0,0,4,2,2,10,0,10,1,0,0,0,0,0,0,0,1.45,62,33,621,0,0.14,341,314,-1,24,0.5,0.1,0.4,0.1,0.2,0.3,0,0,0,0,0.7,0.5,0.3,0.8,0.3,0.9,1.2,0,0.5,9.3,79,0.3,0.2,0
128,Cristian López Santamaría,31,Forward,Angers SCO,357,168,189,Spain,19,9,10,2,2,0,0,0,0,0,1,7,4,3,8,2,6,2,0,0.5,0,0.5,1.07,0,179,2.02,45,19,179,0,0.5,18,283,-1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Damien Da Silva,32,Defender,Rennes,2874,1434,1440,France,33,17,16,2,0,2,1,0,1,0,0,10,7,3,41,17,24,4,0,0.09,0.03,0.06,0,0.13,1437,1.28,70,87,719,2874,0.13,198,230,108,9,1.2,1.2,0.8,0.3,4.5,0.2,1.1,0,2,1,0.4,0.1,0.2,0.7,0,0.1,0.2,1,0.1,42.9,87.8,0,2.4,0
130,Damien Le Tallec,30,Midfielder,Montpellier,2812,1428,1384,France,36,18,18,3,1,2,0,0,0,0,0,12,7,5,31,14,17,3,0,0.1,0,0.1,0.06,0.13,937,0.99,91,78,937,0,0.1,163,341,-1,5,2.6,1.6,1.5,0,1.3,1.6,0.2,0,3,0,0.9,0.6,0.1,0.7,0,0.4,0.6,0,0.6,34.4,79.1,0,2.1,0
131,Dani Alves,37,Defender,PSG,1625,825,800,Brazil,23,12,11,1,0,1,7,4,3,0,0,8,6,2,21,6,15,4,0,0.44,0.39,0.06,0,0.11,1625,1.16,77,71,406,232,0.22,195,6,76,17,1.8,0.3,1.9,0.1,0.3,1.1,0.2,1,1,7,1.2,1.4,0.7,1,0.2,1,1,7,1.4,63.1,85.6,0.7,2.2,0.3
132,Daniel Congré,35,Defender,Montpellier,3293,1620,1673,France,37,18,19,2,1,1,2,1,1,0,0,12,7,5,38,16,22,6,1,0.11,0.05,0.05,0.06,0.05,1647,1.04,87,89,470,1647,0.19,207,206,47,7,2,1.8,1,0.2,2.7,0.8,0.4,0,2,2,0.4,0.2,0.1,0.8,0,0.2,0.5,2,0.2,41.3,81.9,0,3.4,0
133,Danijel Subašić,36,Goalkeeper,Monaco,1138,675,463,Croatia,14,8,6,0,0,0,0,0,0,0,0,4,3,1,11,5,6,1,0,0,0,0,0,0,0,0.87,103,81,1138,0,0.08,279,294,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Danilo Barbosa da Silva,25,Midfielder,Nice,1552,837,715,Brazil,22,11,11,0,0,0,0,0,0,0,0,10,6,4,15,6,9,2,1,0,0,0,0,0,0,0.87,103,71,517,0,0.17,329,359,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Dante,37,Defender,Nice,3227,1697,1530,Brazil,36,19,17,1,1,0,1,0,1,0,0,16,10,6,27,12,15,11,0,0.06,0.03,0.03,0.05,0,3227,0.75,120,90,293,3227,0.31,237,237,17,10,1.5,1.1,1.2,0.7,4.2,0.5,0.8,0,1,1,0.6,0.2,0.1,0.4,0,0.1,0.3,1,0.2,66.6,91.5,0,3.4,0
136,Denis Bouanga,26,Midfielder,Nîmes,2640,1273,1367,Gabon,35,18,17,8,4,4,2,1,1,0,0,10,7,3,41,12,29,5,0,0.34,0.07,0.27,0.28,0.26,330,1.4,64,75,528,1320,0.17,61,171,-1,2,1.5,0.6,1.2,0,0.3,1.4,0.1,0,8,2,2.5,0.9,1.4,0.8,0.1,1.5,2.9,2,0.9,16.8,69.7,0.4,0.5,0
137,Denis Petrić,32,Goalkeeper,Guingamp,0,0,0,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Denis Will Poha,23,Midfielder,Rennes,27,10,17,France,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Diafra Sakho,31,Forward,Rennes,146,87,59,Senegal,2,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,1.23,73,73,0,0,0,-1,-1,-1,24,1,0,0,0,0,0,0,0,0,0,0.5,0,1.5,0.5,1,2,4.5,0,0,12,58.3,0,0,0
140,Didier Ndong Ibrahim,26,Midfielder,Guingamp,746,391,355,Gabon,11,7,4,0,0,0,0,0,0,0,0,2,2,0,13,3,10,3,0,0,0,0,0,0,0,1.57,57,68,249,0,0.36,251,316,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Diego Benaglio,37,Goalkeeper,Monaco,2057,990,1067,Switzerland,23,11,12,0,0,0,0,0,0,0,0,4,2,2,35,20,15,2,0,0,0,0,0,0,0,1.53,59,89,1029,0,0.09,348,272,153,40,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,23.3,70.5,0,4.4,0
142,Diego Carlos,28,Defender,Nantes,3149,1529,1620,Brazil,35,17,18,1,1,0,0,0,0,0,0,8,6,2,42,21,21,8,0,0.03,0,0.03,0.06,0,3149,1.2,75,90,394,0,0.23,228,307,83,12,1.7,1.5,1.3,0.6,5.2,0.2,0.9,0,1,0,0.9,0.3,0.2,0.7,0.1,0.1,0.5,0,0.3,48,82.5,0.1,4,0
143,Dimitri Liénard,33,Midfielder,Strasbourg,1290,660,630,France,22,11,11,0,0,0,2,0,2,0,0,6,2,4,13,9,4,1,0,0.14,0.14,0,0,0,0,0.91,99,59,1290,645,0.07,376,83,-1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Dimitri Payet,34,Midfielder,Olympique Marseille,1911,983,928,France,31,16,15,4,4,0,6,3,3,2,1,10,8,2,30,10,20,3,0,0.47,0.28,0.19,0.37,0,478,1.41,64,62,637,319,0.14,95,20,-1,5,0.4,0.3,0.4,0,0.2,0.5,0,0,4,6,1.3,2.7,0.6,1.1,0,1,1.3,6,2.7,31.5,77.5,2,1.4,0.2
145,Dimitry Bertaud,22,Goalkeeper,Montpellier,90,0,90,France,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,48.5,0,9,0
146,Djegui Koita,21,Defender,Guingamp,173,83,90,France,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.52,173,87,0,0,0,-1,-1,-1,19,4,0,0.5,0,4.5,0.5,1.5,0,0,0,0,0,0,0.5,0,0,0,0,0,29,70.7,0,3,0
147,Djibril Sidibé,28,Defender,Monaco,2072,1069,1003,France,26,14,12,0,0,0,2,1,1,0,0,5,4,1,33,17,16,5,0,0.09,0.09,0,0,0,0,1.43,63,80,414,1036,0.22,275,148,141,32,1.9,1.2,1.5,0.2,1.9,0.8,0.3,0,0,2,0.7,1.2,0.3,1.2,0.3,0.8,1.7,2,1.2,41.6,74.7,0.8,1.2,0
148,Dorian Bertrand,27,Forward,Angers SCO,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Driss Khalid,22,Forward,Toulouse,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Driss Trichard,26,Forward,Bordeaux,90,90,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,11,2,1,2,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,31,80.6,0,2,0
