,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
337,Takashi Inui,3,0.7,18.0,78.1,0.1,0.4,0.0,6.46
338,José Antonio Martínez,1,0.1,24.4,73.7,0.0,2.1,0.0,6.46
339,Sergi Darder,1,0.9,28.3,76.1,0.6,1.9,0.0,6.46
340,Chidozie Awaziem,0.0,0.2,28.8,74.6,0.1,2.4,0.0,6.45
341,Kike Barja,1,0.5,9.1,74.0,0.4,0.3,0.1,6.45
342,Adrián López,0.0,1,18.7,71.5,0.1,0.3,0.0,6.45
343,Pipa,0.0,0.6,21.7,73.0,0.6,1.0,0.0,6.45
344,Pione Sisto,0.0,0.4,19.0,82.7,0.3,0.9,0.0,6.44
345,Óscar Duarte,0.0,0.0,29.6,82.7,0.0,3.3,0.0,6.44
346,Roger Assalé,1,0.4,8.3,82.8,0.1,0.3,0.1,6.43
347,Bryan Gil,0.0,1,15.2,70.9,0.6,0.1,0.0,6.43
348,Darko Brasanac,1,0.7,24.1,73.6,0.1,0.6,0.0,6.43
349,José Luis Morales,2,0.9,15.7,69.1,0.4,0.6,0.1,6.43
350,Daniel Carriço,0.0,0.1,51.1,90.0,0.0,2.7,0.0,6.43
351,Oihan Sancet,1,0.6,11.6,80.7,0.0,0.5,0.0,6.43
352,Nicolás Melamed,0.0,0.8,11.2,79.1,0.3,0.3,0.0,6.43
353,Matheus Fernandes,0.0,0.3,19.0,71.9,0.0,0.3,0.0,6.43
354,Nolito,1,0.8,19.0,72.4,0.4,1.9,0.1,6.43
355,Antonio Raíllo,0.0,0.2,36.6,82.6,0.0,2.7,0.0,6.43
356,Nemanja Gudelj,0.0,0.1,27.4,90.3,0.1,1.1,0.0,6.42
357,Sergio Álvarez,0.0,0.3,24.1,70.7,0.0,2.1,0.0,6.42
358,Joel Robles,0.0,0.0,30.6,69.9,0.0,5.0,0.0,6.42
359,Martin Valjent,0.0,0.1,33.5,82.7,0.1,2.2,0.0,6.42
360,Sergi Gómez,0.0,0.1,38.1,87.5,0.0,2.6,0.0,6.42
361,Alessandro Florenzi,0.0,0.3,30.7,77.4,0.7,2.7,0.0,6.42
362,Alexander Isak,1,0.4,7.8,73.4,0.1,0.1,0.1,6.41
363,Stanislav Lobotka,0.0,0.5,45.4,88.8,0.0,2.1,0.0,6.41
364,Fran Mérida,1,0.4,33.0,76.3,0.2,4,0.0,6.41
365,Abdallahi Mahmoud,0.0,0.0,12.7,86.8,0.0,0.0,0.0,6.41
366,Adrián Marín,0.0,0.5,21.0,70.6,0.3,0.7,0.0,6.41
367,Recio,0.0,0.4,33.3,87.5,0.2,1.6,0.0,6.41
368,Aitor Ruibal,0.0,0.5,13.8,77.5,0.2,0.5,0.0,6.41
369,William Carvalho,0.0,0.7,48.3,88.1,0.0,2.8,0.0,6.41
370,Ronald Araujo,0.0,0.0,34.5,93.7,0.0,1,0.0,6.41
371,Manu Vallejo,0.0,0.4,7.9,69.0,0.1,0.3,0.0,6.41
372,Iñigo Pérez,1,0.7,23.6,76.7,0.5,1.1,0.0,6.41
373,Gonzalo Melero,1,0.4,22.2,82.2,0.0,0.7,0.0,6.4
374,Lago Junior,0.0,0.5,18.4,75.4,0.2,0.3,0.0,6.4
375,Antonio Barragán,1,0.6,29.0,86.7,0.4,0.6,0.0,6.4
376,Näis Djouahra,1,1,9.0,77.8,0.0,0.0,0.0,6.4
377,Chema Rodríguez,0.0,0.0,31.3,60.0,0.0,3.8,0.0,6.4
378,Yan Eteki,0.0,0.1,14.6,77.3,0.0,0.7,0.0,6.39
379,Aihen Muñoz,0.0,0.1,32.5,80.7,0.5,0.7,0.0,6.39
380,Carlos Soler,0.0,0.5,25.1,80.5,0.3,1.2,0.0,6.39
381,Oliver Burke,2,0.2,10.2,67.4,0.0,0.2,0.0,6.39
382,Brais Méndez,2,0.5,20.0,77.0,0.3,0.7,0.0,6.39
383,Sebastián Cristóforo,0.0,0.4,15.6,75.8,0.2,0.9,0.0,6.39
384,Mikel San José,0.0,0.1,13.2,71.2,0.0,0.6,0.0,6.39
385,Ibai Gómez,0.0,0.9,12.6,79.0,1.5,0.2,0.0,6.38
386,Manu Morlanes,1,0.7,20.7,91.4,0.0,0.7,0.1,6.38
387,Kevin Gameiro,2,0.4,13.9,79.2,0.0,0.1,0.0,6.38
388,Ander Barrenetxea,0.0,0.5,9.1,79.4,0.3,0.5,0.0,6.38
389,Cristiano Piccini,0.0,0.0,23.0,73.9,0.5,1.0,0.0,6.38
390,Darío Poveda,0.0,1.0,5.0,60.0,0.0,0.0,0.0,6.38
391,Íñigo Lekue,1,0.6,14.3,76.5,0.6,0.6,0.0,6.38
392,Borja Iglesias,2,0.5,8.9,74.8,0.0,0.2,0.0,6.37
393,Esteban Granero,0.0,1.0,18.0,77.3,0.6,0.9,0.0,6.37
394,Charles,0.0,0.4,11.3,67.2,0.0,0.1,0.0,6.37
395,Filip Bradaric,0.0,0.2,28.4,78.1,0.1,1.1,0.0,6.37
396,Dani Martín,0.0,0.2,24.8,70.5,0.0,5.2,0.0,6.37
397,Fran Beltrán,0.0,0.4,30.4,88.8,0.1,1.3,0.0,6.37
398,Andoni Gorosabel,0.0,0.4,24.7,76.9,0.4,0.7,0.0,6.37
399,Xisco Campos,1,0.3,20.0,74.5,0.1,2.3,0.0,6.36
400,Manu García,0.0,0.1,23.5,72.1,0.0,1,0.0,6.36
401,Martin Braithwaite,0.0,0.2,11.5,77.8,0.0,0.0,0.0,6.36
402,Allan-Roméo Nyom,0.0,0.3,18.2,58.9,0.6,1.1,0.0,6.36
403,Wu Lei,0.0,0.5,8.5,69.4,0.2,0.2,0.0,6.36
404,Thomas Lemar,0.0,0.4,16.5,82.6,0.5,0.6,0.0,6.36
405,Luka Jovic,1,0.3,7.9,80.6,0.0,0.2,0.0,6.35
406,Matías Vargas,3,0.8,16.1,69.0,0.4,0.4,0.0,6.35
407,Rober Ibáñez,0.0,0.3,11.4,80.5,0.1,0.1,0.0,6.35
408,Iván Villar,0.0,0.0,19.5,65.4,0.0,4,0.0,6.35
409,Lillo,0.0,0.3,23.3,80.6,0.3,2.5,0.0,6.35
410,Chicharito,0.0,0.3,8.6,72.7,0.0,0.1,0.1,6.35
411,Mikel Balenziaga,0.0,0.1,21.2,72.3,0.1,1.1,0.0,6.35
412,Federico Barba,0.0,0.2,35.0,65.1,0.2,1.2,0.0,6.34
413,Carlos Bacca,1,0.3,6.9,75.6,0.0,0.1,0.0,6.34
414,Fede San Emeterio,0.0,0.2,27.2,80.1,0.0,1.9,0.0,6.34
415,Beñat Etxebarria,0.0,0.9,16.3,84.4,1,1.2,0.0,6.34
416,Nikola Vukcevic,2,0.2,21.6,88.1,0.0,1.1,0.0,6.33
417,Jesús Vallejo,0.0,0.0,21.3,74.4,0.0,2.5,0.0,6.33
418,Christian Rivera,0.0,0.2,24.0,83.3,0.2,1.6,0.0,6.33
419,Leonardo Koutris,0.0,0.5,19.0,71.1,0.5,1.0,0.0,6.33
420,Naldo,1,0.2,37.6,83.3,0.1,3.0,0.0,6.33
421,Martín Aguirregabiria,1,0.3,24.3,67.3,0.4,0.8,0.0,6.33
422,Luis Rioja,0.0,0.5,13.6,76.1,0.4,0.1,0.0,6.32
423,Adrià Pedrosa,0.0,0.2,18.4,77.1,0.2,0.8,0.1,6.32
424,Waldo Rubio,2,0.8,13.0,65.0,0.3,0.9,0.0,6.32
425,Iván Ramis,0.0,0.1,31.7,78.4,0.0,2.7,0.0,6.32
426,Luca Sangalli,1,0.8,16.9,75.8,0.2,0.4,0.1,6.32
427,Javi Sánchez,1,0.1,23.9,81.2,0.0,2.3,0.0,6.32
428,Carles Aleñá,0.0,0.0,38.0,92.8,0.0,1.3,0.0,6.32
429,Rafa Soares,0.0,1.2,22.5,71.1,1.2,2.3,0.0,6.31
430,Ramón Azeez,0.0,0.2,14.6,79.5,0.0,0.7,0.0,6.31
431,Miguel Ángel Guerrero,0.0,0.6,14.5,76.7,0.0,0.1,0.1,6.31
432,Rodrigo Tarín,0.0,0.0,18.7,76.0,0.0,1.6,0.0,6.31
433,Faycal Fajr,0.0,0.9,15.7,67.5,0.8,2.9,0.0,6.31
434,Quique González,1,0.4,8.1,66.4,0.1,0.2,0.0,6.3
435,José Arnáiz,1,0.5,11.8,77.6,0.1,0.4,0.0,6.3
436,Aleksandar Trajkovski,0.0,1,9.6,82.2,0.7,0.9,0.0,6.3
437,Joan Sastre,2,0.8,24.2,70.7,0.8,1.7,0.0,6.3
438,Enric Gallego,0.0,0.0,9.8,49.0,0.0,0.2,0.0,6.29
439,Francisco Portillo,2,0.5,9.9,73.0,0.1,0.3,0.1,6.29
440,Bryan Gil,0.0,0.0,12.0,91.7,0.0,0.0,0.0,6.29
441,Carles Aleñá,0.0,0.2,22.7,85.8,0.0,0.9,0.0,6.28
442,Ismail Köybasi,0.0,0.0,15.3,63.9,0.5,1,0.0,6.28
443,Diego Lainez,0.0,0.3,7.0,75.2,0.2,0.1,0.0,6.28
444,Rubén Martínez,0.0,0.0,24.1,45.5,0.0,7.4,0.0,6.28
445,Javi García,0.0,0.0,24.6,83.2,0.0,0.9,0.0,6.27
446,Lisandro Magallán,1,0.2,26.1,77.0,0.0,2.6,0.0,6.27
447,Denis Cheryshev,2,0.3,12.5,71.7,0.3,0.3,0.0,6.27
448,Edgar Méndez,0.0,0.3,11.0,64.2,0.3,0.4,0.0,6.27
449,Adrián Ramos,0.0,0.3,11.0,64.9,0.0,0.1,0.0,6.27
450,Bruno Soriano,0.0,0.0,39.1,93.8,0.0,0.7,0.0,6.27
451,Hernâni,0.0,0.6,5.9,64.4,0.5,0.4,0.0,6.27
452,David Juncà,0.0,0.0,39.0,78.6,0.7,1.3,0.0,6.26
453,Kenan Kodro,0.0,0.1,6.8,65.4,0.0,0.1,0.0,6.26
454,Munas Dabbur,0.0,0.0,8.0,75.0,0.5,0.0,0.5,6.26
455,Aleksander Sedlar,0.0,0.1,31.4,82.5,0.0,1.8,0.0,6.25
456,Óscar De Marcos,1,0.6,13.6,75.1,0.5,0.5,0.0,6.25
457,Facundo Ferreyra,0.0,0.3,7.0,60.7,0.1,0.1,0.0,6.25
458,Pedro Porro,0.0,0.3,19.8,66.1,0.3,1.8,0.0,6.25
459,Baba Rahman,0.0,0.0,17.5,62.9,0.5,1,0.0,6.24
460,Antoñin,0.0,0.3,3.5,57.1,0.0,0.0,0.0,6.24
461,Asier Villalibre,0.0,0.1,5.3,64.4,0.0,0.1,0.0,6.24
462,Víctor Gómez,0.0,0.6,27.5,70.7,0.9,1.3,0.0,6.23
463,Kévin Rodrigues,0.0,0.0,6.0,66.7,0.0,0.0,0.0,6.23
464,José Arnáiz,0.0,0.7,6.9,81.9,0.3,0.1,0.0,6.23
465,Hatem Ben Arfa,0.0,0.2,10.8,75.9,0.0,0.6,0.0,6.23
466,David Costas,0.0,0.0,32.5,89.7,0.0,1.3,0.0,6.22
467,Iago Herrerín,0.0,0.0,28.2,53.9,0.0,8.4,0.0,6.22
468,Rubén Sobrino,0.0,0.2,3.4,68.2,0.1,0.1,0.0,6.22
469,Borja Sainz,0.0,0.3,5.3,77.2,0.1,0.1,0.0,6.21
470,Marc Cardona,2,0.5,8.8,74.4,0.0,0.3,0.0,6.21
471,Hugo Duro,1,0.3,5.7,58.8,0.0,0.2,0.0,6.21
472,Ramiro Funes Mori,0.0,0.3,38.4,82.5,0.0,3.6,0.0,6.21
473,Cristian Tello,0.0,0.2,12.8,79.7,0.1,0.6,0.0,6.21
474,Lee Kang-In,0.0,0.4,11.9,86.7,0.2,0.5,0.1,6.2
475,Juan Villar,0.0,0.3,8.1,64.2,0.0,0.0,0.0,6.19
476,Ljubomir Fejsa,0.0,0.1,22.1,80.5,0.0,1,0.0,6.19
477,Miguel De la Fuente,0.0,0.1,4.6,53.1,0.0,0.0,0.0,6.19
478,Josep Señé,0.0,0.5,14.2,92.9,0.2,0.5,0.0,6.19
479,Rober Pier,0.0,0.0,23.8,85.3,0.0,2,0.0,6.19
480,Aritz Aduriz,0.0,0.0,4.0,57.1,0.0,0.1,0.0,6.18
481,Jacobo González,0.0,0.0,15.0,70.0,0.0,0.0,0.0,6.18
482,Yannis Salibur,0.0,0.5,9.5,84.2,0.3,0.0,0.0,6.18
483,Jorge de Frutos,0.0,0.3,5.0,86.7,0.3,0.0,0.0,6.17
484,Óscar Melendo,0.0,0.5,14.3,83.7,0.1,0.4,0.0,6.17
485,Rony Lopes,0.0,0.0,8.6,90.7,0.2,0.2,0.0,6.16
486,David Zurutuza,0.0,0.0,13.0,73.1,0.0,0.7,0.0,6.16
487,Brandon,1,0.5,13.9,68.5,0.4,0.1,0.0,6.16
488,Adrià Guerrero,0.0,0.0,31.5,76.2,0.0,1,0.0,6.16
489,Pere Pons,1,0.2,12.6,74.0,0.1,0.5,0.0,6.16
490,Miguel Ángel Atienza,0.0,0.0,4.7,64.3,0.0,0.3,0.0,6.15
491,Tachi,0.0,0.0,7.8,80.9,0.0,1.5,0.0,6.15
492,Fernando Niño,0.0,0.0,4.0,70.0,0.0,0.0,0.0,6.15
493,Jorge Sáenz,0.0,0.0,23.6,81.2,0.0,3.3,0.0,6.15
494,Paulino De la Fuente,0.0,0.0,7.7,69.6,0.3,0.3,0.0,6.14
495,Ander Iturraspe,0.0,0.0,9.3,73.0,0.0,0.4,0.0,6.13
496,Eliaquim Mangala,0.0,0.0,35.8,88.1,0.0,1.8,0.0,6.13
497,Sergio Álvarez,0.0,0.0,12.0,68.8,0.0,2,0.0,6.13
498,Wilfrid Kaptoum,0.0,0.2,14.0,80.0,0.0,0.4,0.0,6.13
499,Jon Pacheco,0.0,0.0,37.0,70.3,0.0,4,0.0,6.13
500,Pape Cheikh Diop Gueye,1,0.3,16.3,89.6,0.0,0.8,0.0,6.13
501,Manuel Garrido,0.0,0.0,7,64.3,0.0,0.3,0.3,6.13
502,Joan Monterde,0.0,0.0,7,100,0.0,0.0,0.0,6.12
503,Javier Eraso,0.0,0.4,12.3,80.1,0.6,0.3,0.0,6.12
504,John Guidetti,0.0,0.2,6.4,62.5,0.0,0.0,0.0,6.12
505,Ismael Gutiérrez,0.0,0.0,10.3,80.6,0.0,0.3,0.0,6.12
506,Gaizka Larrazabal,0.0,0.1,6.2,64.5,0.3,0.1,0.0,6.12
507,Juan Hernández,0.0,0.4,3.6,55.6,0.2,0.0,0.0,6.11
508,Antonio Adán,0.0,0.0,5,60,0.0,1,0.0,6.11
509,Mario Rodríguez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11
510,Álex Alegría,0.0,0.0,5.3,65.6,0.0,0.2,0.0,6.11
511,Álex Martínez,0.0,0.0,2.5,100.0,0.0,0.5,0.0,6.11
512,Pablo Chavarria,0.0,0.2,4.3,60.7,0.0,0.1,0.0,6.1
513,Álex Collado,0.0,0.0,10.0,90.0,0.0,1,0.0,6.1
514,Unai Vencedor,0.0,1,36.0,86.1,2,4,0.0,6.1
515,Fernando Calero,0.0,0.0,39.5,85.7,0.0,2.1,0.0,6.1
516,Sergio León,0.0,0.1,4.0,58.6,0.1,0.0,0.0,6.1
517,Pablo Piatti,0.0,0.0,7.0,85.7,0.0,0.0,0.0,6.09
518,Amath Ndiaye,0.0,0.0,2.4,64.7,0.0,0.1,0.0,6.09
519,Víctor Campuzano,0.0,0.1,7.1,66.0,0.0,0.2,0.0,6.09
520,Anuar Mohamed,0.0,0.0,9.5,85.6,0.0,0.2,0.0,6.09
521,Marc Navarro,0.0,0.3,14.5,67.2,0.0,0.0,0.0,6.08
522,Sergio Bermejo,0.0,0.0,3,100,0.0,0.0,0.0,6.08
523,Antunes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08
524,Gabriel Fernández,1,0.2,5.2,66,0.0,0.2,0.0,6.08
525,Brahim Díaz,0.0,0.0,6.7,82.5,0.0,0.2,0.0,6.08
526,Luis Perea,0.0,0.0,4,87.5,0.0,0.0,0.0,6.07
527,Mariano,0.0,0.2,2.8,71.4,0.0,0.0,0.0,6.07
528,Álex Baena,0.0,0.0,4,100,0.0,0.0,0.0,6.07
529,Giorgi Kochorashvili,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07
530,Antonio Sivera,0.0,0.0,24.7,55.4,0.0,10,0.0,6.06
531,German Valera,0.0,1,2,50,0.0,0.0,0.0,6.05
532,Vicente Esquerdo,0.0,0.0,4,66.7,0.0,0.0,0.0,6.05
533,Juan Soriano,0.0,0.0,21.7,44.8,0.0,4.9,0.0,6.05
534,Álex Blesa,0.0,0.0,5,60,0.0,0.0,0.0,6.04
535,Miquel Parera,0.0,0.0,22,72.7,0.0,7,0.0,6.04
536,Pol Lozano,0.0,0.2,16.8,89.3,0.0,1.2,0.0,6.03
537,Toni Moya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03
538,Juanmi,0.0,0.1,6.5,76.9,0.0,0.1,0.0,6.03
539,Pablo Martínez,0.0,0.0,3.6,77.8,0.0,0.0,0.0,6.03
540,Lluís López,0.0,0.0,59.8,88.7,0.3,2.5,0.0,6.03
541,Javi Martínez,0.0,0.0,6,83.3,0.0,0.0,0.0,6.02
542,Burgui,0.0,0.0,3.5,57.1,0.0,0.0,0.0,6.02
543,Luka Romero,0.0,0.0,1,100,0.0,0.0,0.0,6.02
544,Rodrigo Riquelme,0.0,0.0,2,50,0.0,0.0,0.0,6.02
545,Markel Bergara,0.0,0.0,8,56.3,0.0,0.0,0.0,6.02
546,José Luis Rodríguez,0.0,0.0,4,50,0.0,0.0,0.0,6.01
547,Sabin Merino,0.0,0.5,10.5,71.4,0.0,0.0,0.0,6.01
548,Andrés Prieto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
549,Florent Poulolo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
550,Gonzalo Pereira,0.0,0.0,6.0,100,0.0,0.0,0.0,6.0
551,Marc Pedraza,0.0,0.0,12.0,80.6,0.0,0.0,0.0,5.99
552,Abdón Prats,0.0,0.1,3.5,65.2,0.0,0.2,0.0,5.99
553,Ivan Saponjic,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.99
554,Sergio Camello,0.0,0.0,3.0,33.3,0.0,0.0,0.0,5.98
555,Javier López,0.0,0.0,17.0,82.4,0.0,0.0,0.0,5.97
556,Rafael Obrador,0.0,0.0,1.0,100,0.0,0.0,0.0,5.96
557,Aridai Cabrera,0.0,0.0,4.5,77.8,0.0,0.0,0.0,5.96
558,Alejandro Pozo,0.0,0.0,4.3,76.9,0.0,0.0,0.0,5.95
559,Aimar Oroz,0.0,0.0,5.0,80,0.0,1,0.0,5.94
560,Miguel Marí,0.0,0.0,1.0,100.0,0.0,0.0,0.0,5.94
561,Samu Pérez,0.0,0.0,7.0,14.3,0.0,1,0.0,5.94
562,Raul García,0.0,0.0,2.3,57.1,0.0,0.0,0.0,5.91
563,Kevin Soni,0.0,0.0,2.0,50.0,0.0,0.0,0.0,5.9
564,Óscar Clemente,0.0,0.0,2.0,100.0,0.0,0.0,0.0,5.87
565,Bruno González,0.0,0.0,32.5,84.6,0.0,2,0.0,5.85
566,Ki Sung-Yueng,0.0,0.0,3.0,33.3,0.0,0.0,0.0,5.82
567,Sofian Chakla,0.0,0.0,45.5,82.4,0.0,3,0.0,5.81
568,Javi Muñoz,0.0,0.0,14.0,71.4,0.0,0.0,0.0,5.8
569,Fabri,0.0,0.0,13.5,70.4,0.0,4,0.0,5.47
570,Eliseo Falcón,0.0,0.0,23,87,0.0,1,0.0,4.71
