,Player,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
279,Sergio Herrera,0.1,0.1,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.0,0.0,0.1,0.0,0.1,28.2,40.1,0.0,8.5,0.0
280,Jorge Molina,0.2,0.1,1.0,0.5,0.1,0.0,5.0,3.0,0.9,0.7,0.7,1.4,0.5,1.0,1.7,3.0,0.7,16.9,65.3,0.1,0.3,0.1
281,Toni Villa,1.3,0.3,0.6,0.1,0.0,0.0,0.0,1.0,0.8,0.5,1.8,1.6,0.1,1.4,1.6,1.0,0.5,18.2,74.7,0.3,1.0,0.0
282,Diego López,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,28.3,54.2,0.0,7.0,0.0
283,Iñigo Córdoba,1.4,0.7,1.2,0.2,0.1,0.0,1.0,4.0,1.2,0.5,0.5,0.6,0.2,0.7,1.5,4.0,0.5,17.4,72.7,0.3,0.2,0.0
284,Xavi Quintillá,1.2,0.6,1.4,1.6,0.2,0.0,0.0,2.0,0.2,1.0,0.2,0.6,0.0,0.1,0.4,2.0,1.0,42.6,85.7,0.5,1.3,0.0
285,Erick Cabaco,0.8,0.8,1.8,2.8,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.8,0.0,0.0,28.0,62.5,0.0,4.8,0.0
286,Thierry Correia,2.0,0.5,0.8,2.3,0.0,0.0,0.0,0.0,0.3,0.5,0.5,2.0,0.0,0.5,0.8,0.0,0.5,25.8,75.7,0.3,2.0,0.3
287,Alfonso Pedraza,1.4,0.8,0.9,1.0,0.3,0.0,1.0,0.0,0.7,0.5,1.0,1.0,0.1,0.6,1.2,0.0,0.5,29.1,76.6,0.4,1.1,0.0
288,Ángel Rodríguez,0.4,0.1,1.6,0.3,0.0,0.0,10.0,3.0,1.7,0.6,0.6,0.8,0.9,0.9,2.2,3.0,0.6,8.6,63.8,0.1,0.3,0.0
289,Kenedy,0.5,0.6,0.8,0.2,0.0,0.0,1.0,3.0,0.7,0.5,0.9,0.5,0.1,1.1,0.9,3.0,0.5,8.3,71.3,0.6,0.3,0.0
290,Álvaro Vadillo,0.7,0.3,0.4,0.0,0.0,0.0,3.0,1.0,0.8,1.0,0.9,0.9,0.4,0.9,1.1,1.0,1.0,16.1,73.8,1.3,0.2,0.0
291,Jean-Clair Todibo,0.5,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,96.1,0.0,1.5,0.0
292,Víctor Camarasa,1.1,0.9,0.8,0.7,0.2,0.0,0.0,1.0,0.5,0.8,0.8,0.9,0.1,0.5,1.5,1.0,0.8,30.2,81.3,0.5,1.7,0.1
293,Javier Ontiveros,1.0,0.2,0.7,0.2,0.0,0.0,2.0,1.0,1.6,0.3,1.0,0.7,0.0,1.0,0.8,1.0,0.3,14.9,80.7,0.2,0.7,0.0
294,Mouctar Diakhaby,0.5,0.5,0.8,3.5,0.7,0.0,0.0,0.0,0.0,0.1,0.3,0.7,0.1,0.2,0.2,0.0,0.1,38.3,88.8,0.0,1.5,0.0
295,Deyverson,0.0,0.0,1.4,1.0,0.2,0.0,0.0,1.0,1.0,0.4,0.6,0.0,0.2,1.4,1.0,1.0,0.4,12.2,50.8,0.0,0.8,0.0
296,Fernando Pacheco,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,26.8,53.5,0.0,10.6,0.0
297,Lumor Agbenyenu,1.3,0.9,0.6,2.3,0.1,0.0,1.0,0.0,0.6,0.7,1.3,0.4,0.0,0.4,1.2,0.0,0.7,29.0,74.7,0.6,1.0,0.0
298,Kike Pérez,1.0,1.7,1.3,0.7,0.0,0.0,0.0,0.0,0.8,0.7,1.2,1.0,0.0,0.3,0.2,0.0,0.7,16.2,88.7,0.0,0.8,0.0
299,Iván Cuéllar,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,26.5,43.9,0.0,8.5,0.0
300,David Timor,0.4,0.8,1.0,1.0,0.1,0.0,3.0,0.0,0.9,0.2,0.2,0.6,0.0,0.1,0.5,0.0,0.2,18.3,60.2,0.2,2.1,0.0
301,Youssef En-Nesyri,0.4,0.3,0.9,0.4,0.2,0.0,4.0,0.0,1.2,0.2,0.3,0.6,0.7,0.8,0.9,0.0,0.2,8.1,63.7,0.1,0.1,0.0
302,Coke,1.5,0.8,1.0,1.1,0.1,0.0,1.0,0.0,0.5,0.4,0.9,0.6,0.1,0.2,1.0,0.0,0.4,27.3,78.9,0.1,2.6,0.0
303,Diego Llorente,1.0,1.0,0.7,3.2,0.2,0.0,1.0,1.0,0.3,0.2,0.3,0.6,0.1,0.1,0.6,1.0,0.2,56.2,87.3,0.0,2.7,0.0
304,Hugo Guillamón,1.3,0.8,1.3,4.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.2,0.3,0.0,0.0,53.2,91.2,0.0,4.0,0.0
305,Willian José,0.1,0.0,0.7,0.4,0.1,0.0,11.0,1.0,1.6,0.5,0.2,0.7,0.4,0.7,1.1,1.0,0.5,15.1,72.2,0.0,0.7,0.0
306,Pablo Hervías,1.0,0.2,0.4,0.0,0.0,0.0,1.0,0.0,0.8,0.6,1.1,1.0,0.0,0.8,0.8,0.0,0.6,12.3,83.4,0.6,0.1,0.0
307,Jonathan Silva,1.8,1.0,1.4,1.3,0.1,1.0,1.0,2.0,0.6,0.9,0.5,1.1,0.1,0.5,0.8,2.0,0.9,30.6,72.2,1.0,1.4,0.0
308,Raúl Navas,1.1,2.0,1.0,3.1,0.4,0.0,0.0,0.0,0.0,0.2,0.1,0.4,0.0,0.2,0.3,0.0,0.2,30.2,79.0,0.0,2.9,0.0
309,Edgar González,0.8,1.0,0.8,1.6,0.2,0.0,0.0,0.0,0.6,0.0,0.2,0.5,0.0,0.4,0.4,0.0,0.0,35.4,86.7,0.0,1.5,0.0
310,Bruno González,1.7,0.3,0.5,5.3,0.7,1.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.2,0.2,0.0,0.0,35.7,84.1,0.0,3.0,0.0
311,Víctor Sánchez,2.5,1.0,1.8,0.8,0.3,0.0,0.0,1.0,0.4,0.9,0.5,1.2,0.0,0.8,1.1,1.0,0.9,33.2,80.6,0.7,1.6,0.0
312,Víctor Laguardia,0.7,1.2,1.2,4.0,0.6,0.0,1.0,2.0,0.3,0.3,0.1,0.2,0.1,0.1,0.3,2.0,0.3,34.2,72.4,0.1,4.2,0.0
313,Aleix Febas,1.2,0.6,0.7,0.2,0.0,0.0,0.0,3.0,0.3,0.8,1.4,1.7,0.0,1.0,1.7,3.0,0.8,23.2,85.0,0.0,0.6,0.1
314,David Soria,0.1,0.1,0.1,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,42.0,0.0,9.9,0.0
315,Álvaro Odriozola,1.3,0.5,1.8,1.5,0.0,0.0,0.0,1.0,0.5,1.3,1.5,1.0,0.0,0.5,1.8,1.0,1.3,30.8,91.1,0.3,1.3,0.0
316,Fedor Smolov,0.1,0.5,1.0,0.5,0.0,0.0,2.0,0.0,1.1,0.3,0.6,0.5,0.6,1.2,1.4,0.0,0.3,13.4,69.5,0.0,0.2,0.0
317,Pape Diop,1.3,1.1,1.8,1.1,0.2,0.0,1.0,0.0,0.9,0.5,0.1,1.1,0.0,0.5,1.0,0.0,0.5,25.8,72.6,0.0,1.7,0.0
318,Javier Avilés,1.0,0.3,0.6,0.1,0.0,0.0,1.0,1.0,0.6,0.6,0.4,0.2,0.2,0.6,0.4,1.0,0.6,5.8,78.8,0.7,0.1,0.0
319,Roger Martí,0.5,0.2,1.6,0.4,0.0,1.0,11.0,1.0,1.6,0.7,0.4,0.9,0.3,0.6,2.0,1.0,0.7,11.9,65.6,0.0,0.4,0.0
320,Andrés Guardado,1.1,0.6,1.3,0.8,0.1,0.0,0.0,3.0,0.4,0.9,0.6,0.8,0.0,0.6,1.2,3.0,0.9,36.5,84.5,0.2,2.9,0.0
321,Gil Dias,1.6,0.3,0.7,0.5,0.1,0.0,0.0,1.0,0.5,0.6,0.7,0.1,0.0,0.8,0.8,1.0,0.6,9.8,77.8,0.1,0.2,0.0
322,Antoñito,1.7,1.0,1.2,0.9,0.0,0.0,0.0,0.0,0.1,0.6,0.4,0.5,0.1,0.3,0.9,0.0,0.6,21.9,74.5,0.3,0.7,0.1
323,Jon Moncayola,1.9,0.6,1.1,0.7,0.2,0.0,1.0,0.0,0.5,0.4,0.4,0.3,0.0,0.4,0.6,0.0,0.4,23.2,75.4,0.0,2.1,0.0
324,Jordi Masip,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,26.5,47.3,0.0,7.5,0.0
325,Sandro Ramírez,0.5,0.3,0.6,0.1,0.0,0.0,3.0,1.0,1.8,0.5,0.7,1.8,0.4,0.8,1.7,1.0,0.5,13.4,75.8,0.4,0.6,0.0
326,Mikel Vesga,1.3,1.6,1.4,1.2,0.4,0.0,0.0,1.0,0.7,0.3,0.3,0.6,0.0,0.6,0.9,1.0,0.3,26.4,81.0,0.1,1.2,0.0
327,Iker Losada,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.5,77.8,0.0,0.0,0.0
328,Neto,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,87.5,0.0,2.5,0.0
329,Fede Vico,0.3,0.3,0.4,0.1,0.1,0.0,2.0,1.0,1.0,1.1,0.7,0.9,0.1,0.8,1.1,1.0,1.1,16.8,74.3,0.6,0.7,0.0
330,Pablo De Blasis,1.4,0.8,0.6,0.6,0.0,0.0,2.0,3.0,0.5,0.7,0.4,0.4,0.0,0.6,0.7,3.0,0.7,24.7,71.0,0.7,2.3,0.0
331,Marko Dmitrovic,0.1,0.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,40.9,0.0,8.1,0.0
332,Sergi Enrich,0.6,0.3,2.0,0.4,0.1,0.0,1.0,4.0,0.9,0.4,0.3,0.8,0.6,1.0,1.5,4.0,0.4,17.7,69.6,0.0,0.4,0.0
333,Carlos Neva,0.6,1.1,0.5,1.5,0.1,0.0,0.0,1.0,0.3,0.4,0.2,1.5,0.0,0.3,0.8,1.0,0.4,22.7,70.4,0.5,0.9,0.0
334,Ander Guevara,1.9,0.6,1.9,1.0,0.2,0.0,0.0,0.0,0.2,0.4,0.8,0.4,0.0,0.6,0.6,0.0,0.4,48.2,84.3,0.1,1.8,0.0
335,Peter Etebo,1.2,1.1,0.8,0.3,0.1,0.0,1.0,0.0,0.9,0.3,0.4,0.7,0.0,0.8,1.4,0.0,0.3,20.0,62.5,0.1,1.2,0.0
336,Franco Vázquez,0.8,0.3,1.0,0.3,0.0,0.0,3.0,0.0,0.5,0.3,0.6,1.3,0.2,0.6,0.8,0.0,0.3,19.9,87.0,0.0,0.8,0.0
337,Takashi Inui,0.7,0.6,1.1,0.3,0.1,0.0,2.0,3.0,1.4,0.7,0.8,0.9,0.1,1.2,1.4,3.0,0.7,18.0,78.1,0.1,0.4,0.0
338,José Antonio Martínez,1.1,0.9,0.2,2.2,0.2,0.0,0.0,1.0,0.1,0.1,0.3,0.4,0.0,0.1,0.4,1.0,0.1,24.4,73.7,0.0,2.1,0.0
339,Sergi Darder,1.3,0.7,0.9,0.5,0.0,0.0,2.0,1.0,1.4,0.9,0.6,0.7,0.1,0.8,1.1,1.0,0.9,28.3,76.1,0.6,1.9,0.0
340,Chidozie Awaziem,1.3,1.1,0.8,2.7,0.6,0.0,0.0,0.0,0.4,0.2,0.2,0.5,0.1,0.2,0.3,0.0,0.2,28.8,74.6,0.1,2.4,0.0
341,Kike Barja,0.1,0.0,0.5,0.1,0.1,0.0,0.0,1.0,0.8,0.5,1.3,0.5,0.0,1.0,1.8,1.0,0.5,9.1,74.0,0.4,0.3,0.1
342,Adrián López,0.3,0.2,0.3,0.3,0.1,0.0,2.0,0.0,0.7,1.0,0.9,0.2,0.2,0.9,1.1,0.0,1.0,18.7,71.5,0.1,0.3,0.0
343,Pipa,1.3,0.9,0.9,2.1,0.0,0.0,0.0,0.0,0.1,0.6,0.6,0.7,0.0,0.3,1.1,0.0,0.6,21.7,73.0,0.6,1.0,0.0
344,Pione Sisto,0.8,0.3,0.4,0.1,0.0,0.0,2.0,0.0,1.4,0.4,1.1,1.2,0.2,1.2,2.0,0.0,0.4,19.0,82.7,0.3,0.9,0.0
345,Óscar Duarte,1.5,0.8,1.3,3.5,0.8,0.0,0.0,0.0,0.5,0.0,0.1,0.4,0.0,0.1,0.1,0.0,0.0,29.6,82.7,0.0,3.3,0.0
346,Roger Assalé,0.2,0.0,0.6,0.1,0.0,0.0,2.0,1.0,0.8,0.4,0.8,0.8,0.5,0.5,1.4,1.0,0.4,8.3,82.8,0.1,0.3,0.1
347,Bryan Gil,0.7,0.3,0.8,0.0,0.0,0.0,1.0,0.0,1.2,1.0,0.8,1.0,0.3,1.3,1.8,0.0,1.0,15.2,70.9,0.6,0.1,0.0
348,Darko Brasanac,1.5,0.6,1.8,0.6,0.1,0.0,0.0,1.0,0.7,0.7,0.3,0.7,0.1,0.6,1.1,1.0,0.7,24.1,73.6,0.1,0.6,0.0
349,José Luis Morales,0.4,0.2,0.5,0.1,0.0,0.0,4.0,2.0,1.1,0.9,1.0,0.4,0.4,1.1,1.8,2.0,0.9,15.7,69.1,0.4,0.6,0.1
350,Daniel Carriço,0.7,0.7,0.7,1.9,0.3,0.0,0.0,0.0,0.5,0.1,0.3,0.2,0.0,0.1,0.3,0.0,0.1,51.1,90.0,0.0,2.7,0.0
351,Oihan Sancet,0.6,0.1,0.9,0.1,0.0,0.0,1.0,1.0,0.6,0.6,0.9,0.9,0.0,1.0,1.7,1.0,0.6,11.6,80.7,0.0,0.5,0.0
352,Nicolás Melamed,0.5,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.8,1.2,1.2,0.0,0.8,0.5,0.0,0.8,11.2,79.1,0.3,0.3,0.0
353,Matheus Fernandes,2.0,0.7,0.7,0.7,0.0,0.0,0.0,0.0,1.0,0.3,0.7,0.3,0.0,0.0,1.0,0.0,0.3,19.0,71.9,0.0,0.3,0.0
354,Nolito,0.9,0.1,1.3,0.4,0.1,0.0,2.0,1.0,0.9,0.8,0.5,0.3,0.1,0.4,1.4,1.0,0.8,19.0,72.4,0.4,1.9,0.1
355,Antonio Raíllo,1.0,0.7,1.0,3.4,0.8,0.0,1.0,0.0,0.4,0.2,0.2,0.5,0.1,0.0,0.4,0.0,0.2,36.6,82.6,0.0,2.7,0.0
356,Nemanja Gudelj,0.8,0.5,0.9,1.3,0.3,0.0,0.0,0.0,0.3,0.1,0.4,0.8,0.0,0.2,0.5,0.0,0.1,27.4,90.3,0.1,1.1,0.0
357,Sergio Álvarez,2.1,0.9,1.3,1.3,0.1,0.0,0.0,0.0,0.2,0.3,0.4,0.4,0.0,0.2,0.3,0.0,0.3,24.1,70.7,0.0,2.1,0.0
358,Joel Robles,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,30.6,69.9,0.0,5.0,0.0
359,Martin Valjent,0.7,1.0,0.5,3.8,0.8,0.0,0.0,0.0,0.4,0.1,0.2,0.3,0.0,0.1,0.3,0.0,0.1,33.5,82.7,0.1,2.2,0.0
360,Sergi Gómez,0.7,0.5,0.5,2.2,0.5,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,38.1,87.5,0.0,2.6,0.0
361,Alessandro Florenzi,1.1,1.2,0.6,1.6,0.1,0.0,0.0,0.0,0.7,0.3,0.6,0.4,0.0,0.1,0.6,0.0,0.3,30.7,77.4,0.7,2.7,0.0
362,Alexander Isak,0.2,0.1,0.6,0.2,0.0,0.0,9.0,1.0,1.2,0.4,0.5,0.4,0.4,1.0,1.6,1.0,0.4,7.8,73.4,0.1,0.1,0.1
363,Stanislav Lobotka,1.1,0.5,0.6,0.4,0.1,0.0,0.0,0.0,0.5,0.5,0.7,1.2,0.1,0.8,0.6,0.0,0.5,45.4,88.8,0.0,2.1,0.0
364,Fran Mérida,1.2,1.1,0.7,0.4,0.2,0.0,0.0,1.0,0.6,0.4,1.0,0.7,0.0,0.6,0.8,1.0,0.4,33.0,76.3,0.2,4.0,0.0
365,Abdallahi Mahmoud,1.3,1.7,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,0.0,0.3,2.0,0.0,0.0,12.7,86.8,0.0,0.0,0.0
366,Adrián Marín,1.8,1.1,2.1,2.2,0.3,0.0,0.0,0.0,0.3,0.5,0.8,0.3,0.0,0.4,0.6,0.0,0.5,21.0,70.6,0.3,0.7,0.0
367,Recio,1.2,0.9,1.8,0.4,0.1,0.0,0.0,0.0,1.0,0.4,0.6,1.8,0.0,0.8,0.8,0.0,0.4,33.3,87.5,0.2,1.6,0.0
368,Aitor Ruibal,1.1,0.3,1.1,0.4,0.0,0.0,0.0,0.0,0.6,0.5,1.3,0.5,0.2,0.9,0.8,0.0,0.5,13.8,77.5,0.2,0.5,0.0
369,William Carvalho,0.5,0.3,1.3,0.6,0.4,0.0,0.0,0.0,0.5,0.7,1.5,0.6,0.0,0.6,0.4,0.0,0.7,48.3,88.1,0.0,2.8,0.0
370,Ronald Araujo,0.5,0.0,0.3,1.3,0.3,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,34.5,93.7,0.0,1.0,0.0
371,Manu Vallejo,0.6,0.2,0.5,0.2,0.0,0.0,2.0,0.0,0.7,0.4,0.6,0.7,0.2,0.9,1.3,0.0,0.4,7.9,69.0,0.1,0.3,0.0
372,Iñigo Pérez,0.7,0.5,0.8,0.2,0.0,0.0,2.0,1.0,0.9,0.7,0.4,0.5,0.0,0.4,0.5,1.0,0.7,23.6,76.7,0.5,1.1,0.0
373,Gonzalo Melero,0.8,0.4,1.3,0.6,0.1,0.0,2.0,1.0,0.7,0.4,0.4,1.2,0.1,0.5,1.0,1.0,0.4,22.2,82.2,0.0,0.7,0.0
374,Lago Junior,0.9,0.4,1.1,0.6,0.1,0.0,4.0,0.0,1.2,0.5,0.9,1.3,0.3,1.3,1.9,0.0,0.5,18.4,75.4,0.2,0.3,0.0
375,Antonio Barragán,0.5,0.6,0.7,1.6,0.2,0.0,0.0,1.0,0.2,0.6,0.2,1.0,0.1,0.2,0.5,1.0,0.6,29.0,86.7,0.4,0.6,0.0
376,Näis Djouahra,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,9.0,77.8,0.0,0.0,0.0
377,Chema Rodríguez,1.0,1.3,1.8,3.0,0.0,0.0,0.0,0.0,0.8,0.0,0.3,0.3,0.3,0.0,0.5,0.0,0.0,31.3,60.0,0.0,3.8,0.0
378,Yan Eteki,1.3,0.9,1.8,0.6,0.1,0.0,0.0,0.0,0.3,0.1,0.6,1.1,0.0,0.5,0.4,0.0,0.1,14.6,77.3,0.0,0.7,0.0
379,Aihen Muñoz,1.9,0.1,0.5,1.1,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.6,0.0,0.7,0.6,0.0,0.1,32.5,80.7,0.5,0.7,0.0
380,Carlos Soler,0.8,0.3,0.8,0.3,0.2,0.0,2.0,0.0,0.6,0.5,0.5,0.9,0.0,0.6,1.2,0.0,0.5,25.1,80.5,0.3,1.2,0.0
381,Oliver Burke,0.6,0.3,0.6,0.4,0.0,0.0,1.0,2.0,0.7,0.2,0.9,0.4,0.0,0.6,1.0,2.0,0.2,10.2,67.4,0.0,0.2,0.0
382,Brais Méndez,0.8,0.4,0.9,0.7,0.0,0.0,0.0,2.0,0.8,0.5,0.7,1.1,0.2,0.6,1.3,2.0,0.5,20.0,77.0,0.3,0.7,0.0
383,Sebastián Cristóforo,1.9,0.4,1.2,0.0,0.2,0.0,0.0,0.0,0.4,0.4,0.5,1.3,0.1,0.8,1.5,0.0,0.4,15.6,75.8,0.2,0.9,0.0
384,Mikel San José,0.9,0.9,0.6,1.2,0.1,0.0,0.0,0.0,0.5,0.1,0.1,0.1,0.1,0.3,0.5,0.0,0.1,13.2,71.2,0.0,0.6,0.0
385,Ibai Gómez,0.3,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.8,0.9,0.6,0.2,0.3,1.1,1.1,0.0,0.9,12.6,79.0,1.5,0.2,0.0
386,Manu Morlanes,0.8,0.2,0.7,0.2,0.1,0.0,0.0,1.0,0.0,0.7,0.4,0.3,0.0,0.1,0.1,1.0,0.7,20.7,91.4,0.0,0.7,0.1
387,Kevin Gameiro,0.6,0.2,0.5,0.1,0.0,0.0,6.0,2.0,0.7,0.4,0.6,0.4,0.4,0.7,1.5,2.0,0.4,13.9,79.2,0.0,0.1,0.0
388,Ander Barrenetxea,0.7,0.2,0.8,0.2,0.0,0.0,1.0,0.0,0.9,0.5,1.3,0.3,0.1,0.7,0.8,0.0,0.5,9.1,79.4,0.3,0.5,0.0
389,Cristiano Piccini,2.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,23.0,73.9,0.5,1.0,0.0
390,Darío Poveda,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,60.0,0.0,0.0,0.0
391,Íñigo Lekue,1.6,0.2,0.9,0.7,0.0,0.0,0.0,1.0,0.2,0.6,0.9,0.1,0.1,0.6,1.4,1.0,0.6,14.3,76.5,0.6,0.6,0.0
392,Borja Iglesias,0.2,0.1,1.0,0.5,0.1,0.0,3.0,2.0,1.0,0.5,0.5,0.6,0.4,0.7,1.5,2.0,0.5,8.9,74.8,0.0,0.2,0.0
393,Esteban Granero,0.9,0.2,1.4,0.4,0.2,0.0,1.0,0.0,0.6,1.0,0.6,0.5,0.0,0.9,1.2,0.0,1.0,18.0,77.3,0.6,0.9,0.0
394,Charles,0.3,0.2,1.4,0.2,0.1,0.0,6.0,0.0,0.8,0.4,0.0,0.7,0.2,0.4,1.1,0.0,0.4,11.3,67.2,0.0,0.1,0.0
395,Filip Bradaric,0.9,1.2,1.0,1.3,0.2,0.0,0.0,0.0,0.3,0.2,0.2,0.4,0.0,0.2,0.4,0.0,0.2,28.4,78.1,0.1,1.1,0.0
396,Dani Martín,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,24.8,70.5,0.0,5.2,0.0
397,Fran Beltrán,1.1,0.5,0.4,0.5,0.0,0.0,1.0,0.0,0.5,0.4,0.7,0.4,0.0,0.8,0.9,0.0,0.4,30.4,88.8,0.1,1.3,0.0
398,Andoni Gorosabel,1.0,0.9,0.7,1.4,0.1,0.0,0.0,0.0,0.1,0.4,0.3,0.6,0.0,0.6,0.8,0.0,0.4,24.7,76.9,0.4,0.7,0.0
399,Xisco Campos,0.7,1.1,0.8,2.0,0.5,0.0,0.0,1.0,0.4,0.3,0.0,0.3,0.1,0.0,0.0,1.0,0.3,20.0,74.5,0.1,2.3,0.0
400,Manu García,1.5,0.9,2.0,1.0,0.4,0.0,0.0,0.0,0.6,0.1,0.2,1.3,0.1,0.7,0.8,0.0,0.1,23.5,72.1,0.0,1.0,0.0
401,Martin Braithwaite,0.2,0.1,0.7,0.1,0.0,0.0,1.0,0.0,1.2,0.2,0.6,0.6,0.1,0.3,0.6,0.0,0.2,11.5,77.8,0.0,0.0,0.0
402,Allan-Roméo Nyom,1.3,0.4,1.9,1.3,0.1,0.0,2.0,0.0,0.4,0.3,0.4,0.7,0.1,0.5,0.8,0.0,0.3,18.2,58.9,0.6,1.1,0.0
403,Wu Lei,0.4,0.5,0.5,0.4,0.0,0.0,4.0,0.0,1.4,0.5,0.5,0.5,0.5,0.5,1.1,0.0,0.5,8.5,69.4,0.2,0.2,0.0
404,Thomas Lemar,0.5,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.5,0.4,0.9,0.5,0.0,0.8,1.4,0.0,0.4,16.5,82.6,0.5,0.6,0.0
405,Luka Jovic,0.1,0.1,0.3,0.0,0.0,0.0,2.0,1.0,0.8,0.3,0.3,0.1,0.2,0.2,0.5,1.0,0.3,7.9,80.6,0.0,0.2,0.0
406,Matías Vargas,0.6,0.1,0.4,0.2,0.1,0.0,0.0,3.0,1.0,0.8,1.2,1.0,0.1,1.9,1.8,3.0,0.8,16.1,69.0,0.4,0.4,0.0
407,Rober Ibáñez,0.9,0.4,0.6,0.2,0.0,0.0,1.0,0.0,0.6,0.3,1.1,1.4,0.1,1.2,1.4,0.0,0.3,11.4,80.5,0.1,0.1,0.0
408,Iván Villar,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,65.4,0.0,4.0,0.0
409,Lillo,1.0,0.5,0.8,1.8,0.3,0.0,0.0,0.0,0.3,0.3,0.8,0.5,0.3,0.8,0.3,0.0,0.3,23.3,80.6,0.3,2.5,0.0
410,Chicharito,0.7,0.6,0.8,0.1,0.0,0.0,1.0,0.0,1.4,0.3,0.0,1.3,1.1,0.2,1.6,0.0,0.3,8.6,72.7,0.0,0.1,0.1
411,Mikel Balenziaga,1.7,0.2,0.7,1.7,0.1,0.0,0.0,0.0,0.3,0.1,0.3,0.3,0.0,0.2,0.3,0.0,0.1,21.2,72.3,0.1,1.1,0.0
412,Federico Barba,2.4,1.6,1.6,2.0,0.4,0.0,0.0,0.0,0.2,0.2,0.4,1.0,0.0,0.0,1.6,0.0,0.2,35.0,65.1,0.2,1.2,0.0
413,Carlos Bacca,0.3,0.0,0.4,0.4,0.0,0.0,2.0,1.0,0.9,0.3,0.3,0.3,0.4,0.3,1.2,1.0,0.3,6.9,75.6,0.0,0.1,0.0
414,Fede San Emeterio,1.0,1.1,1.3,0.5,0.3,0.0,0.0,0.0,0.1,0.2,0.1,1.0,0.0,0.2,0.4,0.0,0.2,27.2,80.1,0.0,1.9,0.0
415,Beñat Etxebarria,0.5,0.4,0.2,0.5,0.1,0.0,0.0,0.0,0.5,0.9,0.0,0.2,0.0,0.3,0.5,0.0,0.9,16.3,84.4,1.0,1.2,0.0
416,Nikola Vukcevic,1.4,0.4,1.5,0.5,0.2,0.0,0.0,2.0,0.1,0.2,0.3,0.9,0.0,0.2,0.1,2.0,0.2,21.6,88.1,0.0,1.1,0.0
417,Jesús Vallejo,0.5,0.5,0.5,2.5,0.4,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.1,0.1,0.2,0.0,0.0,21.3,74.4,0.0,2.5,0.0
418,Christian Rivera,1.2,0.8,1.2,1.2,0.6,0.0,0.0,0.0,0.2,0.2,0.4,1.0,0.0,0.6,0.6,0.0,0.2,24.0,83.3,0.2,1.6,0.0
