,Player,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB
128,Pavao Pervan,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,28.4,63.9,0.0,7.6,0.0
129,Theodor Gebre Selassie,1.3,2.3,0.9,0.2,2.6,0.6,0.3,0.0,2.0,2.0,0.4,0.6,0.1,0.8,0.1,0.4,0.9,2.0,0.6,39.1,81.4,0.4,1.3,0.0
130,Kai Pröger,1.4,0.5,0.4,0.0,0.5,1.3,0.2,0.0,2.0,6.0,1.6,1.4,2.2,0.8,0.3,1.0,2.1,6.0,1.4,12.8,61.7,1.5,0.4,0.0
131,Bastian Oczipka,2.1,1.1,0.8,0.3,1.8,0.8,0.2,0.0,0.0,5.0,0.3,1.2,1.1,1.0,0.1,0.3,0.9,5.0,1.2,40.4,79.4,1.3,2.1,0.0
132,Ibrahima Konaté,1.4,0.6,0.5,0.9,4.1,0.6,0.5,0.0,0.0,0.0,0.1,0.1,0.4,0.8,0.0,0.1,0.5,0.0,0.1,42.8,88.6,0.3,1.1,0.0
133,Daniel Brosinski,1.5,0.5,0.5,0.0,1.8,0.7,0.1,1.0,2.0,4.0,0.9,2.1,0.3,0.3,0.0,0.1,0.7,4.0,2.1,25.9,67.6,2.2,2.0,0.0
134,John Brooks,1.5,1.6,1.0,0.3,3.7,1.0,0.5,0.0,0.0,1.0,0.5,0.2,0.1,0.4,0.1,0.1,0.5,1.0,0.2,49.2,81.7,0.0,3.8,0.0
135,Ridle Baku,1.8,1.4,1.1,0.1,1.6,0.9,0.2,0.0,1.0,3.0,0.7,0.9,1.1,1.4,0.1,0.7,1.3,3.0,0.9,30.8,74.9,0.7,1.7,0.1
136,Daley Sinkgraven,1.5,0.8,0.9,0.5,1.0,1.2,0.2,0.0,0.0,1.0,0.0,0.7,1.0,0.4,0.0,0.5,0.8,1.0,0.7,49.6,86.0,0.2,2.9,0.1
137,Benjamin Stambouli,3.4,1.3,1.0,0.3,2.9,1.1,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.0,0.2,0.4,0.0,0.0,50.4,77.5,0.0,3.7,0.0
138,Florian Kainz,0.8,0.5,0.6,0.0,0.4,0.6,0.1,0.0,5.0,6.0,1.5,1.6,0.8,1.3,0.0,0.8,1.0,6.0,1.6,19.0,70.1,1.4,1.3,0.0
139,Nadiem Amiri,0.9,0.5,0.9,0.0,0.2,0.6,0.1,0.0,1.0,2.0,1.4,1.8,1.0,1.3,0.1,0.6,1.4,2.0,1.8,32.9,84.4,0.9,1.5,0.1
140,Stefan Posch,2.3,1.4,1.4,0.4,3.1,1.0,0.9,0.0,0.0,0.0,0.9,0.2,0.3,0.8,0.0,0.4,0.6,0.0,0.2,49.6,79.8,0.1,2.4,0.0
141,Florian Grillitsch,1.9,1.6,0.8,0.2,1.1,1.0,0.2,0.0,0.0,3.0,0.5,0.6,0.9,1.6,0.0,1.0,0.9,3.0,0.6,56.2,88.8,0.1,3.6,0.1
142,Yann Sommer,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,40.5,80.7,0.0,7.2,0.0
143,Jean-Paul Boëtius,2.3,0.9,1.7,0.0,0.2,1.3,0.0,0.0,4.0,5.0,1.3,1.3,1.3,2.1,0.0,1.4,2.7,5.0,1.3,31.9,76.0,0.1,1.8,0.1
144,Yuya Osako,1.0,0.2,1.1,0.0,0.4,0.9,0.0,0.0,8.0,2.0,1.6,1.0,1.0,1.4,0.2,1.9,2.4,2.0,1.0,22.3,75.5,0.1,1.0,0.1
145,Karim Onisiwo,0.8,0.2,1.1,0.0,0.3,0.3,0.1,0.0,4.0,6.0,1.3,1.0,1.4,1.7,0.3,1.4,2.5,6.0,1.0,9.8,64.1,0.1,0.1,0.0
146,Michael Parensen,1.2,1.3,1.8,0.6,1.7,0.6,0.9,0.0,1.0,0.0,0.3,0.1,0.2,1.2,0.0,0.1,0.3,0.0,0.1,34.1,79.8,0.2,1.9,0.0
147,Robin Zentner,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,29.3,57.2,0.0,6.0,0.0
148,Renato Steffen,0.9,0.9,1.2,0.1,0.3,0.9,0.1,0.0,6.0,3.0,1.1,0.9,1.1,1.1,0.1,0.9,1.1,3.0,0.9,22.8,76.3,0.1,1.2,0.0
149,Stefan Lainer,1.6,0.9,1.3,0.1,1.9,1.0,0.2,0.0,1.0,3.0,0.5,1.2,1.1,0.9,0.0,1.0,1.0,3.0,1.2,37.9,71.4,0.8,2.2,0.0
150,Vladimír Darida,1.8,1.0,1.4,0.0,0.6,1.3,0.3,0.0,3.0,4.0,1.5,1.8,0.9,0.9,0.1,1.6,1.8,4.0,1.8,37.3,75.9,1.2,2.5,0.1
151,Dominique Heintz,1.7,1.5,0.5,0.3,4.5,0.9,0.9,0.0,0.0,1.0,0.1,0.1,0.6,0.5,0.0,0.3,0.4,1.0,0.1,47.6,82.9,0.1,4.3,0.1
152,Florian Wirtz,0.6,0.3,1.0,0.0,0.1,0.3,0.0,0.0,1.0,0.0,0.6,0.4,2.9,0.3,0.1,1.0,2.3,0.0,0.4,26.7,81.8,0.0,0.4,0.1
153,Ivan Perisic,0.7,0.2,0.8,0.0,0.3,1.1,0.1,0.0,4.0,3.0,1.8,0.9,0.5,0.3,0.4,0.6,1.2,3.0,0.9,24.3,77.0,0.6,0.7,0.1
154,Ellyes Skhiri,2.3,2.1,1.1,0.0,0.9,1.5,0.3,0.0,1.0,3.0,0.8,0.6,0.7,0.6,0.1,1.2,1.4,3.0,0.6,42.9,85.6,0.1,2.7,0.0
155,Christian Günter,0.7,0.4,0.6,0.0,1.0,0.7,0.4,0.0,2.0,8.0,0.9,2.4,0.4,0.7,0.1,0.7,1.4,8.0,2.4,30.5,72.5,2.6,1.4,0.1
156,Weston McKennie,1.4,1.6,1.3,0.1,1.3,1.0,0.4,0.0,3.0,0.0,1.1,0.6,1.0,0.5,0.0,0.7,1.1,0.0,0.6,36.7,80.9,0.0,2.2,0.0
157,Ondrej Duda,0.9,0.7,1.7,0.0,0.7,1.3,0.1,0.0,0.0,1.0,1.0,0.7,2.6,1.6,0.0,1.6,1.4,1.0,0.7,25.0,80.0,0.3,1.1,0.1
158,Davy Klaassen,1.7,1.2,0.8,0.2,1.2,1.2,0.5,1.0,7.0,5.0,1.4,1.2,0.3,1.1,0.1,0.5,1.5,5.0,1.2,37.4,76.5,0.1,1.6,0.0
159,Patrick Herrmann,0.9,0.4,1.2,0.0,0.3,0.4,0.1,0.0,6.0,6.0,1.5,1.0,0.4,0.8,0.5,0.7,1.3,6.0,1.0,16.5,76.5,0.4,0.5,0.0
160,Alexander Schwolow,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,35.6,65.1,0.0,7.6,0.0
161,Manuel Neuer,0.1,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,37.7,86.4,0.0,6.0,0.0
162,Marco Friedl,2.3,1.3,1.2,0.3,2.3,0.9,0.3,0.0,1.0,3.0,0.4,0.8,0.5,1.6,0.0,0.7,0.7,3.0,0.8,38.2,77.7,0.8,2.5,0.0
163,Oliver Baumann,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,36.9,75.2,0.0,5.5,0.0
164,Christoph Baumgartner,1.2,0.3,1.4,0.0,0.4,1.0,0.0,0.0,7.0,2.0,2.1,0.7,0.9,1.1,0.2,1.0,1.8,2.0,0.7,18.0,71.6,0.1,0.3,0.0
165,Felix Uduokhai,1.7,1.4,0.5,0.5,4.5,0.4,1.2,0.0,0.0,0.0,0.2,0.2,0.2,0.6,0.0,0.4,0.3,0.0,0.2,35.4,80.8,0.0,2.7,0.0
166,Charles Aránguiz,2.1,0.8,0.6,0.0,0.7,1.7,0.2,0.0,1.0,3.0,0.6,0.9,0.5,1.6,0.0,0.7,1.0,3.0,0.9,59.4,86.0,0.1,2.9,0.0
167,Jeremiah St. Juste,1.8,2.1,0.9,0.4,3.1,0.8,0.8,0.0,2.0,2.0,0.5,0.2,0.4,0.9,0.0,0.3,0.8,2.0,0.2,40.0,86.2,0.0,2.4,0.0
168,Marcelo Saracchi,2.0,0.3,0.3,0.5,1.0,0.3,0.3,0.0,1.0,0.0,1.0,1.0,0.8,0.3,0.0,0.3,1.0,0.0,1.0,25.5,74.5,0.3,0.8,0.0
169,Jeffrey Bruma,1.0,1.4,1.7,0.4,5.6,0.7,0.3,0.0,0.0,0.0,1.0,0.0,0.1,0.4,0.1,0.1,0.4,0.0,0.0,35.9,83.3,0.0,2.3,0.0
170,Josuha Guilavogui,1.7,1.8,1.7,0.1,2.4,0.8,0.4,0.0,0.0,1.0,1.0,0.4,0.5,0.6,0.2,0.4,1.0,1.0,0.4,39.7,81.5,0.0,3.3,0.1
171,Stefan Ilsanker,1.9,1.6,1.3,0.3,2.1,1.1,0.1,0.0,2.0,1.0,0.5,0.5,0.3,0.8,0.0,0.3,0.7,1.0,0.5,44.4,80.3,0.2,2.4,0.1
172,Jérôme Roussillon,1.6,1.0,0.6,0.1,1.7,0.5,0.2,0.0,1.0,1.0,0.7,0.8,1.6,0.9,0.1,1.0,1.6,1.0,0.8,26.5,72.6,0.4,0.8,0.0
173,Lukás Hrádecky,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,41.0,74.3,0.0,8.1,0.0
174,Robin Knoche,1.4,1.3,0.4,0.3,3.5,0.6,0.5,0.0,1.0,0.0,0.2,0.2,0.3,0.2,0.1,0.1,0.3,0.0,0.2,46.2,82.4,0.0,3.4,0.0
175,Xaver Schlager,2.0,0.7,1.4,0.0,0.4,1.3,0.1,0.0,1.0,2.0,1.4,0.7,0.9,1.0,0.0,2.0,1.4,2.0,0.7,28.3,76.5,0.1,1.2,0.0
176,Robin Koch,1.1,1.4,0.8,0.3,2.9,0.5,0.7,0.0,1.0,0.0,1.1,0.4,0.2,0.6,0.0,0.3,0.5,0.0,0.4,47.1,83.7,0.1,4.3,0.1
177,Philipp Mwene,2.8,0.8,0.8,0.0,2.3,1.3,0.3,0.0,0.0,0.0,0.0,0.5,0.8,0.8,0.3,0.3,2.0,0.0,0.5,23.8,58.9,0.5,2.0,0.0
178,Josip Brekalo,0.6,0.5,0.6,0.0,0.1,0.6,0.0,0.0,3.0,4.0,1.4,1.7,1.3,0.6,0.1,1.5,1.7,4.0,1.7,23.9,72.8,0.7,1.3,0.1
179,Tony Jantschke,1.9,1.6,1.0,0.4,2.7,0.5,0.6,0.0,0.0,0.0,0.2,0.4,0.1,0.2,0.0,0.0,0.2,0.0,0.4,37.4,80.3,0.2,2.2,0.1
180,Tin Jedvaj,1.4,1.9,0.6,0.7,3.7,0.8,0.6,1.0,2.0,0.0,0.5,0.2,0.2,0.5,0.0,0.3,0.4,0.0,0.2,34.2,73.7,0.1,2.5,0.0
181,Florian Hübner,1.5,1.5,1.3,0.2,3.5,0.9,0.6,1.0,0.0,0.0,0.5,0.5,0.1,1.2,0.1,0.1,0.5,0.0,0.5,25.9,80.0,0.0,1.6,0.1
182,Benjamin Hübner,1.7,1.2,1.0,0.5,3.9,0.9,0.5,0.0,1.0,4.0,1.0,0.3,0.2,1.1,0.0,0.5,0.3,4.0,0.3,62.8,86.4,0.0,4.0,0.1
183,Jamilu Collins,2.3,2.3,1.5,0.3,2.4,0.8,0.6,1.0,1.0,2.0,0.6,0.6,1.4,0.9,0.0,0.7,1.4,2.0,0.6,47.2,74.7,0.2,2.2,0.0
184,Santiago Ascacibar,3.3,2.0,1.4,0.0,1.6,2.1,0.3,0.0,0.0,1.0,0.3,0.3,0.9,0.6,0.0,0.4,0.9,1.0,0.3,38.5,84.1,0.1,2.0,0.0
185,Julian Weigl,1.2,0.6,0.6,0.7,1.6,0.5,0.0,0.0,1.0,0.0,0.7,0.3,0.4,0.8,0.0,0.5,0.5,0.0,0.3,63.5,90.9,0.0,5.5,0.0
186,Emil Forsberg,0.7,0.2,0.5,0.0,0.1,0.9,0.0,0.0,5.0,2.0,1.2,1.2,1.0,0.9,0.1,0.6,1.0,2.0,1.2,22.7,80.4,0.5,0.7,0.1
187,Timothy Chandler,1.0,0.6,0.7,0.0,0.9,0.3,0.2,0.0,5.0,1.0,0.9,0.5,0.3,0.5,0.2,0.2,0.6,1.0,0.5,15.5,63.3,0.7,0.6,0.0
188,Daichi Kamada,1.0,0.4,1.0,0.0,0.2,1.2,0.0,0.0,2.0,4.0,1.6,1.3,1.4,1.4,0.3,1.3,2.1,4.0,1.3,24.1,79.7,0.9,1.0,0.0
189,Noah Katterbach,1.6,1.6,0.6,0.2,1.2,0.9,0.1,0.0,0.0,0.0,0.2,0.5,1.7,1.3,0.0,0.7,1.3,0.0,0.5,32.6,66.4,0.2,2.7,0.0
190,Leon Bailey,0.3,0.4,0.8,0.0,0.1,0.5,0.0,0.0,5.0,3.0,1.3,1.0,1.6,0.8,0.3,1.0,1.7,3.0,1.0,17.7,73.3,1.0,0.6,0.0
191,Robert Andrich,1.7,1.6,2.2,0.1,1.1,1.4,0.2,0.0,1.0,2.0,1.6,1.1,0.9,1.2,0.0,0.6,1.2,2.0,1.1,38.9,72.0,0.5,2.3,0.1
192,Kingsley Ehizibue,2.5,1.3,1.8,0.1,2.1,0.6,0.3,0.0,1.0,1.0,0.4,0.5,1.2,1.1,0.1,0.5,1.2,1.0,0.5,27.1,76.5,0.4,1.2,0.0
193,Michaël Cuisance,0.2,0.3,1.2,0.0,0.0,0.9,0.1,0.0,1.0,0.0,1.3,0.6,1.3,0.3,0.0,0.3,0.8,0.0,0.6,19.6,84.1,0.6,0.7,0.0
194,Diego Demme,2.4,0.9,1.1,0.1,0.8,1.5,0.1,0.0,0.0,0.0,0.2,0.6,0.6,0.8,0.0,0.5,1.4,0.0,0.6,63.9,86.6,0.1,2.3,0.1
195,Rouwen Hennings,0.3,0.1,0.8,0.0,1.0,0.5,0.0,0.0,15.0,0.0,2.3,0.7,0.4,1.0,0.3,0.6,1.3,0.0,0.7,18.9,70.7,0.2,0.5,0.0
196,Ruben Vargas,1.0,0.8,1.2,0.0,0.9,0.8,0.0,0.0,6.0,1.0,1.8,0.7,1.6,1.2,0.2,1.5,2.2,1.0,0.7,17.7,63.5,0.2,0.5,0.1
197,Ismail Jakobs,1.7,1.2,0.9,0.1,1.4,0.7,0.2,0.0,2.0,2.0,0.9,0.6,0.4,0.3,0.5,0.9,2.4,2.0,0.6,23.6,66.7,0.8,0.6,0.1
198,Sebastian Rode,2.0,1.2,1.4,0.0,0.4,1.4,0.2,0.0,3.0,3.0,0.4,0.8,0.4,0.8,0.0,0.4,0.9,3.0,0.8,40.1,84.9,0.4,2.2,0.0
199,Péter Gulácsi,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,1.0,0.1,33.5,77.2,0.0,5.8,0.0
200,Rune Jarstein,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,30.8,62.5,0.0,10.0,0.0
201,Marius Bülter,1.2,0.3,1.0,0.0,0.6,1.2,0.1,0.0,7.0,1.0,1.3,0.8,1.7,0.8,0.3,1.4,2.2,1.0,0.8,16.8,64.9,0.4,0.5,0.0
202,Álvaro Odriozola,0.7,0.3,0.3,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.3,0.0,0.0,1.7,0.0,1.0,27.3,89.0,2.0,0.0,0.0
203,Corentin Tolisso,0.7,0.3,0.5,0.1,0.2,0.6,0.2,0.0,1.0,2.0,1.2,1.0,0.5,0.5,0.0,1.0,0.6,2.0,1.0,41.9,89.9,0.1,3.2,0.2
204,Sebastiaan Bornauw,1.3,1.5,1.5,0.6,3.3,0.7,0.4,0.0,6.0,0.0,0.6,0.2,0.4,0.3,0.1,0.2,0.5,0.0,0.2,44.0,81.4,0.1,4.0,0.0
205,Marwin Hitz,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,21.5,81.4,0.0,3.0,0.0
206,Daniel Baier,1.4,2.5,1.3,0.0,1.0,1.2,0.3,0.0,1.0,0.0,0.7,0.4,0.4,1.7,0.0,0.4,0.8,0.0,0.4,38.3,75.1,0.0,2.3,0.0
207,Christoph Kramer,2.0,0.6,1.4,0.0,0.9,1.4,0.1,0.0,0.0,0.0,0.5,0.4,0.6,1.0,0.0,0.5,0.6,0.0,0.4,41.8,85.4,0.0,2.2,0.0
208,Matija Nastasic,1.6,1.4,1.2,0.6,4.8,0.2,1.0,0.0,0.0,0.0,0.8,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,57.8,85.7,0.0,3.9,0.1
209,Rafal Gikiewicz,0.0,0.1,0.1,0.0,1.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,37.2,60.8,0.0,12.5,0.0
210,Pierre Kunde Malong,1.2,0.9,0.9,0.0,1.9,0.6,0.1,0.0,4.0,0.0,1.4,0.4,1.2,0.4,0.0,0.6,0.9,0.0,0.4,34.9,79.3,0.3,2.6,0.0
211,Marcel Tisserand,1.4,2.2,1.7,0.3,3.2,0.3,0.3,0.0,1.0,1.0,0.5,0.3,0.6,0.3,0.1,0.3,0.7,1.0,0.3,49.4,76.2,0.1,4.3,0.0
212,Levin Öztunali,1.0,0.3,0.9,0.0,0.4,0.9,0.0,0.0,4.0,3.0,1.3,1.0,1.5,0.6,0.4,0.7,1.9,3.0,1.0,17.7,66.0,0.4,0.6,0.1
213,Stefan Ilsanker,0.5,1.2,0.7,0.8,3.5,0.5,0.5,0.0,0.0,0.0,1.0,0.2,0.2,0.3,0.0,0.2,0.0,0.0,0.2,61.8,88.9,0.2,3.2,0.0
214,Javairô Dilrosun,0.7,0.8,0.3,0.0,0.2,0.3,0.0,0.0,4.0,2.0,0.8,0.5,1.7,0.8,0.1,1.0,1.6,2.0,0.5,15.6,75.1,0.3,1.0,0.0
215,Niklas Moisander,1.2,2.2,1.4,0.5,3.7,0.7,0.9,0.0,0.0,0.0,0.6,0.2,0.7,0.6,0.0,0.3,0.5,0.0,0.2,71.0,86.7,0.0,4.7,0.0
216,Diadie Samassékou,1.8,1.9,0.9,0.1,1.1,1.0,0.4,0.0,0.0,1.0,0.3,0.4,0.8,0.6,0.0,0.3,0.7,1.0,0.4,27.6,81.9,0.0,1.1,0.0
217,Manuel Akanji,1.3,1.0,0.4,0.6,1.9,0.3,0.4,1.0,0.0,1.0,0.3,0.1,0.2,0.8,0.0,0.2,0.5,1.0,0.1,65.9,90.7,0.0,2.8,0.1
218,Philipp Lienhart,0.5,1.3,0.4,0.3,3.7,0.3,0.8,0.0,0.0,1.0,0.3,0.1,0.1,1.3,0.0,0.0,0.4,1.0,0.1,46.8,86.0,0.0,3.0,0.0
219,László Bénes,0.7,0.4,0.6,0.0,0.1,0.6,0.1,0.0,0.0,4.0,1.0,1.3,0.6,1.1,0.0,0.4,0.5,4.0,1.3,20.5,81.1,0.8,1.3,0.2
220,Dennis Smarsch,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,67.2,0.0,7.0,0.0
221,Raphael Framberger,2.4,1.1,0.9,0.2,1.2,0.4,0.5,0.0,0.0,2.0,0.1,0.3,0.4,0.5,0.1,0.7,1.1,2.0,0.3,19.1,57.6,0.3,0.9,0.0
222,Dominik Kohr,1.7,1.2,1.3,0.0,0.5,1.3,0.4,0.0,0.0,3.0,1.1,0.7,0.7,0.7,0.0,0.5,0.7,3.0,0.7,30.0,80.9,0.1,1.3,0.0
223,Marvin Friedrich,1.5,1.4,1.2,0.5,3.3,0.8,0.8,0.0,2.0,0.0,0.9,0.1,0.4,0.5,0.0,0.3,0.5,0.0,0.1,38.7,76.2,0.1,3.4,0.0
224,David Abraham,1.1,1.2,0.7,0.4,2.9,0.9,0.6,0.0,2.0,0.0,0.4,0.1,0.4,0.6,0.0,0.2,0.3,0.0,0.1,43.5,81.6,0.2,3.6,0.0
225,Paco Alcácer,0.2,0.2,0.2,0.0,0.3,0.4,0.1,0.0,5.0,1.0,1.5,0.5,0.2,0.3,0.6,0.5,1.1,1.0,0.5,10.0,73.6,0.0,0.2,0.0
226,Rafael Czichos,1.7,1.3,1.0,0.2,4.1,0.9,0.5,1.0,1.0,1.0,0.5,0.3,0.3,0.9,0.0,0.2,0.4,1.0,0.3,46.7,81.9,0.0,3.6,0.0
227,Kevin Vogt,1.0,1.8,1.4,0.5,2.6,0.6,0.9,0.0,0.0,0.0,0.1,0.3,0.3,0.7,0.1,0.0,0.3,0.0,0.3,55.9,86.0,0.0,5.2,0.0
228,Ludwig Augustinsson,2.4,0.8,1.5,0.3,2.0,0.9,0.4,0.0,0.0,1.0,0.4,1.5,0.7,1.0,0.1,0.7,1.5,1.0,1.5,32.8,72.8,1.3,0.9,0.0
229,Andreas Luthe,0.1,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,36.4,67.3,0.0,6.2,0.0
230,Lucas Alario,0.3,0.0,1.0,0.0,0.4,0.3,0.1,0.0,7.0,1.0,2.1,0.5,0.5,0.5,0.8,0.7,1.5,1.0,0.5,12.5,72.0,0.0,0.4,0.0
231,Dominick Drexler,1.3,1.0,1.0,0.0,0.4,0.9,0.2,0.0,3.0,4.0,0.7,1.0,0.6,1.4,0.3,0.8,0.9,4.0,1.0,21.7,74.6,0.7,0.9,0.0
232,Florian Müller,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,30.7,66.9,0.0,5.8,0.0
233,Christian Strohdiek,1.6,1.6,0.6,0.6,5.6,1.4,0.6,0.0,1.0,2.0,0.6,0.7,0.1,0.9,0.0,0.1,0.3,2.0,0.7,41.3,73.8,0.0,5.5,0.1
234,Sebastian Vasiliadis,2.3,1.1,1.5,0.0,1.4,1.7,0.2,0.0,1.0,1.0,1.2,0.8,1.6,0.8,0.0,1.2,1.8,1.0,0.8,32.7,76.0,0.1,2.1,0.0
235,Kevin Trapp,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,72.6,0.0,9.0,0.0
236,Marin Pongracic,1.3,1.7,1.5,0.6,1.7,0.1,0.6,0.0,2.0,0.0,0.5,0.0,1.0,0.5,0.0,0.4,0.6,0.0,0.0,54.0,83.5,0.0,4.5,0.1
237,André Hoffmann,1.7,1.9,0.7,0.4,3.0,1.2,0.3,0.0,2.0,1.0,0.5,0.1,0.1,0.4,0.0,0.0,0.2,1.0,0.1,47.1,88.9,0.0,3.5,0.0
238,Djibril Sow,1.9,1.0,1.3,0.0,0.3,1.1,0.1,0.0,1.0,3.0,0.8,0.9,0.2,1.4,0.0,0.4,1.2,3.0,0.9,28.8,83.3,0.4,1.9,0.0
239,Edmond Tapsoba,1.7,0.6,0.9,1.1,2.8,0.7,0.4,0.0,0.0,0.0,0.2,0.1,0.4,0.2,0.0,0.0,0.4,0.0,0.1,79.4,91.4,0.0,4.8,0.0
240,Konstantinos Stafylidis,1.4,0.3,0.9,0.1,1.9,0.9,0.4,0.0,1.0,0.0,0.6,0.6,0.6,0.6,0.0,0.6,0.4,0.0,0.6,20.1,80.9,0.4,0.7,0.0
241,Oscar Wendt,1.0,0.8,0.6,0.1,1.6,0.8,0.2,0.0,2.0,2.0,0.4,0.9,0.2,0.3,0.0,0.4,0.4,2.0,0.9,31.5,78.9,0.7,0.8,0.0
242,Marco Richter,0.7,0.8,1.0,0.0,0.5,1.2,0.0,0.0,4.0,3.0,2.1,0.7,1.4,1.3,0.1,1.7,3.4,3.0,0.7,15.8,64.1,0.4,1.1,0.1
243,Roland Sallai,0.8,0.3,1.4,0.0,0.1,0.6,0.1,0.0,2.0,0.0,1.6,0.6,1.2,2.0,0.4,0.7,1.7,0.0,0.6,14.1,76.1,0.0,0.2,0.1
244,Julian Baumgartlinger,1.6,0.7,1.1,0.0,0.5,0.9,0.1,0.0,2.0,2.0,0.6,0.6,0.4,1.2,0.0,0.6,0.9,2.0,0.6,41.2,90.7,0.0,1.9,0.1
245,Jeffrey Bruma,1.5,0.8,1.3,0.3,4.1,0.3,0.6,0.0,0.0,0.0,0.9,0.0,0.3,0.4,0.1,0.1,0.4,0.0,0.0,39.3,85.7,0.0,3.0,0.0
246,Niko Gießelmann,1.8,1.1,1.0,0.3,1.6,0.9,0.2,0.0,1.0,1.0,0.6,1.0,0.3,1.6,0.0,0.2,0.9,1.0,1.0,35.8,77.7,0.9,3.0,0.0
247,Gian-Luca Waldschmidt,0.4,0.2,0.7,0.0,0.2,0.7,0.1,0.0,7.0,1.0,1.9,0.5,0.6,0.5,0.3,0.7,1.4,1.0,0.5,16.4,75.3,0.1,0.3,0.1
248,Jeffrey Gouweleeuw,1.3,1.8,0.6,0.2,4.5,0.4,0.4,0.0,0.0,1.0,0.0,0.2,0.3,0.1,0.0,0.1,0.5,1.0,0.2,35.7,76.4,0.0,3.2,0.0
249,Maximilian Eggestein,1.3,1.1,1.1,0.1,1.5,0.9,0.3,0.0,1.0,3.0,1.4,1.0,0.7,1.2,0.0,0.9,1.3,3.0,1.0,43.0,78.2,0.1,1.3,0.1
250,Moussa Niakhaté,1.1,1.2,1.7,0.4,3.7,0.4,0.8,0.0,1.0,2.0,0.3,0.4,0.2,0.8,0.0,0.2,0.5,2.0,0.4,44.7,79.5,0.1,3.3,0.0
251,Kasim Adams,1.1,1.9,0.7,0.8,3.8,0.8,0.9,0.0,1.0,0.0,0.5,0.2,0.7,0.7,0.0,0.5,0.5,0.0,0.2,39.8,80.5,0.0,3.8,0.0
252,Javi Martínez,1.0,1.1,0.8,0.4,1.8,0.1,0.5,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.1,0.0,0.1,0.0,0.1,37.4,91.0,0.0,1.9,0.0
253,Joshua Sargent,0.4,0.5,0.8,0.0,0.8,0.4,0.0,0.0,4.0,2.0,1.1,0.4,0.6,1.3,0.2,1.1,1.9,2.0,0.4,12.0,70.5,0.1,0.1,0.0
254,Sargis Adamyan,0.7,0.1,0.8,0.0,0.3,1.2,0.1,0.0,5.0,1.0,1.4,0.4,0.7,0.5,0.5,1.3,1.9,1.0,0.4,10.7,74.5,0.1,0.1,0.0
255,Dennis Srbeny,0.6,0.2,1.1,0.0,0.5,0.8,0.1,0.0,5.0,1.0,1.6,0.4,0.8,1.4,0.3,0.8,2.7,1.0,0.4,14.1,63.3,0.1,0.6,0.0
256,Elvis Rexhbecaj,1.2,0.2,0.6,0.0,0.3,0.6,0.0,0.0,0.0,3.0,1.0,0.7,0.8,1.0,0.0,0.5,1.2,3.0,0.7,16.8,70.2,0.4,1.2,0.2
