,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
332,Jacob Bruun Larsen,1,1.2,11.4,79.2,0.2,0.2,0.0,6.43
333,Mario Götze,0.0,0.7,18.1,84.9,0.1,0.4,0.1,6.43
334,Steven Skrzybski,2,0.5,10.2,68.8,0.1,0.2,0.0,6.43
335,Laurent Jans,1,0.5,29.3,72.2,0.4,2.0,0.0,6.42
336,Benno Schmitz,0.0,0.8,32.1,69.8,0.6,2.9,0.0,6.42
337,Christian Groß,0.0,0.1,33.8,86.7,0.1,1.2,0.0,6.42
338,Michael Gregoritsch,1,0.6,14.9,63.9,0.0,0.1,0.1,6.42
339,Noah Sarenren Bazee,0.0,0.5,6.3,52.4,0.3,0.1,0.0,6.42
340,Alexander Nübel,0.0,0.0,34.2,68.4,0.0,6.3,0.0,6.42
341,Roman Bürki,0.0,0.0,27.9,75.6,0.0,3.9,0.0,6.42
342,Sven Michel,1,0.8,12.0,64.9,0.1,0.4,0.0,6.41
343,Kingsley Schindler,2,0.8,15.9,64.7,0.8,0.5,0.1,6.41
344,Can Bozdogan,0.0,0.3,24.7,70.3,0.0,1.0,0.0,6.41
345,Carlos Gruezo,1,0.3,28.2,82.6,0.0,2.9,0.0,6.41
346,Christopher Antwi-Adjei,2,1.2,19.8,74.7,0.4,0.6,0.0,6.4
347,Lewis Baker,0.0,1,27.0,82.9,0.4,2.5,0.0,6.4
348,Kevin Möhwald,0.0,0.0,38.0,89.5,0.0,3.0,0.0,6.4
349,Davie Selke,1,0.3,12.1,60.0,0.0,0.1,0.0,6.4
350,Mijat Gacinovic,1,0.6,14.7,70.3,0.3,0.7,0.0,6.4
351,Dawid Kownacki,0.0,0.6,14.4,68.4,0.1,0.4,0.0,6.4
352,Fabian Reese,0.0,1,8.0,43.8,0.5,0.0,0.0,6.4
353,Jorge Meré,0.0,0.2,34.5,88.2,0.0,2.9,0.0,6.39
354,Kevin Akpoguma,0.0,0.1,41.0,88.3,0.0,1.2,0.0,6.39
355,Alexandru Maxim,0.0,1.2,12.6,87.3,0.6,0.8,0.0,6.39
356,Lino Tempelmann,0.0,0.0,10.0,60.0,0.0,0.0,0.0,6.39
357,Anthony Modeste,1,0.1,8.3,56.3,0.0,0.2,0.0,6.39
358,Matheus Cunha,1,0.4,9.5,77.9,0.0,0.2,0.0,6.38
359,Marcel Schmelzer,1,0.3,6.0,81.0,0.0,0.0,0.0,6.38
360,Panagiotis Retsos,0.0,0.3,30.0,85.6,0.0,1.7,0.0,6.38
361,Dennis Geiger,3,1.4,25.9,87.7,1.2,0.9,0.0,6.38
362,Milos Veljkovic,1,0.3,48.7,78.3,0.0,3.7,0.0,6.38
363,Erik Durm,0.0,0.4,19.4,62.3,0.2,1.0,0.0,6.37
364,Steven Zuber,0.0,0.3,24.9,82.8,0.2,0.7,0.0,6.37
365,Lucas Torró,0.0,0.3,24.0,83.9,0.0,1.0,0.0,6.37
366,Nico Schlotterbeck,0.0,0.2,15.5,77.2,0.0,1.2,0.0,6.37
367,Gelson Fernandes,0.0,0.2,23.8,79.4,0.1,0.7,0.0,6.37
368,Alessandro Schöpf,1,0.5,29.3,82.8,0.1,0.8,0.0,6.37
369,Adam Bodzek,0.0,0.3,25.2,80.9,0.0,2.1,0.0,6.36
370,Ádám Szalai,1,0.5,10.9,61.0,0.0,0.1,0.0,6.36
371,Valon Berisha,1,1.1,28.5,83.8,0.3,1.4,0.0,6.36
372,Alfred Finnbogason,1,0.9,11.0,61.5,0.0,0.3,0.0,6.35
373,Jonathan Burkardt,0.0,0.1,5.4,79.1,0.0,0.1,0.0,6.35
374,Ibrahima Traoré,1,0.4,7.9,80.0,0.0,0.3,0.1,6.35
375,Alexander Esswein,0.0,0.4,10.6,64.9,0.1,0.3,0.0,6.34
376,Sebastian Polter,2,0.8,6.3,61.0,0.0,0.2,0.0,6.34
377,Simon Terodde,1,0.3,7.3,56.8,0.0,0.1,0.0,6.34
378,Tomás Koubek,0.0,0.0,30.5,54.8,0.0,7.0,0.0,6.34
379,Guido Burgstaller,1,0.4,13.3,70.3,0.0,0.1,0.0,6.34
380,Giovanni Reyna,1,0.3,14.1,85.4,0.1,0.3,0.0,6.32
381,Michael Lang,0.0,0.3,28.0,83.7,0.4,1.0,0.0,6.32
382,Amir Abrashi,0.0,0.3,24.8,85.7,0.2,0.3,0.0,6.31
383,Yunus Malli,1,0.5,14.8,73.1,0.2,0.2,0.0,6.31
384,Antony Evans,0.0,0.7,8.0,70.8,1.2,0.8,0.0,6.31
385,Robin Bormuth,0.0,0.0,24.0,80.6,0.0,2.3,0.0,6.31
386,Ahmed Kutucu,2,0.3,6.5,71.6,0.0,0.1,0.0,6.3
387,Fredrik Jensen,0.0,0.2,8.3,67.5,0.0,0.2,0.0,6.3
388,Rabbi Matondo,0.0,0.6,11.3,68.0,0.1,0.2,0.0,6.3
389,Marlon Ritter,1,0.9,16.2,71.3,0.6,1.1,0.0,6.29
390,Darko Churlinov,0.0,1,8.0,75.0,1,0.0,0.0,6.29
391,Ishak Belfodil,0.0,1,11.6,77.6,0.0,0.2,0.0,6.29
392,Sergio Córdova,1,0.3,4.7,68.0,0.0,0.1,0.0,6.29
393,Dennis Borkowski,0.0,0.0,4.0,50.0,0.0,0.0,0.0,6.28
394,Timo Becker,0.0,0.4,11.7,77.8,0.3,0.6,0.0,6.28
395,Grischa Prömel,0.0,0.3,20.9,77.8,0.0,0.6,0.0,6.28
396,Louis Jordan Beyer,0.0,0.0,12.3,75.7,0.0,0.0,0.0,6.27
397,Ben Zolinski,2,0.5,12.7,74.6,0.0,0.5,0.1,6.27
398,Arne Maier,0.0,0.7,22.3,84.3,0.2,2.1,0.0,6.27
399,Brandon Borrello,0.0,0.3,9.1,78.1,0.0,0.1,0.1,6.27
400,Gerrit Holtmann,0.0,0.5,13.0,75.3,0.3,0.2,0.0,6.27
401,Benjamin Goller,0.0,0.2,9.0,66.7,0.0,0.1,0.0,6.26
402,Philipp Bargfrede,0.0,0.1,17.9,73.9,0.0,0.4,0.0,6.26
403,Sarpreet Singh,0.0,0.0,14.0,78.6,0.0,1.0,0.0,6.26
404,André Hahn,0.0,0.6,10.3,56.1,0.3,0.2,0.0,6.26
405,Michael Gregoritsch,0.0,1,16.0,67.7,0.0,0.5,0.0,6.26
406,Nana Ampomah,0.0,0.6,7.4,64.0,0.2,0.7,0.0,6.25
407,Taiwo Awoniyi,0.0,0.4,8.3,68.7,0.3,0.2,0.1,6.25
408,Felix Klaus,1,0.6,8.3,68.9,0.2,0.2,0.0,6.25
409,Felix Wiedwald,0.0,0.0,28.7,67.4,0.0,9.0,0.0,6.25
410,Gian-Luca Itter,0.0,0.0,6.3,89.5,0.7,0.0,0.0,6.25
411,Stephan Lichtsteiner,1,0.4,20.0,66.0,0.3,0.7,0.0,6.25
412,Jessic Ngankam,1,0.5,2.5,70.0,0.3,0.0,0.0,6.25
413,Zanka,1,0.1,24.2,83.5,0.0,1.3,0.0,6.25
414,Lukas Kübler,0.0,0.0,17.8,79.8,0.0,2,0.0,6.25
415,Markus Schubert,0.0,0.1,31.4,58.3,0.0,6.1,0.0,6.25
416,Juan Miranda,0.0,1,26.5,74.0,0.9,1.9,0.0,6.24
417,Christian Clemens,0.0,1,3.0,33.3,1,0.0,0.0,6.24
418,Lukas Rupp,0.0,0.1,21.7,82.9,0.0,0.1,0.0,6.24
419,Sheraldo Becker,2,0.6,8.8,63.5,0.2,0.0,0.0,6.23
420,Jacob Bruun Larsen,1,0.3,7.0,78.6,0.0,0.3,0.0,6.23
421,Fabian Johnson,0.0,0.3,16.0,75.0,0.0,0.8,0.0,6.23
422,Mark Uth,0.0,0.4,13.6,75.2,0.0,0.5,0.0,6.23
423,Melayro Bogarde,0.0,0.0,17.0,82.4,0.0,0.0,0.0,6.23
424,Mike Frantz,1,0.4,6.2,74.8,0.1,0.3,0.0,6.22
425,Jan Thielmann,1,0.3,11.3,64.0,0.3,0.7,0.0,6.22
426,Matthias Bader,0.0,0.0,5.0,80.0,0.0,0.0,0.0,6.22
427,Marco Höger,0.0,0.3,27.6,81.6,0.1,2,0.0,6.22
428,Nassim Boujellab,0.0,0.4,12.5,77.4,0.0,0.4,0.0,6.21
429,Jonathan de Guzmán,1,0.6,11.0,84.1,0.4,0.4,0.0,6.21
430,Davie Selke,0.0,0.4,12.5,63.8,0.0,0.0,0.0,6.21
431,Jean Zimmer,0.0,0.8,11.1,67.6,0.6,0.6,0.1,6.21
432,Lazar Samardzic,0.0,0.0,2.0,100.0,0.0,0.3,0.0,6.21
433,Sven Ulreich,0.0,0.0,23.5,83.0,0.0,3,0.0,6.21
434,Suleiman Abdullahi,0.0,0.2,5.7,52.9,0.2,0.2,0.0,6.21
435,Marek Suchy,0.0,0.0,28.1,84.3,0.0,2.1,0.0,6.2
436,Julian Ryerson,0.0,0.1,8.2,66.1,0.1,0.2,0.0,6.2
437,Joshua Mees,1,0.3,5.2,73.1,0.0,0.2,0.0,6.2
438,Thomas Kraft,0.0,0.0,28.5,56.1,0.0,8.8,0.0,6.2
439,Bernard Tekpetey,1,0.6,9.3,63.1,0.4,0.4,0.0,6.19
440,Raffael,0.0,0.5,5.3,83.3,0.1,0.0,0.0,6.18
441,Felix Kroos,0.0,0.0,10.7,80.1,0.0,0.6,0.1,6.17
442,Marcel Sobottka,1,0.2,11.7,82.5,0.0,0.6,0.0,6.14
443,Sebastian Langkamp,0.0,0.0,39.6,85.4,0.0,1.6,0.0,6.14
444,Samúel Kári Fridjónsson,0.0,0.0,20.8,77.9,0.0,1.6,0.0,6.13
445,Salomon Kalou,0.0,0.2,8.0,65.0,0.0,0.4,0.0,6.13
446,Manuel Schmiedebach,0.0,0.0,9.6,75.0,0.0,0.6,0.0,6.11
447,Fin Bartels,0.0,0.3,9.9,74.6,0.1,0.3,0.0,6.11
448,Tom Krauß,0.0,0.0,5.0,100.0,0.0,0.0,0.0,6.11
449,Jannik Huth,0.0,0.0,35.7,77.1,0.0,6.3,0.0,6.1
450,Jonas Hofmann,0.0,0.0,2.0,50.0,0.0,0.0,0.0,6.1
451,Khiry Shelton,0.0,0.0,2.0,75.0,0.0,0.0,0.0,6.1
452,Ademola Lookman,0.0,0.6,11.6,82.0,0.0,0.2,0.0,6.1
453,Mathew Leckie,0.0,0.0,10.7,69.3,0.0,0.1,0.0,6.1
454,Lukas Nmecha,0.0,0.2,5.5,66.7,0.2,0.0,0.0,6.1
455,Maximilian Beier,0.0,0.2,2.7,75.0,0.0,0.0,0.0,6.08
456,Claudio Pizarro,0.0,0.3,4.7,67.9,0.1,0.1,0.0,6.08
457,Leonardo Bittencourt,0.0,0.0,2.0,50.0,0.0,0.0,0.0,6.08
458,Nick Woltemade,0.0,0.4,4.0,80.0,0.0,0.2,0.0,6.08
459,Thomas Pledl,0.0,0.2,6.0,53.3,0.0,0.0,0.0,6.07
460,Leonardo Balerdi,0.0,0.0,18.9,87.1,0.0,1.1,0.0,6.07
461,Reece Oxford,0.0,0.0,8.0,65.6,0.0,0.8,0.0,6.06
462,Dennis Jastrzembski,0.0,0.3,6.8,73.2,0.3,0.2,0.0,6.06
463,Kelvin Ofori,0.0,0.0,10.5,90.5,0.0,0.5,0.0,6.06
464,Leon Dajaku,0.0,0.0,2.5,80.0,0.0,0.0,0.0,6.06
465,Johannes Eggestein,0.0,0.4,13.1,76.1,0.1,0.2,0.0,6.05
466,Kwasi Okyere Wriedt,0.0,0.0,3.0,66.7,0.0,0.0,0.0,6.05
467,Renato Sanches,0.0,0.0,9.0,88.9,0.0,0.0,0.0,6.05
468,Omar Marmoush,0.0,0.0,3.2,62.5,0.0,0.0,0.0,6.04
469,Chris Richards,0.0,0.0,4.0,100.0,0.0,0.0,0.0,6.04
470,Jamal Musiala,0.0,0.0,6.0,83.3,0.0,0.0,0.0,6.04
471,Dejan Joveljic,0.0,0.0,6.8,81.5,0.0,0.0,0.0,6.04
472,Georg Teigl,0.0,0.0,7.7,78.3,0.0,0.3,0.0,6.03
473,Pascal Köpke,0.0,0.0,8.3,69.7,0.0,0.3,0.0,6.03
474,Hannes Wolf,0.0,0.2,5.4,66.7,0.0,0.0,0.0,6.02
475,Luca Horn,0.0,0.0,6.0,100.0,0.0,1,0.0,6.02
476,Vincenzo Grifo,0.0,0.0,12.0,91.7,0.0,2,0.0,6.02
477,Aymen Barkok,0.0,0.0,9.7,58.6,0.0,1,0.0,6.02
478,Julian Schieber,0.0,0.0,7.0,78.6,0.0,0.0,0.0,6.02
479,Ilay Elmkies,0.0,0.0,4.0,75.0,0.0,0.0,0.0,6.0
480,Keanan Bennetts,0.0,0.0,1,100,0.0,0.0,0.0,6.0
481,Mamadou Doucouré,0.0,0.0,4.5,100,0.0,0.0,0.0,6.0
482,Torben Müsel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
483,Mamoudou Karamoko,0.0,0.0,7,57.1,0.0,0.0,0.0,5.98
484,Malick Thiaw,0.0,0.0,9,75,0.0,0.5,0.0,5.98
485,Joel Pohjanpalo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97
486,Luc Ihorst,0.0,0.0,4,25,0.0,0.0,0.0,5.97
487,Oliver Batista Meier,0.0,0.0,4,75,0.0,0.0,0.0,5.97
488,Tim Lemperle,0.0,0.0,2,100,0.0,0.0,0.0,5.95
489,Tobias Raschl,0.0,0.0,16,87.5,0.0,1,0.0,5.95
490,Babacar Gueye,0.0,0.7,8.0,83.3,0.0,0.0,0.0,5.91
491,Ji Dong-Won,0.0,0.0,5.5,59.1,0.3,0.0,0.0,5.89
492,Levent Mercan,0.0,0.0,5.8,75.9,0.0,0.0,0.0,5.88
493,Yvon Mvogo,0.0,0.0,35.5,85.9,0.0,3.5,0.0,5.86
494,Martin Harnik,0.0,0.0,2.0,50.0,0.0,0.0,0.0,5.84
495,Daishawn Redan,0.0,0.0,7.0,100.0,0.0,0.0,0.0,5.72
496,Moritz Nicolas,0.0,0.0,34.0,70.6,0.0,12,0.0,5.65
497,Jan-Luca Rumpf,0.0,0.0,47.0,83.0,0.0,1,0.0,5.29
