,Player,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
333,Lukas Klünter,0.0,0.2,18.2,75.8,0.3,0.5,0.0,6.44
334,Marcin Kaminski,1,0.3,43.1,84.0,0.1,3.8,0.0,6.44
335,Kevin Akpoguma,0.0,0.0,32.9,84.4,0.0,1.8,0.0,6.44
336,Mikael Ishak,3,0.7,14.1,69.9,0.1,0.3,0.0,6.44
337,Anthony Ujah,0.0,0.5,7.9,66.1,0.0,0.2,0.1,6.43
338,Patrick Erras,1,0.4,24.6,79.7,0.0,0.8,0.0,6.43
339,Philipp Lienhart,0.0,0.1,20.7,81.7,0.1,1.9,0.0,6.43
340,Sebastian Rudy,0.0,0.6,30.6,80.5,0.2,1.3,0.0,6.42
341,Marvin Ducksch,1,1.2,16.1,69.3,0.2,0.6,0.1,6.42
342,Adam Zrelák,1,0.6,13.7,56.3,0.0,0.3,0.0,6.42
343,Marco Terrazzino,0.0,0.8,15.6,77.3,0.2,0.3,0.1,6.42
344,Johannes Eggestein,1,0.4,13.5,72.3,0.1,0.3,0.0,6.41
345,Sebastian Jung,0.0,1,46.0,87.0,3,0.0,0.0,6.41
346,Hamza Mendyl,0.0,0.0,21.9,72.6,0.0,1.1,0.0,6.41
347,Alexander Esswein,0.0,1.2,22.9,71.2,0.8,0.9,0.1,6.4
348,Håvard Nordtveit,0.0,0.3,33.6,83.3,0.0,2.3,0.0,6.4
349,Matthias Ostrzolek,0.0,0.4,34.4,75.1,0.4,2.6,0.0,6.4
350,Maximilian Philipp,1,0.3,12.8,78.4,0.0,0.3,0.0,6.4
351,Gerrit Holtmann,0.0,0.5,6.3,64.0,0.0,0.0,0.3,6.4
352,Guido Burgstaller,0.0,0.4,11.9,64.2,0.1,0.2,0.0,6.4
353,Yevhen Konoplyanka,0.0,0.8,13.6,79.1,0.5,0.5,0.0,6.39
354,Felix Klaus,1,0.4,8.8,78.8,0.1,0.2,0.1,6.39
355,Robert Bauer,0.0,0.5,27.3,76.7,0.4,1.2,0.0,6.39
356,Marvin Bakalorz,0.0,0.3,15.7,75.8,0.1,0.5,0.0,6.38
357,Kevin Wimmer,0.0,0.3,47.0,80.8,0.0,4.8,0.0,6.38
358,Ridle Baku,0.0,0.4,29.5,82.4,0.0,2.1,0.0,6.38
359,Florian Niederlechner,1,0.4,7.1,70.0,0.0,0.2,0.0,6.38
360,Michaël Cuisance,1,0.5,13.6,79.3,0.0,0.7,0.1,6.38
361,Sebastian Kerk,1,1.1,17.1,73.5,1.2,0.6,0.0,6.37
362,Iver Fossum,0.0,1,24.3,81.7,0.9,0.4,0.1,6.37
363,Miiko Albornoz,3,0.8,32.4,75.3,0.8,1.9,0.0,6.37
364,Levin Öztunali,1,0.4,17.9,68.3,0.3,0.4,0.0,6.37
365,Renato Sanches,1,0.5,19.9,90.8,0.4,0.8,0.0,6.36
366,Robin Bormuth,0.0,0.1,27.2,80.1,0.0,2.1,0.0,6.36
367,Alexandru Maxim,0.0,0.7,15.1,83.1,0.5,0.8,0.0,6.36
368,Alexander Fuchs,0.0,1,25.9,76.8,0.0,0.7,0.0,6.36
369,Sven Ulreich,0.0,0.0,22.1,80.4,0.0,3.1,0.0,6.35
370,Matheus Cunha,0.0,0.3,9.0,69.2,0.0,0.2,0.1,6.35
371,Justin Hoogma,0.0,0.0,51.0,88.2,0.0,4.5,0.0,6.35
372,Julian Korb,0.0,0.8,33.3,71.2,0.5,1.3,0.0,6.35
373,Virgil Misidjan,1,0.3,14.4,74.4,0.3,0.4,0.0,6.35
374,Kevin Goden,0.0,0.2,16.0,60.0,0.2,0.4,0.0,6.34
375,Manuel Neuer,0.0,0.0,31.1,81.6,0.0,5.5,0.0,6.34
376,Yunus Malli,1,0.8,15.1,77.7,0.5,0.4,0.0,6.34
377,Bobby Wood,1,0.6,14.4,78.7,0.1,0.3,0.1,6.33
378,Vladimír Darida,1,0.7,22.9,86.5,0.3,1.2,0.0,6.32
379,Felix Götze,0.0,0.0,5.3,75.0,0.0,0.2,0.0,6.32
380,Felix Uduokhai,0.0,0.0,10.9,84.2,0.0,1.1,0.0,6.32
381,Fabian Johnson,0.0,0.2,27.9,80.1,0.1,0.6,0.0,6.32
382,Jean-Kévin Augustin,0.0,0.5,5.1,79.1,0.1,0.0,0.0,6.32
383,Jetro Willems,1,0.9,11.3,71.0,0.6,0.7,0.0,6.31
384,Derrick Luckassen,0.0,0.0,46.3,89.7,0.0,3,0.0,6.31
385,Federico Palacios,0.0,0.4,17.4,81.7,0.0,0.3,0.1,6.31
386,Jonathas,1,0.1,14.8,64.9,0.0,0.4,0.0,6.31
387,Ahmed Kutucu,0.0,0.2,7.2,68.8,0.1,0.1,0.0,6.31
388,Yuya Kubo,0.0,0.5,17.8,73.4,0.1,1,0.0,6.31
389,Gregor Kobel,0.0,0.0,28.4,66.4,0.0,5.4,0.0,6.3
390,Allan,0.0,0.3,15.3,68.9,0.0,1.3,0.0,6.3
391,Isaac Kiese Thelin,0.0,0.2,6.3,57.9,0.0,0.0,0.0,6.29
392,Danny Blum,0.0,0.0,1.0,100.0,0.0,0.0,0.0,6.29
393,Sergio Córdova,0.0,0.2,5.8,75.0,0.0,0.2,0.0,6.29
394,Georg Teigl,0.0,0.3,10.5,57.1,0.0,0.2,0.0,6.29
395,Chima Okoroji,0.0,0.0,10.0,65.0,0.0,0.5,0.0,6.29
396,László Bénes,0.0,0.0,14.0,57.1,0.0,1,0.0,6.28
397,Lucas Höler,0.0,0.3,9.5,67.6,0.1,0.1,0.0,6.27
398,Nicolai Müller,0.0,0.1,5.9,70.7,0.3,0.4,0.0,6.27
399,Jeffrey Bruma,0.0,0.0,35.2,79.8,0.0,4,0.0,6.26
400,Timothy Chandler,0.0,1,2.0,100.0,1,1,0.0,6.26
401,Peter Pekarík,0.0,0.3,35.3,74.5,0.7,2.3,0.0,6.26
402,Taleb Tawatha,0.0,0.0,12.3,70.3,0.0,1.3,0.0,6.25
403,Issah Abass,0.0,0.0,2.0,50.0,0.0,0.0,0.0,6.25
404,Jonas Carls,0.0,1,16.0,75.0,0.0,1,0.0,6.25
405,Tim Kleindienst,0.0,0.3,14.5,72.4,0.0,0.3,0.0,6.24
406,Joshua Sargent,0.0,0.2,6.1,77.0,0.0,0.2,0.0,6.24
407,Alphonso Davies,0.0,0.0,5.2,87.1,0.0,0.0,0.0,6.24
408,Jeong Woo-Yeong,0.0,0.0,2.0,50.0,0.0,0.0,0.0,6.23
409,Aymen Barkok,0.0,0.3,18.0,75.9,0.4,1.3,0.0,6.23
410,Paul Verhaegh,0.0,0.5,46.0,81.5,0.0,1,0.0,6.23
411,Shinji Kagawa,0.0,0.0,36.5,89,0.0,1,0.0,6.22
412,Chadrac Akolo,1,0.4,9.6,76.5,0.1,0.1,0.0,6.22
413,Aron Jóhannsson,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.21
414,Kevin Akpoguma,0.0,0.0,42.3,78.7,0.0,2.3,0.0,6.2
415,Erik Thommy,1,0.9,14.1,79.4,0.6,0.5,0.1,6.19
416,Josip Elez,0.0,0.2,30.6,78.1,0.0,1.9,0.0,6.19
417,Sandro Wagner,0.0,0.1,5.1,66.7,0.0,0.3,0.0,6.17
418,Marc Stendera,0.0,0.1,13.9,83.5,0.0,0.7,0.0,6.17
419,Törles Knöll,0.0,0.1,5.3,61.9,0.1,0.1,0.0,6.17
420,Holger Badstuber,0.0,0.0,26.5,91.3,0.0,3,0.0,6.16
421,David Otto,0.0,0.7,3.7,54.5,0.0,0.0,0.3,6.16
422,Reece Oxford,1,0.3,37.3,81.2,0.0,4,0.0,6.16
423,Uffe Bech,0.0,1,5.5,63.6,0.5,0.0,0.0,6.15
424,Yvon Mvogo,0.0,0.0,13.5,77.8,0.0,2.5,0.0,6.15
425,Alfons Amade,0.0,0.0,2.0,50.0,0.0,0.0,0.0,6.15
426,Ömer Toprak,0.0,0.0,20.2,97.3,0.0,0.3,0.0,6.14
427,Fredrik Jensen,0.0,0.3,8.7,57.7,0.0,0.3,0.0,6.14
428,Ivo Ilicevic,0.0,0.0,4.7,78.6,0.0,0.0,0.0,6.14
429,Fabian Bredlow,0.0,0.0,30.4,69.2,0.0,4.8,0.0,6.14
430,Patrick Kammerbauer,0.0,0.0,3.0,66.7,1,0.0,0.0,6.13
431,Julian Schieber,0.0,0.1,8.6,72.7,0.0,0.1,0.0,6.12
432,Haji Wright,0.0,0.1,4.3,66.7,0.0,0.0,0.0,6.1
433,Emile Smith Rowe,0.0,0.3,6.0,77.8,0.0,0.3,0.0,6.1
434,Simon Rhein,0.0,0.1,35.5,85.2,0.0,1.8,0.0,6.1
435,Noah Sarenren Bazee,0.0,0.0,5.3,43.8,0.0,0.0,0.0,6.09
436,Pascal Köpke,0.0,0.0,4.0,78.6,0.1,0.3,0.0,6.08
437,Rabbi Matondo,0.0,0.6,4.4,83.9,0.1,0.0,0.0,6.08
438,Paulinho,0.0,0.1,6.0,83.3,0.1,0.1,0.0,6.08
439,Timothy Tillman,0.0,0.5,9.0,74.1,0.0,0.2,0.2,6.07
440,Berkay Özcan,0.0,0.0,10.3,87.1,0.0,1,0.0,6.07
441,Benjamin Hadzic,1,0.3,1.7,60.0,0.0,0.0,0.0,6.05
442,Fin Bartels,0.0,0.0,3.0,50.0,0.0,1,0.0,6.05
443,Antonis Aidonis,0.0,0.0,10.5,38.1,0.5,0.5,0.0,6.05
444,Sebastian Soto,0.0,0.3,1.0,100.0,0.0,0.0,0.0,6.04
445,Yoric Ravet,0.0,0.3,6.0,75.0,0.0,0.3,0.0,6.04
446,Luca Plogmann,0.0,0.0,4.0,100.0,0.0,2,0.0,6.04
447,Sascha Riether,0.0,0.0,1.0,100.0,0.0,0.0,0.0,6.04
448,Pál Dárdai,0.0,0.3,5.7,70.0,0.3,0.4,0.0,6.01
449,Jozo Stanic,0.0,0.0,3.0,100.0,0.0,0.0,0.0,6.01
450,Simon Asta,0.0,0.0,31,48.4,1,0.0,0.0,6.01
451,Tim Dierßen,0.0,0.0,3,100,0.0,0.0,0.0,6.01
452,Edgar Nicaise Constant Salli,0.0,0.3,6.3,100,0.0,0.0,0.0,6.01
453,Florian Baak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
454,Meritan Shabani,0.0,0.0,3,66.7,0.0,0.0,0.0,6.0
455,Dennis Jastrzembski,0.0,0.2,3,73.3,0.0,0.0,0.0,5.99
456,Davor Lovren,0.0,0.0,8,75,0.0,0.0,0.0,5.99
457,Jakub Blaszczykowski,0.0,0.0,2,100,0.0,0.0,0.0,5.99
458,Cedric Teuchert,0.0,0.2,3,60,0.0,0.0,0.0,5.99
459,Branimir Hrgota,0.0,0.0,1,100,0.0,0.0,0.0,5.97
460,Christoph Daferner,0.0,0.0,4.0,50.0,0.0,0.0,0.0,5.97
461,Christoph Baumgartner,0.0,0.0,17.5,62.9,0.0,0.0,0.0,5.97
462,Fabian Giefer,0.0,0.3,25.3,65.3,0.0,7.5,0.0,5.97
463,Leon Dajaku,0.0,0.0,3.0,83.3,0.0,0.0,0.0,5.97
464,Takuma Asano,0.0,0.2,11.6,72.2,0.0,0.2,0.0,5.96
465,Christoph Janker,0.0,0.0,7.0,85.7,0.0,0.0,0.0,5.93
466,Hans Nunoo Sarpei,0.0,0.0,7.0,50.0,0.0,0.5,0.0,5.91
467,Thomas Kraft,0.0,0.0,29.0,62.9,0.0,11.3,0.0,5.88
468,Lukas Jäger,0.0,0.0,4.0,37.5,0.0,0.0,0.0,5.85
469,Jan-Ingwer Callsen-Bracker,0.0,0.0,5.0,100.0,0.0,0.0,0.0,5.73
470,Philipp Tschauner,0.0,0.0,25,68.0,0.0,2,0.0,5.69
471,Lukas Rupp,0.0,1,11,54.5,0.0,0.0,0.0,5.66
472,Benjamin Henrichs,0.0,0.0,33,81.8,1,1,0.0,5.49
473,Marwin Hitz,0.0,0.0,29,77.6,0.0,4,0.0,5.46
