,Player,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
289,Santiago Ascacibar,0.0,0.0,0.7,0.5,0.5,1.2,0.0,0.7,0.7,6.54
290,Ondrej Petrák,0.0,0.0,0.6,0.3,0.2,0.8,0.0,0.5,0.8,6.54
291,Linton Maina,1,3,1.1,0.8,1,0.8,0.1,0.9,2.1,6.54
292,Kevin Vogt,0.0,0.0,0.1,0.2,0.1,0.4,0.0,0.1,0.3,6.54
293,Alessandro Schöpf,1,0.0,1.2,0.9,1.1,0.7,0.0,1.5,1.8,6.53
294,Pablo Maffeo,0.0,0.0,0.5,0.5,1.3,1.5,0.0,2.3,1.8,6.53
295,Pablo De Blasis,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,1.0,6.53
296,Elvis Rexhbecaj,2,2,0.4,0.3,0.4,1.4,0.0,0.8,1.8,6.53
297,Tin Jedvaj,0.0,0.0,0.6,0.2,0.4,0.5,0.1,0.5,1.1,6.52
298,Raffael,2,1,0.8,1.2,0.8,0.4,0.2,1.3,1.4,6.52
299,Steven Skrzybski,3,1,1.4,0.7,0.4,0.8,0.4,1.2,1.7,6.52
300,Marco Fabián,0.0,0.0,1,0.0,1.0,1,0.0,1,4.0,6.52
301,Oliver Sorg,0.0,0.0,0.2,0.3,0.5,1.5,0.0,0.2,0.5,6.52
302,Ron-Robert Zieler,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,6.52
303,Dennis Aogo,0.0,0.0,0.7,1,0.3,0.4,0.1,0.5,0.4,6.52
304,Florent Muslija,2,0.0,1.2,0.9,0.9,0.9,0.1,0.9,1.5,6.51
305,Lukas Mühl,1,0.0,0.4,0.1,0.2,0.2,0.0,0.1,0.2,6.51
306,Kevin Möhwald,3,1,0.9,0.4,0.4,1,0.0,0.4,1.0,6.5
307,Jean Zimmer,1,2,0.5,1.9,0.4,1.3,0.0,0.7,1.3,6.5
308,Nassim Boujellab,0.0,1,1.3,0.1,1.0,1.1,0.0,0.6,1.4,6.5
309,Franco Di Santo,0.0,0.0,0.8,1,0.8,1.8,0.5,1,1.8,6.5
310,Claudio Pizarro,5,2,1,0.4,0.3,0.3,0.2,0.5,0.9,6.49
311,Amir Abrashi,0.0,0.0,0.7,0.2,0.3,1.6,0.0,0.8,0.4,6.49
312,Takashi Usami,1,2,1.4,0.7,0.7,0.6,0.1,0.4,0.4,6.49
313,Jan Morávek,0.0,2,0.2,0.6,0.3,0.2,0.0,0.6,0.6,6.49
314,Mark Uth,2,1,2,0.7,0.9,1.2,0.6,0.8,2.9,6.49
315,Dominik Kohr,0.0,2,0.8,0.5,0.2,0.7,0.0,0.6,0.6,6.49
316,Philipp Mwene,0.0,0.0,0.2,0.5,0.2,1.3,0.0,0.8,0.2,6.49
317,Andreas Beck,0.0,2,0.5,0.7,0.4,1.3,0.0,0.5,1.2,6.48
318,Florian Müller,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,6.48
319,Marius Wolf,1,0.0,0.4,0.4,0.7,0.8,0.1,0.9,0.7,6.48
320,Marco Friedl,0.0,0.0,0.1,0.0,0.3,0.7,0.0,0.3,0.6,6.48
321,Bruma,1,1,1.0,0.7,0.9,0.4,0.0,1.1,1.5,6.47
322,Steven Zuber,5,1,2.5,0.7,0.4,1.2,0.0,1.9,1.7,6.47
323,Florian Kainz,0.0,1,1.0,0.8,0.6,1.0,0.0,1.5,1.5,6.47
324,Mijat Gacinovic,0.0,1,0.7,0.7,0.9,1.4,0.1,0.7,1.1,6.47
325,Nico Schlotterbeck,0.0,0.0,0.3,0.0,0.3,1.8,0.0,0.5,0.0,6.47
326,Nicolai Müller,3,0.0,1.4,0.9,1.2,0.9,0.1,1.4,1.4,6.47
327,Jonathan Burkardt,0.0,0.0,1.5,1.3,0.5,0.5,0.0,2.8,1.8,6.46
328,Ahmet Gürleyen,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.45
329,John Yeboah,0.0,0.0,0.5,1,1.0,1.5,0.0,1,0.0,6.45
330,Baba Rahman,0.0,0.0,1,1.5,0.5,0.5,0.0,1.5,0.5,6.45
331,Anastasios Donis,5,2,1.3,0.3,0.8,0.5,0.6,0.5,1.5,6.45
332,Stefan Ilsanker,0.0,0.0,0.2,0.2,0.1,0.5,0.0,0.1,0.4,6.44
333,Lukas Klünter,0.0,0.0,0.5,0.2,1,0.7,0.0,0.4,0.8,6.44
334,Marcin Kaminski,0.0,1,0.3,0.3,0.0,0.3,0.0,0.0,0.2,6.44
335,Kevin Akpoguma,0.0,0.0,0.0,0.0,0.1,1.3,0.0,0.4,0.5,6.44
336,Mikael Ishak,4,3,1.3,0.7,0.6,1.1,0.5,0.7,1.6,6.44
337,Anthony Ujah,4,0.0,1.2,0.5,0.1,0.2,0.5,0.5,0.9,6.43
338,Patrick Erras,0.0,1,0.4,0.4,0.0,0.2,0.0,0.2,0.3,6.43
339,Philipp Lienhart,0.0,0.0,0.3,0.1,0.4,0.4,0.0,0.1,0.4,6.43
340,Sebastian Rudy,0.0,0.0,0.2,0.6,0.3,0.8,0.0,0.5,0.6,6.42
341,Marvin Ducksch,1,1,1.1,1.2,0.1,0.5,0.3,0.4,1.4,6.42
342,Adam Zrelák,2,1,1.2,0.6,0.1,0.5,0.7,0.5,2.1,6.42
343,Marco Terrazzino,1,0.0,0.9,0.8,0.6,0.7,0.0,1,1.2,6.42
344,Johannes Eggestein,4,1,1.5,0.4,0.7,0.6,0.0,1.6,2,6.41
345,Sebastian Jung,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6.41
346,Hamza Mendyl,0.0,0.0,0.3,0.0,0.8,0.7,0.0,0.3,0.6,6.41
347,Alexander Esswein,0.0,0.0,1.7,1.2,0.5,1,0.6,1,2.4,6.4
348,Håvard Nordtveit,0.0,0.0,0.5,0.3,0.6,0.4,0.0,0.3,0.4,6.4
349,Matthias Ostrzolek,0.0,0.0,0.3,0.4,0.2,1.4,0.0,0.5,0.9,6.4
350,Maximilian Philipp,1,1,0.7,0.3,0.3,0.9,0.3,0.7,1.0,6.4
351,Gerrit Holtmann,0.0,0.0,0.5,0.5,1.5,0.3,0.0,0.8,1.3,6.4
352,Guido Burgstaller,4,0.0,1.8,0.4,0.3,1.0,1.2,1.3,2.3,6.4
353,Yevhen Konoplyanka,1,0.0,1.3,0.8,1.1,0.7,0.0,0.3,0.8,6.39
354,Felix Klaus,1,1,1.1,0.4,0.2,0.7,0.1,0.3,0.8,6.39
355,Robert Bauer,0.0,0.0,0.4,0.5,0.2,0.8,0.0,0.3,0.7,6.39
356,Marvin Bakalorz,1,0.0,0.5,0.3,0.4,1.0,0.2,0.7,1.2,6.38
357,Kevin Wimmer,0.0,0.0,0.1,0.3,0.0,0.2,0.0,0.0,0.2,6.38
358,Ridle Baku,0.0,0.0,0.7,0.4,0.5,0.9,0.1,0.6,0.9,6.38
359,Florian Niederlechner,4,1,1.3,0.4,0.4,0.8,0.4,0.6,1.3,6.38
360,Michaël Cuisance,0.0,1,0.7,0.5,1.1,0.2,0.0,0.9,1.4,6.38
361,Sebastian Kerk,0.0,1,0.9,1.1,0.2,0.5,0.0,0.7,0.8,6.37
362,Iver Fossum,0.0,0.0,0.6,1,0.3,0.3,0.0,0.6,0.3,6.37
363,Miiko Albornoz,1,3,0.5,0.8,0.3,1.7,0.0,0.8,1.2,6.37
364,Levin Öztunali,0.0,1,1.1,0.4,1.1,0.1,0.0,1.1,1.4,6.37
365,Renato Sanches,1,1,1,0.5,1,0.7,0.1,0.5,0.7,6.36
366,Robin Bormuth,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.0,0.3,6.36
367,Alexandru Maxim,1,0.0,0.7,0.7,0.5,0.3,0.1,0.7,0.7,6.36
368,Alexander Fuchs,1,0.0,1,1,0.4,1.2,0.0,0.7,1.8,6.36
369,Sven Ulreich,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.35
370,Matheus Cunha,2,0.0,1.4,0.3,0.6,0.6,0.2,0.9,1.1,6.35
371,Justin Hoogma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.35
372,Julian Korb,0.0,0.0,0.2,0.8,0.3,0.4,0.1,0.3,1.2,6.35
373,Virgil Misidjan,1,1,1,0.3,1.8,2.3,0.4,2,2.3,6.35
374,Kevin Goden,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.6,6.34
375,Manuel Neuer,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.34
376,Yunus Malli,1,1,0.4,0.8,0.4,0.3,0.1,0.6,0.7,6.34
377,Bobby Wood,3,1,0.9,0.6,0.3,0.7,0.2,2.9,1.9,6.33
378,Vladimír Darida,0.0,1,0.9,0.7,0.4,0.6,0.0,0.4,0.8,6.32
379,Felix Götze,1,0.0,0.3,0.0,0.0,0.2,0.0,0.3,0.2,6.32
380,Felix Uduokhai,0.0,0.0,0.1,0.0,0.3,0.5,0.0,0.1,0.5,6.32
381,Fabian Johnson,1,0.0,0.2,0.2,0.1,0.8,0.2,0.4,0.7,6.32
382,Jean-Kévin Augustin,3,0.0,0.8,0.5,0.5,0.9,0.3,0.9,1.2,6.32
383,Jetro Willems,0.0,1,0.2,0.9,0.3,0.3,0.0,0.7,0.5,6.31
384,Derrick Luckassen,0.0,0.0,0.0,0.0,0.5,1.0,0.3,0.0,0.5,6.31
385,Federico Palacios,2,0.0,0.4,0.4,0.6,0.5,0.2,1.3,1.2,6.31
386,Jonathas,3,1,1.3,0.1,0.5,1.4,1.6,2.1,3.1,6.31
387,Ahmed Kutucu,2,0.0,1,0.2,0.9,0.7,0.2,1.2,1,6.31
388,Yuya Kubo,1,0.0,1.3,0.5,0.5,1.0,0.2,1.3,2,6.31
389,Gregor Kobel,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,6.3
390,Allan,0.0,0.0,0.5,0.3,0.3,1.3,0.0,0.3,0.8,6.3
391,Isaac Kiese Thelin,0.0,0.0,0.8,0.2,0.2,0.0,0.0,0.7,1.3,6.29
392,Danny Blum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29
393,Sergio Córdova,3,0.0,0.7,0.2,0.5,1,0.2,1,1.3,6.29
394,Georg Teigl,0.0,0.0,0.2,0.3,0.3,0.5,0.3,0.5,0.7,6.29
395,Chima Okoroji,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2,1,6.29
396,László Bénes,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,6.28
397,Lucas Höler,4,0.0,1,0.3,0.3,1,0.2,1,1.3,6.27
398,Nicolai Müller,2,0.0,0.4,0.1,0.0,0.3,0.1,0.6,0.4,6.27
399,Jeffrey Bruma,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,6.26
400,Timothy Chandler,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6.26
401,Peter Pekarík,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,6.26
402,Taleb Tawatha,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.3,1,6.25
403,Issah Abass,0.0,0.0,1,0.0,1,1,0.0,0.0,1,6.25
404,Jonas Carls,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,6.25
405,Tim Kleindienst,0.0,0.0,1.3,0.3,0.8,0.3,0.8,0.8,1.8,6.24
406,Joshua Sargent,2,0.0,0.4,0.2,0.2,0.6,0.1,0.4,1.4,6.24
407,Alphonso Davies,1,0.0,0.3,0.0,0.5,0.0,0.0,0.3,0.2,6.24
408,Jeong Woo-Yeong,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.23
409,Aymen Barkok,0.0,0.0,0.4,0.3,0.6,0.0,0.0,0.8,0.8,6.23
410,Paul Verhaegh,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0.0,6.23
411,Shinji Kagawa,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.5,6.22
412,Chadrac Akolo,0.0,1,0.9,0.4,0.4,0.9,0.1,0.7,1,6.22
413,Aron Jóhannsson,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,6.21
414,Kevin Akpoguma,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,6.2
415,Erik Thommy,1,1,1.3,0.9,0.4,0.9,0.3,0.9,1.3,6.19
416,Josip Elez,0.0,0.0,0.3,0.2,0.3,0.2,0.0,0.4,0.3,6.19
417,Sandro Wagner,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.1,0.6,6.17
418,Marc Stendera,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,6.17
419,Törles Knöll,1,0.0,0.4,0.1,0.3,0.1,0.1,0.3,1,6.17
420,Holger Badstuber,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,6.16
421,David Otto,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.7,6.16
422,Reece Oxford,0.0,1,0.5,0.3,0.0,0.1,0.0,0.1,0.3,6.16
423,Uffe Bech,0.0,0.0,0.0,1,1,0.0,0.0,0.5,0.0,6.15
424,Yvon Mvogo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15
425,Alfons Amade,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.15
426,Ömer Toprak,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.3,6.14
427,Fredrik Jensen,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.7,0.8,6.14
428,Ivo Ilicevic,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.7,6.14
429,Fabian Bredlow,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.14
430,Patrick Kammerbauer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13
431,Julian Schieber,1,0.0,0.4,0.1,0.2,0.1,0.2,0.7,1.6,6.12
432,Haji Wright,1,0.0,0.4,0.1,0.4,0.1,0.6,1,1.9,6.1
433,Emile Smith Rowe,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,6.1
434,Simon Rhein,0.0,0.0,0.1,0.1,0.6,0.3,0.0,0.6,0.6,6.1
435,Noah Sarenren Bazee,0.0,0.0,1.7,0.0,0.7,0.7,0.7,0.7,3,6.09
436,Pascal Köpke,0.0,0.0,0.6,0.0,0.1,0.1,0.0,0.9,0.4,6.08
437,Rabbi Matondo,0.0,0.0,0.4,0.6,0.3,0.0,0.0,0.1,0.9,6.08
438,Paulinho,0.0,0.0,0.4,0.1,0.6,0.1,0.1,0.1,0.6,6.08
439,Timothy Tillman,0.0,0.0,0.5,0.5,1.2,1.2,0.0,0.2,1.2,6.07
440,Berkay Özcan,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.7,0.0,6.07
441,Benjamin Hadzic,0.0,1,0.0,0.3,0.3,0.0,0.0,0.7,0.0,6.05
442,Fin Bartels,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,6.05
443,Antonis Aidonis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.05
444,Sebastian Soto,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,6.04
445,Yoric Ravet,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.8,6.04
446,Luca Plogmann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04
447,Sascha Riether,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04
448,Pál Dárdai,0.0,0.0,0.1,0.3,0.0,0.1,0.0,0.6,0.9,6.01
449,Jozo Stanic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
450,Simon Asta,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,6.01
451,Tim Dierßen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
452,Edgar Nicaise Constant Salli,0.0,0.0,0.3,0.3,0.0,0.7,0.3,1.3,1,6.01
453,Florian Baak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
454,Meritan Shabani,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6.0
455,Dennis Jastrzembski,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.2,5.99
456,Davor Lovren,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1,5.99
457,Jakub Blaszczykowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
458,Cedric Teuchert,0.0,0.0,0.2,0.2,0.2,0.4,1.2,0.4,2,5.99
459,Branimir Hrgota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.97
460,Christoph Daferner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97
461,Christoph Baumgartner,0.0,0.0,1,0.0,2.5,1.5,0.0,0.5,1.5,5.97
462,Fabian Giefer,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,5.97
463,Leon Dajaku,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1,5.97
464,Takuma Asano,0.0,0.0,1,0.2,0.5,1.1,0.4,1.2,2.2,5.96
465,Christoph Janker,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,5.93
466,Hans Nunoo Sarpei,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,0.5,5.91
467,Thomas Kraft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88
468,Lukas Jäger,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,5.85
469,Jan-Ingwer Callsen-Bracker,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,5.73
470,Philipp Tschauner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.69
471,Lukas Rupp,0.0,0.0,0.0,1,0.0,0.0,0.0,2,2,5.66
472,Benjamin Henrichs,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,5.49
473,Marwin Hitz,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.46
